META; english/premier-league/west-ham-v-leicester; 2017-03-04 22:16:30 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 23/20; 11/10; 1; ; 5/4; ; 5/4; 19/20; 13/10; 6/5; 5/4; ; 6/5; ; ; 5/4; 6/5; 11/10; 6/5; 6/5; 5/4; ; 6/5; ; ; 20/21; ; 
Draw; 12/5; 12/5; 12/5; ; 5/2; ; 5/2; 23/10; 12/5; 12/5; 11/5; ; 12/5; ; ; 5/2; 40/17; 23/10; 23/10; 23/10; 12/5; ; 23/10; ; ; 7/4; ; 
Leicester; 23/10; 12/5; 5/2; ; 12/5; ; 12/5; 14/5; 23/10; 21/10; 2; ; 11/5; ; ; 5/2; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; ; 13/8; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-06 02:16:32 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 23/20; 11/10; 1; ; 5/4; ; 13/10; 19/20; 13/10; 6/5; 5/4; ; 6/5; ; ; 5/4; 6/5; 11/10; 6/5; 6/5; 5/4; ; 6/5; ; ; 1; ; 
Draw; 12/5; 12/5; 12/5; ; 5/2; ; 12/5; 23/10; 12/5; 12/5; 11/5; ; 12/5; ; ; 5/2; 23/10; 23/10; 23/10; 23/10; 12/5; ; 23/10; ; ; 7/4; ; 
Leicester; 23/10; 12/5; 5/2; ; 12/5; ; 23/10; 14/5; 23/10; 21/10; 2; ; 11/5; ; ; 5/2; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; ; 17/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-06 06:16:04 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 23/20; 11/10; 13/10; ; 5/4; ; 13/10; 19/20; 13/10; 6/5; 5/4; ; 6/5; ; ; 5/4; 6/5; 11/10; 6/5; 6/5; 5/4; ; 6/5; ; ; 1; ; 
Draw; 12/5; 12/5; 47/20; ; 5/2; ; 12/5; 23/10; 12/5; 12/5; 11/5; ; 12/5; ; ; 5/2; 23/10; 23/10; 23/10; 23/10; 12/5; ; 23/10; ; ; 7/4; ; 
Leicester; 23/10; 12/5; 43/20; ; 12/5; ; 23/10; 14/5; 23/10; 21/10; 2; ; 11/5; ; ; 5/2; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; ; 17/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-06 10:16:07 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 23/20; 11/10; 11/8; ; 13/10; 27/20; 11/8; 19/20; 13/10; 13/10; 13/10; ; 5/4; ; ; 5/4; 6/5; 11/10; 6/5; 6/5; 13/10; ; 6/5; ; ; 1; ; 
Draw; 12/5; 12/5; 47/20; ; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; ; 12/5; ; ; 5/2; 23/10; 23/10; 23/10; 23/10; 12/5; ; 23/10; ; ; 17/10; ; 
Leicester; 23/10; 12/5; 2; ; 23/10; 43/20; 11/5; 14/5; 23/10; 2; 19/10; ; 21/10; ; ; 5/2; 11/5; 12/5; 23/10; 11/5; 5/2; ; 23/10; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-06 14:16:09 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; ; 11/8; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 11/8; 5/4; ; 13/10; 11/8; 5/4; 11/10; 6/5; 5/4; 13/10; 4/3; 6/5; ; ; 1; ; 
Draw; 12/5; 12/5; 47/20; ; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 11/5; 11/5; 12/5; ; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; ; ; 7/4; ; 
Leicester; 21/10; 12/5; 2; ; 11/5; 21/10; 11/5; 2; 11/5; 2; 19/10; 21/10; 21/10; ; 21/10; 9/4; 21/10; 12/5; 23/10; 21/10; 5/2; 39/19; 23/10; ; ; 21/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-06 18:16:19 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 11/8; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 6/5; 5/4; 13/10; 4/3; 6/5; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 2; 21/10; 11/5; 21/10; 11/5; 2; 11/5; 21/10; 19/10; 21/10; 21/10; 21/10; 21/10; 9/4; 28/13; 11/5; 23/10; 28/13; 5/2; 39/19; 23/10; ; ; 21/10; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 11/5; 11/5; 12/5; 5/2; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-06 22:16:08 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 11/8; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 6/5; 5/4; 13/10; ; 6/5; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 2; 21/10; 11/5; 21/10; 11/5; 2; 11/5; 21/10; 19/10; 21/10; 21/10; 21/10; 21/10; 11/5; 28/13; 11/5; 23/10; 28/13; 5/2; ; 23/10; ; ; 21/10; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 11/5; 11/5; 12/5; 5/2; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 12/5; ; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-07 02:16:26 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 6/5; 5/4; 13/10; 4/3; 6/5; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 2; 21/10; 11/5; 21/10; 11/5; 2; 11/5; 21/10; 19/10; 21/10; 21/10; 21/10; 21/10; 11/5; 28/13; 11/5; 23/10; 28/13; 5/2; 39/19; 23/10; ; ; 21/10; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 11/5; 9/4; 12/5; 5/2; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-07 06:15:59 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 6/5; 5/4; 13/10; 4/3; 6/5; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 2; 21/10; 11/5; 21/10; 11/5; 2; 11/5; 21/10; 19/10; 21/10; 21/10; 21/10; 21/10; 11/5; 28/13; 11/5; 23/10; 28/13; 5/2; 39/19; 23/10; ; ; 21/10; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 11/5; 9/4; 12/5; 5/2; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-07 10:16:02 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 6/5; 5/4; 13/10; 4/3; 6/5; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 2; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 21/10; 21/10; 21/10; 21/10; 11/5; 28/13; 11/5; 23/10; 28/13; 5/2; 39/19; 23/10; ; ; 21/10; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 11/5; 9/4; 12/5; 5/2; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-07 14:16:14 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 6/5; 5/4; 13/10; 4/3; 6/5; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 2; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 21/10; 2; 21/10; 21/10; 11/5; 28/13; 11/5; 23/10; 28/13; 5/2; 39/19; 23/10; ; ; 21/10; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 11/5; 9/4; 12/5; 5/2; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-07 18:16:04 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 6/5; 5/4; 34/25; 4/3; 6/5; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 2; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 21/10; 2; 21/10; 21/10; 11/5; 28/13; 11/5; 23/10; 28/13; 23/10; 39/19; 23/10; ; ; 21/10; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 11/5; 9/4; 12/5; 5/2; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-07 22:16:22 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 6/5; 5/4; 34/25; 4/3; 6/5; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 2; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 21/10; 2; 21/10; 21/10; 11/5; 28/13; 11/5; 23/10; 28/13; 23/10; 39/19; 23/10; ; ; 21/10; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 11/5; 9/4; 12/5; 5/2; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-08 02:15:53 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 6/5; 5/4; 34/25; 4/3; 6/5; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 2; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 21/10; 2; 21/10; 21/10; 11/5; 28/13; 11/5; 23/10; 28/13; 23/10; 39/19; 23/10; ; ; 21/10; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 11/5; 9/4; 12/5; 5/2; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-08 06:15:55 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 6/5; 5/4; 34/25; 4/3; 6/5; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 2; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 21/10; 2; 21/10; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 23/10; 39/19; 23/10; ; ; 19/10; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 11/5; 9/4; 12/5; 5/2; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-08 10:16:34 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 6/5; 5/4; 34/25; 4/3; 6/5; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 2; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 21/10; 2; 21/10; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 23/10; 39/19; 23/10; ; ; 19/10; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 11/5; 9/4; 12/5; 5/2; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-08 14:15:59 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 34/25; 4/3; 5/4; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 2; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 21/10; 2; 21/10; 21/10; 11/5; 28/13; 11/5; 11/5; 28/13; 23/10; 39/19; 11/5; ; ; 19/10; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 11/5; 9/4; 12/5; 5/2; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-08 18:15:58 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 34/25; 4/3; 5/4; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 2; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 21/10; 2; 21/10; 21/10; 11/5; 28/13; 11/5; 11/5; 28/13; 23/10; 39/19; 11/5; ; ; 19/10; ; 
Draw; 12/5; 12/5; 47/20; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 9/4; 11/5; 9/4; 12/5; 5/2; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-08 22:16:05 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 34/25; 13/10; 5/4; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 41/20; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 28/13; 11/5; 11/5; 28/13; 23/10; 21/10; 11/5; ; ; 19/10; ; 
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 11/5; 23/10; 47/20; 5/2; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-09 02:15:52 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 13/10; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 34/25; 13/10; 5/4; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 41/20; 21/10; 9/4; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 21/10; 11/5; 11/5; 21/10; 23/10; 21/10; 11/5; ; ; 19/10; ; 
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 11/5; 23/10; 47/20; 5/2; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-09 06:15:51 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 27/20; 11/8; 11/8; ; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 34/25; 13/10; 5/4; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 41/20; 21/10; 11/5; 43/20; 11/5; 2; ; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 21/10; 11/5; 11/5; 21/10; 23/10; 21/10; 11/5; ; ; 19/10; ; 
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 12/5; 12/5; 23/10; ; 23/10; 11/5; 23/10; 47/20; 5/2; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-09 10:15:53 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 34/25; 13/10; 5/4; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 41/20; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 11/5; 2; 21/10; 21/10; 11/5; 21/10; 11/5; 11/5; 21/10; 23/10; 21/10; 11/5; ; ; 19/10; ; 
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 11/5; 9/4; 47/20; 5/2; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-09 14:15:55 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 34/25; 13/10; 5/4; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 41/20; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 21/10; 11/5; 11/5; 21/10; 23/10; 21/10; 11/5; ; ; 19/10; ; 
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 11/5; 23/10; 47/20; 5/2; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-09 18:16:16 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 34/25; 13/10; 5/4; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 41/20; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 21/10; 11/5; 11/5; 21/10; 23/10; 21/10; 11/5; ; ; 19/10; ; 
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 11/5; 23/10; 47/20; 5/2; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-09 22:15:45 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; ; 34/25; 13/10; 5/4; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 41/20; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 21/10; 11/5; 11/5; ; 23/10; 21/10; 11/5; ; ; 19/10; ; 
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 11/5; 23/10; 47/20; 5/2; 12/5; 12/5; 23/10; 23/10; 23/10; ; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-10 02:15:39 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 34/25; 13/10; 5/4; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 41/20; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 21/10; 11/5; 11/5; 21/10; 23/10; 21/10; 11/5; ; ; 19/10; ; 
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 11/5; 23/10; 47/20; 5/2; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
META; english/premier-league/west-ham-v-leicester; 2017-03-10 06:15:36 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
West Ham; 5/4; 11/10; 11/8; 13/10; 11/8; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 5/4; 34/25; 13/10; 5/4; ; ; 6/5; ; 
Leicester; 21/10; 12/5; 41/20; 21/10; 11/5; 43/20; 11/5; 2; 11/5; 21/10; 19/10; 2; 2; 21/10; 21/10; 11/5; 21/10; 11/5; 11/5; 21/10; 23/10; 21/10; 11/5; ; ; 19/10; ; 
Draw; 12/5; 12/5; 23/10; 23/10; 5/2; 12/5; 12/5; 23/10; 12/5; 23/10; 11/5; 23/10; 47/20; 5/2; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 49/20; 12/5; 23/10; ; ; 23/10; ; 
