META; english/premier-league/bournemouth-v-swansea; 2017-03-01 22:16:15 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Swansea; ; ; 12/5; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-03 02:16:48 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; ; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-03 06:16:18 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; ; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-03 10:17:04 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; ; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-03 14:17:21 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; ; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-03 18:17:02 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; 11/10; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-03 22:17:12 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; 11/10; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-04 02:16:45 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; 11/10; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-04 06:16:27 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; 11/10; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-04 10:16:45 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; 11/10; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-04 14:17:09 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; 11/10; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-04 18:17:07 GMT+2; 2017-03-18 15:00; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; 11/10; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-04 22:16:34 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; 11/10; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-05 02:16:32 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; 11/10; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-05 06:16:16 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; 11/10; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-05 10:16:36 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; ; ; 1; ; ; ; ; 19/20; 11/10; ; ; ; ; ; ; ; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 5/2; 5/2; ; ; ; ; ; ; ; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-05 14:16:58 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; ; 11/10; 1; ; ; ; ; 19/20; 11/10; ; ; ; ; ; ; 11/10; ; 11/10; ; ; 23/20; ; ; ; ; ; ; 
Draw; ; 12/5; 5/2; ; ; ; ; 5/2; 5/2; ; ; ; ; ; ; 27/10; ; 23/10; ; ; 5/2; ; ; ; ; ; ; 
Swansea; ; 12/5; 12/5; ; ; ; ; 13/5; 13/5; ; ; ; ; ; ; 27/10; ; 12/5; ; ; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-05 18:16:18 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 1; ; 6/5; ; 5/4; 19/20; 11/10; 11/10; 6/5; ; 23/20; ; ; 15/13; 21/20; 11/10; ; 11/10; 23/20; ; ; ; ; ; ; 
Draw; 12/5; 12/5; 5/2; ; 5/2; ; 5/2; 5/2; 13/5; 5/2; 23/10; ; 12/5; ; ; 13/5; 12/5; 23/10; ; 12/5; 5/2; ; ; ; ; ; ; 
Swansea; 23/10; 12/5; 12/5; ; 5/2; ; 23/10; 13/5; 12/5; 9/4; 2; ; 47/20; ; ; 13/5; 27/11; 12/5; ; 40/17; 11/4; ; ; ; ; ; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-05 22:16:21 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 1; ; 6/5; ; 6/5; 19/20; 6/5; 6/5; 6/5; ; 6/5; ; ; 6/5; 15/13; 11/10; 23/20; 15/13; 5/4; ; 15/13; ; ; 20/21; ; 
Swansea; 23/10; 12/5; 12/5; ; 12/5; ; 12/5; 13/5; 23/10; 21/10; 2; ; 21/10; ; ; 5/2; 23/10; 12/5; 12/5; 23/10; 5/2; ; 12/5; ; ; 17/10; ; 
Draw; 12/5; 12/5; 5/2; ; 13/5; ; 13/5; 5/2; 5/2; 5/2; 23/10; ; 5/2; ; ; 13/5; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; ; ; 9/5; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-06 02:16:35 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 1; ; 6/5; ; 6/5; 19/20; 6/5; 6/5; 6/5; ; 6/5; ; ; 6/5; 15/13; 11/10; 23/20; 15/13; 5/4; ; 15/13; ; ; 20/21; ; 
Draw; 12/5; 12/5; 5/2; ; 13/5; ; 13/5; 5/2; 5/2; 5/2; 23/10; ; 5/2; ; ; 13/5; 40/17; 23/10; 23/10; 40/17; 5/2; ; 23/10; ; ; 7/4; ; 
Swansea; 23/10; 12/5; 12/5; ; 12/5; ; 12/5; 13/5; 23/10; 21/10; 2; ; 21/10; ; ; 5/2; 23/10; 12/5; 12/5; 23/10; 5/2; ; 12/5; ; ; 9/5; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-06 06:16:07 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 1; ; 6/5; ; 6/5; 19/20; 6/5; 6/5; 6/5; ; 6/5; ; ; 6/5; 15/13; 11/10; 23/20; 15/13; 5/4; ; 15/13; ; ; 20/21; ; 
Swansea; 23/10; 12/5; 12/5; ; 12/5; ; 12/5; 13/5; 23/10; 21/10; 2; ; 21/10; ; ; 5/2; 23/10; 12/5; 12/5; 23/10; 5/2; ; 12/5; ; ; 17/10; ; 
Draw; 12/5; 12/5; 5/2; ; 13/5; ; 13/5; 5/2; 5/2; 5/2; 23/10; ; 5/2; ; ; 13/5; 40/17; 23/10; 23/10; 40/17; 5/2; ; 23/10; ; ; 7/4; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-06 10:16:10 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 1; ; 6/5; 5/4; 6/5; 19/20; 6/5; 23/20; 6/5; ; 23/20; ; ; 6/5; 15/13; 11/10; 23/20; 15/13; 6/5; ; 15/13; ; ; 20/21; ; 
Draw; 12/5; 12/5; 5/2; ; 13/5; 12/5; 13/5; 5/2; 5/2; 5/2; 23/10; ; 5/2; ; ; 13/5; 40/17; 23/10; 23/10; 40/17; 51/20; ; 23/10; ; ; 7/4; ; 
Swansea; 23/10; 12/5; 12/5; ; 12/5; 23/10; 12/5; 13/5; 23/10; 21/10; 2; ; 9/4; ; ; 5/2; 23/10; 12/5; 12/5; 23/10; 51/20; ; 12/5; ; ; 2; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-06 14:16:11 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 5/4; ; 6/5; 5/4; 6/5; 19/20; 6/5; 6/5; 6/5; 6/5; 23/20; ; 6/5; 6/5; 15/13; 11/10; 23/20; 15/13; 6/5; 16/13; 15/13; ; ; 20/21; ; 
Draw; 12/5; 12/5; 5/2; ; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 23/10; 12/5; 5/2; ; 12/5; 13/5; 23/10; 23/10; 23/10; 23/10; 51/20; 5/2; 23/10; ; ; 7/4; ; 
Swansea; 23/10; 12/5; 43/20; ; 12/5; 23/10; 12/5; 13/5; 23/10; 21/10; 2; 21/10; 9/4; ; 23/10; 5/2; 23/10; 12/5; 12/5; 23/10; 51/20; 11/5; 12/5; ; ; 2; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-06 18:16:21 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 5/4; 6/5; 5/4; 5/4; 6/5; 19/20; 6/5; 6/5; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 15/13; 11/10; 23/20; 15/13; 6/5; 16/13; 15/13; ; ; 23/20; ; 
Swansea; 23/10; 12/5; 43/20; 21/10; 12/5; 23/10; 12/5; 13/5; 23/10; 9/4; 2; 21/10; 9/4; 9/4; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 51/20; 11/5; 12/5; ; ; 21/10; ; 
Draw; 12/5; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 23/10; 13/5; 5/2; 12/5; 12/5; 13/5; 12/5; 23/10; 23/10; 12/5; 51/20; 5/2; 23/10; ; ; 11/5; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-06 22:16:10 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 5/4; 6/5; 5/4; 5/4; 6/5; 19/20; 6/5; 6/5; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 15/13; 11/10; 23/20; 15/13; 6/5; 16/13; 15/13; ; ; 23/20; ; 
Swansea; 23/10; 12/5; 43/20; 21/10; 12/5; 23/10; 12/5; 13/5; 23/10; 9/4; 2; 21/10; 9/4; 9/4; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 51/20; 11/5; 12/5; ; ; 21/10; ; 
Draw; 12/5; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 23/10; 13/5; 5/2; 12/5; 12/5; 13/5; 12/5; 23/10; 23/10; 12/5; 51/20; 5/2; 23/10; ; ; 11/5; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-07 02:16:30 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 5/4; 6/5; 5/4; 5/4; 6/5; 19/20; 6/5; 6/5; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 15/13; 11/10; 23/20; 15/13; 6/5; 16/13; 15/13; ; ; 23/20; ; 
Swansea; 23/10; 12/5; 43/20; 21/10; 12/5; 23/10; 12/5; 13/5; 23/10; 9/4; 2; 21/10; 9/4; 9/4; 23/10; 12/5; 23/10; 12/5; 12/5; 23/10; 51/20; 11/5; 12/5; ; ; 21/10; ; 
Draw; 12/5; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 23/10; 13/5; 5/2; 12/5; 12/5; 13/5; 12/5; 23/10; 23/10; 12/5; 51/20; 5/2; 23/10; ; ; 11/5; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-07 06:16:02 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 5/4; 6/5; 5/4; 5/4; 6/5; 19/20; 6/5; 6/5; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 15/13; 11/10; 23/20; 15/13; 6/5; 16/13; 15/13; ; ; 23/20; ; 
Swansea; 23/10; 12/5; 43/20; 21/10; 12/5; 23/10; 12/5; 13/5; 23/10; 9/4; 2; 21/10; 9/4; 9/4; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 51/20; 11/5; 12/5; ; ; 21/10; ; 
Draw; 12/5; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; 13/5; 12/5; 23/10; 23/10; 12/5; 51/20; 5/2; 23/10; ; ; 11/5; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-07 10:16:04 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 5/4; 6/5; 5/4; 5/4; 6/5; 19/20; 6/5; 6/5; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 15/13; 11/10; 23/20; 15/13; 6/5; 16/13; 15/13; ; ; 23/20; ; 
Swansea; 23/10; 12/5; 43/20; 21/10; 12/5; 23/10; 12/5; 13/5; 23/10; 9/4; 2; 21/10; 9/4; 9/4; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 51/20; 11/5; 12/5; ; ; 2; ; 
Draw; 12/5; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; 13/5; 12/5; 23/10; 23/10; 12/5; 51/20; 5/2; 23/10; ; ; 11/5; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-07 14:16:17 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 5/4; 6/5; 5/4; 5/4; 6/5; 19/20; 6/5; 6/5; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 15/13; 11/10; 23/20; 15/13; 6/5; 16/13; 15/13; ; ; 23/20; ; 
Swansea; 23/10; 12/5; 43/20; 21/10; 12/5; 23/10; 12/5; 13/5; 23/10; 11/5; 2; 21/10; 9/4; 23/10; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 51/20; 11/5; 12/5; ; ; 21/10; ; 
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; 13/5; 12/5; 23/10; 23/10; 12/5; 51/20; 5/2; 23/10; ; ; 11/5; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-07 18:16:06 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 5/4; 6/5; 5/4; 5/4; 6/5; 19/20; 6/5; 6/5; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 15/13; 11/10; 23/20; 15/13; 6/5; 16/13; 15/13; ; ; 23/20; ; 
Swansea; 23/10; 12/5; 43/20; 21/10; 12/5; 23/10; 12/5; 13/5; 23/10; 11/5; 2; 21/10; 9/4; 23/10; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 51/20; 11/5; 12/5; ; ; 21/10; ; 
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; 13/5; 12/5; 23/10; 23/10; 12/5; 51/20; 5/2; 23/10; ; ; 11/5; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-07 22:16:24 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 5/4; 6/5; 5/4; 5/4; 6/5; 19/20; 6/5; 6/5; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 15/13; 11/10; 23/20; 15/13; 6/5; 16/13; 15/13; ; ; 23/20; ; 
Swansea; 23/10; 12/5; 43/20; 21/10; 12/5; 23/10; 12/5; 13/5; 23/10; 11/5; 2; 21/10; 9/4; 23/10; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 51/20; 11/5; 12/5; ; ; 21/10; ; 
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; 13/5; 12/5; 23/10; 23/10; 12/5; 51/20; 5/2; 23/10; ; ; 11/5; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-08 02:15:55 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 5/4; 6/5; 5/4; 5/4; 6/5; 19/20; 6/5; 6/5; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 15/13; 11/10; 23/20; 15/13; 6/5; 16/13; 15/13; ; ; 23/20; ; 
Swansea; 23/10; 12/5; 43/20; 21/10; 12/5; 23/10; 12/5; 13/5; 23/10; 11/5; 2; 21/10; 9/4; 23/10; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 51/20; 11/5; 12/5; ; ; 21/10; ; 
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; 13/5; 12/5; 23/10; 23/10; 12/5; 51/20; 5/2; 23/10; ; ; 11/5; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-08 06:15:57 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 5/4; 6/5; 5/4; 5/4; 6/5; 19/20; 6/5; 6/5; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 6/5; 11/10; 23/20; 6/5; 6/5; 16/13; 15/13; ; ; 23/20; ; 
Swansea; 23/10; 12/5; 43/20; 21/10; 12/5; 23/10; 12/5; 13/5; 23/10; 11/5; 2; 21/10; 9/4; 23/10; 23/10; 12/5; 11/5; 12/5; 12/5; 11/5; 51/20; 11/5; 12/5; ; ; 21/10; ; 
Draw; 12/5; 12/5; 49/20; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; 13/5; 12/5; 23/10; 23/10; 12/5; 51/20; 5/2; 23/10; ; ; 11/5; ; 
META; english/premier-league/bournemouth-v-swansea; 2017-03-08 10:16:36 GMT+2; 2017-03-18 17:30; Nothing; Xlenovo
Bournemouth; 23/20; 11/10; 5/4; 6/5; 5/4; 5/4; 6/5; 19/20; 6/5; 6/5; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 6/5; 11/10; 23/20; 6/5; 6/5; 16/13; 15/13; ; ; 23/20; ; 
