META; english/premier-league/chelsea-v-crystal-palace; 2017-03-05 18:16:34 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-24 22:15:52 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 5/18; 2/7; 1/4; 3/10; 2/7; 2/7; 2/7; 1/4; 2/7; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 2/7; 2/7; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 19/4; 4; 17/4; 4; 4; 19/4; 19/4; 9/2; 19/4; 17/4; 4; 15/4; 9/2; 4; 19/4; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 23/5; 9/2; 17/4; 9/2; ; ; 23/5; 24/5
Crystal Palace; 10; 10; 10; 11; 12; 12; 12; 12; 10; 10; 10; 10; 11; 14; 9; 11; 11; 10; 23/2; 11; 13; 9; 23/2; 10; 23/2; ; ; 58/5; 54/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-25 02:15:45 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 5/18; 2/7; 1/4; 3/10; 2/7; 2/7; 2/7; 1/4; 2/7; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 2/7; 2/7; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 19/4; 4; 17/4; 4; 4; 19/4; 19/4; 9/2; 19/4; 17/4; 4; 15/4; 9/2; 4; 19/4; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 23/5; 9/2; 17/4; 9/2; ; ; 21/5; 24/5
Crystal Palace; 10; 10; 10; 11; 12; 12; 12; 12; 10; 10; 10; 10; 11; 14; 9; 11; 11; 10; 23/2; 11; 13; 9; 23/2; 10; 23/2; ; ; 53/5; 54/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-25 06:15:40 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 5/18; 2/7; 1/4; 3/10; 2/7; 2/7; 2/7; 1/4; 2/7; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 2/7; 2/7; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 19/4; 4; 17/4; 4; 4; 19/4; 19/4; 9/2; 19/4; 17/4; 4; 15/4; 9/2; 4; 19/4; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 23/5; 9/2; 17/4; 9/2; ; ; 21/5; 24/5
Crystal Palace; 10; 10; 10; 11; 12; 12; 12; 12; 10; 10; 10; 10; 11; 14; 9; 11; 43/4; 10; 23/2; 43/4; 13; 9; 23/2; 10; 23/2; ; ; 53/5; 54/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-25 10:15:44 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 5/18; 2/7; 1/4; 3/10; 2/7; 2/7; 2/7; 1/4; 2/7; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 2/7; 2/7; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 19/4; 4; 17/4; 4; 4; 19/4; 19/4; 9/2; 19/4; 17/4; 4; 15/4; 9/2; 4; 19/4; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 23/5; 9/2; 17/4; 9/2; ; ; 23/5; 24/5
Crystal Palace; 10; 10; 10; 11; 12; 12; 12; 12; 10; 10; 10; 10; 11; 14; 9; 11; 43/4; 10; 23/2; 43/4; 13; 9; 23/2; 10; 23/2; ; ; 53/5; 54/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-25 14:15:30 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 5/18; 2/7; 1/4; 3/10; 2/7; 2/7; 2/7; 1/4; 2/7; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 2/7; 2/7; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 19/4; 4; 17/4; 4; 4; 19/4; 19/4; 9/2; 19/4; 17/4; 4; 15/4; 9/2; 4; 19/4; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 23/5; 9/2; 17/4; 9/2; ; ; 23/5; 24/5
Crystal Palace; 10; 10; 10; 11; 12; 12; 12; 12; 10; 10; 10; 10; 11; 14; 9; 11; 11; 10; 23/2; 11; 13; 9; 23/2; 10; 23/2; ; ; 58/5; 54/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-25 18:15:52 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 5/18; 2/7; 1/4; 3/10; 2/7; 2/7; 2/7; 1/4; 2/7; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 2/7; 2/7; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 19/4; 4; 17/4; 4; 4; 19/4; 19/4; 9/2; 19/4; 17/4; 4; 15/4; 9/2; 4; 19/4; 9/2; 79/17; 9/2; 24/5; 79/17; 5; 23/5; 24/5; 17/4; 24/5; ; ; 23/5; 5
Crystal Palace; 10; 10; 10; 11; 12; 12; 12; 12; 10; 10; 10; 10; 11; 14; 9; 11; 43/4; 10; 11; 43/4; 13; 9; 11; 10; 11; ; ; 12; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-25 22:15:31 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 5/18; 2/7; 1/4; 3/10; 2/7; 2/7; 2/7; 1/4; 2/7; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 2/7; 2/7; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 19/4; 4; 17/4; 4; 4; 19/4; 19/4; 9/2; 19/4; 17/4; 4; 15/4; 9/2; 4; 19/4; 9/2; 79/17; 9/2; 24/5; 79/17; 5; 23/5; 24/5; 17/4; 24/5; ; ; 23/5; 5
Crystal Palace; 10; 10; 10; 11; 12; 12; 12; 12; 10; 10; 10; 10; 11; 14; 9; 11; 43/4; 10; 11; 43/4; 13; 9; 11; 10; 11; ; ; 12; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-26 02:15:33 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 5/18; 2/7; 1/4; 3/10; 2/7; 2/7; 2/7; 1/4; 2/7; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 2/7; 2/7; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 19/4; 4; 17/4; 4; 4; 19/4; 19/4; 9/2; 19/4; 17/4; 4; 15/4; 9/2; 4; 19/4; 9/2; 79/17; 9/2; 24/5; 79/17; 5; 23/5; 24/5; 17/4; 24/5; ; ; 23/5; 5
Crystal Palace; 10; 10; 10; 11; 12; 12; 12; 12; 10; 10; 10; 10; 11; 14; 9; 11; 43/4; 10; 11; 43/4; 13; 9; 11; 10; 11; ; ; 58/5; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-26 06:15:34 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 5/18; 2/7; 1/4; ; 2/7; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 2/7; 2/7; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 19/4; 4; 17/4; 4; 4; 19/4; 19/4; 9/2; ; 17/4; 4; 4; 9/2; 4; 19/4; 9/2; 79/17; 9/2; 24/5; 79/17; 5; 23/5; 24/5; 17/4; 24/5; ; ; 22/5; 5
Crystal Palace; 10; 10; 10; 11; 12; 12; 12; 12; ; 10; 10; 10; 11; 14; 9; 11; 43/4; 10; 11; 43/4; 13; 9; 11; 10; 11; ; ; 58/5; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-26 10:15:35 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 5/18; 2/7; 1/4; 3/10; 2/7; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 2/7; 2/7; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 19/4; 4; 17/4; 4; 4; 19/4; 19/4; 9/2; 19/4; 17/4; 4; 4; 9/2; 4; 19/4; 9/2; 79/17; 9/2; 24/5; 79/17; 5; 23/5; 24/5; 17/4; 24/5; ; ; 9/2; 5
Crystal Palace; 10; 10; 10; 11; 12; 12; 12; 12; 10; 10; 10; 10; 11; 14; 9; 11; 43/4; 10; 11; 43/4; 13; 9; 11; 10; 11; ; ; 58/5; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-26 14:15:39 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 5/18; 2/7; 1/4; 3/10; 2/7; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 2/7; 2/7; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 19/4; 4; 17/4; 4; 4; 19/4; 19/4; 9/2; 19/4; 17/4; 4; 4; 9/2; 4; 19/4; 9/2; 79/17; 9/2; 24/5; 79/17; 5; 23/5; 24/5; 17/4; 24/5; ; ; 23/5; 5
Crystal Palace; 10; 10; 10; 11; 12; 12; 12; 12; 10; 10; 10; 10; 11; 14; 9; 11; 43/4; 10; 11; 43/4; 13; 9; 11; 10; 11; ; ; 12; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-26 18:15:43 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 5/18; 2/7; 1/4; 3/10; 2/7; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 2/7; 3/10; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 19/4; 4; 17/4; 4; 4; 19/4; 19/4; 9/2; 19/4; 17/4; 4; 4; 9/2; 4; 19/4; 9/2; 79/17; 9/2; 24/5; 79/17; 5; 9/2; 24/5; 17/4; 24/5; ; ; 23/5; 5
Crystal Palace; 10; 10; 10; 11; 12; 12; 12; 12; 10; 10; 10; 10; 11; 14; 9; 11; 43/4; 10; 11; 43/4; 13; 87/10; 11; 10; 11; ; ; 12; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-26 22:15:33 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 2/7; 2/7; 2/7; 5/18; 2/7; 1/4; 3/10; 2/7; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 2/7; 3/10; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 19/4; 17/4; 17/4; 4; 4; 19/4; 19/4; 9/2; 9/2; 17/4; 4; 4; 9/2; 4; 19/4; 9/2; 47/10; 9/2; 24/5; 47/10; 5; 9/2; 24/5; 17/4; 24/5; ; ; 23/5; 5
Crystal Palace; 10; 10; 10; 11; 12; 12; 12; 12; 10; 10; 10; 10; 11; 14; 9; 11; 43/4; 10; 11; 43/4; 13; 87/10; 11; 10; 11; ; ; 12; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-27 02:15:37 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 2/7; 2/7; 2/7; 5/18; 2/7; 1/4; 3/10; 2/7; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 2/7; 3/10; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 19/4; 17/4; 17/4; 4; 4; 19/4; 19/4; 9/2; 9/2; 17/4; 4; 4; 9/2; 4; 19/4; 9/2; 79/17; 9/2; 24/5; 47/10; 5; 9/2; 24/5; 17/4; 24/5; ; ; 23/5; 5
Crystal Palace; 10; 10; 10; 11; 12; 12; 12; 12; 10; 10; 10; 10; 11; 14; 9; 11; 43/4; 10; 11; 43/4; 13; 87/10; 11; 10; 11; ; ; 12; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-27 06:15:29 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 2/7; 3/10; 2/7; 3/10; 5/18; 3/10; 1/4; 3/10; 3/10; 2/7; 2/7; 2/7; 3/10; 30/100; 2/7; 3/11; 1/4; 1/4; 3/11; 2/7; 3/10; 5/19; 2/7; 5/19; ; ; 2/7; 3/10
Draw; 4; 17/4; 4; 4; 4; 19/4; 9/2; 9/2; 9/2; 17/4; 4; 4; 17/4; 4; 17/4; 4; 50/11; 9/2; 24/5; 50/11; 5; 9/2; 24/5; 4; 24/5; ; ; 23/5; 5
Crystal Palace; 10; 10; 10; 11; 11; 12; 12; 12; 9; 10; 9; 9; 10; 14; 9; 11; 21/2; 10; 11; 21/2; 13; 87/10; 11; 10; 11; ; ; 58/5; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-27 10:15:27 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 2/7; 3/10; 2/7; 3/10; 5/18; 2/7; 1/4; 3/10; 3/10; 2/7; 2/7; 2/7; 2/7; 30/100; 2/7; 3/11; 1/4; 1/4; 3/11; 2/7; 3/10; 5/19; 2/7; 5/19; ; ; 1/4; 3/10
Draw; 4; 17/4; 17/4; 4; 4; 19/4; 19/4; 9/2; 9/2; 17/4; 4; 4; 17/4; 4; 17/4; 4; 23/5; 9/2; 24/5; 23/5; 5; 9/2; 24/5; 4; 24/5; ; ; 23/5; 5
Crystal Palace; 10; 10; 10; 11; 11; 12; 12; 12; 9; 10; 10; 9; 10; 14; 9; 11; 43/4; 10; 11; 43/4; 13; 87/10; 11; 10; 11; ; ; 58/5; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-27 14:15:30 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 2/7; 3/10; 2/7; 3/10; 5/18; 3/10; 2/7; 3/10; 3/10; 2/7; 2/7; 2/7; 3/10; 30/100; 2/7; 3/11; 1/4; 1/4; 3/11; 2/7; 3/10; 5/18; 2/7; 5/18; ; ; 2/7; 3/10
Draw; 4; 17/4; 4; 4; 4; 19/4; 9/2; 9/2; 9/2; 17/4; 4; 4; 17/4; 4; 17/4; 4; 50/11; 9/2; 9/2; 50/11; 5; 9/2; 9/2; 4; 9/2; ; ; 23/5; 5
Crystal Palace; 10; 10; 10; 11; 11; 12; 12; 9; 9; 10; 9; 9; 10; 14; 9; 10; 43/4; 10; 21/2; 43/4; 13; 87/10; 21/2; 10; 21/2; ; ; 58/5; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-27 18:15:28 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 3/10; 2/7; 3/10; 5/18; 3/10; 2/7; 3/10; 3/10; 2/7; 2/7; 2/7; 3/10; 30/100; 2/7; 3/11; 1/4; 1/4; 3/11; 2/7; 3/10; 5/18; 3/10; 5/18; ; ; 2/7; 3/10
Draw; 4; 4; 17/4; 4; 4; 19/4; 9/2; 9/2; 9/2; 17/4; 4; 4; 17/4; 4; 17/4; 4; 50/11; 9/2; 9/2; 50/11; 5; 9/2; 9/2; 17/4; 9/2; ; ; 22/5; 24/5
Crystal Palace; 10; 9; 10; 11; 11; 12; 12; 9; 9; 10; 10; 9; 10; 14; 9; 10; 43/4; 10; 21/2; 43/4; 13; 87/10; 21/2; 11; 21/2; ; ; 58/5; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-27 22:15:30 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 3/10; 2/7; 2/7; 5/18; 3/10; 2/7; 3/10; 2/7; 2/7; 2/7; 2/7; 2/7; 30/100; 2/7; 3/11; 1/4; 1/4; 3/11; 2/7; 3/10; 5/18; 3/10; 5/18; ; ; 2/7; 3/10
Draw; 4; 4; 17/4; 4; 9/2; 19/4; 9/2; 9/2; 9/2; 17/4; 4; 15/4; 17/4; 24/5; 17/4; 4; 50/11; 9/2; 9/2; 50/11; 5; 9/2; 9/2; 17/4; 9/2; ; ; 21/5; 24/5
Crystal Palace; 10; 10; 10; 11; 11; 12; 12; 9; 9; 10; 10; 10; 10; 10; 9; 10; 43/4; 10; 21/2; 43/4; 13; 87/10; 21/2; 11; 21/2; ; ; 58/5; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-28 02:15:37 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 3/10; 2/7; 3/10; 5/18; 3/10; 2/7; 3/10; 2/7; 2/7; 2/7; 2/7; 3/10; 30/100; 2/7; 3/11; 1/4; 1/4; 3/11; 2/7; 3/10; 5/18; 3/10; 5/18; ; ; 2/7; 3/10
Draw; 4; 4; 4; 4; 4; 19/4; 9/2; 9/2; 9/2; 17/4; 19/5; 15/4; 17/4; 9/2; 17/4; 4; 50/11; 9/2; 9/2; 50/11; 5; 9/2; 9/2; 17/4; 9/2; ; ; 21/5; 24/5
Crystal Palace; 10; 10; 10; 11; 11; 12; 12; 9; 9; 10; 9; 10; 10; 10; 9; 10; 43/4; 10; 21/2; 43/4; 13; 87/10; 21/2; 11; 21/2; ; ; 58/5; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-28 06:15:27 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 3/10; 2/7; 3/10; 5/18; 3/10; 2/7; 3/10; 2/7; 2/7; 2/7; 2/7; 3/10; 30/100; 2/7; 3/11; 1/4; 1/4; 3/11; 2/7; 3/10; 5/18; 3/10; 5/18; ; ; 2/7; 3/10
Draw; 4; 4; 4; 4; 9/2; 19/4; 9/2; 9/2; 9/2; 17/4; 19/5; 15/4; 17/4; 24/5; 17/4; 4; 50/11; 9/2; 9/2; 50/11; 5; 9/2; 9/2; 17/4; 9/2; ; ; 22/5; 24/5
Crystal Palace; 10; 10; 10; 11; 10; 12; 12; 9; 9; 10; 10; 10; 10; 10; 9; 10; 43/4; 10; 21/2; 43/4; 13; 87/10; 21/2; 11; 21/2; ; ; 58/5; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-28 10:15:29 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 3/10; 2/7; 3/10; 5/18; 3/10; 2/7; 3/10; 2/7; 2/7; 2/7; 2/7; 3/10; 30/100; 2/7; 3/11; 1/4; 1/4; 3/11; 2/7; 3/10; 5/18; 3/10; 5/18; ; ; 2/7; 3/10
Draw; 4; 4; 4; 4; 4; 19/4; 9/2; 9/2; 9/2; 17/4; 19/5; 15/4; 17/4; 4; 17/4; 4; 50/11; 9/2; 9/2; 50/11; 5; 9/2; 9/2; 17/4; 9/2; ; ; 22/5; 24/5
Crystal Palace; 10; 10; 10; 11; 11; 12; 12; 9; 9; 10; 10; 10; 10; 12; 9; 10; 43/4; 10; 21/2; 43/4; 13; 87/10; 21/2; 11; 21/2; ; ; 58/5; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-28 14:15:38 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 3/10; 2/7; 2/7; 5/18; 3/10; 2/7; 3/10; 2/7; 2/7; 2/7; 2/7; 2/7; 30/100; 2/7; 3/11; 1/4; 1/4; 3/11; 2/7; 3/10; 5/18; 3/10; 5/18; ; ; 2/7; 
Draw; 4; 4; 4; 4; 9/2; 19/4; 9/2; 9/2; 9/2; 17/4; 17/4; 15/4; 17/4; 9/2; 17/4; 9/2; 50/11; 9/2; 9/2; 50/11; 5; 9/2; 9/2; 17/4; 9/2; ; ; 9/2; 
Crystal Palace; 10; 10; 10; 11; 11; 12; 12; 9; 10; 10; 11; 10; 10; 12; 9; 11; 43/4; 10; 21/2; 43/4; 13; 87/10; 21/2; 11; 21/2; ; ; 58/5; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-28 18:15:27 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 3/10; 2/7; 2/7; 5/18; 3/10; 2/7; 3/10; 2/7; 2/7; 2/7; 2/7; 2/7; 30/100; 2/7; 5/18; 1/4; 1/4; 5/18; 2/7; 3/10; 5/18; 3/10; 5/18; ; ; 2/7; 3/10
Draw; 4; 4; 4; 4; 9/2; 19/4; 9/2; 9/2; 9/2; 17/4; 17/4; 15/4; 17/4; 9/2; 17/4; 9/2; 23/5; 9/2; 9/2; 23/5; 5; 9/2; 9/2; 17/4; 9/2; ; ; 9/2; 24/5
Crystal Palace; 10; 10; 10; 11; 11; 12; 12; 9; 10; 10; 10; 10; 10; 12; 9; 11; 45/4; 10; 21/2; 45/4; 13; 87/10; 21/2; 11; 21/2; ; ; 58/5; 57/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-28 22:15:38 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 3/10; 2/7; 3/10; 5/18; 3/10; 2/7; 3/10; 3/10; 2/7; 2/7; 2/7; 3/10; 30/100; 2/7; 5/18; 1/4; 1/4; 5/18; 29/100; 4/13; 5/18; 3/10; 5/18; ; ; 2/7; 3/10
Draw; 4; 4; 4; 4; 4; 19/4; 9/2; 9/2; 9/2; 4; 4; 15/4; 17/4; 4; 17/4; 9/2; 23/5; 9/2; 9/2; 23/5; 5; 43/10; 9/2; 4; 9/2; ; ; 9/2; 24/5
Crystal Palace; 11; 10; 10; 11; 11; 12; 12; 9; 10; 10; 11; 10; 10; 12; 9; 11; 23/2; 10; 21/2; 45/4; 25/2; 9; 21/2; 11; 21/2; ; ; 58/5; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-29 02:15:40 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 3/10; 2/7; 3/10; 5/18; 3/10; 2/7; 3/10; 3/10; 2/7; 2/7; 2/7; 3/10; 30/100; 2/7; 5/18; 1/4; 1/4; 5/18; 29/100; 4/13; 5/18; 3/10; 5/18; ; ; 2/7; 3/10
Draw; 4; 4; 4; 4; 4; 19/4; 9/2; 9/2; 9/2; 4; 4; 15/4; 17/4; 4; 17/4; 9/2; 23/5; 9/2; 9/2; 23/5; 5; 43/10; 9/2; 4; 9/2; ; ; 21/5; 24/5
Crystal Palace; 11; 10; 10; 11; 11; 12; 12; 9; 10; 10; 11; 10; 10; 12; 9; 11; 23/2; 10; 21/2; 23/2; 25/2; 9; 21/2; 11; 21/2; ; ; 58/5; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-29 06:15:27 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 3/10; 2/7; 3/10; 5/18; 3/10; 2/7; 3/10; 3/10; 2/7; 2/7; 2/7; 3/10; 30/100; 2/7; 5/18; 1/4; 1/4; 5/18; 29/100; 4/13; 5/18; 3/10; 5/18; ; ; 2/7; 3/10
Draw; 4; 4; 4; 4; 4; 19/4; 9/2; 9/2; 9/2; 4; 4; 15/4; 17/4; 4; 17/4; 9/2; 23/5; 9/2; 9/2; 23/5; 5; 43/10; 9/2; 4; 9/2; ; ; 21/5; 24/5
Crystal Palace; 11; 10; 10; 11; 11; 12; 12; 9; 10; 10; 11; 10; 10; 12; 9; 11; 23/2; 10; 21/2; 23/2; 25/2; 9; 21/2; 11; 21/2; ; ; 58/5; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-29 10:15:29 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 3/10; 2/7; 3/10; 3/10; 3/10; 2/7; 3/10; 3/10; 2/7; 2/7; 2/7; 3/10; 30/100; 2/7; 5/18; 1/4; 1/4; 5/18; 29/100; 4/13; 5/18; 3/10; 2/7; ; ; 2/7; 3/10
Draw; 4; 4; 4; 4; 4; 17/4; 9/2; 9/2; 9/2; 4; 4; 15/4; 17/4; 4; 17/4; 9/2; 23/5; 9/2; 23/5; 23/5; 5; 43/10; 19/4; 4; 19/4; ; ; 21/5; 24/5
Crystal Palace; 11; 9; 10; 11; 11; 10; 12; 9; 10; 10; 11; 10; 10; 12; 9; 11; 23/2; 10; 21/2; 23/2; 25/2; 9; 21/2; 11; 21/2; ; ; 58/5; 54/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-29 14:15:42 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 3/10; 2/7; 3/10; 3/10; 3/10; 2/7; 3/10; 3/10; 2/7; 2/7; 2/7; 3/10; 30/100; 2/7; 5/18; 1/4; 1/4; 5/18; 29/100; 4/13; 5/18; 3/10; 2/7; ; ; 2/7; 3/10
Draw; 4; 4; 4; 4; 4; 17/4; 9/2; 9/2; 9/2; 4; 4; 15/4; 17/4; 4; 17/4; 9/2; 79/17; 9/2; 23/5; 79/17; 5; 43/10; 19/4; 4; 19/4; ; ; 9/2; 24/5
Crystal Palace; 11; 9; 10; 11; 12; 10; 12; 9; 10; 10; 11; 10; 10; 12; 9; 11; 45/4; 10; 21/2; 45/4; 25/2; 9; 21/2; 11; 21/2; ; ; 58/5; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-29 18:15:34 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 3/10; 2/7; 3/10; 3/10; 3/10; 2/7; 3/10; 3/10; 2/7; 2/7; 2/7; 3/10; 30/100; 2/7; 3/11; 1/4; 1/4; 3/11; 29/100; 3/10; 5/18; 3/10; 3/10; ; ; 2/7; 3/10
Draw; 4; 4; 4; 4; 4; 17/4; 9/2; 9/2; 9/2; 4; 4; 15/4; 17/4; 4; 17/4; 4; 79/17; 9/2; 23/5; 79/17; 5; 9/2; 19/4; 4; 63/13; ; ; 22/5; 24/5
Crystal Palace; 11; 9; 11; 11; 12; 10; 12; 9; 10; 10; 11; 10; 10; 12; 9; 11; 23/2; 10; 21/2; 23/2; 25/2; 10; 21/2; 11; 11; ; ; 58/5; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-29 22:15:29 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 3/10; 3/10; 2/7; 3/10; 2/7; 2/7; 1/4; 1/4; 1/4; 2/7; 2/7; 3/11; 1/4; 1/4; 3/11; 29/100; 3/10; 5/18; 2/7; 3/10; ; ; 2/7; 3/10
Draw; 17/4; 4; 17/4; 4; 17/4; 17/4; 22/5; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 9/2; 9/2; 4; 47/10; 9/2; 23/5; 47/10; 5; 9/2; 19/4; 17/4; 63/13; ; ; 9/2; 24/5
Crystal Palace; 12; 10; 11; 11; 12; 10; 12; 9; 10; 11; 11; 11; 12; 12; 10; 11; 23/2; 10; 21/2; 23/2; 25/2; 10; 21/2; 11; 11; ; ; 12; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-30 02:15:34 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
