META; english/premier-league/southampton-v-bournemouth; 2017-03-11 22:16:12 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; ; ; 8/13; ; ; ; ; 8/13; 8/13; ; ; ; ; ; ; ; ; 3/5; ; ; 7/10; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 13/5; 14/5; ; ; ; ; ; ; ; ; 11/4; ; ; 29/10; ; ; ; ; ; ; 
Bournemouth; ; ; 9/2; ; ; ; ; 9/2; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-12 02:16:10 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; ; ; 8/13; ; ; ; ; 8/13; 8/13; ; ; ; ; ; ; ; ; 3/5; ; ; 7/10; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 13/5; 14/5; ; ; ; ; ; ; ; ; 11/4; ; ; 29/10; ; ; ; ; ; ; 
Bournemouth; ; ; 9/2; ; ; ; ; 9/2; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-12 06:16:11 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; ; ; 8/13; ; ; ; ; 8/13; 8/13; ; ; ; ; ; ; ; ; 3/5; ; ; 7/10; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 13/5; 14/5; ; ; ; ; ; ; ; ; 11/4; ; ; 29/10; ; ; ; ; ; ; 
Bournemouth; ; ; 9/2; ; ; ; ; 9/2; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-12 10:16:22 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; ; ; 8/13; ; ; ; ; 8/13; 8/13; ; ; ; ; ; ; ; ; 3/5; ; ; 7/10; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 13/5; 14/5; ; ; ; ; ; ; ; ; 11/4; ; ; 29/10; ; ; ; ; ; ; 
Bournemouth; ; ; 9/2; ; ; ; ; 9/2; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-12 14:16:14 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; ; ; 8/13; ; ; ; ; 8/13; 8/13; ; ; ; ; ; ; ; ; 3/5; ; ; 7/10; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 13/5; 14/5; ; ; ; ; ; ; ; ; 11/4; ; ; 29/10; ; ; ; ; ; ; 
Bournemouth; ; ; 9/2; ; ; ; ; 9/2; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-12 18:16:19 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; ; ; 8/13; ; ; ; ; 8/13; 8/13; ; ; ; ; ; ; ; 8/13; 3/5; ; 8/13; 7/10; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; 13/5; 14/5; ; ; ; ; ; ; ; 11/4; 11/4; ; 11/4; 29/10; ; ; ; ; ; ; 
Bournemouth; ; ; 9/2; ; ; ; ; 9/2; 19/4; ; ; ; ; ; ; ; 50/11; 9/2; ; 50/11; 24/5; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-12 22:16:20 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; ; ; 8/13; ; ; ; 8/13; 8/13; 4/7; ; ; ; ; ; ; 4/6; 8/13; 3/5; 4/7; 8/13; 7/10; ; 3/5; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; 29/10; 13/5; 3; ; ; ; ; ; ; 14/5; 29/10; 11/4; 14/5; 29/10; 29/10; ; 29/10; ; ; ; ; 
Bournemouth; ; ; 9/2; ; ; ; 9/2; 9/2; 19/4; ; ; ; ; ; ; 9/2; 43/10; 9/2; 9/2; 43/10; 24/5; ; 9/2; ; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-13 02:16:30 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; 4/6; ; 8/13; ; 4/6; ; 8/13; 8/13; 8/13; ; 4/7; ; ; ; ; 4/6; 11/17; 3/5; 8/13; 11/17; 7/10; ; 11/17; ; ; ; ; 
Draw; 11/4; ; 5/2; ; 11/4; ; 29/10; 13/5; 3; ; 14/5; ; ; ; ; 14/5; 29/10; 11/4; 14/5; 29/10; 29/10; ; 29/10; ; ; ; ; 
Bournemouth; 4; ; 9/2; ; 9/2; ; 5; 9/2; 9/2; ; 17/4; ; ; ; ; 9/2; 75/19; 9/2; 4; 75/19; 49/10; ; 4; ; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-13 06:16:44 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; 4/6; ; 8/13; ; 4/6; ; 8/13; 8/13; 8/13; ; 4/7; ; ; ; ; 4/6; 11/17; 3/5; 8/13; 11/17; 7/10; ; 11/17; ; ; ; ; 
Draw; 11/4; ; 5/2; ; 11/4; ; 29/10; 13/5; 3; ; 14/5; ; ; ; ; 14/5; 29/10; 11/4; 14/5; 29/10; 29/10; ; 29/10; ; ; ; ; 
Bournemouth; 4; ; 9/2; ; 9/2; ; 5; 9/2; 9/2; ; 17/4; ; ; ; ; 9/2; 75/19; 9/2; 4; 75/19; 49/10; ; 4; ; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-13 10:16:13 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; 4/6; ; 8/13; ; 4/6; ; 8/13; 8/13; 8/13; 3/5; 4/7; ; ; ; 8/13; 4/6; 11/17; 3/5; 8/13; 11/17; 4/6; ; 11/17; ; ; ; ; 
Draw; 11/4; ; 5/2; ; 3; ; 3; 13/5; 3; 3; 14/5; ; ; ; 3; 14/5; 29/10; 11/4; 14/5; 29/10; 3; ; 29/10; ; ; ; ; 
Bournemouth; 4; ; 9/2; ; 9/2; ; 5; 9/2; 9/2; 9/2; 17/4; ; ; ; 9/2; 9/2; 4; 9/2; 4; 4; 5; ; 4; ; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-13 14:16:18 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; 4/6; ; 8/13; ; 8/13; ; 3/5; 8/13; 8/13; 4/7; 4/7; ; ; ; 8/13; 8/13; 11/17; 3/5; 8/13; 11/17; 4/6; 10/17; 11/17; ; ; ; ; 
Draw; 11/4; ; 3; ; 3; ; 31/10; 13/5; 3; 3; 14/5; ; ; ; 3; 3; 29/10; 11/4; 14/5; 29/10; 3; 31/10; 29/10; ; ; ; ; 
Bournemouth; 4; ; 9/2; ; 9/2; ; 21/4; 9/2; 9/2; 9/2; 17/4; ; ; ; 9/2; 9/2; 4; 9/2; 4; 4; 5; 47/10; 4; ; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-13 18:16:49 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; 8/13; ; 8/13; ; 8/13; ; 3/5; 8/13; 4/7; 4/7; 4/7; ; ; ; 4/7; 8/13; 5/9; 3/5; 4/7; 5/9; 61/100; 10/17; 3/5; ; 3/5; ; ; ; 
Draw; 11/4; ; 3; ; 11/4; ; 31/10; 13/5; 3; 3; 14/5; ; ; ; 16/5; 3; 58/19; 11/4; 14/5; 58/19; 13/4; 31/10; 29/10; ; 29/10; ; ; ; 
Bournemouth; 9/2; ; 9/2; ; 5; ; 21/4; 9/2; 9/2; 19/4; 17/4; ; ; ; 19/4; 9/2; 19/4; 9/2; 9/2; 19/4; 26/5; 47/10; 9/2; ; 9/2; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-13 22:16:12 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; 8/13; ; 8/13; ; 8/13; ; 8/13; 8/13; 4/7; 4/7; 4/7; ; ; ; 4/7; 8/13; 5/9; 3/5; 4/7; 5/9; 61/100; 10/17; 3/5; ; 3/5; ; ; ; 
Draw; 11/4; ; 3; ; 11/4; ; 3; 13/5; 3; 3; 14/5; ; ; ; 16/5; 3; 3; 11/4; 14/5; 3; 13/4; 31/10; 29/10; ; 29/10; ; ; ; 
Bournemouth; 9/2; ; 9/2; ; 5; ; 21/4; 9/2; 9/2; 19/4; 17/4; ; ; ; 19/4; 9/2; 19/4; 9/2; 9/2; 19/4; 26/5; 47/10; 9/2; ; 9/2; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-14 02:16:39 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; 8/13; ; 8/13; ; 8/13; ; 8/13; 8/13; 4/7; 4/7; 4/7; ; ; ; 4/7; 8/13; 5/9; 3/5; 4/7; 5/9; 61/100; 10/17; 3/5; ; 3/5; ; ; ; 
Draw; 11/4; ; 3; ; 11/4; ; 3; 13/5; 3; 3; 14/5; ; ; ; 16/5; 3; 3; 11/4; 14/5; 3; 13/4; 31/10; 29/10; ; 29/10; ; ; ; 
Bournemouth; 9/2; ; 9/2; ; 5; ; 21/4; 9/2; 9/2; 19/4; 17/4; ; ; ; 19/4; 9/2; 19/4; 9/2; 9/2; 19/4; 26/5; 47/10; 9/2; ; 9/2; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-14 06:16:08 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; 8/13; ; 8/13; ; 8/13; ; 3/5; 8/13; 4/7; 4/7; 4/7; ; ; ; 4/7; 8/13; 5/9; 3/5; 4/7; 5/9; 61/100; 10/17; 3/5; ; 3/5; ; ; ; 
Draw; 11/4; ; 3; ; 11/4; ; 31/10; 13/5; 3; 3; 14/5; ; ; ; 16/5; 3; 3; 11/4; 14/5; 3; 13/4; 31/10; 29/10; ; 29/10; ; ; ; 
Bournemouth; 9/2; ; 9/2; ; 5; ; 21/4; 9/2; 9/2; 19/4; 17/4; ; ; ; 19/4; 9/2; 19/4; 9/2; 9/2; 19/4; 26/5; 47/10; 9/2; ; 9/2; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-14 10:16:13 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; 8/13; ; 8/13; ; 8/13; ; 8/13; 8/13; 4/7; 4/7; 4/7; ; ; ; 4/7; 8/13; 5/9; 3/5; 4/7; 5/9; 61/100; 10/17; 3/5; ; 3/5; ; ; ; 
Draw; 11/4; ; 3; ; 11/4; ; 3; 13/5; 3; 3; 14/5; ; ; ; 16/5; 14/5; 3; 11/4; 14/5; 3; 13/4; 31/10; 29/10; ; 29/10; ; ; ; 
Bournemouth; 9/2; ; 9/2; ; 5; ; 21/4; 9/2; 9/2; 19/4; 17/4; ; ; ; 19/4; 5; 19/4; 9/2; 9/2; 19/4; 26/5; 47/10; 9/2; ; 9/2; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-14 14:16:40 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; 8/13; ; 8/13; 6/10; 8/13; ; 3/5; 8/13; 4/7; 4/7; 4/7; 6/10; ; ; 4/7; 8/13; 5/9; 3/5; 4/7; 5/9; 3/5; 10/17; 3/5; ; 3/5; ; ; ; 
Draw; 11/4; ; 3; 16/5; 11/4; ; 31/10; 13/5; 3; 3; 14/5; 3; ; ; 16/5; 3; 3; 11/4; 14/5; 3; 13/4; 31/10; 29/10; ; 29/10; ; ; ; 
Bournemouth; 9/2; ; 9/2; 4; 5; ; 21/4; 9/2; 9/2; 19/4; 17/4; 9/2; ; ; 19/4; 9/2; 19/4; 9/2; 9/2; 19/4; 27/5; 47/10; 9/2; ; 9/2; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-14 18:16:13 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; 3/5; ; 8/13; 6/10; 8/13; ; 3/5; 8/13; 4/7; 4/7; 6/10; 6/10; ; ; 4/7; 8/13; 4/7; 3/5; 4/7; 4/7; 3/5; 10/17; 3/5; ; 3/5; ; ; ; 
Draw; 27/10; ; 3; 16/5; 11/4; ; 16/5; 13/5; 3; 3; 14/5; 3; ; ; 16/5; 3; 3; 11/4; 14/5; 3; 13/4; 31/10; 29/10; ; 29/10; ; ; ; 
Bournemouth; 5; ; 9/2; 4; 5; ; 5; 9/2; 9/2; 19/4; 21/5; 9/2; ; ; 19/4; 9/2; 47/10; 9/2; 9/2; 47/10; 27/5; 47/10; 9/2; ; 9/2; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-14 22:16:07 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; 3/5; ; 8/13; 6/10; 8/13; ; 8/13; 8/13; 4/7; 4/7; 6/10; 6/10; ; ; 4/7; 8/13; 11/18; 3/5; 4/7; 5/9; 3/5; 10/17; 3/5; ; 3/5; ; ; ; 
Draw; 27/10; ; 3; 16/5; 11/4; ; 3; 13/5; 3; 3; 14/5; 3; ; ; 16/5; 3; 29/10; 11/4; 14/5; 3; 13/4; 31/10; 29/10; ; 29/10; ; ; ; 
Bournemouth; 5; ; 9/2; 4; 5; ; 5; 9/2; 9/2; 19/4; 21/5; 9/2; ; ; 19/4; 9/2; 74/17; 9/2; 9/2; 19/4; 27/5; 47/10; 9/2; ; 9/2; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-15 02:16:37 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; 3/5; 4/7; 8/13; 6/10; 8/13; ; 8/13; 8/13; 4/7; 4/7; 6/10; 6/10; ; ; 4/7; 8/13; 5/9; 3/5; 4/7; 5/9; 3/5; 10/17; 3/5; ; 3/5; ; ; ; 
Draw; 27/10; 3; 3; 16/5; 11/4; ; 3; 13/5; 3; 3; 14/5; 3; ; ; 16/5; 3; 3; 11/4; 14/5; 3; 13/4; 31/10; 29/10; ; 29/10; ; ; ; 
Bournemouth; 5; 9/2; 9/2; 4; 5; ; 5; 9/2; 9/2; 19/4; 21/5; 9/2; ; ; 19/4; 9/2; 19/4; 9/2; 9/2; 19/4; 27/5; 47/10; 9/2; ; 9/2; ; ; ; 
META; english/premier-league/southampton-v-bournemouth; 2017-03-15 06:16:05 GMT+2; 2017-04-01 17:30; Nothing; Xlenovo
Southampton; 3/5; 4/7; 8/13; 6/10; 8/13; ; 8/13; 8/13; 4/7; 4/7; 6/10; 6/10; ; ; 4/7; 8/13; 4/7; 3/5; 4/7; 4/7; 3/5; 10/17; 3/5; ; 3/5; ; ; ; 
