META; english/league-cup/burton-v-bury; 2016-07-12 13:07:24 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 21/10; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-12 16:19:24 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 21/10; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-12 20:21:09 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; ; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; ; 5/2; ; ; 21/10; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; ; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-13 00:18:51 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 21/10; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-13 04:18:30 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 1/100; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-13 08:18:39 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 1/100; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-13 12:19:44 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 1/100; ; 
Bury; 3; ; 3; 3; ; 3; 3; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-13 16:19:07 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 1/100; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-13 20:20:20 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 1/100; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-14 00:18:23 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; ; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; ; 5/2; ; ; 1/100; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; ; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-14 04:18:19 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 1/100; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-14 08:18:07 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 1/100; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-14 12:20:03 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 1/100; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-14 16:18:16 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 1/100; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-14 20:18:44 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 1/100; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-15 00:18:20 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 1/100; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-15 04:17:10 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 1/100; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-15 08:17:06 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 1/100; ; 
Bury; 3; ; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-15 12:17:32 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; 12/5; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 1/100; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 1/100; ; 
META; english/league-cup/burton-v-bury; 2016-07-15 16:17:38 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 10/11; ; 9/10; 10/11; ; ; 9/10; ; ; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 4/5; ; 
Draw; 12/5; 12/5; 5/2; 12/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 12/5; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 5/2; ; ; 23/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 3; ; ; 3; ; ; ; 3; ; 3; ; 3; 3; 3; 29/10; 17/5; ; ; 14/5; ; 
META; english/league-cup/burton-v-bury; 2016-07-15 20:19:05 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 5/6; 10/11; 10/11; 20/23; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 9/10; ; 9/10; 9/10; 9/10; 10/11; 19/20; 13/15; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 5/2; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 23/10; 5/2; 12/5; ; 12/5; ; 
Bury; 10/3; 14/5; 3; 3; ; 3; 3; ; ; 3; ; ; ; 3; ; 16/5; ; 3; 3; 3; 37/13; 17/5; 45/17; ; 27/10; ; 
META; english/league-cup/burton-v-bury; 2016-07-16 00:18:34 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 5/6; 10/11; 10/11; 20/23; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 9/10; ; 9/10; 9/10; 9/10; ; 19/20; 13/15; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 5/2; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; ; 5/2; 12/5; ; 23/10; ; 
Bury; 10/3; 14/5; 3; 3; ; 3; 3; ; ; 3; ; ; ; 3; ; 16/5; ; 3; 3; 3; ; 17/5; 45/17; ; 27/10; ; 
META; english/league-cup/burton-v-bury; 2016-07-16 04:18:38 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 5/6; 10/11; 10/11; 20/23; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 9/10; ; 9/10; 9/10; 9/10; 10/11; 19/20; 13/15; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 5/2; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 23/10; 5/2; 12/5; ; 23/10; ; 
Bury; 10/3; 14/5; 3; 3; ; 3; 3; ; ; 3; ; ; ; 3; ; 16/5; ; 3; 3; 3; 37/13; 17/5; 45/17; ; 27/10; ; 
META; english/league-cup/burton-v-bury; 2016-07-16 08:18:40 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 20/23; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 9/10; ; 9/10; 10/11; 9/10; 10/11; 19/20; 13/15; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 5/2; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 16/5; ; 3; 31/10; 3; 37/13; 17/5; 45/17; ; 14/5; ; 
META; english/league-cup/burton-v-bury; 2016-07-16 12:19:42 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 20/23; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 9/10; ; 9/10; 10/11; 9/10; 10/11; 19/20; 13/15; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 5/2; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 16/5; ; 3; 31/10; 3; 37/13; 17/5; 45/17; ; 14/5; ; 
META; english/league-cup/burton-v-bury; 2016-07-16 16:19:08 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 20/23; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 9/10; ; 9/10; 10/11; 9/10; 10/11; 19/20; 13/15; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 16/5; ; 3; 31/10; 3; 37/13; 17/5; 45/17; ; 14/5; ; 
META; english/league-cup/burton-v-bury; 2016-07-16 20:19:02 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 20/23; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 9/10; ; 9/10; 10/11; 9/10; 10/11; 19/20; 13/15; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 16/5; ; 3; 31/10; 3; 37/13; 17/5; 45/17; ; 14/5; ; 
META; english/league-cup/burton-v-bury; 2016-07-17 00:18:37 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 20/23; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 9/10; ; 9/10; 10/11; 9/10; 10/11; 19/20; 13/15; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 16/5; ; 3; 31/10; 3; 37/13; 17/5; 45/17; ; 14/5; ; 
META; english/league-cup/burton-v-bury; 2016-07-17 04:18:39 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 20/23; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 9/10; ; 9/10; 10/11; 9/10; 10/11; 19/20; 13/15; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 16/5; ; 3; 31/10; 3; 37/13; 17/5; 45/17; ; 14/5; ; 
META; english/league-cup/burton-v-bury; 2016-07-17 08:19:01 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 20/23; ; 9/10; 9/10; ; ; 9/10; ; ; ; 9/10; ; 9/10; ; 9/10; 10/11; 9/10; 10/11; 19/20; 13/15; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; ; ; 49/20; ; 5/2; ; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; ; ; 3; ; ; ; 3; ; 16/5; ; 3; 31/10; 3; 37/13; 17/5; 45/17; ; 14/5; ; 
META; english/league-cup/burton-v-bury; 2016-07-17 12:19:14 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 20/23; ; 9/10; 9/10; ; ; 9/10; ; 10/11; ; 9/10; ; 9/10; ; 9/10; 10/11; 9/10; ; 19/20; 13/15; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 9/4; ; 49/20; ; 5/2; ; 12/5; 23/10; 12/5; ; 5/2; 12/5; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; ; ; 3; ; 29/10; ; 3; ; 16/5; ; 3; 31/10; 3; ; 17/5; 45/17; ; 14/5; ; 
META; english/league-cup/burton-v-bury; 2016-07-17 16:19:33 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 20/23; ; 9/10; 9/10; ; ; 9/10; ; 10/11; ; 9/10; ; 9/10; ; 9/10; 10/11; 9/10; 10/11; 19/20; 13/15; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 9/4; ; 49/20; ; 5/2; ; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; ; ; 3; ; 29/10; ; 3; ; 16/5; ; 3; 31/10; 3; 29/10; 17/5; 45/17; ; 14/5; ; 
META; english/league-cup/burton-v-bury; 2016-07-17 20:19:22 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 20/23; ; 9/10; 9/10; ; ; 9/10; ; 10/11; ; 9/10; ; 9/10; ; 9/10; 10/11; 9/10; 10/11; 19/20; 13/15; ; 5/6; ; 
Draw; 5/2; 12/5; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 9/4; ; 49/20; ; 5/2; ; 12/5; 23/10; 12/5; 9/4; 5/2; 12/5; ; 21/10; ; 
Bury; 3; 14/5; 3; 3; ; 3; 31/10; ; ; 3; ; 29/10; ; 3; ; 16/5; ; 3; 31/10; 3; 29/10; 17/5; 45/17; ; 14/5; ; 
META; english/league-cup/burton-v-bury; 2016-07-18 00:19:16 GMT+3; 2016-08-09 19:45; e70300-dr003
Burton; 10/11; 10/11; 10/11; 20/23; ; 9/10; 9/10; ; ; 9/10; ; 10/11; ; 9/10; ; 9/10; ; 9/10; 10/11; 9/10; 10/11; 19/20; 13/15; ; 5/6; ; 
