META; english/league-cup/mansfield-v-blackburn; 2016-07-12 13:08:00 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 20/23; ; ; 9/10; ; 20/23; ; 17/20; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/100; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 16/5; ; ; 3; ; 14/5; ; 16/5; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/100; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-12 16:19:57 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 20/23; ; ; 9/10; ; 20/23; ; 17/20; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/100; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 16/5; ; ; 3; ; 14/5; ; 16/5; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/100; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-12 20:21:42 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/100; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/100; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-13 00:19:18 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/100; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/100; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-13 04:18:58 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 20/23; ; ; 9/10; ; 20/23; ; 17/20; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/12; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 16/5; ; ; 3; ; 14/5; ; 16/5; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/12; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-13 08:19:06 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/100; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/100; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-13 12:20:23 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/12; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/12; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-13 16:19:44 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/12; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/12; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-13 20:20:59 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/12; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/12; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-14 00:18:53 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/12; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/12; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-14 04:18:47 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/12; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/12; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-14 08:18:38 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 20/23; ; ; 9/10; ; 20/23; ; 17/20; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/12; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 16/5; ; ; 3; ; 14/5; ; 16/5; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/12; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-14 12:20:46 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/12; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/12; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-14 16:18:45 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/12; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/12; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-14 20:19:12 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/12; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/12; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-15 00:18:46 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/12; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/12; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-15 04:17:37 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 9/10; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/12; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/12; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-15 08:17:32 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; ; 10/11; 10/11; ; 9/10; 20/23; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/12; ; 
Mansfield; 3; ; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/12; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-15 12:18:01 GMT+3; 2016-08-09 19:45; e70300-dr003
Blackburn; 10/11; 10/11; 10/11; 10/11; ; 9/10; 20/23; ; ; 9/10; ; 20/23; ; 9/10; ; 19/20; ; 9/10; 9/10; 9/10; 13/15; 19/20; ; ; 1/50; ; 
Draw; 12/5; 12/5; 5/2; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 5/2; ; 49/20; ; 5/2; ; 12/5; 12/5; 12/5; 40/17; 13/5; ; ; 1/12; ; 
Mansfield; 3; 11/4; 3; 14/5; ; 3; 31/10; ; ; 3; ; 14/5; ; 3; ; 3; ; 3; 3; 3; 29/10; 13/4; ; ; 1/12; ; 
META; english/league-cup/mansfield-v-blackburn; 2016-07-15 16:18:08 GMT+3; 2016-08-09 19:45; e70300-dr003
