META; english/league-cup/qpr-v-swindon; 2016-07-12 13:08:11 GMT+3; 2016-08-09 19:45; e70300-dr003
QPR; 4/5; ; 4/5; 3/4; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 5/2; ; 13/5; 14/5; ; 5/2; 13/5; ; ; 5/2; ; 13/5; ; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 12/5; 27/10; ; ; 1/100; ; 
Swindon; 7/2; ; 7/2; 10/3; ; 10/3; 15/4; ; ; 7/2; ; 16/5; ; 7/2; ; 18/5; ; 7/2; 10/3; 7/2; 57/17; 19/5; ; ; 1/100; ; 
META; english/league-cup/qpr-v-swindon; 2016-07-12 16:20:08 GMT+3; 2016-08-09 19:45; e70300-dr003
QPR; 4/5; ; 4/5; 3/4; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 5/2; ; 13/5; 14/5; ; 5/2; 13/5; ; ; 5/2; ; 13/5; ; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 12/5; 27/10; ; ; 1/100; ; 
Swindon; 7/2; ; 7/2; 10/3; ; 10/3; 15/4; ; ; 7/2; ; 16/5; ; 7/2; ; 18/5; ; 7/2; 10/3; 7/2; 57/17; 19/5; ; ; 1/100; ; 
META; english/league-cup/qpr-v-swindon; 2016-07-12 20:21:54 GMT+3; 2016-08-09 19:45; e70300-dr003
QPR; 4/5; ; 4/5; 3/4; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 5/2; ; 13/5; 14/5; ; 5/2; 13/5; ; ; 5/2; ; 13/5; ; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 12/5; 27/10; ; ; 1/100; ; 
Swindon; 7/2; ; 7/2; 10/3; ; 10/3; 18/5; ; ; 7/2; ; 16/5; ; 7/2; ; 18/5; ; 7/2; 10/3; 7/2; 57/17; 19/5; ; ; 1/100; ; 
META; english/league-cup/qpr-v-swindon; 2016-07-13 00:19:29 GMT+3; 2016-08-09 19:45; e70300-dr003
QPR; 4/5; ; 4/5; 3/4; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 5/2; ; 13/5; 14/5; ; 5/2; 13/5; ; ; 5/2; ; 13/5; ; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 12/5; 27/10; ; ; 1/100; ; 
Swindon; 7/2; ; 7/2; 10/3; ; 10/3; 18/5; ; ; 7/2; ; 16/5; ; 7/2; ; 18/5; ; 7/2; 10/3; 7/2; 57/17; 19/5; ; ; 1/100; ; 
META; english/league-cup/qpr-v-swindon; 2016-07-13 04:19:10 GMT+3; 2016-08-09 19:45; e70300-dr003
QPR; 4/5; ; 4/5; 3/4; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 5/2; ; 13/5; 14/5; ; 5/2; 13/5; ; ; 5/2; ; 13/5; ; 5/2; ; 13/5; ; 5/2; 5/2; 5/2; 12/5; 27/10; ; ; 1/100; ; 
Swindon; 7/2; ; 7/2; 10/3; ; 10/3; 15/4; ; ; 7/2; ; 16/5; ; 7/2; ; 18/5; ; 7/2; 10/3; 7/2; 57/17; 19/5; ; ; 1/100; ; 
META; english/league-cup/qpr-v-swindon; 2016-07-13 08:19:17 GMT+3; 2016-08-09 19:45; e70300-dr003
QPR; 4/5; ; 4/5; 3/4; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
