META; english/league-cup/cheltenham-v-charlton; 2016-07-12 13:07:34 GMT+3; 2016-08-09 19:45; e70300-dr003
Charlton; 11/10; ; 11/10; 11/10; ; 11/10; 21/20; ; ; 11/10; ; 21/20; ; 21/20; ; 23/20; ; 11/10; 11/10; 11/10; 21/20; 15/13; ; ; 1/100; ; 
Cheltenham; 5/2; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 5/2; ; 23/10; ; 5/2; ; 5/2; ; 5/2; 12/5; 5/2; 27/11; 33/13; ; ; 1/100; ; 
Draw; 23/10; ; 12/5; 12/5; ; 23/10; 5/2; ; ; 23/10; ; 12/5; ; 47/20; ; 23/10; ; 23/10; 23/10; 23/10; 9/4; 13/5; ; ; 11/5; ; 
META; english/league-cup/cheltenham-v-charlton; 2016-07-12 16:19:33 GMT+3; 2016-08-09 19:45; e70300-dr003
Charlton; 11/10; ; 11/10; 11/10; ; 11/10; 21/20; ; ; 11/10; ; 21/20; ; 21/20; ; 23/20; ; 11/10; 11/10; 11/10; 21/20; 15/13; ; ; 1/100; ; 
Cheltenham; 5/2; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 5/2; ; 23/10; ; 5/2; ; 5/2; ; 5/2; 12/5; 5/2; 27/11; 33/13; ; ; 1/100; ; 
Draw; 23/10; ; 12/5; 12/5; ; 23/10; 5/2; ; ; 23/10; ; 12/5; ; 47/20; ; 23/10; ; 23/10; 23/10; 23/10; 9/4; 13/5; ; ; 11/5; ; 
META; english/league-cup/cheltenham-v-charlton; 2016-07-12 20:21:17 GMT+3; 2016-08-09 19:45; e70300-dr003
Charlton; 11/10; ; 11/10; 11/10; ; 11/10; 21/20; ; ; 11/10; ; 21/20; ; 21/20; ; 23/20; ; 11/10; 11/10; 11/10; ; 15/13; ; ; 1/100; ; 
Cheltenham; 5/2; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 5/2; ; 23/10; ; 5/2; ; 5/2; ; 5/2; 12/5; 5/2; ; 33/13; ; ; 1/100; ; 
Draw; 23/10; ; 12/5; 12/5; ; 23/10; 5/2; ; ; 23/10; ; 12/5; ; 47/20; ; 23/10; ; 23/10; 23/10; 23/10; ; 13/5; ; ; 11/5; ; 
META; english/league-cup/cheltenham-v-charlton; 2016-07-13 00:18:58 GMT+3; 2016-08-09 19:45; e70300-dr003
Charlton; 11/10; ; 11/10; 11/10; ; 11/10; 21/20; ; ; 11/10; ; 21/20; ; 21/20; ; 23/20; ; 11/10; 11/10; 11/10; 21/20; 15/13; ; ; 1/100; ; 
Cheltenham; 5/2; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 5/2; ; 23/10; ; 5/2; ; 5/2; ; 5/2; 12/5; 5/2; 27/11; 33/13; ; ; 1/100; ; 
Draw; 23/10; ; 12/5; 12/5; ; 23/10; 5/2; ; ; 23/10; ; 12/5; ; 47/20; ; 23/10; ; 23/10; 23/10; 23/10; 9/4; 13/5; ; ; 11/5; ; 
META; english/league-cup/cheltenham-v-charlton; 2016-07-13 04:18:37 GMT+3; 2016-08-09 19:45; e70300-dr003
Charlton; 11/10; ; 11/10; 11/10; ; 11/10; 21/20; ; ; 11/10; ; 21/20; ; 21/20; ; 23/20; ; 11/10; 11/10; 11/10; 21/20; 15/13; ; ; 1/50; ; 
Cheltenham; 5/2; ; 5/2; 12/5; ; 12/5; 5/2; ; ; 5/2; ; 23/10; ; 5/2; ; 5/2; ; 5/2; 12/5; 5/2; 27/11; 33/13; ; ; 1/12; ; 
