META; english/league-cup/brighton-v-colchester; 2016-07-12 13:07:20 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 1/2; ; 1/2; 8/15; ; 1/2; 1/2; ; ; 1/2; ; 1/2; ; 12/25; ; 8/15; ; 1/2; 1/2; 1/2; 10/21; 8/15; ; ; 1/100; ; 
Draw; 10/3; ; 10/3; 3; ; 16/5; 33/10; ; ; 33/10; ; 3; ; 16/5; ; 10/3; ; 33/10; 13/4; 3; 16/5; 7/2; ; ; 9/4; ; 
Colchester; 5; ; 5; 5; ; 5; 21/4; ; ; 5; ; 5; ; 21/4; ; 5; ; 5; 5; 5; 24/5; 57/10; ; ; 1/100; ; 
META; english/league-cup/brighton-v-colchester; 2016-07-12 16:19:19 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 1/2; ; 1/2; 8/15; ; 1/2; 1/2; ; ; 1/2; ; 1/2; ; 12/25; ; 8/15; ; 1/2; 1/2; 1/2; 10/21; 8/15; ; ; 1/100; ; 
Draw; 10/3; ; 10/3; 3; ; 16/5; 33/10; ; ; 33/10; ; 3; ; 16/5; ; 10/3; ; 33/10; 13/4; 3; 16/5; 7/2; ; ; 9/4; ; 
Colchester; 5; ; 5; 5; ; 5; 21/4; ; ; 5; ; 5; ; 21/4; ; 5; ; 5; 5; 5; 24/5; 57/10; ; ; 1/100; ; 
META; english/league-cup/brighton-v-colchester; 2016-07-12 20:21:00 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 1/2; ; 1/2; 8/15; ; 1/2; 1/2; ; ; 1/2; ; 1/2; ; 12/25; ; 8/15; ; 1/2; 1/2; 1/2; ; 8/15; ; ; 1/100; ; 
Draw; 10/3; ; 10/3; 3; ; 16/5; 33/10; ; ; 33/10; ; 3; ; 16/5; ; 10/3; ; 33/10; 13/4; 3; ; 7/2; ; ; 9/4; ; 
Colchester; 5; ; 5; 5; ; 5; 21/4; ; ; 5; ; 5; ; 21/4; ; 5; ; 5; 5; 5; ; 57/10; ; ; 1/100; ; 
META; english/league-cup/brighton-v-colchester; 2016-07-13 00:18:47 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 1/2; ; 1/2; 8/15; ; 1/2; 1/2; ; ; 1/2; ; 1/2; ; 12/25; ; 8/15; ; 1/2; 1/2; 1/2; 10/21; 8/15; ; ; 1/100; ; 
Draw; 10/3; ; 10/3; 3; ; 16/5; 33/10; ; ; 33/10; ; 3; ; 16/5; ; 10/3; ; 33/10; 13/4; 3; 16/5; 7/2; ; ; 9/4; ; 
Colchester; 5; ; 5; 5; ; 5; 21/4; ; ; 5; ; 5; ; 21/4; ; 5; ; 5; 5; 5; 24/5; 57/10; ; ; 1/100; ; 
META; english/league-cup/brighton-v-colchester; 2016-07-13 04:18:26 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 1/2; ; 1/2; 8/15; ; 1/2; 1/2; ; ; 1/2; ; 1/2; ; 12/25; ; 8/15; ; 1/2; 1/2; 1/2; 10/21; 8/15; ; ; 1/100; ; 
Draw; 10/3; ; 10/3; 3; ; 16/5; 10/3; ; ; 33/10; ; 3; ; 16/5; ; 10/3; ; 33/10; 13/4; 3; 16/5; 7/2; ; ; 23/10; ; 
Colchester; 5; ; 5; 5; ; 5; 21/4; ; ; 5; ; 5; ; 21/4; ; 5; ; 5; 5; 5; 24/5; 57/10; ; ; 1/10; ; 
META; english/league-cup/brighton-v-colchester; 2016-07-13 08:18:35 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 1/2; ; 1/2; 8/15; ; 1/2; 1/2; ; ; 1/2; ; 1/2; ; 12/25; ; 8/15; ; 1/2; 1/2; 1/2; 10/21; 8/15; ; ; 1/100; ; 
Draw; 10/3; ; 10/3; 3; ; 16/5; 10/3; ; ; 33/10; ; 3; ; 16/5; ; 10/3; ; 33/10; 13/4; 3; 16/5; 7/2; ; ; 1/100; ; 
Colchester; 5; ; 5; 5; ; 5; 21/4; ; ; 5; ; 5; ; 21/4; ; 5; ; 5; 5; 5; 24/5; 57/10; ; ; 1/100; ; 
META; english/league-cup/brighton-v-colchester; 2016-07-13 12:19:39 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 1/2; ; 1/2; 8/15; ; 1/2; 1/2; ; ; 1/2; ; 1/2; ; 12/25; ; 8/15; ; 1/2; 1/2; 1/2; 10/21; 8/15; ; ; 1/100; ; 
Draw; 10/3; ; 10/3; 3; ; 16/5; 33/10; ; ; 33/10; ; 3; ; 16/5; ; 10/3; ; 33/10; 13/4; 3; 16/5; 7/2; ; ; 1/10; ; 
Colchester; 5; ; 5; 5; ; 5; 21/4; ; ; 5; ; 5; ; 21/4; ; 5; ; 5; 5; 5; 24/5; 57/10; ; ; 1/10; ; 
META; english/league-cup/brighton-v-colchester; 2016-07-13 16:19:02 GMT+3; 2016-08-09 19:45; e70300-dr003
Brighton; 1/2; ; 1/2; 8/15; ; 1/2; 1/2; ; ; 1/2; ; 1/2; ; 12/25; ; 8/15; ; 1/2; 1/2; 1/2; 10/21; 8/15; ; ; 1/100; ; 
