META; english/league-cup/leyton-orient-v-fulham; 2016-07-12 13:07:53 GMT+3; 2016-08-09 19:45; e70300-dr003
Fulham; 1; ; 1; 20/21; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 1; 1; 19/20; 21/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 13/5; ; 5/2; 5/2; ; ; 12/5; ; 5/2; ; 12/5; ; 5/2; ; 12/5; 23/10; 12/5; 23/10; 13/5; ; ; 1/100; ; 
Leyton Orient; 11/4; ; 13/5; 13/5; ; 5/2; 14/5; ; ; 11/4; ; 5/2; ; 11/4; ; 11/4; ; 11/4; 27/10; 11/4; 45/17; 37/13; ; ; 1/100; ; 
META; english/league-cup/leyton-orient-v-fulham; 2016-07-12 16:19:52 GMT+3; 2016-08-09 19:45; e70300-dr003
Fulham; 1; ; 1; 20/21; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 1; 1; 19/20; 21/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 13/5; ; 5/2; 5/2; ; ; 12/5; ; 5/2; ; 12/5; ; 5/2; ; 12/5; 23/10; 12/5; 23/10; 13/5; ; ; 1/100; ; 
Leyton Orient; 11/4; ; 13/5; 13/5; ; 5/2; 14/5; ; ; 11/4; ; 5/2; ; 11/4; ; 11/4; ; 11/4; 27/10; 11/4; 45/17; 37/13; ; ; 1/100; ; 
META; english/league-cup/leyton-orient-v-fulham; 2016-07-12 20:21:35 GMT+3; 2016-08-09 19:45; e70300-dr003
Fulham; 1; ; 1; 20/21; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 1; 1; ; 21/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 13/5; ; 5/2; 5/2; ; ; 12/5; ; 5/2; ; 12/5; ; 5/2; ; 12/5; 23/10; 12/5; ; 13/5; ; ; 1/100; ; 
Leyton Orient; 11/4; ; 13/5; 13/5; ; 5/2; 14/5; ; ; 11/4; ; 5/2; ; 11/4; ; 11/4; ; 11/4; 27/10; 11/4; ; 37/13; ; ; 1/100; ; 
META; english/league-cup/leyton-orient-v-fulham; 2016-07-13 00:19:14 GMT+3; 2016-08-09 19:45; e70300-dr003
Fulham; 1; ; 1; 20/21; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 1; 1; 19/20; 21/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 13/5; ; 5/2; 5/2; ; ; 12/5; ; 5/2; ; 12/5; ; 5/2; ; 12/5; 23/10; 12/5; 23/10; 13/5; ; ; 1/100; ; 
Leyton Orient; 11/4; ; 13/5; 13/5; ; 5/2; 14/5; ; ; 11/4; ; 5/2; ; 11/4; ; 11/4; ; 11/4; 27/10; 11/4; 45/17; 37/13; ; ; 1/100; ; 
META; english/league-cup/leyton-orient-v-fulham; 2016-07-13 04:18:53 GMT+3; 2016-08-09 19:45; e70300-dr003
Fulham; 1; ; 1; 20/21; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 1; 1; 19/20; 21/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 5/2; 5/2; ; ; 12/5; ; 5/2; ; 12/5; ; 5/2; ; 12/5; 23/10; 12/5; 23/10; 13/5; ; ; 1/12; ; 
Leyton Orient; 11/4; ; 13/5; 13/5; ; 5/2; 14/5; ; ; 11/4; ; 5/2; ; 11/4; ; 11/4; ; 11/4; 27/10; 11/4; 45/17; 37/13; ; ; 1/12; ; 
META; english/league-cup/leyton-orient-v-fulham; 2016-07-13 08:19:02 GMT+3; 2016-08-09 19:45; e70300-dr003
Fulham; 1; ; 1; 20/21; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 1; 1; 19/20; 21/20; ; ; 1/100; ; 
Draw; 12/5; ; 5/2; 13/5; ; 5/2; 5/2; ; ; 12/5; ; 5/2; ; 12/5; ; 5/2; ; 12/5; 23/10; 12/5; 23/10; 13/5; ; ; 1/100; ; 
Leyton Orient; 11/4; ; 13/5; 13/5; ; 5/2; 14/5; ; ; 11/4; ; 5/2; ; 11/4; ; 11/4; ; 11/4; 27/10; 11/4; 45/17; 37/13; ; ; 1/100; ; 
META; english/league-cup/leyton-orient-v-fulham; 2016-07-13 12:20:15 GMT+3; 2016-08-09 19:45; e70300-dr003
Fulham; 1; ; 1; 20/21; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 1; 1; 19/20; 21/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 5/2; 5/2; ; ; 12/5; ; 5/2; ; 12/5; ; 5/2; ; 12/5; 23/10; 12/5; 23/10; 13/5; ; ; 1/12; ; 
Leyton Orient; 11/4; ; 13/5; 13/5; ; 5/2; 14/5; ; ; 11/4; ; 5/2; ; 11/4; ; 11/4; ; 11/4; 27/10; 11/4; 45/17; 37/13; ; ; 1/12; ; 
META; english/league-cup/leyton-orient-v-fulham; 2016-07-13 16:19:39 GMT+3; 2016-08-09 19:45; e70300-dr003
Fulham; 1; ; 1; 20/21; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 1; 1; 19/20; 21/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 5/2; 5/2; ; ; 12/5; ; 5/2; ; 12/5; ; 5/2; ; 12/5; 23/10; 12/5; 23/10; 13/5; ; ; 1/12; ; 
Leyton Orient; 11/4; ; 13/5; 13/5; ; 5/2; 14/5; ; ; 11/4; ; 5/2; ; 11/4; ; 11/4; ; 11/4; 27/10; 11/4; 45/17; 37/13; ; ; 1/12; ; 
META; english/league-cup/leyton-orient-v-fulham; 2016-07-13 20:20:48 GMT+3; 2016-08-09 19:45; e70300-dr003
Fulham; 1; ; 1; 20/21; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 1; 1; 19/20; 21/20; ; ; 1/50; ; 
Draw; 12/5; ; 5/2; 13/5; ; 5/2; 5/2; ; ; 12/5; ; 5/2; ; 12/5; ; 5/2; ; 12/5; 23/10; 12/5; 23/10; 13/5; ; ; 1/12; ; 
Leyton Orient; 11/4; ; 13/5; 13/5; ; 5/2; 14/5; ; ; 11/4; ; 5/2; ; 11/4; ; 11/4; ; 11/4; 27/10; 11/4; 45/17; 37/13; ; ; 1/12; ; 
META; english/league-cup/leyton-orient-v-fulham; 2016-07-14 00:18:48 GMT+3; 2016-08-09 19:45; e70300-dr003
Fulham; 1; ; 1; 20/21; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 1; 1; ; 21/20; ; ; 1/50; ; 
