META; english/league-cup/scunthorpe-v-notts-county; 2016-07-12 13:08:20 GMT+3; 2016-08-09 19:45; e70300-dr003
Scunthorpe; 4/5; ; 4/5; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 13/5; ; 13/5; 13/5; ; 13/5; 11/4; ; ; 13/5; ; 13/5; ; 13/5; ; 11/4; ; 13/5; 13/5; 13/5; 28/11; 11/4; ; ; 1/100; ; 
Notts County; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 16/5; ; 10/3; ; 10/3; ; 33/10; 16/5; 3; 41/13; 37/10; ; ; 1/100; ; 
META; english/league-cup/scunthorpe-v-notts-county; 2016-07-12 16:20:22 GMT+3; 2016-08-09 19:45; e70300-dr003
Scunthorpe; 4/5; ; 4/5; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 13/5; ; 13/5; 13/5; ; 13/5; 11/4; ; ; 13/5; ; 13/5; ; 13/5; ; 11/4; ; 13/5; 13/5; 13/5; 28/11; 11/4; ; ; 1/100; ; 
Notts County; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 16/5; ; 10/3; ; 10/3; ; 33/10; 16/5; 3; 41/13; 37/10; ; ; 1/100; ; 
META; english/league-cup/scunthorpe-v-notts-county; 2016-07-12 20:22:04 GMT+3; 2016-08-09 19:45; e70300-dr003
Scunthorpe; 4/5; ; 4/5; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 13/5; ; 13/5; 13/5; ; 13/5; 11/4; ; ; 13/5; ; 13/5; ; 13/5; ; 11/4; ; 13/5; 13/5; 13/5; 28/11; 11/4; ; ; 1/100; ; 
Notts County; 10/3; ; 10/3; 7/2; ; 16/5; 17/5; ; ; 33/10; ; 16/5; ; 10/3; ; 10/3; ; 33/10; 16/5; 3; 41/13; 37/10; ; ; 1/100; ; 
META; english/league-cup/scunthorpe-v-notts-county; 2016-07-13 00:19:37 GMT+3; 2016-08-09 19:45; e70300-dr003
Scunthorpe; 4/5; ; 4/5; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 13/5; ; 13/5; 13/5; ; 13/5; 11/4; ; ; 13/5; ; 13/5; ; 13/5; ; 11/4; ; 13/5; 13/5; 13/5; 28/11; 11/4; ; ; 1/100; ; 
Notts County; 10/3; ; 10/3; 7/2; ; 16/5; 17/5; ; ; 33/10; ; 16/5; ; 10/3; ; 10/3; ; 33/10; 16/5; 3; 41/13; 37/10; ; ; 1/100; ; 
META; english/league-cup/scunthorpe-v-notts-county; 2016-07-13 04:19:24 GMT+3; 2016-08-09 19:45; e70300-dr003
Scunthorpe; 4/5; ; 4/5; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 13/5; ; 13/5; 13/5; ; 13/5; 11/4; ; ; 13/5; ; 13/5; ; 13/5; ; 11/4; ; 13/5; 13/5; 13/5; 28/11; 11/4; ; ; 1/100; ; 
Notts County; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 16/5; ; 10/3; ; 10/3; ; 33/10; 16/5; 3; 41/13; 37/10; ; ; 1/100; ; 
META; english/league-cup/scunthorpe-v-notts-county; 2016-07-13 08:19:32 GMT+3; 2016-08-09 19:45; e70300-dr003
Scunthorpe; 4/5; ; 4/5; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 13/5; ; 13/5; 13/5; ; 13/5; 11/4; ; ; 13/5; ; 13/5; ; 13/5; ; 11/4; ; 13/5; 13/5; 13/5; 28/11; 11/4; ; ; 1/100; ; 
Notts County; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 16/5; ; 10/3; ; 10/3; ; 33/10; 16/5; 3; 41/13; 37/10; ; ; 1/100; ; 
META; english/league-cup/scunthorpe-v-notts-county; 2016-07-13 12:20:47 GMT+3; 2016-08-09 19:45; e70300-dr003
Scunthorpe; 4/5; ; 4/5; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 13/5; ; 13/5; 13/5; ; 13/5; 11/4; ; ; 13/5; ; 13/5; ; 13/5; ; 11/4; ; 13/5; 13/5; 13/5; 28/11; 11/4; ; ; 1/100; ; 
Notts County; 10/3; ; 10/3; 7/2; ; 16/5; 17/5; ; ; 33/10; ; 16/5; ; 10/3; ; 10/3; ; 33/10; 16/5; 3; 41/13; 37/10; ; ; 1/100; ; 
META; english/league-cup/scunthorpe-v-notts-county; 2016-07-13 16:20:09 GMT+3; 2016-08-09 19:45; e70300-dr003
Scunthorpe; 4/5; ; 4/5; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 13/5; ; 13/5; 13/5; ; 13/5; 11/4; ; ; 13/5; ; 13/5; ; 13/5; ; 11/4; ; 13/5; 13/5; 13/5; 28/11; 11/4; ; ; 1/100; ; 
Notts County; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 16/5; ; 10/3; ; 10/3; ; 33/10; 16/5; 3; 41/13; 37/10; ; ; 1/100; ; 
META; english/league-cup/scunthorpe-v-notts-county; 2016-07-13 20:21:36 GMT+3; 2016-08-09 19:45; e70300-dr003
Scunthorpe; 4/5; ; 4/5; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 13/5; ; 13/5; 13/5; ; 13/5; 11/4; ; ; 13/5; ; 13/5; ; 13/5; ; 11/4; ; 13/5; 13/5; 13/5; 28/11; 11/4; ; ; 1/100; ; 
Notts County; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 16/5; ; 10/3; ; 10/3; ; 33/10; 16/5; 3; 41/13; 37/10; ; ; 1/100; ; 
META; english/league-cup/scunthorpe-v-notts-county; 2016-07-14 00:19:14 GMT+3; 2016-08-09 19:45; e70300-dr003
Scunthorpe; 4/5; ; 4/5; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 13/5; ; 13/5; 13/5; ; 13/5; 11/4; ; ; 13/5; ; 13/5; ; 13/5; ; 11/4; ; 13/5; 13/5; 13/5; 28/11; 11/4; ; ; 1/100; ; 
Notts County; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 16/5; ; 10/3; ; 10/3; ; 33/10; 16/5; 3; 41/13; 37/10; ; ; 1/100; ; 
META; english/league-cup/scunthorpe-v-notts-county; 2016-07-14 04:19:07 GMT+3; 2016-08-09 19:45; e70300-dr003
Scunthorpe; 4/5; ; 4/5; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 13/5; ; 13/5; 13/5; ; 13/5; 11/4; ; ; 13/5; ; 13/5; ; 13/5; ; 11/4; ; 13/5; 13/5; 13/5; 28/11; 11/4; ; ; 1/100; ; 
Notts County; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 16/5; ; 10/3; ; 10/3; ; 33/10; 16/5; 3; 41/13; 37/10; ; ; 1/100; ; 
META; english/league-cup/scunthorpe-v-notts-county; 2016-07-14 08:18:57 GMT+3; 2016-08-09 19:45; e70300-dr003
Scunthorpe; 4/5; ; 4/5; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
Draw; 13/5; ; 13/5; 13/5; ; 13/5; 11/4; ; ; 13/5; ; 13/5; ; 13/5; ; 11/4; ; 13/5; 13/5; 13/5; 28/11; 11/4; ; ; 1/100; ; 
Notts County; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 16/5; ; 10/3; ; 10/3; ; 33/10; 16/5; 3; 41/13; 37/10; ; ; 1/100; ; 
META; english/league-cup/scunthorpe-v-notts-county; 2016-07-14 12:21:25 GMT+3; 2016-08-09 19:45; e70300-dr003
Scunthorpe; 4/5; ; 4/5; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 3/4; ; 10/13; ; 4/5; ; 4/5; 4/5; 4/5; 10/13; 5/6; ; ; 1/100; ; 
