META; english/league-cup/preston-v-hartlepool; 2016-07-12 13:08:09 GMT+3; 2016-08-09 19:45; e70300-dr003
Preston; 4/7; ; 4/7; 4/7; ; 4/7; 4/7; ; ; 4/7; ; 4/7; ; 11/20; ; 4/7; ; 4/7; 4/7; 4/7; 5/9; 3/5; ; ; 1/100; ; 
Draw; 3; ; 3; 14/5; ; 3; 3; ; ; 3; ; 11/4; ; 59/20; ; 16/5; ; 3; 3; 3; 56/19; 16/5; ; ; 1/100; ; 
Hartlepool; 9/2; ; 5; 5; ; 9/2; 5; ; ; 9/2; ; 19/4; ; 19/4; ; 19/4; ; 9/2; 9/2; 9/2; 17/4; 26/5; ; ; 1/100; ; 
META; english/league-cup/preston-v-hartlepool; 2016-07-12 16:20:06 GMT+3; 2016-08-09 19:45; e70300-dr003
Preston; 4/7; ; 4/7; 4/7; ; 4/7; 4/7; ; ; 4/7; ; 4/7; ; 11/20; ; 4/7; ; 4/7; 4/7; 4/7; 5/9; 3/5; ; ; 1/100; ; 
Draw; 3; ; 3; 14/5; ; 3; 3; ; ; 3; ; 11/4; ; 59/20; ; 16/5; ; 3; 3; 3; 56/19; 16/5; ; ; 1/100; ; 
Hartlepool; 9/2; ; 5; 5; ; 9/2; 5; ; ; 9/2; ; 19/4; ; 19/4; ; 19/4; ; 9/2; 9/2; 9/2; 17/4; 26/5; ; ; 1/100; ; 
META; english/league-cup/preston-v-hartlepool; 2016-07-12 20:21:52 GMT+3; 2016-08-09 19:45; e70300-dr003
Preston; 4/7; ; 4/7; 4/7; ; 4/7; 4/7; ; ; 4/7; ; 4/7; ; 11/20; ; 4/7; ; 4/7; 4/7; 4/7; 5/9; 3/5; ; ; 1/100; ; 
Draw; 3; ; 3; 14/5; ; 3; 3; ; ; 3; ; 11/4; ; 59/20; ; 16/5; ; 3; 3; 3; 56/19; 16/5; ; ; 1/100; ; 
Hartlepool; 9/2; ; 5; 5; ; 9/2; 19/4; ; ; 9/2; ; 19/4; ; 19/4; ; 19/4; ; 9/2; 9/2; 9/2; 17/4; 26/5; ; ; 1/100; ; 
META; english/league-cup/preston-v-hartlepool; 2016-07-13 00:19:26 GMT+3; 2016-08-09 19:45; e70300-dr003
