META; english/league-cup/barnsley-v-northampton; 2016-07-12 13:07:13 GMT+3; 2016-08-09 19:45; e70300-dr003
Barnsley; 1; ; 1; 20/21; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 19/20; 1; 19/20; 21/20; ; ; 1/100; ; 
Draw; 12/5; ; 12/5; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 12/5; ; 12/5; ; 5/2; ; 12/5; 12/5; 12/5; 23/10; 13/5; ; ; 9/4; ; 
Northampton; 11/4; ; 11/4; 13/5; ; 13/5; 14/5; ; ; 11/4; ; 13/5; ; 11/4; ; 11/4; ; 11/4; 11/4; 11/4; 13/5; 37/13; ; ; 1/100; ; 
META; english/league-cup/barnsley-v-northampton; 2016-07-12 16:19:12 GMT+3; 2016-08-09 19:45; e70300-dr003
Barnsley; 1; ; 1; 20/21; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 19/20; 1; 19/20; 21/20; ; ; 1/100; ; 
Draw; 12/5; ; 12/5; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 12/5; ; 12/5; ; 5/2; ; 12/5; 12/5; 12/5; 23/10; 13/5; ; ; 9/4; ; 
Northampton; 11/4; ; 11/4; 13/5; ; 13/5; 14/5; ; ; 11/4; ; 13/5; ; 11/4; ; 11/4; ; 11/4; 11/4; 11/4; 13/5; 37/13; ; ; 1/100; ; 
META; english/league-cup/barnsley-v-northampton; 2016-07-12 20:20:45 GMT+3; 2016-08-09 19:45; e70300-dr003
Barnsley; 1; ; 1; 20/21; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 19/20; 1; ; 21/20; ; ; 1/100; ; 
Draw; 12/5; ; 12/5; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 12/5; ; 12/5; ; 5/2; ; 12/5; 12/5; 12/5; ; 13/5; ; ; 9/4; ; 
Northampton; 11/4; ; 11/4; 13/5; ; 13/5; 14/5; ; ; 11/4; ; 13/5; ; 11/4; ; 11/4; ; 11/4; 11/4; 11/4; ; 37/13; ; ; 1/100; ; 
META; english/league-cup/barnsley-v-northampton; 2016-07-13 00:18:41 GMT+3; 2016-08-09 19:45; e70300-dr003
Barnsley; 1; ; 1; 20/21; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 19/20; 1; 19/20; 21/20; ; ; 1/100; ; 
Draw; 12/5; ; 12/5; 13/5; ; 12/5; 5/2; ; ; 12/5; ; 12/5; ; 12/5; ; 5/2; ; 12/5; 12/5; 12/5; 23/10; 13/5; ; ; 9/4; ; 
