META; english/league-cup/doncaster-v-nottingham-forest; 2016-07-12 13:07:42 GMT+3; 2016-08-09 19:45; e70300-dr003
Nottingham Forest; 1; ; 1; 1; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 19/20; 1; 19/20; 21/20; ; ; 1/100; ; 
Draw; 12/5; ; 12/5; 23/10; ; 12/5; 5/2; ; ; 12/5; ; 12/5; ; 12/5; ; 5/2; ; 12/5; 12/5; 12/5; 23/10; 13/5; ; ; 9/4; ; 
Doncaster; 11/4; ; 11/4; 14/5; ; 13/5; 14/5; ; ; 11/4; ; 13/5; ; 11/4; ; 11/4; ; 11/4; 11/4; 11/4; 45/17; 37/13; ; ; 1/100; ; 
META; english/league-cup/doncaster-v-nottingham-forest; 2016-07-12 16:19:42 GMT+3; 2016-08-09 19:45; e70300-dr003
Nottingham Forest; 1; ; 1; 1; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 19/20; 1; 19/20; 21/20; ; ; 1/100; ; 
Draw; 12/5; ; 12/5; 23/10; ; 12/5; 5/2; ; ; 12/5; ; 12/5; ; 12/5; ; 5/2; ; 12/5; 12/5; 12/5; 23/10; 13/5; ; ; 9/4; ; 
Doncaster; 11/4; ; 11/4; 14/5; ; 13/5; 14/5; ; ; 11/4; ; 13/5; ; 11/4; ; 11/4; ; 11/4; 11/4; 11/4; 45/17; 37/13; ; ; 1/100; ; 
META; english/league-cup/doncaster-v-nottingham-forest; 2016-07-12 20:21:25 GMT+3; 2016-08-09 19:45; e70300-dr003
Nottingham Forest; 1; ; 1; 1; ; 1; 20/21; ; ; 1; ; 19/20; ; 19/20; ; 1; ; 1; 19/20; 1; ; 21/20; ; ; 1/100; ; 
Draw; 12/5; ; 12/5; 23/10; ; 12/5; 5/2; ; ; 12/5; ; 12/5; ; 12/5; ; 5/2; ; 12/5; 12/5; 12/5; ; 13/5; ; ; 9/4; ; 
Doncaster; 11/4; ; 11/4; 14/5; ; 13/5; 14/5; ; ; 11/4; ; 13/5; ; 11/4; ; 11/4; ; 11/4; 11/4; 11/4; ; 37/13; ; ; 1/100; ; 
META; english/league-cup/doncaster-v-nottingham-forest; 2016-07-13 00:19:04 GMT+3; 2016-08-09 19:45; e70300-dr003
