META; english/league-cup/derby-v-grimsby; 2016-07-12 13:07:39 GMT+3; 2016-08-09 19:45; e70300-dr003
Derby; 4/9; ; 4/9; 2/5; ; 4/9; 2/5; ; ; 4/9; ; 4/9; ; 21/50; ; 9/20; ; 4/9; 4/9; 4/9; 3/7; 1/2; ; ; 1/100; ; 
Draw; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 10/3; ; 10/3; ; 7/2; ; 33/10; 10/3; 3; 13/4; 7/2; ; ; 9/4; ; 
Grimsby; 6; ; 6; 6; ; 6; 7; ; ; 6; ; 6; ; 13/2; ; 6; ; 6; 6; 6; 23/4; 63/10; ; ; 1/100; ; 
META; english/league-cup/derby-v-grimsby; 2016-07-12 16:19:38 GMT+3; 2016-08-09 19:45; e70300-dr003
Derby; 4/9; ; 4/9; 2/5; ; 4/9; 2/5; ; ; 4/9; ; 4/9; ; 21/50; ; 9/20; ; 4/9; 4/9; 4/9; 3/7; 1/2; ; ; 1/100; ; 
Draw; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 10/3; ; 10/3; ; 7/2; ; 33/10; 10/3; 3; 13/4; 7/2; ; ; 9/4; ; 
Grimsby; 6; ; 6; 6; ; 6; 7; ; ; 6; ; 6; ; 13/2; ; 6; ; 6; 6; 6; 23/4; 63/10; ; ; 1/100; ; 
META; english/league-cup/derby-v-grimsby; 2016-07-12 20:21:23 GMT+3; 2016-08-09 19:45; e70300-dr003
Derby; 4/9; ; 4/9; 2/5; ; 4/9; 2/5; ; ; 4/9; ; 4/9; ; 21/50; ; 9/20; ; 4/9; 4/9; 4/9; ; 1/2; ; ; 1/100; ; 
Draw; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 10/3; ; 10/3; ; 7/2; ; 33/10; 10/3; 3; ; 7/2; ; ; 9/4; ; 
Grimsby; 6; ; 6; 6; ; 6; 7; ; ; 6; ; 6; ; 13/2; ; 6; ; 6; 6; 6; ; 63/10; ; ; 1/100; ; 
META; english/league-cup/derby-v-grimsby; 2016-07-13 00:19:02 GMT+3; 2016-08-09 19:45; e70300-dr003
Derby; 4/9; ; 4/9; 2/5; ; 4/9; 2/5; ; ; 4/9; ; 4/9; ; 21/50; ; 9/20; ; 4/9; 4/9; 4/9; 3/7; 1/2; ; ; 1/100; ; 
Draw; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 10/3; ; 10/3; ; 7/2; ; 33/10; 10/3; 3; 13/4; 7/2; ; ; 9/4; ; 
Grimsby; 6; ; 6; 6; ; 6; 7; ; ; 6; ; 6; ; 13/2; ; 6; ; 6; 6; 6; 23/4; 63/10; ; ; 1/100; ; 
META; english/league-cup/derby-v-grimsby; 2016-07-13 04:18:42 GMT+3; 2016-08-09 19:45; e70300-dr003
Derby; 4/9; ; 4/9; 2/5; ; 4/9; 2/5; ; ; 4/9; ; 4/9; ; 21/50; ; 9/20; ; 4/9; 4/9; 4/9; 3/7; 1/2; ; ; 1/100; ; 
Draw; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 10/3; ; 10/3; ; 7/2; ; 33/10; 10/3; 3; 13/4; 7/2; ; ; 23/10; ; 
Grimsby; 6; ; 6; 6; ; 6; 7; ; ; 6; ; 6; ; 13/2; ; 6; ; 6; 6; 6; 23/4; 63/10; ; ; 1/9; ; 
META; english/league-cup/derby-v-grimsby; 2016-07-13 08:18:51 GMT+3; 2016-08-09 19:45; e70300-dr003
Derby; 4/9; ; 4/9; 2/5; ; 4/9; 2/5; ; ; 4/9; ; 4/9; ; 21/50; ; 9/20; ; 4/9; 4/9; 4/9; 3/7; 1/2; ; ; 1/100; ; 
Draw; 10/3; ; 10/3; 7/2; ; 16/5; 7/2; ; ; 33/10; ; 10/3; ; 10/3; ; 7/2; ; 33/10; 10/3; 3; 13/4; 7/2; ; ; 1/100; ; 
Grimsby; 6; ; 6; 6; ; 6; 7; ; ; 6; ; 6; ; 13/2; ; 6; ; 6; 6; 6; 23/4; 63/10; ; ; 1/100; ; 
META; english/league-cup/derby-v-grimsby; 2016-07-13 12:19:58 GMT+3; 2016-08-09 19:45; e70300-dr003
