META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-10 22:22:24 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Zaragoza; 14/5; 13/5; 13/5; 13/5; 72/25; 13/5; 5/2; 13/5; 27/11; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 45/17; 29/10; 12/5; 27/11; 14/5; 11/4; 27/10; 23/10; 23/10; 12/5; 14/5
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-14 18:24:47 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 11/10; 21/20; 21/20; 21/20; 113/00; 1; 11/10; 1; 15/13; 21/20; 11/10; 21/20; 11/10; 23/20; 11/10; 1; 17/16; 8/7; 11/10; 21/20; 11/10; 10/11; 1; 21/20; 10/9; 
Draw; 21/10; 21/10; 21/10; 21/10; 47/20; 2; 2; 11/5; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; 11/5; 21/10; 28/13; 11/5; 11/5; 11/5; 9/5; 21/10; 21/10; 23/10; 
Zaragoza; 14/5; 13/5; 13/5; 13/5; 72/25; 13/5; 5/2; 13/5; 27/11; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 29/10; 12/5; 27/11; 14/5; 11/4; 11/4; 23/10; 23/10; 12/5; 14/5
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-14 22:24:42 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 11/10; 21/20; 21/20; 21/20; 113/00; 1; 11/10; 1; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 1; 17/16; 8/7; 11/10; 21/20; 11/10; 10/11; 20/21; 21/20; 10/9; 
Draw; 21/10; 21/10; 21/10; 21/10; 47/20; 2; 2; 11/5; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 21/10; 28/13; 11/5; 11/5; 11/5; 15/8; 19/10; 21/10; 23/10; 
Zaragoza; 14/5; 13/5; 13/5; 13/5; 72/25; 13/5; 5/2; 13/5; 27/11; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 29/10; 12/5; 27/11; 14/5; 11/4; 11/4; 23/10; 11/5; 12/5; 14/5
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-15 02:24:39 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 11/10; 21/20; 21/20; 21/20; 113/00; 1; 11/10; 1; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 11/10; 1; 17/16; 8/7; 11/10; 21/20; 21/20; 10/11; 1; 21/20; 10/9; 
Draw; 21/10; 21/10; 21/10; 21/10; 117/0; 2; 2; 11/5; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; 21/10; 28/13; 11/5; 11/5; 11/5; 9/5; 21/10; 21/10; 9/4; 
Zaragoza; 14/5; 13/5; 13/5; 13/5; 29/10; 13/5; 5/2; 13/5; 27/11; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 29/10; 12/5; 27/11; 14/5; 11/4; 11/4; 23/10; 23/10; 12/5; 14/5
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-15 10:24:23 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 11/10; 21/20; 11/10; 21/20; 23/20; 1; 11/10; 1; 15/13; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 11/10; 11/10; 1; 17/16; 8/7; 11/10; 21/20; 11/10; 20/21; 10/9; 10/9
Draw; 21/10; 21/10; 21/10; 21/10; 58/25; 2; 2; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 11/5; 21/10; 28/13; 11/5; 11/5; 11/5; 19/10; 21/10; 9/4; 
Zaragoza; 14/5; 13/5; 5/2; 13/5; 57/20; 13/5; 5/2; 13/5; 27/11; 5/2; 13/5; 13/5; 5/2; 5/2; 5/2; 13/5; 27/10; 29/10; 12/5; 27/11; 11/4; 11/4; 11/4; 12/5; 23/10; 14/5
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-15 14:25:04 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 11/10; 21/20; 11/10; 21/20; 23/20; 1; 11/10; 1; 15/13; 11/10; 11/10; 21/20; 11/10; 11/10; 21/20; 11/10; 11/10; 1; 17/16; 8/7; 11/10; 21/20; 11/10; 10/11; 21/20; 10/9; 10/9
Draw; 21/10; 21/10; 21/10; 21/10; 58/25; 2; 2; 11/5; 21/10; 21/10; 21/10; 21/10; 41/20; 11/5; 21/10; 28/13; 11/5; 21/10; 28/13; 11/5; 11/5; 28/13; 19/10; 2; 21/10; 9/4; 
Zaragoza; 14/5; 13/5; 5/2; 13/5; 57/20; 13/5; 5/2; 13/5; 27/11; 5/2; 13/5; 13/5; 5/2; 5/2; 11/4; 13/5; 27/10; 29/10; 12/5; 27/11; 11/4; 11/4; 11/4; 12/5; 9/4; 23/10; 14/5
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-15 18:24:49 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 11/10; 11/10; 23/20; 21/20; 61/50; 1; 11/10; 1; 15/13; 23/20; 11/10; 11/10; 23/20; 11/10; 21/20; 11/10; 15/13; 1; 11/10; 8/7; 23/20; 23/20; 15/13; 11/10; 11/10; 23/20; 10/9
Draw; 21/10; 21/10; 2; 21/10; 57/25; 2; 2; 11/5; 2; 21/10; 21/10; 21/10; 41/20; 11/5; 21/10; 28/13; 11/5; 21/10; 28/13; 11/5; 11/5; 11/5; 19/10; 21/10; 21/10; 21/10; 
Zaragoza; 14/5; 5/2; 5/2; 13/5; 27/10; 13/5; 5/2; 13/5; 27/11; 5/2; 13/5; 5/2; 5/2; 5/2; 11/4; 13/5; 13/5; 29/10; 23/10; 27/11; 27/10; 13/5; 13/5; 12/5; 12/5; 12/5; 13/5
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-15 22:24:15 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 11/10; 21/20; 23/20; 21/20; 61/50; 21/20; 11/10; 1; 15/13; 23/20; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 15/13; 1; 11/10; 8/7; 23/20; 23/20; 15/13; 23/20; 23/20; 23/20; 10/9
Draw; 21/10; 21/10; 2; 21/10; 57/25; 21/10; 2; 11/5; 2; 21/10; 21/10; 21/10; 41/20; 11/5; 21/10; 28/13; 11/5; 21/10; 28/13; 11/5; 11/5; 11/5; 2; 21/10; 21/10; 21/10; 
Zaragoza; 14/5; 13/5; 5/2; 13/5; 27/10; 13/5; 5/2; 5/2; 27/11; 5/2; 13/5; 5/2; 5/2; 5/2; 11/4; 13/5; 13/5; 29/10; 23/10; 27/11; 27/10; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-16 02:23:48 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 11/10; 21/20; 23/20; 21/20; 61/50; 21/20; 11/10; 1; 15/13; 23/20; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 15/13; 1; 11/10; 8/7; 23/20; 23/20; 15/13; 23/20; 21/20; 23/20; 6/5
Draw; 21/10; 21/10; 2; 21/10; 57/25; 21/10; 2; 11/5; 2; 21/10; 21/10; 21/10; 41/20; 11/5; 21/10; 28/13; 11/5; 21/10; 28/13; 11/5; 11/5; 28/13; 2; 21/10; 21/10; 9/4; 
Zaragoza; 14/5; 13/5; 5/2; 13/5; 27/10; 13/5; 5/2; 5/2; 27/11; 5/2; 13/5; 5/2; 5/2; 5/2; 11/4; 13/5; 13/5; 29/10; 23/10; 27/11; 27/10; 13/5; 45/17; 5/2; 9/4; 13/5; 13/5
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-16 10:23:58 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 11/10; 11/10; 23/20; 21/20; 31/25; 21/20; 11/10; 1; 15/13; 23/20; 11/10; 11/10; 23/20; 23/20; 6/5; 11/10; 15/13; 11/10; 11/10; 8/7; 23/20; 23/20; 15/13; 23/20; 6/5; 6/5; 6/5
Draw; 21/10; 21/10; 2; 21/10; 57/25; 21/10; 2; 11/5; 2; 21/10; 21/10; 21/10; 41/20; 21/10; 21/10; 28/13; 9/4; 21/10; 28/13; 11/5; 11/5; 28/13; 2; 21/10; 21/10; 9/4; 
Zaragoza; 14/5; 12/5; 5/2; 13/5; 66/25; 13/5; 5/2; 5/2; 27/11; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 13/5; 13/5; 13/5; 23/10; 27/11; 27/10; 13/5; 45/17; 5/2; 5/2; 5/2; 13/5
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-16 14:25:19 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 11/10; 11/10; 11/10; 21/20; 31/25; 21/20; 11/10; 1; 15/13; 23/20; 11/10; 11/10; 23/20; 23/20; 6/5; 11/10; 15/13; 11/10; 11/10; 8/7; 23/20; 23/20; 15/13; 23/20; 6/5; 6/5; 10/9
Draw; 21/10; 2; 21/10; 57/25; 21/10; 2; 11/5; 2; 21/10; 21/10; 21/10; 41/20; 21/10; 21/10; 28/13; 9/4; 21/10; 28/13; 11/5; 11/5; 28/13; 2; 21/10; 11/5; 21/10; ; 
Zaragoza; 14/5; 5/2; 5/2; 13/5; 66/25; 13/5; 5/2; 5/2; 27/11; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 13/5; 13/5; 13/5; 23/10; 27/11; 27/10; 13/5; 45/17; 12/5; 5/2; 13/5; 5/2
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-16 18:24:37 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 11/10; 11/10; 11/10; 21/20; 31/25; 21/20; 11/10; 1; 15/13; 23/20; 11/10; 11/10; 23/20; 23/20; 6/5; 11/10; 15/13; 11/10; 11/10; 8/7; 23/20; 23/20; 15/13; 23/20; 6/5; 6/5; 6/5
Draw; 21/10; 2; 21/10; 57/25; 21/10; 2; 11/5; 2; 21/10; 21/10; 21/10; 41/20; 21/10; 21/10; 28/13; 9/4; 21/10; 28/13; 11/5; 11/5; 28/13; 2; 21/10; 11/5; 9/4; ; 
Zaragoza; 14/5; 5/2; 5/2; 13/5; 66/25; 13/5; 5/2; 5/2; 27/11; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 13/5; 28/11; 13/5; 23/10; 27/11; 27/10; 13/5; 13/5; 12/5; 5/2; 13/5; 13/5
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-16 22:24:30 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 11/10; 11/10; 23/20; 21/20; 31/25; 21/20; 11/10; 1; 15/13; 23/20; 11/10; 11/10; 23/20; 23/20; 6/5; 11/10; 15/13; 11/10; 11/10; 8/7; 23/20; 23/20; 15/13; 23/20; 6/5; 6/5; 6/5
Draw; 21/10; 2; 21/10; 57/25; 21/10; 2; 11/5; 2; 21/10; 21/10; 21/10; 41/20; 21/10; 21/10; 28/13; 9/4; 21/10; 28/13; 11/5; 11/5; 28/13; 2; 21/10; 11/5; 9/4; ; 
Zaragoza; 14/5; 5/2; 5/2; 13/5; 66/25; 13/5; 5/2; 5/2; 27/11; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 13/5; 28/11; 13/5; 23/10; 27/11; 27/10; 13/5; 13/5; 5/2; 5/2; 13/5; 13/5
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-17 02:24:01 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 11/10; 11/10; 23/20; 23/20; 123/00; 21/20; 11/10; 1; 15/13; 23/20; 11/10; 11/10; 23/20; 23/20; 6/5; 11/10; 15/13; 11/10; 11/10; 8/7; 23/20; 15/13; 23/20; 6/5; 6/5; 6/5
Draw; 21/10; 21/10; 2; 57/25; 21/10; 2; 11/5; 2; 21/10; 21/10; 21/10; 41/20; 21/10; 21/10; 28/13; 9/4; 21/10; 28/13; 11/5; 28/13; 2; 21/10; 11/5; 9/4; ; 
Zaragoza; 14/5; 12/5; 5/2; 12/5; 133/0; 13/5; 5/2; 5/2; 27/11; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 28/11; 13/5; 23/10; 27/11; 27/10; 13/5; 13/5; 5/2; 13/5; 13/5
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-17 10:24:09 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 23/20; 11/10; 23/20; 23/20; 123/00; 11/10; 11/10; 1; 15/13; 23/20; 11/10; 11/10; 23/20; 23/20; 6/5; 11/10; 15/13; 11/10; 7/6; 8/7; 6/5; 23/20; 15/13; 23/20; 23/20; 6/5; 6/5
Draw; 21/10; 21/10; 2; 57/25; 21/10; 9/4; 2; 11/5; 2; 21/10; 21/10; 21/10; 41/20; 21/10; 21/10; 28/13; 9/4; 28/13; 28/13; 11/5; 11/5; 28/13; 21/10; 21/10; 11/5; 11/5; 
Zaragoza; 13/5; 12/5; 12/5; 12/5; 133/0; 5/2; 12/5; 12/5; 27/11; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 28/11; 13/5; 23/10; 27/11; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-17 14:24:29 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Osasuna; 23/20; 23/20; 6/5; 23/20; 32/25; 11/10; 6/5; 11/10; 15/13; 6/5; 23/20; 6/5; 5/4; 6/5; 6/5; 11/10; 6/5; 11/10; 24/19; 8/7; 5/4; 6/5; 5/4; 5/4; 5/4; 
Draw; 21/10; 2; 2; 41/20; 2; 2; 11/5; 2; 2; 2; 2; 9/4; 21/10; 28/13; 85/40; 2; 21/10; 2; 21/10; ; ; ; ; ; ; 
Zaragoza; 13/5; 12/5; 12/5; 12/5; 143/0; 5/2; 12/5; 12/5; 27/11; 23/10; 5/2; 12/5; 23/10; 49/20; 5/2; 5/2; 45/17; 13/5; 28/13; 27/11; 5/2; 45/17; 13/5; 27/10; 11/4; 27/10
META; spain/la-liga-segunda/osasuna-v-zaragoza; 2018-03-17 18:23:32 GMT+2; 2018-03-17 15:00; Nothing; Xlenovo
Draw; 9/4; 9/4; 5/4; 19/20; 149/00; 13/11; 23/20; 9/4; 2; 23/20; 5/4; 1; 13/10; 21/20; 19/16; 5/4; 6/5; 6/5; 10/9; 10/9
Zaragoza; 8/15; 1/2; 15/4; 19/5; 17/5; 4; 1/2; 23/10; 19/5; 7/2; 4; 15/4; 9/2; 75/19; 4; 22/5; 21/5; ; ; 
Osasuna; 7; 27/20; 29/20; 139/00; 11/8; 7/5; 13/2; 5/4; 29/20; 13/10; 8/5; 13/10; 13/10; 11/8; 7/5; 7/5; 6/4; 6/4; ; 
