Gimnastic; ; ; 15/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/4; ; 
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-03 10:25:39 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; ; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Draw; ; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/8; ; 
Gimnastic; ; ; 15/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/4; ; 
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-03 14:25:50 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 3/5; 4/7; 2/5; ; 3/5; 4/7; ; 1/2; ; ; 8/13; ; ; ; ; 4/7; 3/5; 5/9; 31/50; ; ; ; 8/13; 3/5; ; 4/7; ; 
Draw; 5/2; 5/2; 3; ; 11/4; 12/5; ; 13/5; ; ; 14/5; ; ; ; ; 13/5; 5/2; 11/4; 74/25; ; ; ; 14/5; 27/10; ; 12/5; ; 
Gimnastic; 11/2; 5; 15/2; ; 5; 19/4; ; 9/2; ; ; 4; ; ; ; ; 5; 21/4; 5; 27/5; ; ; ; 5; 19/4; ; 7/2; ; 
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-03 18:25:31 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 3/5; 4/7; 2/5; 8/13; 3/5; 4/7; ; 8/15; ; ; 6/10; ; ; ; 8/13; 4/7; 3/5; 4/7; 63/100; 7/12; ; ; 3/5; 3/5; ; 4/7; ; 
Draw; 5/2; 13/5; 3; 13/5; 11/4; 12/5; ; 13/5; ; ; 13/5; ; ; ; 13/5; 13/5; 5/2; 27/10; 29/10; 11/4; ; ; 14/5; 27/10; ; 5/2; ; 
Gimnastic; 11/2; 9/2; 15/2; 9/2; 5; 19/4; ; 9/2; ; ; 9/2; ; ; ; 19/4; 5; 21/4; 49/10; 27/5; 75/19; ; ; 21/4; 19/4; ; 9/2; ; 
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-03 22:25:31 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 3/5; 4/7; 11/18; 8/13; 3/5; 4/7; 4/7; 8/15; 3/5; ; 6/10; 8/13; ; 8/15; 8/13; 4/7; 3/5; 10/17; 63/100; 7/12; 3/5; ; 8/13; 3/5; ; 4/7; 4/7; 
Draw; 5/2; 13/5; 27/10; 13/5; 11/4; 12/5; 11/4; 13/5; 27/10; ; 13/5; 5/2; ; 11/4; 13/5; 13/5; 5/2; 11/4; 29/10; 11/4; 45/17; ; 14/5; 27/10; ; 27/10; 13/5; 
Gimnastic; 11/2; 9/2; 4; 9/2; 5; 19/4; 9/2; 9/2; 19/4; ; 9/2; 9/2; ; 9/2; 19/4; 5; 21/4; 94/19; 27/5; 75/19; 19/4; ; 5; 19/4; ; 24/5; 7/2; 
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-04 02:24:37 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 3/5; 6/10; 11/18; 8/13; 3/5; 4/7; 4/7; 8/15; 3/5; ; 8/13; 8/13; ; 4/7; 8/13; 4/7; 3/5; 10/17; 3/5; 7/12; 3/5; ; 13/20; 3/5; ; 4/7; 4/7; 
Draw; 5/2; 5/2; 27/10; 13/5; 11/4; 12/5; 11/4; 13/5; 27/10; ; 5/2; 5/2; ; 13/5; 13/5; 13/5; 5/2; 11/4; 3; 11/4; 45/17; ; 11/4; 27/10; ; 27/10; 13/5; 
Gimnastic; 11/2; 9/2; 4; 9/2; 5; 19/4; 9/2; 9/2; 19/4; ; 9/2; 9/2; ; 9/2; 19/4; 5; 21/4; 94/19; 28/5; 75/19; 19/4; ; 19/4; 19/4; ; 5; 23/5; 
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-04 10:24:56 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 3/5; 6/10; 11/18; 8/13; 8/13; 4/7; 8/13; 8/15; 3/5; ; 8/13; 8/13; ; 4/7; 8/13; 8/13; 3/5; 10/17; 63/100; 7/12; 3/5; ; 13/20; 3/5; ; 4/7; 4/7; 
Draw; 5/2; 5/2; 27/10; 13/5; 11/4; 12/5; 5/2; 13/5; 27/10; ; 5/2; 5/2; ; 13/5; 13/5; 13/5; 5/2; 11/4; 72/25; 11/4; 45/17; ; 11/4; 27/10; ; 12/5; 5/2; 
Gimnastic; 11/2; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 9/2; 19/4; ; 9/2; 9/2; ; 9/2; 19/4; 9/2; 21/4; 5; 11/2; 75/19; 19/4; ; 19/4; 19/4; ; 5; 23/5; 
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-04 14:24:58 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 4/7; 4/7; 11/18; 8/13; 3/5; 4/7; 4/7; 8/15; 3/5; ; 6/10; 6/10; 6/10; 4/7; 8/13; 4/7; 3/5; 10/17; 61/100; 7/12; 3/5; ; 8/13; 3/5; ; 4/7; 4/7; 
Draw; 5/2; 13/5; 27/10; 13/5; 11/4; 12/5; 11/4; 13/5; 27/10; ; 13/5; 13/5; 14/5; 13/5; 13/5; 13/5; 5/2; 11/4; 73/25; 11/4; 45/17; ; 14/5; 27/10; ; 12/5; 13/5; 
Gimnastic; 6; 9/2; 4; 9/2; 5; 19/4; 9/2; 9/2; 19/4; ; 9/2; 19/4; 17/4; 9/2; 19/4; 5; 21/4; 67/13; 57/10; 75/19; 19/4; ; 5; 19/4; ; 9/2; 23/5; 
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-04 18:24:59 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 4/7; 4/7; 11/18; 8/13; 3/5; 4/7; 4/7; 8/15; 3/5; ; 6/10; 6/10; 6/10; 4/7; 8/13; 4/7; 3/5; 10/17; 3/5; 7/12; 3/5; ; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 5/2; 13/5; 27/10; 13/5; 11/4; 12/5; 11/4; 13/5; 27/10; ; 13/5; 13/5; 14/5; 13/5; 13/5; 13/5; 5/2; 11/4; 3; 11/4; 45/17; ; 14/5; 27/10; ; 5/2; 13/5; 14/5
Gimnastic; 6; 9/2; 4; 9/2; 5; 19/4; 9/2; 9/2; 19/4; ; 9/2; 19/4; 17/4; 9/2; 19/4; 5; 21/4; 96/19; 28/5; 75/19; 19/4; ; 5; 19/4; ; 9/2; 23/5; 27/5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-04 22:24:36 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 4/7; 4/7; 11/18; 8/13; 3/5; 4/7; 4/7; 8/15; 6/11; ; 8/13; 6/10; 6/10; 11/20; 8/13; 4/7; 3/5; 10/17; 3/5; 7/12; 6/11; ; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 5/2; 13/5; 27/10; 13/5; 11/4; 12/5; 11/4; 13/5; 37/13; ; 13/5; 13/5; 14/5; 11/4; 13/5; 13/5; 5/2; 14/5; 3; 11/4; 14/5; ; 14/5; 27/10; ; 5/2; 13/5; 14/5
Gimnastic; 6; 9/2; 4; 9/2; 5; 19/4; 9/2; 9/2; 5; ; 9/2; 9/2; 17/4; 5; 19/4; 5; 21/4; 5; 28/5; 75/19; 5; ; 5; 19/4; ; 9/2; 23/5; 27/5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-05 02:24:36 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 4/7; 4/7; 11/18; 8/13; 3/5; 4/7; 4/7; 8/15; 6/11; ; 8/13; 6/10; 6/10; 11/20; 8/13; 4/7; 3/5; 4/7; 3/5; 7/12; 6/11; ; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 5/2; 13/5; 27/10; 13/5; 11/4; 12/5; 5/2; 13/5; 37/13; ; 13/5; 13/5; 14/5; 11/4; 13/5; 13/5; 5/2; 11/4; 147/50; 11/4; 14/5; ; 14/5; 27/10; ; 5/2; 27/10; 14/5
Gimnastic; 6; 9/2; 4; 9/2; 5; 19/4; 5; 9/2; 5; ; 9/2; 19/4; 17/4; 5; 19/4; 5; 21/4; 51/10; 29/5; 75/19; 5; ; 5; 19/4; ; 9/2; 23/5; 28/5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-05 10:24:56 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 4/7; 4/7; 11/18; 8/13; 3/5; 4/7; 4/7; 8/15; 6/11; ; 8/13; 8/13; 6/10; 11/20; 8/13; 4/7; 3/5; 4/7; 61/100; 7/11; 6/11; ; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 5/2; 13/5; 27/10; 13/5; 11/4; 12/5; 5/2; 13/5; 37/13; ; 13/5; 5/2; 11/4; 11/4; 13/5; 13/5; 5/2; 11/4; 73/25; 28/11; 14/5; ; 14/5; 27/10; ; 5/2; 27/10; 14/5
Gimnastic; 6; 9/2; 4; 9/2; 5; 19/4; 5; 9/2; 5; ; 9/2; 9/2; 17/4; 5; 19/4; 5; 21/4; 51/10; 57/10; 15/4; 5; ; 5; 19/4; ; 9/2; 23/5; 28/5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-05 14:25:26 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 4/7; 4/7; 11/18; 8/13; 3/5; 4/7; 4/7; 8/15; 6/11; ; 8/13; 8/13; 8/13; 11/20; 8/13; 4/7; 3/5; 10/17; 31/50; 7/11; 6/11; ; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 5/2; 13/5; 27/10; 13/5; 11/4; 12/5; 5/2; 13/5; 37/13; ; 13/5; 5/2; 11/4; 11/4; 13/5; 13/5; 5/2; 14/5; 74/25; 28/11; 14/5; ; 11/4; 27/10; ; 5/2; 27/10; 14/5
Gimnastic; 6; 9/2; 4; 9/2; 5; 19/4; 5; 9/2; 5; ; 9/2; 9/2; 17/4; 5; 19/4; 5; 21/4; 5; 27/5; 15/4; 5; ; 5; 19/4; ; 23/5; 23/5; 26/5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-05 18:25:53 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 4/7; 4/7; 11/18; 8/13; 3/5; 4/7; 4/7; 8/15; 6/11; ; 8/13; 8/13; 8/13; 11/20; 8/13; 4/7; 3/5; 10/17; 31/50; 7/11; 6/11; ; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 5/2; 13/5; 27/10; 13/5; 11/4; 12/5; 5/2; 13/5; 37/13; ; 13/5; 5/2; 11/4; 11/4; 13/5; 13/5; 5/2; 14/5; 74/25; 28/11; 14/5; ; 11/4; 27/10; ; 5/2; 27/10; 14/5
Gimnastic; 6; 9/2; 4; 9/2; 5; 19/4; 5; 9/2; 5; ; 9/2; 9/2; 17/4; 5; 19/4; 5; 21/4; 5; 27/5; 15/4; 5; ; 5; 19/4; ; 23/5; 23/5; 26/5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-05 22:25:06 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 4/7; 4/7; 11/18; 8/13; 3/5; 4/7; 4/7; 8/15; 6/11; 8/13; 8/13; 8/13; 8/13; 11/20; 8/13; 8/13; 3/5; 10/17; 31/50; 7/11; 6/11; ; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 5/2; 13/5; 27/10; 13/5; 11/4; 12/5; 11/4; 13/5; 37/13; 27/10; 13/5; 5/2; 11/4; 11/4; 13/5; 13/5; 5/2; 14/5; 74/25; 28/11; 14/5; ; 14/5; 27/10; ; 13/5; 27/10; 14/5
Gimnastic; 6; 9/2; 4; 9/2; 5; 19/4; 9/2; 9/2; 5; 4; 9/2; 9/2; 17/4; 9/2; 19/4; 9/2; 21/4; 5; 27/5; 15/4; 5; ; 5; 19/4; ; 23/5; 23/5; 26/5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-06 02:26:57 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 4/7; 4/7; 11/18; 8/13; 3/5; 4/7; 4/7; 8/15; 6/11; 8/13; 8/13; 8/13; 8/13; 11/20; 8/13; 8/13; 3/5; 10/17; 31/50; 7/11; 6/11; ; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 5/2; 13/5; 27/10; 13/5; 11/4; 12/5; 11/4; 13/5; 37/13; 27/10; 13/5; 5/2; 11/4; 11/4; 13/5; 13/5; 5/2; 14/5; 74/25; 28/11; 14/5; ; 14/5; 27/10; ; 13/5; 11/4; 14/5
Gimnastic; 6; 9/2; 4; 9/2; 5; 19/4; 9/2; 9/2; 5; 4; 9/2; 9/2; 17/4; 9/2; 19/4; 9/2; 21/4; 5; 27/5; 15/4; 5; ; 5; 19/4; ; 23/5; 24/5; 26/5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-06 10:25:04 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 8/13; 4/7; 3/5; 8/13; 3/5; 4/7; 4/7; 8/15; 6/11; 6/10; 8/13; 8/13; 8/13; 11/20; 8/13; 8/13; 3/5; 10/17; 31/50; 7/11; 6/11; ; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 13/5; 13/5; 13/5; 13/5; 11/4; 12/5; 11/4; 13/5; 37/13; 13/5; 13/5; 5/2; 11/4; 11/4; 13/5; 13/5; 5/2; 14/5; 74/25; 28/11; 14/5; ; 14/5; 27/10; ; 5/2; 11/4; 14/5
Gimnastic; 5; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 9/2; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 19/4; 9/2; 21/4; 94/19; 27/5; 15/4; 5; ; 5; 19/4; ; 24/5; 24/5; 26/5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-06 14:26:11 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 8/13; 4/7; 3/5; 8/13; 3/5; 4/7; 4/7; 8/15; 6/11; 6/10; 8/13; 8/13; 8/13; 11/20; 8/13; 8/13; 3/5; 4/7; 3/5; 7/11; 6/11; ; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 13/5; 13/5; 13/5; 13/5; 11/4; 12/5; 11/4; 13/5; 37/13; 13/5; 13/5; 5/2; 11/4; 11/4; 13/5; 13/5; 5/2; 14/5; 3; 28/11; 14/5; ; 14/5; 27/10; ; 13/5; 27/10; 14/5
Gimnastic; 5; 9/2; 19/4; 9/2; 5; 19/4; 9/2; 9/2; 5; 19/4; 9/2; 9/2; 17/4; 9/2; 19/4; 9/2; 21/4; 5; 28/5; 15/4; 5; ; 5; 19/4; ; 24/5; 23/5; 11/2
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-06 18:25:46 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 8/13; 4/7; 3/5; 8/13; 3/5; 4/7; 4/7; 8/15; 6/11; 6/10; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 3/5; 11/18; 16/25; 7/11; 6/11; ; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 13/5; 13/5; 13/5; 13/5; 11/4; 12/5; 11/4; 13/5; 37/13; 13/5; 13/5; 5/2; 11/4; 13/5; 13/5; 13/5; 5/2; 11/4; 73/25; 28/11; 14/5; ; 14/5; 27/10; ; 13/5; 27/10; 14/5
Gimnastic; 5; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 9/2; 5; 9/2; 9/2; 9/2; 4; 9/2; 19/4; 9/2; 21/4; 19/4; 26/5; 15/4; 5; ; 5; 19/4; ; 24/5; 23/5; 5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-06 22:26:20 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 8/13; 6/10; 11/18; 8/13; 3/5; 4/7; 4/7; 8/15; 6/11; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 3/5; 11/18; 16/25; 7/11; 6/11; ; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 13/5; 13/5; 13/5; 13/5; 11/4; 12/5; 11/4; 13/5; 37/13; 13/5; 13/5; 5/2; 11/4; 13/5; 13/5; 13/5; 5/2; 11/4; 73/25; 28/11; 14/5; ; 14/5; 27/10; ; 13/5; 27/10; 14/5
Gimnastic; 5; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 9/2; 5; 9/2; 9/2; 9/2; 4; 9/2; 19/4; 9/2; 21/4; 19/4; 26/5; 15/4; 5; ; 5; 19/4; ; 24/5; 23/5; 26/5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-07 02:25:15 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 8/13; 6/10; 11/18; 8/13; 3/5; 4/7; 4/7; 8/15; 6/11; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 3/5; 11/18; 16/25; 7/11; 6/11; ; 8/13; 3/5; ; 4/7; 4/7; 4/7
Draw; 13/5; 13/5; 13/5; 13/5; 11/4; 12/5; 11/4; 13/5; 37/13; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 5/2; 11/4; 73/25; 28/11; 14/5; ; 14/5; 27/10; ; 13/5; 5/2; 14/5
Gimnastic; 5; 9/2; 17/4; 9/2; 5; 19/4; 9/2; 9/2; 5; 17/4; 9/2; 9/2; 17/4; 9/2; 19/4; 9/2; 21/4; 24/5; 26/5; 15/4; 5; ; 19/4; 19/4; ; 24/5; 23/5; 26/5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-07 10:25:50 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 8/11; 4/6; 7/10; 8/13; 4/6; 4/6; 8/13; 8/13; 11/17; 7/10; 7/10; 7/10; 7/10; 13/20; 4/6; 4/6; 7/10; 4/6; 71/100; 13/18; 11/17; ; 4/6; 4/6; ; 4/6; 4/6; 4/6
Draw; 13/5; 12/5; 23/10; 13/5; 5/2; 11/5; 12/5; 23/10; 5/2; 23/10; 12/5; 47/20; 5/2; 12/5; 13/5; 5/2; 23/10; 28/11; 67/25; 12/5; 27/11; ; 13/5; 53/20; ; 5/2; 5/2; 27/10
Gimnastic; 15/4; 4; 21/5; 9/2; 9/2; 21/5; 9/2; 4; 9/2; 21/5; 4; 17/4; 4; 9/2; 17/4; 4; 19/4; 22/5; 49/10; 19/5; 9/2; ; 19/4; 9/2; ; 23/5; 23/5; 5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-07 14:25:49 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 8/11; 4/6; 4/6; 7/10; 4/6; 4/6; 8/13; 8/13; 11/17; 4/6; 4/6; 4/6; 7/10; 13/20; 4/6; 4/6; 7/10; 4/6; 7/10; 7/10; 11/17; ; 4/6; 4/6; ; 4/6; 4/6; 8/11
Draw; 13/5; 12/5; 12/5; 12/5; 5/2; 11/5; 12/5; 23/10; 5/2; 12/5; 5/2; 47/20; 5/2; 12/5; 13/5; 5/2; 23/10; 28/11; 133/50; 5/2; 27/11; ; 13/5; 53/20; ; 5/2; 5/2; 13/5
Gimnastic; 15/4; 4; 17/4; 4; 9/2; 21/5; 9/2; 4; 9/2; 17/4; 4; 17/4; 4; 9/2; 17/4; 4; 19/4; 23/5; 51/10; 19/5; 9/2; ; 19/4; 9/2; ; 24/5; 23/5; 5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-07 18:25:28 GMT+3; 2017-10-07 19:00; Nothing; Xlenovo
Tenerife; 4/6; 4/6; 4/6; 7/10; 4/6; 8/13; 8/13; 8/13; 11/17; 4/6; 4/6; 4/6; 4/6; 8/13; 4/6; 4/6; 11/17; 4/6; 7/10; 7/10; 11/17; ; 4/6; 4/6; ; 4/6; 4/6; 4/6
Draw; 5/2; 12/5; 12/5; 12/5; 5/2; 9/4; 12/5; 23/10; 5/2; 12/5; 5/2; 47/20; 5/2; 5/2; 13/5; 12/5; 12/5; 5/2; 133/50; 5/2; 27/11; ; 5/2; 53/20; ; 12/5; 5/2; 13/5
Gimnastic; 9/2; 4; 9/2; 4; 9/2; 21/5; 9/2; 4; 9/2; 9/2; 4; 9/2; 17/4; 9/2; 17/4; 9/2; 19/4; 47/10; 51/10; 39/10; 9/2; ; 5; 19/4; ; 24/5; 5; 5
META; spain/la-liga-segunda/tenerife-v-gimnastic; 2017-10-07 22:24:17 GMT+3; 2017-10-07 19:00; In Play; Xlenovo
Tenerife; 1/10; 1/10; 15/13; 1/12; 6/5; 1/12; 1/9; 1/14; 25/19; 5/4; 11/8; 1/8; ; ; 13/10; ; 1/11; 11/10; ; ; 1/9; ; 1/10; 1/9; ; ; 1/6; 2/13
Draw; 6; 13/2; 15/13; 13/2; 6/5; 23/4; 6; 6; 22/23; 11/10; 1; 11/2; ; ; 1; ; 11/2; 6/5; ; ; 13/2; ; 13/2; 6; ; ; 6; 26/5
Gimnastic; 40; 50; 11/2; 33; 6; 40; 40; 60; 13/2; 11/2; 9/2; 25; ; ; 5; ; 40; 60/11; ; ; 45; ; 33; 55; ; ; 51; 40
