META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-04 22:25:51 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-06 18:26:24 GMT+2; 2018-03-11 11:00; Nothing; Xlenovo
Zaragoza; 4/7; 8/15; 4/7; 31/50; 8/15; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 5/9; 4/7; 4/7; 3/5; 3/5; 8/13; 4/7; 2/5; 8/15
Draw; 13/5; 13/5; 27/10; 29/10; 13/5; 37/13; 27/10; 11/4; 11/4; 11/4; 13/5; 45/17; 13/5; 11/4; 14/5; 14/5; 11/4; 27/10; 12/5; 13/5
Lorca; 11/2; 5; 19/4; 28/5; 9/2; 39/10; 19/4; 9/2; 9/2; 9/2; 5; 24/5; 21/4; 41/10; 19/5; 21/4; 9/2; 63/13; 7/2; 21/5
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-07 10:57:41 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 29/20; 6/4; 8/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 7/5; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 16/11; 7/5; 7/5
Numancia; 2; 15/8; 15/8; 21/10; 15/8; 21/10; 15/8; 2; 15/8; 2; 19/10; 21/10; 19/11; 39/19; 2; 39/20; 37/19; 19/10; 9/5; ; 
Draw; 2; 19/10; 107/50; 15/8; 21/10; 19/10; 2; 19/10; 2; 21/10; 2; 37/19; 2; 28/13; 39/19; 21/10; 2; 19/10; 9/5; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-07 14:25:14 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 29/20; 6/4; 8/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 7/5; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 16/11; 6/4; 7/5; 6/4
Numancia; 2; 15/8; 15/8; 21/10; 15/8; 21/10; 15/8; 2; 15/8; 2; 19/10; 21/10; 19/11; 39/19; 2; 39/20; 37/19; 19/10; 9/5; 2; ; 
Draw; 2; 2; 107/0; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 37/19; 2; 28/13; 39/19; 21/10; 2; 9/5; 9/5; 21/10; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-07 18:25:44 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 29/20; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 7/5; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4
Numancia; 2; 19/10; 15/8; 52/25; 19/10; 2; 15/8; 21/10; 15/8; 2; 15/8; 2; 37/19; 21/10; 19/11; 39/19; 2; 39/20; 37/19; 19/10; 9/5; 2; ; ; 
Draw; 2; 2; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 2; 28/13; 39/19; 21/10; 2; 39/19; 19/10; 9/5; 21/10; 21/10; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-07 22:25:00 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 29/20; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 7/5; 7/5; 16/11; 7/5; 7/5; 11/8; 8/5; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4
Numancia; 2; 15/8; 15/8; 52/25; 19/10; 2; 15/8; 21/10; 15/8; 2; 15/8; 2; 37/19; 21/10; 19/11; 39/19; 2; 39/20; 37/19; 19/10; 9/5; 2; ; ; 
Draw; 2; 2; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 2; 28/13; 39/19; 2; 39/19; 9/5; 9/5; 21/10; 21/10; ; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-08 02:24:50 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 29/20; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 7/5; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4
Numancia; 2; 15/8; 15/8; 52/25; 19/10; 2; 15/8; 21/10; 15/8; 2; 15/8; 2; 37/19; 21/10; 19/11; 39/19; 2; 39/20; 37/19; 19/10; 9/5; 2; ; ; 
Draw; 2; 2; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 2; 28/13; 39/19; 21/10; 2; 39/19; 9/5; 9/5; 21/10; 21/10; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-08 10:24:49 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 29/20; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 7/5; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 6/4; 6/4; 6/4; 6/4
Numancia; 2; 19/10; 15/8; 52/25; 19/10; 2; 15/8; 21/10; 15/8; 2; 15/8; 2; 37/19; 21/10; 19/11; 39/19; 2; 39/20; 37/19; 2; 2; ; ; 
Draw; 2; 2; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 2; 28/13; 39/19; 21/10; 2; 19/10; 21/10; 21/10; ; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-08 14:25:15 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 7/5; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 6/4; 7/5; 7/5; 6/4; 7/5
Numancia; 2; 15/8; 15/8; 52/25; 19/10; 2; 15/8; 21/10; 15/8; 2; 15/8; 2; 37/19; 21/10; 19/11; 39/19; 2; 39/20; 37/19; 2; 9/5; 2; 21/10; 
Draw; 2; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 2; 28/13; 39/19; 21/10; 2; 39/19; 19/10; 9/5; 21/10; 2; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-08 18:25:13 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 7/5; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 6/4; 6/4; 6/4
Numancia; 2; 15/8; 15/8; 52/25; 19/10; 2; 15/8; 21/10; 15/8; 2; 15/8; 2; 37/19; 21/10; 19/11; 39/19; 2; 39/20; 2; 2; ; 
Draw; 2; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 2; 28/13; 39/19; 21/10; 2; 19/10; 21/10; 21/10; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-08 22:24:51 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 6/4; 7/5; 6/4; 6/4
Numancia; 2; 15/8; 15/8; 52/25; 19/10; 2; 15/8; 21/10; 15/8; 2; 15/8; 19/10; 2; 37/19; 21/10; 19/11; 39/19; 2; 39/20; 2; 9/5; 2; 
Draw; 2; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 2; 28/13; 39/19; 21/10; 2; 19/10; 9/5; 21/10; 21/10; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-09 02:25:39 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 6/4; 6/4; 6/4
Numancia; 2; 15/8; 15/8; 52/25; 19/10; 2; 15/8; 21/10; 15/8; 2; 15/8; 19/10; 2; 37/19; 21/10; 19/11; 39/19; 2; 39/20; 2; 2; 
Draw; 2; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 2; 28/13; 39/19; 21/10; 2; 19/10; 21/10; 21/10; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-09 10:24:54 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 6/4; 7/5; 6/4; 6/4
Numancia; 2; 15/8; 15/8; 52/25; 19/10; 2; 15/8; 21/10; 15/8; 2; 15/8; 19/10; 2; 37/19; 21/10; 19/11; 39/19; 2; 39/20; 2; 9/5; 2; 
Draw; 2; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 21/10; 28/13; 39/19; 21/10; 2; 19/10; 9/5; 21/10; 21/10; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-09 14:25:21 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 6/4; 6/4; 13/10; 6/4; 6/4
Numancia; 2; 15/8; 15/8; 52/25; 19/10; 2; 15/8; 21/10; 15/8; 2; 15/8; 19/10; 2; 37/19; 21/10; 19/11; 39/19; 2; 39/20; 37/19; 2; 9/5; 2; 
Draw; 2; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 21/10; 28/13; 39/19; 21/10; 2; 39/19; 19/10; 9/5; 21/10; 21/10; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-09 18:25:35 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4
Numancia; 2; 15/8; 15/8; 52/25; 19/10; 2; 15/8; 21/10; 15/8; 2; 15/8; 19/10; 2; 37/19; 21/10; 19/11; 39/19; 2; 39/20; 37/19; 2; 15/8; 2; 
Draw; 2; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 21/10; 28/13; 39/19; 21/10; 2; 39/19; 19/10; 15/8; 21/10; 21/10; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-09 22:25:23 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 6/4; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4
Numancia; 2; 19/10; 15/8; 19/10; 52/25; 19/10; 15/8; 15/8; 21/10; 15/8; 2; 15/8; 19/10; 2; 37/19; 21/10; 19/11; 39/19; 2; 39/20; 37/19; 2; 15/8; 2; 
Draw; 2; 19/10; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 21/10; 28/13; 39/19; 21/10; 2; 39/19; 19/10; 15/8; 21/10; 21/10; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-10 02:24:31 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 6/4; 6/4; 161/100; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4
Numancia; 2; 19/10; 15/8; 19/10; 52/25; 19/10; 15/8; 15/8; 21/10; 15/8; 2; 15/8; 19/10; 2; 37/19; 21/10; 19/11; 39/19; 2; 39/20; 37/19; 2; 15/8; 2; 
Draw; 2; 19/10; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 21/10; 28/13; 39/19; 21/10; 2; 39/19; 19/10; 15/8; 21/10; 21/10; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-10 10:24:47 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 6/4; 6/4; 161/100; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4
Numancia; 2; 19/10; 15/8; 19/10; 52/25; 19/10; 15/8; 15/8; 21/10; 15/8; 2; 15/8; 19/10; 2; 37/19; 21/10; 19/11; 39/19; 2; 39/20; 37/19; 2; 15/8; 2; 
Draw; 2; 19/10; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 21/10; 28/13; 39/19; 21/10; 2; 39/19; 19/10; 15/8; 21/10; 21/10; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-10 14:25:29 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 6/4; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 7/5; 16/11; 7/5; 7/5; 11/8; 31/20; 31/20; 6/4; 6/4; 6/4; 6/4; 6/4
Numancia; 2; 19/10; 15/8; 19/10; 52/25; 19/10; 15/8; 15/8; 21/10; 15/8; 2; 15/8; 19/10; 2; 37/19; 21/10; 19/11; 39/19; 2; 37/19; 2; 2; ; ; 
Draw; 2; 19/10; 43/20; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 2; 21/10; 28/13; 39/19; 21/10; 21/10; 39/19; 19/10; 2; 21/10; 21/10; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-10 18:24:39 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; 7/5; 7/5; 11/8; 31/20; 31/20; 6/4; 6/4; 7/5; 6/4; 6/4
Numancia; 2; 15/8; 19/10; 52/25; 19/10; 15/8; 15/8; 21/10; 15/8; 19/10; 2; 15/8; 19/10; 19/10; 37/19; 21/10; 7/4; 39/19; 2; 37/19; 2; 15/8; 2; 
Draw; 2; 19/10; 19/10; 43/20; 19/10; 2; 15/8; 21/10; 19/10; 2; 19/10; 2; 21/10; 2; 21/10; 21/10; 39/19; 21/10; 21/10; 39/19; 19/10; 15/8; 21/10; 21/10
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-10 22:22:04 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 6/4; 161/00; 11/8; 7/5; 11/8; 7/5; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; 7/5; 7/5; 11/8; 31/20; 31/20; 6/4; 6/4; 7/5; 6/4; 6/4; 
Numancia; 2; 19/10; 19/10; 52/25; 19/10; 15/8; 15/8; 21/10; 19/10; 2; 15/8; 19/10; 19/10; 37/19; 21/10; 7/4; 39/19; 2; 37/19; 2; 15/8; 2; ; 
Draw; 2; 19/10; 19/10; 43/20; 19/10; 2; 15/8; 21/10; 19/10; 2; 19/10; 2; 21/10; 2; 21/10; 21/10; 39/19; 21/10; 21/10; 39/19; 19/10; 9/5; 21/10; 21/10
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-11 02:23:20 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 6/4; 6/4; 13/8; 11/8; 7/5; 11/8; 7/5; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; 7/5; 7/5; 11/8; 31/20; 31/20; 6/4; 6/4; 7/5; 6/4; 6/4; 
Numancia; 2; 19/10; 19/10; 52/25; 19/10; 15/8; 15/8; 21/10; 19/10; 2; 15/8; 19/10; 19/10; 37/19; 21/10; 7/4; 39/19; 2; 37/19; 2; 15/8; 2; ; 
Draw; 2; 19/10; 19/10; 85/40; 19/10; 2; 15/8; 21/10; 19/10; 2; 19/10; 2; 21/10; 2; 21/10; 21/10; 39/19; 21/10; 21/10; 39/19; 19/10; 2; 21/10; 2
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-11 10:23:26 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 11/10; 11/10; 23/20; 6/5; 5/4; 11/10; 6/5; 11/10; 5/4; 23/20; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 16/11; 5/4; 6/5; 16/13; 6/5; 6/5; 6/4; 23/20; 6/5; 6/5; 6/5
Draw; 2; 2; 9/4; 2; 15/8; 21/10; 2; 2; 21/10; 2; 21/10; 2; 2; 28/13; 39/19; 85/40; 21/10; 39/19; 21/10; 21/10; 11/5; 21/10; ; ; ; ; 
Numancia; 3; 5/2; 12/5; 23/10; 133/0; 5/2; 12/5; 5/2; 40/17; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 37/19; 13/5; 9/4; 40/17; 13/5; 13/5; 37/19; 27/10; 13/5; 13/5; 13/5
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-11 14:24:50 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 23/20; 6/5; 6/5; 6/5; 13/10; 6/5; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 5/4; 6/5; 16/11; 5/4; 5/4; 16/13; 6/5; 13/10; 6/4; 5/4; 13/10; 5/4; 13/10
Draw; 2; 2; 56/25; 2; 15/8; 21/10; 2; 21/10; 21/10; 2; 21/10; 2; 2; 21/10; 39/19; 85/40; 21/10; 39/19; 21/10; 11/5; 21/10; ; ; ; ; ; 
Numancia; 14/5; 23/10; 12/5; 23/10; 127/0; 23/10; 9/4; 23/10; 40/17; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 12/5; 37/19; 13/5; 11/5; 40/17; 13/5; 12/5; 37/19; 5/2; 13/5; 5/2; 13/5
META; spain/la-liga-segunda/fc-barcelona-b-v-numancia; 2018-03-11 18:24:30 GMT+2; 2018-03-11 15:00; Nothing; Xlenovo
FC Barcelona B; 1/50; 1/50; 1/66; 1/33; 1/50; 1/41; 1/33; 1/40; 1/50; 1/50; 1/33; 1/100; 1/41; 1/100; 1/50; 1/66; 1/100; 1/33; 1/33; 1/33; 
Draw; 18; 25; 12; 17; 22; 19; 20; 18; 16; 11; 11; 12; 18; 25/2; 16; 12; 14; 14; 25; 14/5; 24
Numancia; 80; 100; 28; 45; 125; 120; 100; 100; 50; 50; 40; 28; 80; 37; 30; 80; 100; 185/4; 168; 7/2; 165
