META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-24 18:26:59 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 3/4; ; ; ; ; ; ; ; 7/10; ; ; 5/6; ; ; 5/6; ; ; 10/13; ; 9/11; 7/10; ; 17/20; ; 4/5; ; ; 4/5; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-25 14:27:10 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 11/13; ; ; ; ; ; 11/13; ; ; 20/23; ; ; 5/6; ; 4/5; 5/6; 4/5; 9/11; 11/13; ; 9/10; 17/20; 5/6; ; ; 5/6; 
Draw; 9/4; ; 9/4; ; ; ; ; ; 9/4; ; ; 11/5; ; ; 12/5; ; 23/10; 9/4; 23/10; 23/10; 11/5; ; 23/10; 12/5; 9/4; ; ; 21/10; 
Cordoba; 4; ; 16/5; ; ; ; ; ; 17/5; ; ; 10/3; ; ; 100/ 30; ; 15/4; 17/5; 15/4; 3; 57/17; ; 18/5; 16/5; 17/5; ; ; 14/5; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-25 18:27:04 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 11/13; ; ; ; ; ; 11/13; ; ; 20/23; ; ; 5/6; ; 4/5; 4/5; 4/5; 11/13; 11/13; ; 9/10; 17/20; 5/6; ; ; 5/6; 
Draw; 9/4; ; 9/4; ; ; ; ; ; 9/4; ; ; 11/5; ; ; 12/5; ; 23/10; 9/4; 23/10; 23/10; 11/5; ; 23/10; 12/5; 9/4; ; ; 11/5; 
Cordoba; 4; ; 16/5; ; ; ; ; ; 17/5; ; ; 10/3; ; ; 100/ 30; ; 15/4; 17/5; 15/4; 29/10; 57/17; ; 7/2; 16/5; 38/11; ; ; 11/4; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-25 22:27:06 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 11/13; ; ; ; ; ; 11/13; ; ; 20/23; ; ; 5/6; ; 4/5; 5/6; 4/5; 11/13; 11/13; ; 9/10; 17/20; 5/6; ; ; 5/6; 
Draw; 9/4; ; 9/4; ; ; ; ; ; 9/4; ; ; 11/5; ; ; 12/5; ; 23/10; 9/4; 23/10; 23/10; 11/5; ; 23/10; 12/5; 9/4; ; ; 11/5; 
Cordoba; 4; ; 16/5; ; ; ; ; ; 17/5; ; ; 10/3; ; ; 100/ 30; ; 15/4; 17/5; 15/4; 29/10; 57/17; ; 7/2; 16/5; 17/5; ; ; 11/4; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-26 02:27:11 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 11/13; ; ; ; ; ; 11/13; ; ; 20/23; ; ; 5/6; ; 4/5; 5/6; 4/5; 11/13; 11/13; ; 9/10; 17/20; 5/6; ; ; 5/6; 
Draw; 9/4; ; 9/4; ; ; ; ; ; 9/4; ; ; 11/5; ; ; 12/5; ; 23/10; 9/4; 23/10; 23/10; 11/5; ; 23/10; 12/5; 9/4; ; ; 11/5; 
Cordoba; 4; ; 16/5; ; ; ; ; ; 17/5; ; ; 10/3; ; ; 100/ 30; ; 15/4; 17/5; 15/4; 29/10; 57/17; ; 7/2; 16/5; 17/5; ; ; 11/4; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-26 10:27:32 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 11/13; ; ; ; ; ; 11/13; ; ; 20/23; ; ; 5/6; ; 4/5; 5/6; 4/5; 11/13; 11/13; ; 9/10; 17/20; 5/6; ; ; 8/11; 
Draw; 9/4; ; 9/4; ; ; ; ; ; 9/4; ; ; 11/5; ; ; 12/5; ; 23/10; 9/4; 23/10; 23/10; 11/5; ; 23/10; 12/5; 9/4; ; ; 2; 
Cordoba; 4; ; 16/5; ; ; ; ; ; 17/5; ; ; 10/3; ; ; 100/ 30; ; 15/4; 17/5; 15/4; 29/10; 57/17; ; 7/2; 16/5; 38/11; ; ; 5/2; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-26 14:29:47 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 11/13; 5/6; ; ; ; ; 11/13; ; ; 20/23; ; ; 5/6; ; 4/5; 5/6; 4/5; 11/13; 11/13; ; 9/10; 17/20; 5/6; ; ; 5/6; 
Draw; 9/4; ; 9/4; 12/5; ; ; ; ; 9/4; ; ; 11/5; ; ; 12/5; ; 23/10; 9/4; 23/10; 23/10; 11/5; ; 23/10; 12/5; 9/4; ; ; 11/5; 
Cordoba; 4; ; 16/5; 3; ; ; ; ; 17/5; ; ; 10/3; ; ; 100/ 30; ; 15/4; 17/5; 15/4; 29/10; 57/17; ; 7/2; 16/5; 17/5; ; ; 11/4; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-26 18:27:05 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 11/13; 5/6; ; ; ; ; 11/13; ; ; 20/23; ; ; 5/6; ; 4/5; 5/6; 4/5; 11/13; 11/13; 4/5; 9/10; 17/20; 5/6; ; ; 5/6; 
Draw; 9/4; ; 9/4; 12/5; ; ; ; ; 9/4; ; ; 11/5; ; ; 12/5; ; 23/10; 9/4; 23/10; 23/10; 11/5; 9/4; 23/10; 12/5; 9/4; ; ; 11/5; 
Cordoba; 4; ; 16/5; 3; ; ; ; ; 17/5; ; ; 10/3; ; ; 100/ 30; ; 15/4; 17/5; 15/4; 29/10; 57/17; 3; 7/2; 16/5; 38/11; ; ; 11/4; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-26 22:26:14 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 4/5; 5/6; ; ; ; ; 11/13; ; ; 3/4; ; ; 3/4; ; 4/5; 14/19; 4/5; 4/5; 11/13; 4/6; 5/6; 3/4; 10/13; ; ; 8/11; 
Draw; 9/4; ; 23/10; 12/5; ; ; ; ; 9/4; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 11/5; 23/10; 12/5; 49/20; 23/10; ; ; 9/4; 
Cordoba; 4; ; 17/5; 3; ; ; ; ; 17/5; ; ; 7/2; ; ; 4; ; 15/4; 15/4; 15/4; 3; 57/17; 7/2; 19/5; 15/4; 15/4; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-27 02:26:14 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 4/5; 5/6; ; ; ; ; 11/13; ; ; 8/11; ; ; 3/4; ; 4/5; 14/19; 4/5; 4/5; 11/13; 4/6; 5/6; 3/4; 14/19; ; ; 8/11; 
Draw; 9/4; ; 23/10; 12/5; ; ; ; ; 9/4; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 11/5; 23/10; 12/5; 49/20; 23/10; ; ; 9/4; 
Cordoba; 4; ; 7/2; 3; ; ; ; ; 17/5; ; ; 15/4; ; ; 4; ; 15/4; 19/5; 15/4; 3; 57/17; 7/2; 19/5; 15/4; 19/5; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-27 10:26:23 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 4/5; 5/6; ; ; ; ; 11/13; ; ; 8/11; ; ; 3/4; ; 4/5; 14/19; 4/5; 4/5; 11/13; 4/6; 5/6; 3/4; 14/19; ; ; ; 
Draw; 9/4; ; 23/10; 12/5; ; ; ; ; 9/4; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 11/5; 23/10; 12/5; 49/20; 23/10; ; ; ; 
Cordoba; 4; ; 7/2; 3; ; ; ; ; 17/5; ; ; 15/4; ; ; 4; ; 15/4; 19/5; 15/4; 3; 57/17; 7/2; 19/5; 15/4; 50/13; ; ; ; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-27 14:30:18 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 4/5; 5/6; ; ; ; ; 11/13; ; ; 8/11; ; ; 3/4; ; 4/5; 4/5; 4/5; 4/5; 11/13; 4/6; 5/6; 3/4; 4/5; ; ; 8/11; 
Draw; 9/4; ; 23/10; 12/5; ; ; ; ; 9/4; ; ; 12/5; ; ; 23/10; ; 23/10; 11/5; 23/10; 12/5; 11/5; 23/10; 12/5; 49/20; 9/4; ; ; 9/4; 
Cordoba; 4; ; 7/2; 3; ; ; ; ; 17/5; ; ; 15/4; ; ; 4; ; 15/4; 38/11; 15/4; 3; 57/17; 7/2; 19/5; 15/4; 7/2; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-27 18:27:22 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 3/4; 5/6; ; ; ; ; 3/4; ; ; 8/11; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 4/6; 5/6; 3/4; 14/19; ; ; 8/11; 
Draw; 9/4; ; 12/5; 12/5; ; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 40/17; ; ; 9/4; 
Cordoba; 4; ; 7/2; 3; ; ; ; ; 4; ; ; 15/4; ; ; 4; ; 15/4; 19/5; 15/4; 13/4; 4; 7/2; 19/5; 15/4; 50/13; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-27 22:27:50 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 3/4; 5/6; ; ; ; ; 3/4; ; ; 8/11; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 4/6; 5/6; 3/4; 14/19; ; ; 8/11; 
Draw; 9/4; ; 12/5; 12/5; ; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 40/17; ; ; 9/4; 
Cordoba; 4; ; 7/2; 3; ; ; ; ; 4; ; ; 15/4; ; ; 4; ; 15/4; 19/5; 15/4; 13/4; 4; 7/2; 19/5; 15/4; 50/13; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-28 02:28:33 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 3/4; 5/6; ; ; ; ; 3/4; ; ; 8/11; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 4/6; 5/6; 3/4; 14/19; ; ; 8/11; 
Draw; 9/4; ; 12/5; 12/5; ; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 40/17; ; ; 9/4; 
Cordoba; 4; ; 7/2; 3; ; ; ; ; 4; ; ; 15/4; ; ; 4; ; 15/4; 19/5; 15/4; 13/4; 4; 7/2; 19/5; 15/4; 50/13; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-28 10:27:16 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 3/4; 5/6; ; ; ; ; 3/4; ; ; 8/11; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 4/6; 5/6; 3/4; 14/19; ; ; 8/11; 
Draw; 9/4; ; 12/5; 12/5; ; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 40/17; ; ; 9/4; 
Cordoba; 4; ; 7/2; 3; ; ; ; ; 4; ; ; 15/4; ; ; 4; ; 15/4; 19/5; 15/4; 13/4; 4; 7/2; 19/5; 15/4; 50/13; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-28 14:27:33 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 3/4; 5/6; ; ; ; ; 3/4; ; ; 8/11; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 4/6; 5/6; 3/4; 14/19; ; ; 8/11; 
Draw; 9/4; ; 12/5; 12/5; ; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 23/10; ; ; 9/4; 
Cordoba; 4; ; 7/2; 3; ; ; ; ; 4; ; ; 15/4; ; ; 4; ; 15/4; 50/13; 15/4; 13/4; 4; 7/2; 19/5; 15/4; 39/10; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-28 18:27:25 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 3/4; 5/6; ; ; ; ; 3/4; ; ; 8/11; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 4/6; 5/6; 3/4; 14/19; ; ; 8/11; 
Draw; 9/4; ; 12/5; 12/5; ; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 23/10; ; ; 9/4; 
Cordoba; 4; ; 7/2; 3; ; ; ; ; 4; ; ; 15/4; ; ; 4; ; 15/4; 50/13; 15/4; 13/4; 4; 7/2; 19/5; 15/4; 39/10; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-28 22:27:25 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 3/4; 5/6; ; ; ; ; 3/4; ; ; 8/11; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 4/6; 5/6; 3/4; 14/19; ; ; 8/11; 
Draw; 9/4; ; 12/5; 12/5; ; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 40/17; ; ; 9/4; 
Cordoba; 4; ; 7/2; 3; ; ; ; ; 4; ; ; 15/4; ; ; 4; ; 15/4; 19/5; 15/4; 13/4; 4; 7/2; 19/5; 15/4; 50/13; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-29 02:27:13 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 3/4; 5/6; ; ; ; ; 3/4; ; ; 8/11; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 4/6; 5/6; 3/4; 14/19; ; ; 8/11; 
Draw; 9/4; ; 12/5; 12/5; ; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 40/17; ; ; 9/4; 
Cordoba; 4; ; 7/2; 3; ; ; ; ; 4; ; ; 15/4; ; ; 4; ; 15/4; 19/5; 15/4; 13/4; 4; 7/2; 19/5; 15/4; 50/13; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-29 10:27:19 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 3/4; 5/6; ; ; ; ; 3/4; ; ; 8/11; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 4/6; 5/6; 3/4; 14/19; ; ; 8/11; 
Draw; 9/4; ; 12/5; 12/5; ; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 23/10; ; ; 9/4; 
Cordoba; 4; ; 7/2; 3; ; ; ; ; 4; ; ; 15/4; ; ; 4; ; 15/4; 50/13; 15/4; 13/4; 4; 7/2; 19/5; 15/4; 39/10; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-29 18:27:31 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; ; 4/5; 5/6; ; ; ; ; 3/4; ; ; 3/4; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 8/11; 5/6; 10/13; 14/19; ; ; 8/11; 
Draw; 9/4; ; 23/10; 12/5; ; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 23/10; ; ; 9/4; 
Cordoba; 4; ; 17/5; 3; ; ; ; ; 4; ; ; 7/2; ; ; 4; ; 15/4; 37/10; 15/4; 13/4; 4; 100/ 30; 19/5; 15/4; 19/5; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-29 22:27:32 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; 3/4; 4/5; 5/6; ; ; ; ; 3/4; ; ; 3/4; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 8/11; 5/6; 10/13; 14/19; ; ; 8/11; 
Draw; 9/4; 12/5; 23/10; 12/5; ; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 40/17; ; ; 9/4; 
Cordoba; 4; 7/2; 17/5; 3; ; ; ; ; 4; ; ; 7/2; ; ; 4; ; 15/4; 37/10; 15/4; 13/4; 4; 100/ 30; 19/5; 15/4; 15/4; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-30 02:27:25 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; 3/4; 4/5; 5/6; ; ; ; ; 3/4; ; ; 3/4; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 8/11; 5/6; 10/13; 14/19; ; ; 8/11; 
Draw; 9/4; 12/5; 23/10; 12/5; ; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 40/17; ; ; 9/4; 
Cordoba; 4; 7/2; 17/5; 3; ; ; ; ; 4; ; ; 7/2; ; ; 4; ; 15/4; 37/10; 15/4; 13/4; 4; 100/ 30; 19/5; 15/4; 15/4; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-30 10:27:20 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; 3/4; 4/5; 5/6; ; ; ; ; 3/4; ; ; 3/4; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 8/11; 5/6; 10/13; 14/19; ; ; 8/11; 
Draw; 9/4; 12/5; 23/10; 12/5; ; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 40/17; ; ; 9/4; 
Cordoba; 4; 7/2; 17/5; 3; ; ; ; ; 4; ; ; 7/2; ; ; 4; ; 15/4; 37/10; 15/4; 13/4; 4; 100/ 30; 19/5; 15/4; 15/4; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-30 14:28:12 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; 3/4; 4/5; 5/6; ; ; ; ; 3/4; ; ; 3/4; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 8/11; 5/6; 10/13; 14/19; ; ; 8/11; 
Draw; 9/4; 12/5; 23/10; 12/5; ; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 40/17; ; ; 9/4; 
Cordoba; 4; 7/2; 17/5; 3; ; ; ; ; 4; ; ; 7/2; ; ; 4; ; 15/4; 37/10; 15/4; 13/4; 4; 100/ 30; 19/5; 15/4; 15/4; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-30 18:27:20 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; 3/4; 4/5; 5/6; 4/5; ; ; ; 3/4; ; ; 3/4; ; ; 3/4; ; 4/5; 14/19; 4/5; 3/4; 14/19; 8/11; 5/6; 10/13; 14/19; ; ; 8/11; 
Draw; 9/4; 12/5; 23/10; 12/5; 5/2; ; ; ; 40/17; ; ; 12/5; ; ; 23/10; ; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 49/20; 23/10; ; ; 9/4; 
Cordoba; 4; 7/2; 17/5; 3; 22/5; ; ; ; 4; ; ; 7/2; ; ; 4; ; 15/4; 15/4; 15/4; 13/4; 4; 100/ 30; 19/5; 15/4; 15/4; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-30 22:25:32 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; 3/4; 4/5; 5/6; 4/5; ; ; ; 3/4; ; 4/5; 3/4; 4/5; ; 3/4; ; 4/5; 14/19; 4/5; 13/17; 14/19; 8/11; 5/6; 10/13; 14/19; ; ; 8/11; 
Draw; 9/4; 23/10; 23/10; 12/5; 5/2; ; ; ; 40/17; ; 12/5; 12/5; 12/5; ; 23/10; ; 23/10; 23/10; 23/10; 27/11; 23/10; 23/10; 12/5; 49/20; 23/10; ; ; 9/4; 
Cordoba; 4; 15/4; 17/5; 3; 22/5; ; ; ; 4; ; 4; 7/2; 10/3; ; 4; ; 15/4; 15/4; 15/4; 31/10; 4; 100/ 30; 19/5; 15/4; 15/4; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-31 02:25:33 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; 3/4; 4/5; 5/6; 4/5; ; ; ; 3/4; ; 4/5; 3/4; 4/5; ; 3/4; ; 4/5; 10/13; 4/5; 13/17; 14/19; 8/11; 5/6; 10/13; 10/13; ; ; 8/11; 
Draw; 9/4; 23/10; 23/10; 12/5; 5/2; ; ; ; 40/17; ; 12/5; 12/5; 12/5; ; 23/10; ; 23/10; 23/10; 23/10; 27/11; 23/10; 23/10; 12/5; 49/20; 23/10; ; ; 9/4; 
Cordoba; 4; 15/4; 17/5; 3; 22/5; ; ; ; 4; ; 4; 7/2; 10/3; ; 4; ; 15/4; 37/10; 15/4; 31/10; 4; 100/ 30; 19/5; 15/4; 37/10; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-31 10:25:42 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; 3/4; 4/5; 5/6; 4/5; ; ; ; 3/4; ; 4/5; 3/4; 4/5; ; 3/4; ; 4/5; 10/13; 4/5; 13/17; 14/19; 8/11; 5/6; 10/13; 10/13; ; ; 8/11; 
Draw; 9/4; 23/10; 23/10; 12/5; 5/2; ; ; ; 40/17; ; 12/5; 12/5; 12/5; ; 23/10; ; 23/10; 23/10; 23/10; 27/11; 23/10; 23/10; 12/5; 49/20; 23/10; ; ; 9/4; 
Cordoba; 4; 15/4; 17/5; 3; 22/5; ; ; ; 4; ; 4; 7/2; 10/3; ; 4; ; 15/4; 62/17; 15/4; 31/10; 4; 100/ 30; 19/5; 15/4; 37/10; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-31 14:26:12 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; 3/4; 4/5; 5/6; 4/5; ; ; ; 3/4; ; 4/5; 3/4; 4/5; ; 3/4; ; 4/5; 10/13; 4/5; 13/17; 14/19; 8/11; 5/6; 10/13; 10/13; ; ; 8/11; 
Draw; 9/4; 23/10; 23/10; 12/5; 5/2; ; ; ; 40/17; ; 12/5; 12/5; 12/5; ; 23/10; ; 23/10; 23/10; 23/10; 27/11; 23/10; 23/10; 12/5; 49/20; 23/10; ; ; 9/4; 
Cordoba; 4; 15/4; 17/5; 3; 22/5; ; ; ; 4; ; 4; 7/2; 10/3; ; 4; ; 15/4; 62/17; 15/4; 31/10; 4; 100/ 30; 19/5; 15/4; 37/10; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-31 18:26:18 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
Gijon; 4/5; 3/4; 4/5; 5/6; 4/5; ; ; ; 3/4; ; 4/5; 3/4; 4/5; ; 3/4; ; 4/5; 10/13; 4/5; 13/17; 14/19; 8/11; 5/6; 10/13; 10/13; ; ; 8/11; 
Draw; 9/4; 23/10; 23/10; 12/5; 5/2; ; ; ; 40/17; ; 12/5; 12/5; 12/5; ; 23/10; ; 23/10; 40/17; 23/10; 27/11; 23/10; 23/10; 12/5; 49/20; 40/17; ; ; 9/4; 
Cordoba; 4; 15/4; 17/5; 3; 22/5; ; ; ; 4; ; 4; 7/2; 10/3; ; 4; ; 15/4; 15/4; 15/4; 31/10; 4; 100/ 30; 19/5; 15/4; 19/5; ; ; 3; 
META; spain/la-liga-segunda/gijon-v-cordoba; 2017-12-31 22:26:16 GMT+2; 2018-01-06 15:00; Nothing; Xlenovo
