META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-05 02:25:18 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-05 22:25:47 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-06 02:27:41 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-06 10:25:48 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-06 14:27:02 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-06 18:26:32 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-06 22:27:08 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-07 02:25:56 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-07 10:26:41 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-07 14:26:32 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/3; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-07 18:26:28 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/3; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-07 22:25:02 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/3; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-08 02:25:10 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/3; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-08 10:25:59 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/3; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-08 14:26:20 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/3; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-08 22:25:29 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/3; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-09 02:24:21 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-09 10:24:40 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 39/50; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; 8/11; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 49/10; ; ; ; ; ; ; 1; ; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-09 14:24:51 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 17/20; 4/5; 13/15; 10/11; 5/6; 4/5; 4/5; 8/11; 5/6; 20/23; ; 17/20; ; 4/5; 17/20; 17/20; 11/13; 13/15; 23/25; 11/13; 5/6; ; 17/20; 17/20; ; 5/6; 5/6; 
Draw; 9/4; 11/5; 11/5; 9/4; 12/5; 9/4; 9/4; 11/5; 40/17; 11/5; ; 9/4; ; 9/4; 12/5; 9/4; ; 40/17; 62/25; 23/10; 40/17; ; 12/5; 47/20; ; 9/4; 23/10; 
Alcorcon; 18/5; 7/2; 16/5; 3; 7/2; 3; 10/3; 7/2; 17/5; 16/5; ; 16/5; ; 7/2; 16/5; 10/3; 13/4; 17/5; 18/5; 37/13; 57/17; ; 7/2; 10/3; ; 3; 3; 
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-09 18:25:38 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 13/20; 4/6; 7/10; 8/11; 8/11; 4/6; 4/6; 4/6; 8/11; 7/10; 7/10; 8/11; ; 7/10; 8/11; 7/10; 7/10; 9/13; 8/11; 13/18; 8/11; ; 7/10; 4/6; ; 8/13; 4/6; 4/6
Draw; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 40/17; 12/5; 5/2; 12/5; ; 5/2; 5/2; 12/5; 5/2; 28/11; 137/50; 12/5; 40/17; ; 13/5; 13/5; ; 12/5; 5/2; 5/2
Alcorcon; 19/4; 4; 4; 19/5; 4; 15/4; 4; 7/2; 41/10; 4; 15/4; 4; ; 15/4; 4; 4; 4; 17/4; 23/5; 17/5; 4; ; 22/5; 17/4; ; 7/2; 3; 7/2
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-09 22:25:04 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 4/6; 4/6; 7/10; 8/11; 4/6; 4/6; 4/6; 8/13; 8/11; 7/10; 7/10; 7/10; ; 13/20; 8/11; 7/10; 7/10; 5/7; 18/25; 13/18; 8/11; ; 7/10; 4/6; ; 8/13; 4/6; 4/6
Draw; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 40/17; 12/5; 5/2; 12/5; ; 5/2; 5/2; 12/5; 5/2; 5/2; 68/25; 12/5; 40/17; ; 13/5; 13/5; ; 12/5; 5/2; 27/10
Alcorcon; 9/2; 4; 4; 19/5; 9/2; 15/4; 4; 4; 41/10; 4; 4; 4; ; 4; 4; 4; 4; 4; 47/10; 17/5; 4; ; 22/5; 17/4; ; 7/2; 3; 9/2
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-10 02:24:28 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 4/6; 4/6; 7/10; 8/11; 4/6; 4/6; 4/6; 8/13; 8/11; 7/10; 7/10; 7/10; ; 13/20; 8/11; 7/10; 7/10; 9/13; 18/25; 13/18; 8/11; ; 7/10; 4/6; ; 8/13; 4/6; 4/6
Draw; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 40/17; 12/5; 5/2; 12/5; ; 5/2; 5/2; 12/5; 5/2; 28/11; 68/25; 12/5; 40/17; ; 13/5; 13/5; ; 12/5; 5/2; 27/10
Alcorcon; 9/2; 4; 4; 19/5; 9/2; 15/4; 4; 4; 41/10; 4; 4; 4; ; 4; 4; 4; 4; 17/4; 47/10; 17/5; 4; ; 22/5; 17/4; ; 7/2; 7/2; 9/2
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-10 10:24:41 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 4/6; 4/6; 7/10; 8/11; 4/6; 4/6; 4/6; 8/13; 19/29; 7/10; 7/10; 7/10; ; 13/20; 8/11; 4/6; 7/10; 9/13; 8/11; 13/18; 19/29; ; 7/10; 4/6; ; 4/6; 8/13; 4/6
Draw; 5/2; 12/5; 12/5; 12/5; 13/5; 12/5; 12/5; 12/5; 28/11; 12/5; 5/2; 12/5; ; 5/2; 5/2; 5/2; 5/2; 28/11; 137/50; 12/5; 5/2; ; 13/5; 13/5; ; 5/2; 12/5; 27/10
Alcorcon; 9/2; 4; 4; 19/5; 9/2; 15/4; 4; 4; 43/10; 4; 4; 4; ; 4; 4; 4; 4; 17/4; 23/5; 17/5; 17/4; ; 22/5; 17/4; ; 21/5; 7/2; 9/2
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-10 14:25:35 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 4/6; 4/6; 7/10; 8/11; 4/6; 4/6; 4/6; 8/13; 19/29; 7/10; 7/10; 7/10; ; 13/20; 8/11; 7/10; 7/10; 9/13; 37/50; 13/18; 19/29; ; 7/10; 4/6; ; 4/6; 4/6; 8/11
Draw; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 28/11; 12/5; 5/2; 12/5; ; 5/2; 5/2; 12/5; 5/2; 5/2; 67/25; 12/5; 5/2; ; 13/5; 13/5; ; 5/2; 5/2; 13/5
Alcorcon; 9/2; 4; 4; 19/5; 9/2; 15/4; 4; 4; 43/10; 4; 4; 4; ; 4; 4; 4; 4; 43/10; 23/5; 17/5; 17/4; ; 22/5; 17/4; ; 21/5; 7/2; 9/2
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-10 18:25:12 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 4/6; 4/6; 7/10; 8/11; 4/6; 4/6; 4/6; 8/13; 19/29; 7/10; 7/10; 7/10; ; 13/20; 8/11; 7/10; 7/10; 9/13; 37/50; 13/18; 19/29; ; 7/10; 4/6; ; 4/6; 4/6; 8/11
Draw; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 28/11; 12/5; 5/2; 12/5; ; 5/2; 5/2; 12/5; 5/2; 5/2; 67/25; 12/5; 5/2; ; 13/5; 13/5; ; 5/2; 12/5; 13/5
Alcorcon; 9/2; 4; 4; 19/5; 9/2; 15/4; 4; 4; 43/10; 4; 4; 4; ; 4; 4; 4; 4; 17/4; 23/5; 17/5; 17/4; ; 22/5; 17/4; ; 21/5; 3; 9/2
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-10 22:26:36 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 4/6; 4/6; 7/10; 8/11; 4/6; 4/6; 4/6; 8/13; 19/29; 7/10; 7/10; 7/10; ; 13/20; 8/11; 7/10; 7/10; 9/13; 37/50; 13/18; 19/29; ; 7/10; 4/6; ; 4/6; 4/6; 8/11
Draw; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 28/11; 12/5; 5/2; 12/5; ; 5/2; 5/2; 12/5; 5/2; 5/2; 67/25; 12/5; 5/2; ; 13/5; 13/5; ; 5/2; 12/5; 13/5
Alcorcon; 9/2; 4; 4; 19/5; 9/2; 15/4; 4; 4; 43/10; 4; 4; 4; ; 4; 4; 4; 4; 17/4; 23/5; 17/5; 17/4; ; 22/5; 17/4; ; 21/5; 3; 9/2
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-11 02:25:33 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 4/6; 4/6; 7/10; 8/11; 4/6; 4/6; 4/6; 8/13; 19/29; 7/10; 7/10; 7/10; ; 13/20; 8/11; 7/10; 7/10; 9/13; 3/4; 13/18; 19/29; ; 7/10; 4/6; ; 4/6; 4/6; 8/11
Draw; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 28/11; 12/5; 5/2; 47/20; ; 5/2; 5/2; 12/5; 5/2; 5/2; 67/25; 12/5; 5/2; ; 13/5; 13/5; ; 12/5; 12/5; 13/5
Alcorcon; 9/2; 4; 4; 19/5; 9/2; 15/4; 4; 4; 43/10; 4; 4; 4; ; 4; 4; 4; 4; 17/4; 9/2; 17/5; 17/4; ; 22/5; 17/4; ; 4; 3; 9/2
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-11 10:26:11 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 4/6; 4/6; 7/10; 8/11; 4/6; 4/6; 4/6; 8/13; 19/29; 7/10; 7/10; 8/11; ; 13/20; 8/11; 7/10; 7/10; 9/13; 3/4; 13/18; 19/29; ; 7/10; 4/6; ; 4/6; 4/6; 8/11
Draw; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 28/11; 12/5; 23/10; 47/20; ; 5/2; 5/2; 12/5; 5/2; 28/11; 67/25; 12/5; 5/2; ; 13/5; 13/5; ; 23/10; 5/2; 13/5
Alcorcon; 9/2; 4; 4; 19/5; 9/2; 15/4; 4; 4; 43/10; 4; 4; 4; ; 4; 4; 4; 4; 17/4; 9/2; 17/5; 17/4; ; 22/5; 17/4; ; 21/5; 7/2; 9/2
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-11 14:28:34 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 4/6; 4/6; 7/10; 8/11; 4/6; 4/6; 4/6; 8/13; 19/29; 7/10; 7/10; 8/11; ; 13/20; 8/11; 7/10; 7/10; 9/13; 37/50; 13/18; 19/29; ; 7/10; 4/6; ; 4/6; 4/6; 8/11
Draw; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 28/11; 12/5; 23/10; 47/20; ; 5/2; 5/2; 12/5; 5/2; 28/11; 67/25; 12/5; 5/2; ; 13/5; 13/5; ; 23/10; 5/2; 13/5
Alcorcon; 9/2; 4; 4; 19/5; 9/2; 15/4; 4; 4; 43/10; 4; 4; 4; ; 4; 4; 4; 4; 17/4; 23/5; 17/5; 17/4; ; 22/5; 17/4; ; 4; 7/2; 9/2
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-11 18:25:29 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 4/6; 4/6; 7/10; 8/11; 4/6; 4/6; 4/6; 8/13; 19/29; 7/10; 7/10; 8/11; ; 13/20; ; 7/10; 7/10; 9/13; 37/50; 13/18; 19/29; ; 7/10; 4/6; ; 4/6; 4/6; 8/11
Draw; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 28/11; 12/5; 23/10; 47/20; ; 5/2; ; 12/5; 5/2; 28/11; 67/25; 12/5; 5/2; ; 13/5; 13/5; ; 23/10; 5/2; 13/5
Alcorcon; 9/2; 4; 4; 19/5; 9/2; 15/4; 4; 4; 43/10; 4; 4; 4; ; 4; ; 4; 4; 17/4; 23/5; 17/5; 17/4; ; 22/5; 17/4; ; 4; 7/2; 9/2
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-11 22:26:36 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 4/6; 4/6; 8/11; 8/11; 4/6; 4/6; 4/6; 8/13; 19/29; 8/11; 7/10; 8/11; ; 13/20; 8/11; 7/10; 7/10; 9/13; 37/50; 14/19; 19/29; ; 7/10; 4/6; ; 4/6; 4/6; 8/11
Draw; 5/2; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; 12/5; 28/11; 23/10; 23/10; 47/20; ; 5/2; 5/2; 12/5; 5/2; 28/11; 67/25; 12/5; 5/2; ; 13/5; 13/5; ; 12/5; 5/2; 13/5
Alcorcon; 9/2; 4; 19/5; 19/5; 9/2; 15/4; 4; 4; 43/10; 19/5; 4; 19/5; ; 4; 4; 4; 4; 17/4; 23/5; 33/10; 17/4; ; 22/5; 17/4; ; 4; 7/2; 9/2
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-12 02:26:44 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 8/11; 4/6; 7/10; 8/11; 4/6; 4/6; 4/6; 8/13; 19/29; 7/10; 7/10; 8/11; ; 13/20; 8/11; 7/10; 7/10; 5/7; 3/4; 8/11; 19/29; ; 7/10; 4/6; ; 4/6; 4/6; 8/11
Draw; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 28/11; 12/5; 23/10; 47/20; ; 5/2; 5/2; 12/5; 5/2; 5/2; 67/25; 12/5; 5/2; ; 13/5; 13/5; ; 12/5; 5/2; 13/5
Alcorcon; 17/4; 4; 4; 19/5; 9/2; 15/4; 4; 4; 43/10; 4; 4; 4; ; 4; 4; 4; 4; 21/5; 9/2; 33/10; 17/4; ; 22/5; 17/4; ; 21/5; 7/2; 9/2
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-12 14:26:39 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 13/20; 4/6; 4/6; 7/10; 4/6; 4/6; 8/13; 4/7; 19/29; 4/6; 4/6; 4/6; ; 8/13; 4/6; 4/6; 7/10; 11/17; 17/25; 9/13; 19/29; ; 13/20; 4/6; 4/6; ; ; 4/6; 4/6
Draw; 5/2; 12/5; 12/5; 12/5; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 12/5; ; 5/2; 13/5; 5/2; 5/2; 13/5; 71/25; 13/5; 5/2; ; 27/10; 51/20; 45/17; ; ; 5/2; 11/4
Alcorcon; 5; 4; 17/4; 4; 9/2; 15/4; 9/2; 4; 43/10; 17/4; 4; 17/4; ; 4; 17/4; 4; 4; 9/2; 49/10; 15/4; 17/4; ; 19/4; 19/4; 50/11; ; ; 24/5; 24/5
META; spain/la-liga-segunda/valladolid-v-alcorcon; 2017-10-12 18:25:51 GMT+3; 2017-10-12 17:00; Nothing; Xlenovo
Valladolid; 8/13; 8/13; 11/18; 8/13; 8/13; 8/15; 8/13; 4/7; 19/29; 8/13; 8/13; 8/13; ; 4/7; 8/13; 8/13; 6/11; 8/13; 13/20; 19/29; 19/29; ; 8/13; 3/5; 11/17; ; 8/13; 4/6; 4/6
Draw; 5/2; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 28/11; 5/2; 5/2; 5/2; ; 13/5; 13/5; 5/2; 11/4; 13/5; 14/5; 45/17; 5/2; ; 13/5; 27/10; 13/5; ; 13/5; 27/10; 13/5
Alcorcon; 11/2; 9/2; 9/2; 9/2; 5; 19/4; 9/2; 4; 43/10; 9/2; 9/2; 19/4; ; 9/2; 19/4; 9/2; 21/4; 5; 27/5; 39/10; 17/4; ; 11/2; 21/4; 49/10; ; 26/5; 26/5; 26/5
