META; spain/la-liga-segunda/gijon-v-granada; 2018-05-21 22:17:14 GMT+3; 2018-05-27 19:30; Nothing; Xlenovo
Gijon; 1/50; 4/7
Draw; 1/50; 13/5
Granada; 1/50; 21/5
META; spain/la-liga-segunda/gijon-v-granada; 2018-05-22 02:17:08 GMT+3; 2018-05-27 19:30; Nothing; Xlenovo
Gijon; 7/10; 1/50; 4/6
Draw; 27/10; 4/6; 13/5
Granada; 23/5; 4/6; 9/2
META; spain/la-liga-segunda/gijon-v-granada; 2018-05-22 10:18:48 GMT+3; 2018-05-27 19:30; Nothing; Xlenovo
Gijon; 4/6; 7/10; 4/6; 8/15; 4/6
Draw; 5/2; 27/10; 5/2; 19/10; 13/5
Granada; 4; 23/5; 4; 9/2; 
META; spain/la-liga-segunda/gijon-v-granada; 2018-05-22 14:20:31 GMT+3; 2018-05-27 19:30; Nothing; Xlenovo
Gijon; 4/6; 7/10; 4/6; 4/6; 2/9; 4/6
Draw; 5/2; 27/10; 5/2; 13/5; 9/10; 13/5
Granada; 4; 23/5; 4; 1/100; 9/2; 
META; spain/la-liga-segunda/gijon-v-granada; 2018-05-22 18:19:15 GMT+3; 2018-05-27 19:30; Nothing; Xlenovo
Gijon; 8/11; 7/10; 7/10; 8/11; 8/11; 7/10; 8/11; 7/10; 3/4; 4/6; 8/11; 8/11; 9/13; 1/6; 4/6
Draw; 5/2; 5/2; 13/5; 5/2; 139/0; 13/5; 5/2; 11/4; 13/5; 5/2; 13/5; 13/5; 28/11; 19/10; 13/5
Granada; 4; 15/4; 7/2; 10/3; 21/5; 7/2; 7/2; 7/2; 7/2; 50/13; 31/10; 21/5; 39/10; 1/100; 4
META; spain/la-liga-segunda/gijon-v-granada; 2018-05-22 22:19:26 GMT+3; 2018-05-27 19:30; Nothing; Xlenovo
Gijon; 4/5; 4/5; 4/5; 8/11; 5/6; 4/5; 4/5; 4/5; 5/6; 4/5; 10/13; 16/19; 4/5; 5/6; 4/5; 4/6; 4/5
Draw; 5/2; 5/2; 5/2; 5/2; 27/10; 28/11; 5/2; 5/2; 12/5; 13/5; 27/11; 5/2; 5/2; 27/10; 27/11; 19/10; 13/5
Granada; 7/2; 3; 10/3; 71/20; 33/10; 3; 10/3; 16/5; 16/5; 13/4; 27/10; 13/4; 10/3; 33/10; 1/4; 7/2; 
META; spain/la-liga-segunda/gijon-v-granada; 2018-05-23 02:19:22 GMT+3; 2018-05-27 19:30; Nothing; Xlenovo
Gijon; 4/5; 3/4; 4/5; 8/11; 5/6; 4/5; 4/5; 4/5; 5/6; 4/5; 10/13; 4/5; 16/19; 4/5; 5/6; 4/5; 4/6; 8/11; 4/5
Draw; 5/2; 5/2; 5/2; 5/2; 27/10; 28/11; 5/2; 5/2; 12/5; 13/5; 27/11; 13/5; 5/2; 5/2; 27/10; 27/11; 19/10; 2; 13/5
Granada; 7/2; 16/5; 3; 10/3; 71/20; 33/10; 3; 10/3; 16/5; 16/5; 13/4; 16/5; 27/10; 13/4; 10/3; 33/10; 1/4; 14/5; 10/3
META; spain/la-liga-segunda/gijon-v-granada; 2018-05-23 17:29:04 GMT+3; 2018-05-27 19:30; Nothing; Xlenovo
Gijon; 4/5; 3/4; 8/11; 41/50; 3/4; 4/5; 4/5; 4/5; 5/6; 4/5; 4/5; 10/13; 4/5; 16/19; 4/5; 5/6; 10/13; 8/11; 4/5; 4/5; 
Draw; 5/2; 5/2; 5/2; 5/2; 137/0; 13/5; 28/11; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 27/10; 5/2; 2; 27/10; 13/5
Granada; 7/2; 16/5; 16/5; 10/3; 71/20; 16/5; 33/10; 16/5; 10/3; 16/5; 16/5; 10/3; 33/10; 16/5; 27/10; 13/4; 10/3; 57/17; 14/5; 10/3; 10/3
META; spain/la-liga-segunda/gijon-v-granada; 2018-05-23 22:20:07 GMT+3; 2018-05-27 19:30; Nothing; Xlenovo
Gijon; 4/5; 3/4; 8/11; 41/50; 3/4; 4/5; 4/5; 4/5; 5/6; 4/5; 4/5; 10/13; 4/5; 16/19; 4/5; 5/6; 4/5; 8/11; 4/5; 4/5; 
Draw; 5/2; 5/2; 5/2; 5/2; 137/0; 13/5; 28/11; 5/2; 5/2; 12/5; 13/5; 5/2; 28/11; 13/5; 5/2; 5/2; 27/10; 28/11; 2; 27/10; 13/5
Granada; 7/2; 16/5; 16/5; 10/3; 71/20; 16/5; 33/10; 16/5; 10/3; 16/5; 16/5; 10/3; 57/17; 16/5; 27/10; 13/4; 10/3; 17/5; 14/5; 10/3; 10/3
META; spain/la-liga-segunda/gijon-v-granada; 2018-05-24 02:20:37 GMT+3; 2018-05-27 19:30; Nothing; Xlenovo
Gijon; 4/5; 3/4; 8/11; 41/50; 3/4; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; 4/5; 10/13; 4/5; 16/19; 4/5; 5/6; 4/5; 8/11; 4/5; 4/5; 
Draw; 5/2; 5/2; 5/2; 5/2; 137/0; 13/5; 5/2; 28/11; 5/2; 5/2; 12/5; 13/5; 5/2; 28/11; 13/5; 5/2; 5/2; 27/10; 28/11; 2; 27/10; 13/5
Granada; 7/2; 16/5; 16/5; 10/3; 71/20; 16/5; 10/3; 33/10; 16/5; 10/3; 16/5; 16/5; 10/3; 57/17; 16/5; 27/10; 13/4; 10/3; 17/5; 14/5; 10/3; 10/3
META; spain/la-liga-segunda/gijon-v-granada; 2018-05-24 10:20:49 GMT+3; 2018-05-27 19:30; Nothing; Xlenovo
Gijon; 4/5; 3/4; 8/11; 81/00; 3/4; 8/11; 4/5; 4/5; 4/5; 5/6; 4/5; 4/5; 10/13; 4/5; 16/19; 4/5; 5/6; 10/13; 8/11; 4/5; 4/5; 
Draw; 5/2; 5/2; 5/2; 5/2; 11/4; 13/5; 5/2; 28/11; 5/2; 5/2; 12/5; 13/5; 5/2; 28/11; 13/5; 5/2; 5/2; 27/10; 28/11; 2; 27/10; 13/5
Granada; 7/2; 16/5; 16/5; 10/3; 18/5; 16/5; 10/3; 33/10; 16/5; 10/3; 16/5; 16/5; 10/3; 57/17; 16/5; 27/10; 13/4; 10/3; 17/5; 14/5; 10/3; 10/3
META; spain/la-liga-segunda/gijon-v-granada; 2018-05-24 14:20:24 GMT+3; 2018-05-27 19:30; Nothing; Xlenovo
Gijon; 4/5; 3/4; 8/11; 81/00; 3/4; 8/11; 4/5; 4/5; 5/6; 5/6; 4/5; 4/5; 4/5; 10/13; 4/5; 16/19; 4/5; 5/6; 4/5; 8/11; 4/5; 4/5; 
Draw; 5/2; 5/2; 5/2; 5/2; 11/4; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 28/11; 13/5; 5/2; 5/2; 27/10; 28/11; 2; 27/10; 13/5
Granada; 7/2; 16/5; 16/5; 10/3; 18/5; 16/5; 10/3; 16/5; 10/3; 16/5; 16/5; 31/10; 16/5; 10/3; 57/17; 16/5; 27/10; 13/4; 10/3; 17/5; 14/5; 10/3; 10/3
META; spain/la-liga-segunda/gijon-v-granada; 2018-05-24 18:18:12 GMT+3; 2018-05-27 19:30; Nothing; Xlenovo
