META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-11 02:22:13 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Lorca; 11/2; 9/2; 4; 4; 4; 9/2; 9/2; ; ; 4; 9/2; 4; 4; 4; 17/4; 9/2; 4; 23/5; 49/10; 37/10; ; 19/5; 19/4; 17/4; 23/5; ; 21/5; 7/2; 24/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-13 02:23:22 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 8/13; 8/13; 4/6; 13/20; 7/10; 8/13; 8/13; ; ; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 8/13; 7/10; 11/17; 69/ 100; 13/19; ; 8/13; 4/6; 13/20; 4/6; ; 4/6; 4/7; 4/6
Draw; 12/5; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; ; ; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 13/5; 139/ 50; 27/11; ; 5/2; 13/5; 53/20; 45/17; ; 5/2; 23/10; 11/4
Lorca; 11/2; 9/2; 4; 4; 4; 9/2; 9/2; ; ; 4; 9/2; 4; 4; 4; 17/4; 9/2; 4; 23/5; 49/10; 37/10; ; 19/5; 9/2; 17/4; 79/17; ; 21/5; 7/2; 24/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-13 10:23:24 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 8/13; 8/13; 4/6; 13/20; 7/10; 8/13; 8/13; ; ; ; 4/6; 4/6; 4/6; 4/6; 4/6; 8/13; 7/10; 11/17; 69/ 100; 13/19; ; 8/13; 7/10; 13/20; 4/6; ; 4/6; ; 4/6
Draw; 12/5; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; ; ; ; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 13/5; 139/ 50; 27/11; ; 5/2; 13/5; 53/20; 45/17; ; 9/5; ; 11/4
Lorca; 11/2; 9/2; 4; 4; 4; 9/2; 9/2; ; ; ; 9/2; 4; 4; 4; 17/4; 9/2; 4; 23/5; 49/10; 37/10; ; 19/5; 9/2; 17/4; 79/17; ; 7/2; ; 24/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-13 14:23:36 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 13/20; 4/6; 4/6; 13/20; 13/18; 8/13; 4/6; ; ; ; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 11/17; 11/17; 7/10; 13/19; ; 4/7; 4/6; 13/20; 4/6; ; 4/6; 4/7; 4/6
Draw; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; ; ; ; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 143/ 50; 27/11; ; 13/5; 27/10; 11/4; 45/17; ; 23/10; 12/5; 14/5
Lorca; 5; 4; 19/5; 4; 4; 4; 4; ; ; ; 9/2; 4; 4; 19/5; 17/4; 4; 9/2; 23/5; 23/5; 37/10; ; 19/5; 22/5; 4; 79/17; ; 7/2; 7/2; 23/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-13 18:23:41 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 13/20; 8/13; 4/6; 13/20; 13/18; 8/13; 4/6; ; ; ; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 11/17; 11/17; 7/10; 13/19; ; 4/7; 4/6; 13/20; 4/6; ; 4/6; 4/7; 4/6
Draw; 12/5; 5/2; 13/5; 5/2; 5/2; 13/5; 5/2; ; ; ; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 143/ 50; 27/11; ; 13/5; 27/10; 11/4; 45/17; ; 23/10; 12/5; 14/5
Lorca; 5; 9/2; 19/5; 4; 4; 4; 4; ; ; ; 9/2; 4; 4; 19/5; 17/4; 4; 9/2; 23/5; 23/5; 37/10; ; 19/5; 22/5; 4; 79/17; ; 7/2; 7/2; 23/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-13 22:23:52 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 13/20; 8/13; 4/6; 13/20; 13/18; 8/13; 4/6; ; ; ; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 11/17; 11/17; 7/10; 13/19; ; 4/7; 4/6; 13/20; 4/6; ; 4/6; 4/7; 4/6
Draw; 12/5; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; ; ; ; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 45/17; 143/ 50; 27/11; ; 13/5; 11/4; 11/4; 27/10; ; 13/5; 12/5; 14/5
Lorca; 5; 4; 19/5; 4; 4; 4; 4; ; ; ; 4; 4; 4; 19/5; 17/4; 4; 9/2; 22/5; 23/5; 37/10; ; 19/5; 22/5; 4; 49/11; ; 4; 7/2; 23/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-14 02:23:26 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 13/20; 8/13; 4/6; 13/20; 13/18; 8/13; 4/6; ; ; ; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 11/17; 11/17; 7/10; 13/19; ; 4/7; 4/6; 13/20; 4/6; ; 4/6; 4/7; 4/6
Draw; 12/5; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; ; ; ; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 45/17; 141/ 50; 27/11; ; 13/5; 11/4; 11/4; 27/10; ; 13/5; 12/5; 14/5
Lorca; 5; 4; 19/5; 4; 4; 4; 4; ; ; ; 4; 4; 4; 19/5; 17/4; 4; 9/2; 22/5; 47/10; 37/10; ; 19/5; 22/5; 4; 49/11; ; 4; 7/2; 23/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-14 10:23:35 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 13/20; 8/13; 4/6; 13/20; 13/18; 8/13; 8/13; ; ; 4/6; 4/6; 4/6; 4/6; ; 4/6; 4/6; 11/17; 11/17; 17/25; 13/19; ; 4/7; 4/6; 13/20; 11/17; ; 4/6; 4/7; 8/13
Draw; 12/5; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; ; ; 5/2; 13/5; 13/5; 13/5; ; 13/5; 13/5; 13/5; 27/10; 71/25; 27/11; ; 13/5; 27/10; 11/4; 27/10; ; 23/10; 12/5; 14/5
Lorca; 5; 4; 4; 4; 4; 4; 9/2; ; ; 4; 9/2; 4; 4; ; 17/4; 4; 9/2; 9/2; 49/10; 37/10; ; 19/5; 22/5; 4; 9/2; ; 7/2; 7/2; 24/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-14 14:23:44 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 13/20; 8/13; 4/6; 7/10; 13/18; 8/13; 8/13; ; ; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 11/17; 11/17; 17/25; 13/19; ; 4/7; 4/6; 13/20; 11/17; ; 4/6; 4/7; 4/6
Draw; 12/5; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; ; ; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 71/25; 27/11; ; 13/5; 27/10; 11/4; 27/10; ; 23/10; 23/10; 14/5
Lorca; 5; 4; 4; 18/5; 4; 4; 9/2; ; ; 4; 9/2; 4; 4; 19/5; 17/4; 4; 9/2; 9/2; 49/10; 37/10; ; 19/5; 22/5; 4; 9/2; ; 7/2; 7/2; 24/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-14 18:23:33 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 13/20; 4/6; 4/6; 7/10; 13/18; 8/13; 4/6; ; ; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; ; 11/17; 11/17; 17/25; 13/19; ; 4/7; 4/6; 13/20; 11/17; ; 4/6; 4/7; 4/6
Draw; 12/5; 5/2; 13/5; 5/2; 5/2; 13/5; 5/2; ; ; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 71/25; 27/11; ; 13/5; 27/10; 11/4; 27/10; ; 21/10; 23/10; 14/5
Lorca; 5; 4; 4; 18/5; 4; 4; 4; ; ; 4; 9/2; 4; 4; 19/5; 17/4; ; 9/2; 9/2; 49/10; 37/10; ; 19/5; 22/5; 4; 9/2; ; 7/2; 7/2; 24/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-14 22:23:26 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 13/20; 4/6; 4/6; 7/10; 13/18; 8/13; 8/13; ; ; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; ; 11/17; 11/17; 17/25; 13/19; ; 4/7; 4/6; 13/20; 11/17; ; 4/6; 8/13; 4/6
Draw; 12/5; 5/2; 13/5; 5/2; 5/2; 13/5; 5/2; ; ; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 71/25; 27/11; ; 13/5; 11/4; 11/4; 27/10; ; 13/5; 5/2; 14/5
Lorca; 5; 4; 4; 18/5; 4; 4; 9/2; ; ; 4; 9/2; 4; 4; 19/5; 17/4; ; 9/2; 9/2; 49/10; 37/10; ; 19/5; 22/5; 4; 9/2; ; 4; 4; 24/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-15 02:23:29 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 13/20; 4/6; 4/6; 7/10; 13/18; 8/13; 4/6; ; ; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; ; 11/17; 11/17; 17/25; 13/19; ; 4/7; 4/6; 13/20; 11/17; ; 4/6; 8/13; 4/6
Draw; 12/5; 5/2; 13/5; 5/2; 5/2; 13/5; 5/2; ; ; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 71/25; 27/11; ; 13/5; 11/4; 11/4; 27/10; ; 13/5; 5/2; 14/5
Lorca; 5; 4; 4; 18/5; 19/4; 4; 4; ; ; 4; 9/2; 4; 4; 19/5; 17/4; ; 19/4; 9/2; 49/10; 37/10; ; 19/5; 22/5; 4; 9/2; ; 4; 4; 24/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-15 10:23:35 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 13/20; 4/6; 4/6; 7/10; 13/18; 8/13; 4/6; ; ; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; ; 11/17; 11/17; 17/25; 13/19; ; 4/7; 4/6; 13/20; 11/17; ; 4/6; 8/13; 4/6
Draw; 12/5; 5/2; 13/5; 5/2; 5/2; 13/5; 5/2; ; ; 5/2; 13/5; 13/5; 5/2; 13/5; 13/5; 5/2; 13/5; 27/10; 71/25; 27/11; ; 13/5; 11/4; 11/4; 27/10; ; 13/5; 5/2; 14/5
Lorca; 5; 4; 4; 18/5; 19/4; 4; 4; ; ; 4; 9/2; 4; 4; 19/5; 17/4; ; 19/4; 9/2; 49/10; 37/10; ; 19/5; 22/5; 4; 9/2; ; 4; 4; 24/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-15 14:23:39 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 13/20; 4/6; 4/6; 7/10; 13/18; 8/13; 4/6; ; ; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; ; 11/17; 11/17; 17/25; 13/19; ; 4/7; 4/6; 13/20; 11/17; ; 4/6; 8/13; 4/6
Draw; 12/5; 5/2; 13/5; 5/2; 5/2; 13/5; 5/2; ; ; 5/2; 13/5; 13/5; 5/2; 13/5; 13/5; 5/2; 13/5; 27/10; 71/25; 27/11; ; 13/5; 11/4; 11/4; 27/10; ; 13/5; 5/2; 14/5
Lorca; 5; 4; 4; 18/5; 19/4; 4; 4; ; ; 4; 9/2; 4; 4; 19/5; 17/4; ; 19/4; 9/2; 49/10; 37/10; ; 19/5; 22/5; 4; 50/11; ; 4; 4; 24/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-15 18:23:38 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 13/20; 4/6; 4/6; 7/10; 13/18; 8/13; 4/6; ; ; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; ; 11/17; 11/17; 17/25; 13/19; ; 4/7; 4/6; 13/20; 11/17; ; 4/6; 4/7; 4/6
Draw; 12/5; 5/2; 13/5; 5/2; 5/2; 13/5; 5/2; ; ; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 27/10; 72/25; 27/11; ; 13/5; 11/4; 11/4; 11/4; ; 13/5; 5/2; 14/5
Lorca; 5; 4; 19/5; 18/5; 19/4; 4; 4; ; ; 19/5; 9/2; 4; 4; 19/5; 17/4; ; 19/4; 49/11; 24/5; 37/10; ; 19/5; 22/5; 4; 9/2; ; 21/5; 4; 23/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-15 22:23:39 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 13/20; 4/6; 11/18; 7/10; 13/18; 8/13; 8/13; ; ; 8/13; 4/6; 4/6; 4/6; 13/20; 13/20; 4/6; 11/17; 11/17; 17/25; 19/29; ; 4/7; 13/20; 13/20; 11/17; ; 4/6; 4/7; 4/6
Draw; 12/5; 5/2; 27/10; 5/2; 5/2; 13/5; 11/4; ; ; 27/10; 11/4; 13/5; 13/5; 27/10; 11/4; 13/5; 13/5; 27/10; 72/25; 28/11; ; 13/5; 14/5; 11/4; 11/4; ; 11/4; 5/2; 14/5
Lorca; 5; 4; 4; 18/5; 19/4; 4; 4; ; ; 4; 4; 4; 4; 4; 4; 4; 19/4; 49/11; 24/5; 18/5; ; 19/5; 9/2; 4; 9/2; ; 21/5; 4; 23/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-16 02:23:14 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 13/20; 4/6; 11/18; 7/10; 13/18; 8/13; 8/13; ; ; 8/13; 8/13; 4/6; 4/6; 13/20; 13/20; 8/13; 11/17; 11/17; 17/25; 4/6; ; 4/7; 13/20; 13/20; 11/17; ; 4/6; 4/7; 8/13
Draw; 12/5; 5/2; 27/10; 5/2; 5/2; 13/5; 11/4; ; ; 27/10; 11/4; 13/5; 13/5; 27/10; 11/4; 13/5; 13/5; 11/4; 73/25; 13/5; ; 13/5; 14/5; 11/4; 11/4; ; 11/4; 5/2; 14/5
Lorca; 5; 4; 4; 18/5; 19/4; 4; 4; ; ; 4; 9/2; 4; 4; 4; 4; 9/2; 19/4; 49/11; 47/10; 39/10; ; 19/5; 9/2; 4; 49/11; ; 22/5; 4; 23/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-16 10:23:28 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 8/15; 4/6; 1/2; 8/15; 10/21; 4/9; 1/2; ; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 17/35; 13/25; 1/2; 4/9; 4/9; 1/2; 12/25; 1/2; ; 1/2; 4/9; 1/2
Draw; 14/5; 5/2; 3; 3; 13/4; 16/5; 3; ; 17/5; 3; 10/3; 3; 3; 3; 16/5; 3; 13/4; 33/10; 7/2; 58/19; 57/17; 3; 33/10; 10/3; 33/10; ; 3; 3; 7/2
Lorca; 11/2; 4; 5; 9/2; 23/4; 5; 5; ; 23/4; 5; 11/2; 5; 5; 5; 5; 5; 23/4; 21/4; 59/10; 5; 11/2; 5; 11/2; 21/4; 53/10; ; 29/5; 27/5; 6
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-16 14:24:09 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 9/20; 4/6; 1/2; 1/2; 5/11; 4/9; 4/9; ; 4/9; 1/2; 1/2; 4/9; 4/9; 40/85; 1/2; 4/9; 5/11; 17/35; 51/ 100; 6/13; 4/9; 4/9; 1/2; 12/25; 1/2; ; 4/9; 4/9; 1/2
Draw; 10/3; 5/2; 3; 14/5; 10/3; 16/5; 3; ; 17/5; 3; 10/3; 3; 3; 3; 16/5; 3; 10/3; 33/10; 17/5; 13/4; 57/17; 3; 33/10; 10/3; 33/10; ; 3; 3; 10/3
Lorca; 6; 4; 11/2; 5; 6; 5; 11/2; ; 23/4; 11/2; 11/2; 11/2; 11/2; 5; 5; 11/2; 6; 21/4; 63/10; 26/5; 11/2; 5; 6; 21/4; 53/10; ; 32/5; 27/5; 31/5
META; spain/la-liga-segunda/valladolid-v-lorca; 2017-12-16 18:23:48 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Valladolid; 9/20; 4/9; 4/9; 1/2; 1/2; 4/9; 4/9; ; 1/2; 1/2; 1/2; 4/9; 4/9; 40/85; 1/2; 1/2; 1/2; 10/21; 51/ 100; 5/11; 1/2; 4/9; 1/2; 1/2; 17/35; ; 8/15; 1/2; 1/2
Draw; 31/10; 3; 16/5; 14/5; 3; 3; 3; ; 29/10; 3; 3; 10/3; 16/5; 31/10; 3; 3; 3; 58/19; 31/10; 13/4; 29/10; 3; 31/10; 16/5; 58/19; ; 14/5; 3; 3
Lorca; 13/2; 11/2; 11/2; 5; 6; 11/2; 11/2; ; 23/4; 11/2; 6; 5; 11/2; 11/2; 11/2; 11/2; 6; 6; 37/5; 53/10; 11/2; 5; 6; 5; 25/4; ; 33/5; 33/5; 33/5
