META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-26 18:28:17 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-26 22:27:54 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-27 02:26:20 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-27 10:26:27 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-27 14:27:46 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-27 18:25:45 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-27 22:26:45 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 6/5; 13/10; 13/10; ; 11/8; ; 11/8; 5/4; 23/17; 13/10; ; ; ; ; ; 13/10; ; ; 23/17; ; ; 23/17; ; 5/4; 27/20; ; 6/5; ; 
Draw; 2; 2; 19/10; ; 21/10; ; 21/10; 2; 2; 19/10; ; ; ; ; ; 2; ; ; 39/19; ; ; 2; ; 2; 2; ; 19/10; ; 
Granada; 23/10; 21/10; 11/5; ; 11/5; ; 23/10; 2; 21/10; 11/5; ; ; ; ; ; 11/5; ; ; 28/13; ; ; 21/10; ; 9/4; 9/4; ; 19/10; ; 
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-28 02:26:37 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 13/10; 13/10; 23/17; ; 11/8; 6/5; 13/10; 6/5; 23/17; 27/20; ; ; ; ; ; 13/10; ; ; 23/17; ; ; 23/17; ; 5/4; 27/20; ; 2/7; 13/10; 
Draw; 2; 19/10; 19/10; ; 2; 19/10; 21/10; 15/8; 2; 19/10; ; ; ; ; ; 2; ; ; 39/19; ; ; 2; ; 2; 2; ; 8/15; 19/10; 
Granada; 12/5; 11/5; 21/10; ; 23/10; 11/5; 12/5; 21/10; 21/10; 21/10; ; ; ; ; ; 11/5; ; ; 11/5; ; ; 21/10; ; 9/4; 9/4; ; 2/7; 9/5; 
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-28 10:26:38 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 13/10; 13/10; 13/10; ; 11/8; 6/5; 13/10; 6/5; 23/17; 13/10; 13/10; ; ; ; ; 13/10; ; ; 23/17; ; 24/19; 23/17; ; 5/4; 27/20; ; 5/6; 13/10; 
Draw; 2; 19/10; 19/10; ; 2; 19/10; 21/10; 15/8; 2; 19/10; 2; ; ; ; ; 2; ; ; 39/19; ; 39/19; 2; ; 2; 2; ; 13/10; 19/10; 
Granada; 12/5; 11/5; 11/5; ; 23/10; 11/5; 12/5; 21/10; 21/10; 11/5; 11/5; ; ; ; ; 9/4; ; ; 11/5; ; 2; 21/10; ; 9/4; 9/4; ; 3/10; 9/5; 
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-28 14:27:03 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 13/10; 5/4; 5/4; 6/5; 13/10; 6/5; 5/4; 6/5; 23/17; 5/4; 13/10; ; ; 5/4; ; 13/10; ; ; 13/10; 139/100; 5/4; 23/17; ; 5/4; 13/10; ; 10/9; 23/20; 
Draw; 2; 2; 2; 21/10; 21/10; 19/10; 21/10; 15/8; 2; 2; 2; ; ; 2; ; 2; ; ; 39/19; 107/50; 39/19; 2; ; 2; 21/10; ; 9/5; 19/10; 
Granada; 12/5; 11/5; 23/10; 23/10; 23/10; 11/5; 5/2; 21/10; 21/10; 23/10; 9/4; ; ; 11/5; ; 9/4; ; ; 23/10; 123/50; 39/19; 21/10; ; 9/4; 12/5; ; 19/10; 21/10; 
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-28 18:27:15 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 23/20; 6/5; 5/4; 5/4; 5/4; 6/5; 5/4; 11/10; 13/10; 5/4; 6/5; ; ; 6/5; 6/5; 6/5; ; 23/18; 5/4; 33/25; 6/5; 23/18; 11/10; 6/5; 5/4; ; 23/20; 6/5; 
Draw; 21/10; 2; 19/10; 2; 2; 19/10; 21/10; 15/8; 2; 19/10; 21/10; ; ; 2; 21/10; 2; ; 37/19; 39/19; 107/50; 39/19; 37/19; 15/8; 2; 21/10; ; 15/8; 15/8; 
Granada; 13/5; 23/10; 23/10; 23/10; 5/2; 11/5; 13/5; 11/5; 40/17; 23/10; 23/10; ; ; 23/10; 12/5; 12/5; ; 40/17; 27/11; 131/50; 28/13; 40/17; 23/10; 9/4; 5/2; ; 9/4; 21/10; 
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-28 22:26:21 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 23/20; 6/5; 5/4; 5/4; 5/4; 6/5; 5/4; 11/10; 13/10; 5/4; 6/5; ; ; 6/5; 6/5; 6/5; ; 23/18; 5/4; 33/25; 6/5; 23/18; 11/10; 6/5; 5/4; ; 23/20; 6/5; 
Draw; 21/10; 2; 19/10; 2; 2; 19/10; 21/10; 15/8; 2; 19/10; 21/10; ; ; 2; 21/10; 2; ; 37/19; 39/19; 107/50; 39/19; 37/19; 15/8; 2; 21/10; ; 15/8; 15/8; 
Granada; 13/5; 23/10; 23/10; 23/10; 5/2; 11/5; 13/5; 11/5; 40/17; 23/10; 23/10; ; ; 23/10; 12/5; 12/5; ; 40/17; 27/11; 131/50; 28/13; 40/17; 23/10; 9/4; 5/2; ; 9/4; 21/10; 
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-29 02:25:30 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 5/4; 5/4; 5/4; 5/4; 13/10; 6/5; 13/10; 11/10; 13/10; 5/4; 13/10; ; ; 6/5; 5/4; 5/4; ; 23/18; 13/10; 141/100; 6/5; 23/18; 11/10; 5/4; 5/4; ; 6/5; 5/4; 5/4
Draw; 21/10; 2; 19/10; 2; 2; 19/10; 2; 15/8; 2; 19/10; 19/10; ; ; 2; 21/10; 2; ; 37/19; 39/19; 85/40; 39/19; 37/19; 15/8; 2; 21/10; ; 15/8; 15/8; 15/8
Granada; 12/5; 9/4; 23/10; 23/10; 12/5; 11/5; 5/2; 11/5; 40/17; 23/10; 23/10; ; ; 23/10; 23/10; 23/10; ; 40/17; 23/10; 49/20; 28/13; 40/17; 23/10; 9/4; 5/2; ; 21/10; 9/4; 23/10
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-29 10:25:40 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 5/4; 13/10; 5/4; 5/4; 13/10; 6/5; 13/10; 6/5; 13/10; 5/4; 13/10; ; ; 5/4; 5/4; 5/4; ; 23/18; 13/10; 141/100; 16/13; 23/18; 11/10; 5/4; 5/4; ; 6/5; 5/4; 5/4
Draw; 21/10; 19/10; 19/10; 2; 2; 19/10; 21/10; 15/8; 2; 19/10; 15/8; ; ; 2; 21/10; 2; ; 37/19; 2; 21/10; 39/19; 37/19; 15/8; 2; 21/10; ; 15/8; 19/10; 15/8
Granada; 12/5; 11/5; 23/10; 23/10; 12/5; 11/5; 12/5; 11/5; 40/17; 23/10; 12/5; ; ; 9/4; 23/10; 23/10; ; 40/17; 40/17; 123/50; 21/10; 40/17; 23/10; 9/4; 5/2; ; 21/10; 9/4; 23/10
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-29 14:26:07 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 5/4; 5/4; 5/4; 5/4; 13/10; 6/5; 13/10; 6/5; 13/10; 5/4; 13/10; ; ; 5/4; 5/4; 5/4; ; 23/18; 13/10; 141/100; 16/13; 23/18; 11/10; 5/4; 5/4; ; 5/4; 5/4; 7/5
Draw; 21/10; 2; 19/10; 2; 2; 19/10; 21/10; 15/8; 2; 19/10; 15/8; ; ; 2; 21/10; 2; ; 37/19; 2; 52/25; 39/19; 37/19; 15/8; 2; 21/10; ; 15/8; 19/10; 2
Granada; 12/5; 11/5; 23/10; 23/10; 12/5; 11/5; 12/5; 11/5; 40/17; 23/10; 12/5; ; ; 9/4; 23/10; 23/10; ; 40/17; 40/17; 5/2; 21/10; 40/17; 23/10; 9/4; 5/2; ; 11/5; 9/4; 12/5
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-29 18:25:58 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 5/4; 5/4; 5/4; 5/4; 13/10; 6/5; 13/10; 6/5; 13/10; 5/4; 13/10; ; ; 5/4; 5/4; 5/4; 5/4; 23/18; 13/10; 139/100; 16/13; 23/18; 11/10; 5/4; 13/10; ; 5/4; 5/4; 7/5
Draw; 21/10; 2; 19/10; 2; 2; 19/10; 21/10; 15/8; 2; 19/10; 15/8; ; ; 2; 21/10; 2; 2; 37/19; 2; 21/10; 39/19; 37/19; 15/8; 2; 21/10; ; 15/8; 19/10; 2
Granada; 12/5; 11/5; 23/10; 23/10; 12/5; 11/5; 12/5; 11/5; 40/17; 23/10; 12/5; ; ; 9/4; 23/10; 23/10; 23/10; 40/17; 40/17; 63/25; 21/10; 40/17; 23/10; 9/4; 12/5; ; 11/5; 11/5; 12/5
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-29 22:27:26 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 5/4; 13/10; 5/4; 5/4; 13/10; 6/5; 13/10; 6/5; 13/10; 5/4; 13/10; ; ; 5/4; 5/4; 5/4; 5/4; 23/18; 13/10; 141/100; 16/13; 23/18; 11/10; 5/4; 13/10; ; 5/4; 5/4; 7/5
Draw; 21/10; 19/10; 19/10; 2; 2; 19/10; 21/10; 15/8; 2; 19/10; 15/8; ; ; 2; 21/10; 2; 2; 37/19; 2; 52/25; 39/19; 37/19; 15/8; 2; 21/10; ; 15/8; 15/8; 2
Granada; 12/5; 11/5; 23/10; 23/10; 12/5; 11/5; 12/5; 11/5; 40/17; 23/10; 12/5; ; ; 9/4; 23/10; 23/10; 23/10; 40/17; 40/17; 5/2; 21/10; 40/17; 23/10; 9/4; 12/5; ; 9/4; 11/5; 12/5
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-30 02:26:35 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 5/4; 13/10; 5/4; 5/4; 13/10; 6/5; 13/10; 6/5; 13/10; 5/4; 13/10; ; ; 5/4; 5/4; 5/4; 5/4; 23/18; 13/10; 141/100; 16/13; 23/18; 11/10; 5/4; 13/10; ; 13/10; 5/4; 7/5
Draw; 21/10; 19/10; 19/10; 2; 2; 19/10; 21/10; 15/8; 2; 19/10; 15/8; ; ; 2; 21/10; 2; 2; 37/19; 2; 52/25; 39/19; 37/19; 15/8; 2; 21/10; ; 15/8; 19/10; 2
Granada; 12/5; 11/5; 23/10; 23/10; 12/5; 11/5; 12/5; 11/5; 40/17; 23/10; 12/5; ; ; 9/4; 23/10; 23/10; 23/10; 40/17; 40/17; 5/2; 21/10; 40/17; 23/10; 9/4; 12/5; ; 21/10; 9/4; 12/5
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-30 10:26:46 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 5/4; 13/10; 5/4; 5/4; 13/10; 6/5; 13/10; 6/5; 13/10; 5/4; 13/10; ; ; 5/4; 5/4; 5/4; 5/4; 23/18; 13/10; 139/100; 16/13; 23/18; 11/10; 5/4; 13/10; ; 13/10; 5/4; 7/5
Draw; 21/10; 19/10; 19/10; 2; 2; 19/10; 21/10; 15/8; 2; 19/10; 15/8; ; ; 2; 21/10; 2; 2; 37/19; 2; 21/10; 39/19; 37/19; 15/8; 2; 21/10; ; 19/10; 19/10; 2
Granada; 12/5; 11/5; 23/10; 23/10; 12/5; 11/5; 12/5; 11/5; 40/17; 23/10; 12/5; ; ; 9/4; 23/10; 23/10; 23/10; 40/17; 40/17; 63/25; 21/10; 40/17; 23/10; 9/4; 12/5; ; 21/10; 9/4; 12/5
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-30 14:26:55 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 5/4; 13/10; 5/4; 5/4; 13/10; 6/5; 13/10; 6/5; 13/10; 5/4; 13/10; ; ; 5/4; 5/4; 5/4; 5/4; 23/18; 13/10; 141/100; 16/13; 23/18; 6/5; 5/4; 13/10; ; 13/10; 5/4; 7/5
Draw; 21/10; 19/10; 19/10; 2; 2; 19/10; 21/10; 15/8; 2; 19/10; 15/8; ; ; 2; 21/10; 2; 2; 37/19; 2; 52/25; 39/19; 37/19; 15/8; 2; 21/10; ; 19/10; 19/10; 2
Granada; 12/5; 11/5; 23/10; 23/10; 12/5; 11/5; 12/5; 11/5; 40/17; 23/10; 12/5; ; ; 9/4; 23/10; 23/10; 23/10; 40/17; 40/17; 5/2; 21/10; 40/17; 9/4; 9/4; 12/5; ; 21/10; 9/4; 12/5
META; spain/la-liga-segunda/alcorcon-v-granada; 2017-09-30 18:26:05 GMT+3; 2017-10-01 11:00; Nothing; Xlenovo
Alcorcon; 5/4; 13/10; 5/4; 5/4; 13/10; 6/5; 13/10; 6/5; 13/10; 5/4; 13/10; ; ; 5/4; 5/4; 5/4; 5/4; 23/18; 13/10; 141/100; 16/13; 23/18; 6/5; 5/4; 13/10; ; 5/4; 5/4; 7/5
Draw; 21/10; 19/10; 19/10; 2; 2; 19/10; 21/10; 15/8; 2; 19/10; 15/8; ; ; 2; 21/10; 2; 2; 37/19; 2; 52/25; 39/19; 37/19; 15/8; 2; 21/10; ; 15/8; 19/10; 2
