META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-05 10:23:45 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 1/50; 21/20
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-07 22:20:09 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 1/25; 21/20
Lorca; 1/25; 11/5
Draw; 1/100; 12/5
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-08 02:19:58 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 1/25; 21/20
Lorca; 1/25; 11/5
Draw; 1/100; 12/5
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-08 10:20:00 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 1/25; 21/20
Lorca; 1/25; 11/5
Draw; 1/100; 12/5
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-08 14:20:15 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 10/11; 10/11; 10/11; 10/11; 8/15; 20/21; 
Draw; 11/5; 12/5; 9/4; 9/4; 9/4; 23/20; 23/10
Lorca; 3; 33/10; 3; 3; 7/5; 3; 
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-08 18:20:09 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 5/6; 10/11; 5/6; 9/10; 10/11; 10/11; 17/20; 9/10; 8/15; 20/21; 
Draw; 11/5; 12/5; 11/5; 9/4; 23/10; 9/4; 11/5; 9/4; 23/10; 23/20; 23/10
Lorca; 16/5; 33/10; 16/5; 10/3; 56/19; 3; 16/5; 16/5; 56/19; 7/5; 3
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-08 22:20:10 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 5/6; 10/11; 5/6; 4/5; 5/6; 10/11; 17/20; 13/15; 4/5; 13/15; 8/15; 20/21; 
Draw; 11/5; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 9/4; 23/10; 9/4; 23/10; 19/10; 23/10
Lorca; 16/5; 33/10; 16/5; 10/3; 17/5; 10/3; 16/5; 10/3; 38/11; 17/5; 7/2; 19/10; 3
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-09 02:19:50 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 5/6; 10/11; 5/6; 4/5; 5/6; 20/23; 5/6; 13/15; 4/5; 13/15; 8/15; 20/21; 
Draw; 11/5; 12/5; 11/5; 9/4; 9/4; 9/4; 21/10; 23/10; 23/10; 9/4; 40/17; 19/10; 23/10
Lorca; 16/5; 33/10; 16/5; 10/3; 17/5; 10/3; 10/3; 10/3; 38/11; 17/5; 38/11; 19/10; 3
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-09 10:20:00 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 5/6; 20/23; 5/6; 4/5; 5/6; 20/23; 5/6; 13/15; 4/5; 13/15; 8/15; 20/21; 
Draw; 11/5; 12/5; 23/10; 9/4; 9/4; 23/10; 21/10; 23/10; 23/10; 9/4; 40/17; 19/10; 23/10
Lorca; 16/5; 33/10; 10/3; 10/3; 17/5; 10/3; 10/3; 10/3; 38/11; 17/5; 38/11; 1/4; 3
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-09 14:20:12 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 3/4; 20/23; 5/6; 11/17; 4/5; 4/5; 4/5; 5/6; 11/17; 14/19; 8/13; 20/21; 
Draw; 12/5; 12/5; 23/10; 9/4; 13/5; 12/5; 12/5; 12/5; 12/5; 13/5; 45/17; 19/10; 23/10
Lorca; 10/3; 33/10; 10/3; 10/3; 37/10; 7/2; 10/3; 10/3; 17/5; 18/5; 15/4; 13/5; 3
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-09 18:20:15 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 10/11; 5/6; 93/00; 20/23; 5/6; 11/13; 5/6; 20/23; 10/11; 17/20; 19/20; 11/13; 37/40; 10/11; 1/4; 20/21
Draw; 11/5; 11/5; 12/5; 23/10; 9/4; 23/10; 11/5; 11/5; 2; 9/4; 39/19; 9/4; 23/10; 21/10; 19/10; 23/10
Lorca; 10/3; 16/5; 37/10; 17/5; 10/3; 17/5; 10/3; 10/3; 15/4; 10/3; 39/11; 57/17; 17/5; 62/17; 15/8; 7/2
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-09 22:20:06 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 10/11; 10/11; 19/20; 10/11; 51/50; 20/23; 10/11; 11/13; 19/20; 10/11; 10/11; 19/20; 10/11; 19/20; 4/5; 1; 11/13; 1; 19/20; 10/11; 4/5; 20/21
Draw; 11/5; 85/40; 21/10; 21/10; 85/40; 23/10; 2; 23/10; 21/10; 21/10; 21/10; 2; 21/10; 21/10; 9/4; 11/5; 9/4; 9/4; 28/13; 19/10; 19/10; 2
Lorca; 10/3; 3; 29/10; 16/5; 15/4; 17/5; 10/3; 17/5; 29/10; 10/3; 16/5; 7/2; 16/5; 17/5; 15/4; 27/11; 57/17; 31/10; 38/11; 3; 13/5; 7/2
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-10 02:19:41 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 1; 10/11; 19/20; 10/11; 1; 10/11; 7/8; 19/20; 20/21; 10/11; 10/11; 19/20; 19/20; 9/10; 19/20; 7/8; 20/21; 19/20; 4/5; 4/5; 10/11; 
Draw; 11/5; 21/10; 21/10; 21/10; 56/25; 11/5; 9/4; 11/5; 21/10; 21/10; 21/10; 19/10; 21/10; 28/13; 11/5; 11/5; 28/13; 9/4; 28/13; 19/10; 19/10; 21/10
Lorca; 3; 16/5; 3; 16/5; 18/5; 29/10; 3; 17/5; 3; 16/5; 3; 33/10; 10/3; 45/17; 57/17; 10/3; 33/10; 3; 13/5; 7/2; ; 
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-10 10:19:44 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 10/11; 10/11; 10/11; 10/11; 43/50; 1; 10/11; 7/8; 10/11; 10/11; 20/23; 10/11; 10/11; 10/11; 9/10; 19/20; 7/8; 20/21; 10/11; 2/9; 4/5; 5/6
Draw; 9/4; 85/40; 11/5; 21/10; 51/20; 11/5; 9/4; 11/5; 11/5; 11/5; 21/10; 19/10; 11/5; 9/4; 11/5; 11/5; 28/13; 9/4; 9/4; 21/10; 19/10; 12/5
Lorca; 10/3; 16/5; 3; 16/5; 77/20; 29/10; 3; 17/5; 3; 10/3; 3; 16/5; 17/5; 10/3; 45/17; 57/17; 33/10; 38/11; 3; 13/5; 7/2; 
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-10 14:20:11 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 10/11; 10/11; 19/20; 10/11; 23/25; 1; 10/11; 7/8; 19/20; 10/11; 10/11; 9/10; 10/11; 10/11; 10/11; 9/10; 19/20; 7/8; 20/21; 10/11; 9/10; 4/5; 20/21; 9/10
Draw; 9/4; 85/40; 21/10; 9/4; 12/5; 11/5; 9/4; 11/5; 21/10; 11/5; 11/5; 11/5; 19/10; 11/5; 11/5; 11/5; 11/5; 28/13; 9/4; 11/5; 19/10; 19/10; 21/10; 23/10
Lorca; 10/3; 3; 3; 15/4; 29/10; 3; 17/5; 3; 16/5; 16/5; 3; 57/17; 10/3; 45/17; 57/17; 33/10; 17/5; 14/5; 13/5; 10/3; 10/3; ; ; 
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-10 18:19:55 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 10/11; 10/11; 19/20; 10/11; 47/50; 10/11; 10/11; 7/8; 19/20; 10/11; 20/21; 19/20; 9/10; 17/20; 10/11; 19/20; 9/10; 19/20; 7/8; 20/21; 19/20; 4/5; 20/21; 10/11
Draw; 9/4; 85/40; 21/10; 9/4; 5/2; 23/10; 9/4; 11/5; 21/10; 11/5; 11/5; 9/4; 11/5; 11/5; 11/5; 9/4; 11/5; 11/5; 28/13; 9/4; 23/10; 19/10; 23/10; 23/10
Lorca; 10/3; 3; 3; 69/20; 10/3; 3; 17/5; 3; 3; 16/5; 14/5; 3; 16/5; 10/3; 45/17; 57/17; 33/10; 16/5; 13/5; 3; ; ; ; 
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-10 22:19:42 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 10/11; 10/11; 10/11; 10/11; 89/00; 10/11; 7/8; 10/11; 10/11; 10/11; 10/11; 9/10; 17/20; 10/11; 10/11; 9/10; 19/20; 7/8; 19/20; 10/11; 8/11; 10/11; 5/6
Draw; 9/4; 85/40; 11/5; 9/4; 129/0; 9/4; 11/5; 11/5; 9/4; 11/5; 9/4; 11/5; 11/5; 9/4; 23/10; 11/5; 11/5; 28/13; 23/10; 23/10; 2; 23/10; 12/5
Lorca; 10/3; 16/5; 3; 18/5; 3; 17/5; 3; 16/5; 3; 16/5; 14/5; 3; 13/4; 10/3; 45/17; 57/17; 33/10; 33/10; 13/5; 3; ; ; 
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-11 02:19:38 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 17/20; 4/5; 5/6; 10/11; 17/20; 4/5; 7/8; 5/6; 5/6; 5/6; 5/6; 5/6; 5/6; 5/6; 5/6; 9/10; 11/13; 7/8; 5/6; 5/6; 8/11; 5/6; 5/6
Draw; 23/10; 9/4; 9/4; 9/4; 67/25; 9/4; 11/5; 9/4; 23/10; 21/10; 23/10; 9/4; 11/5; 23/10; 12/5; 11/5; 11/5; 28/13; 12/5; 27/11; 2; 5/2; 5/2
Lorca; 7/2; 10/3; 10/3; 3; 37/10; 10/3; 17/5; 10/3; 10/3; 7/2; 16/5; 17/5; 14/5; 10/3; 17/5; 10/3; 3; 57/17; 15/4; 38/11; 11/4; 10/3; 10/3
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-11 10:19:40 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 5/6; 5/6; 10/11; 5/6; 10/11; 5/6; 7/8; 10/11; 5/6; 10/11; 10/11; 9/10; 5/6; 17/20; 13/15; 13/15; 39/40; 7/8; 19/20; 10/11; 8/11; 10/11; 5/6
Draw; 12/5; 11/5; 11/5; 9/4; 51/20; 9/4; 11/5; 11/5; 9/4; 11/5; 23/10; 11/5; 11/5; 9/4; 40/17; 12/5; 40/17; 28/13; 23/10; 12/5; 21/10; 12/5; 12/5
Lorca; 7/2; 16/5; 3; 17/5; 71/20; 10/3; 17/5; 3; 10/3; 3; 16/5; 14/5; 10/3; 13/4; 10/3; 45/17; 57/17; 33/10; 33/10; 13/5; 3; ; 
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-11 14:20:47 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 1; 21/20; 21/20; 19/20; 111/00; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 1; 12/11; 1; 21/20; 21/20; 21/20; 21/20; 11/10; 
Draw; 11/5; 85/40; 21/10; 11/5; 61/25; 9/4; 11/5; 21/10; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 23/10; 23/10; 9/4; 28/13; 23/10; 40/17; 9/4; 12/5; 23/10
Lorca; 3; 13/5; 13/5; 11/4; 71/25; 5/2; 29/10; 13/5; 13/5; 13/5; 5/2; 13/5; 9/4; 13/5; 45/17; 29/10; 12/5; 37/13; 29/10; 45/17; 14/5; 13/5; 23/10
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-11 18:20:32 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 19/20; 19/20; 19/20; 19/20; 24/25; 10/11; 19/20; 19/20; 20/21; 20/21; 1; 19/20; 19/20; 19/20; 19/20; 21/20; 66/67; 15/16; 20/21; 1; 1; ; 
Draw; 23/10; 11/5; 21/10; 11/5; 13/5; 9/4; 27/11; 21/10; 23/10; 9/4; 11/5; 43/20; 21/10; 9/4; 27/11; 23/10; 11/5; 12/5; 23/10; 27/11; 12/5; 5/2; 12/5
Lorca; 3; 14/5; 29/10; 11/4; 16/5; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 29/10; 5/2; 14/5; 14/5; 27/10; 14/5; 11/4; 16/5; 14/5; 3; 14/5; 3
META; spain/la-liga-segunda/lorca-v-numancia; 2018-05-11 22:20:19 GMT+3; 2018-05-11 20:00; Nothing; Xlenovo
Numancia; 6/5; 5/4; 6/5; 133/00; 6/5; 19/17; 6/5; 5/4; 6/5; 6/5; 23/20; 23/20; 5/4; 6/5; 5/4; 5/4; 6/5; 6/5; 10/9; 10/9; 6/5
Draw; 2; 7/4; 15/8; 21/10; 2; 15/8; 7/4; 15/8; 19/10; 19/10; 15/8; 2; 24/13; 37/19; 19/10; 2; 13/8; 17/10; 19/10; ; 
Lorca; 5/2; 9/4; 5/2; 119/0; 5/2; 11/4; 5/2; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 5/2; 23/10; 40/17; 27/10; 13/5; 12/5; 13/5; 
