META; spain/la-liga-segunda/alcorcon-v-lorca; 2017-11-06 02:24:12 GMT+2; 2017-11-11 12:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/alcorcon-v-lorca; 2017-11-06 10:24:11 GMT+2; 2017-11-11 12:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/alcorcon-v-lorca; 2017-11-06 14:24:42 GMT+2; 2017-11-11 12:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Lorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/alcorcon-v-lorca; 2017-11-06 18:24:25 GMT+2; 2017-11-11 12:00; Nothing; Xlenovo
Alcorcon; ; ; 3/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/4; ; ; 2/9; ; 
Draw; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; 8/13; ; 
Lorca; ; ; 15/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/4; ; ; 13/10; ; 
META; spain/la-liga-segunda/alcorcon-v-lorca; 2017-11-06 22:24:29 GMT+2; 2017-11-11 12:00; Nothing; Xlenovo
Alcorcon; ; ; 3/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/4; ; ; 2/9; ; 
Draw; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; 4/6; ; 
Lorca; ; ; 15/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/4; ; ; 8/5; ; 
META; spain/la-liga-segunda/alcorcon-v-lorca; 2017-11-07 02:24:05 GMT+2; 2017-11-11 12:00; Nothing; Xlenovo
Alcorcon; ; ; 3/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 43/50; ; ; 8/11; ; 3/4; ; ; 2/9; ; 
