META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-12 10:21:27 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Cadiz; 1/50
Draw; 1/50
FC Barcelona B; 1/50
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-12 14:21:45 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Cadiz; 1/50
Draw; 1/50
FC Barcelona B; 1/50
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-12 18:20:58 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Cadiz; 1/50
Draw; 1/50
FC Barcelona B; 1/50
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-12 22:18:23 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Cadiz; 1/50
Draw; 1/50
FC Barcelona B; 1/50
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-13 02:18:02 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Draw; 1/100
Cadiz; 1/33
FC Barcelona B; 1/33
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-13 10:18:00 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Draw; 1/100
Cadiz; 1/33
FC Barcelona B; 1/33
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-13 14:18:07 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Draw; 1/100
Cadiz; 1/33
FC Barcelona B; 1/33
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-13 18:18:19 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Draw; 1/100
Cadiz; 1/33
FC Barcelona B; 1/33
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-13 22:16:49 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Draw; 1/100
Cadiz; 1/50
FC Barcelona B; 1/50
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-14 02:16:33 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Draw; 1/100
Cadiz; 1/33
FC Barcelona B; 1/33
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-14 10:17:41 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Draw; 1/100; 17/10
Cadiz; 1/33; 7/4
FC Barcelona B; 1/33; 7/4
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-14 14:18:03 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Draw; 1/100; 17/10
Cadiz; 1/33; 7/4
FC Barcelona B; 1/33; 7/4
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-14 18:18:03 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Draw; 1/100; 17/10
Cadiz; 1/33; 7/4
FC Barcelona B; 1/33; 7/4
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-14 22:18:02 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Draw; 1/100; 17/10
Cadiz; 1/33; 7/4
FC Barcelona B; 1/33; 7/4
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-15 02:17:59 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Draw; 1/100; 17/10
Cadiz; 1/25; 7/4
FC Barcelona B; 1/25; 7/4
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-15 10:18:13 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Draw; 1/100; 17/10
Cadiz; 1/25; 7/4
FC Barcelona B; 1/25; 7/4
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-15 14:18:49 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Draw; 1/100; 17/10
Cadiz; 1/25; 7/4
FC Barcelona B; 1/25; 7/4
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-15 18:18:50 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Draw; 1/100; 17/10
Cadiz; 1/25; 7/4
FC Barcelona B; 1/25; 7/4
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-15 22:18:27 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Cadiz; 8/5; 13/8; 8/5; 8/11; 7/4
FC Barcelona B; 9/5; 9/5; 9/5; 5/6; 7/4
Draw; 19/10; 19/10; 19/10; 10/11; 17/10
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-16 02:18:06 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Cadiz; 8/5; 13/8; 8/5; 8/11; 7/4
FC Barcelona B; 9/5; 9/5; 9/5; 5/6; 7/4
Draw; 19/10; 19/10; 19/10; 10/11; 17/10
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-16 10:18:20 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Cadiz; 8/5; 13/8; 8/5; 4/5; 7/4
FC Barcelona B; 9/5; 9/5; 9/5; 5/6; 7/4
Draw; 19/10; 19/10; 19/10; 20/21; 17/10
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-16 14:19:31 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
Cadiz; 13/8; 31/20; 8/5; 13/8; 8/5; 31/20; 13/8; 13/8; 8/5; 13/8; 8/5; 28/17; 8/5; 17/10; 28/17; 4/9; 17/10
Draw; 19/10; 2; 15/8; 15/8; 19/10; 2; 19/10; 19/10; 2; 9/5; 19/10; 19/10; 19/10; 2; 37/19; 7/5; 19/10
FC Barcelona B; 7/4; 7/4; 19/10; 7/4; 9/5; 7/4; 9/5; 9/5; 7/4; 2; 9/5; 24/13; 9/5; 19/10; 24/13; 15/8; 19/10
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-17 10:29:10 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
FC Barcelona B; 8/5; 17/10; 8/5; 8/5; 173/100; 7/4; 13/8; 15/8; 8/5; 17/10; 13/8; 13/8; 13/8; 13/8; 17/10; 28/17; 28/17; 24/13; 17/10; 28/17; 13/8; 7/5; 17/10; 17/10
Cadiz; 19/10; 17/10; 7/4; 7/4; 37/20; 7/4; 7/4; 17/10; 7/4; 7/4; 7/4; 7/4; 7/4; 9/5; 7/4; 7/4; 9/5; 28/17; 19/10; 9/5; 13/8; 6/4; 9/5; 9/5
Draw; 2; 15/8; 19/10; 2; 52/25; 15/8; 15/8; 15/8; 19/10; 19/10; 2; 39/20; 2; 19/10; 2; 37/19; 24/13; 2; 7/4; 17/10; 2; ; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-cadiz; 2018-05-17 14:19:19 GMT+3; 2018-05-20 11:00; Nothing; Xlenovo
FC Barcelona B; 8/5; 17/10; 8/5; 8/5; 173/00; 17/10; 13/8; 15/8; 8/5; 17/10; 13/8; 13/8; 13/8; 13/8; 8/5; 28/17; 28/17; 24/13; 17/10; 17/10; 6/4; 17/10; 17/10
