META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-19 02:35:02 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Draw; 1/50; 7/4
Lugo; 1/50; 7/4
Valladolid; 1/50; 7/4
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-19 10:35:09 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Draw; 1/50; 7/4
Lugo; 1/50; 7/4
Valladolid; 1/50; 7/4
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-19 14:35:50 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Lugo; 11/8; 13/10; 13/10; 11/8; 7/5; 4/6; 7/4
Valladolid; 19/10; 2; 19/10; 39/20; 10/11; 7/4; 
Draw; 21/10; 11/5; 11/5; 11/5; 21/10; 20/21; 7/4
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-19 18:35:51 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Lugo; 11/8; 13/10; 13/10; 11/8; 7/5; 8/11; 7/4
Valladolid; 15/8; 2; 19/10; 39/20; 20/21; 7/4; 
Draw; 21/10; 11/5; 11/5; 11/5; 21/10; 10/9; 7/4
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-19 22:35:52 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Lugo; 11/8; 13/10; 7/5; 13/10; 11/8; 7/5; 7/5; 29/20; 8/11; 7/4
Valladolid; 19/10; 2; 24/13; 2; 19/10; 15/8; 24/13; 39/20; 20/21; 7/4
Draw; 21/10; 11/5; 28/13; 11/5; 11/5; 21/10; 28/13; 21/10; 21/20; 7/4
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-20 02:35:51 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Lugo; 7/5; 13/10; 13/10; 7/5; 13/10; 11/8; 7/5; 11/8; 7/5; 29/20; 8/11; 7/4
Valladolid; 19/10; 2; 15/8; 24/13; 2; 19/10; 2; 19/10; 24/13; 39/20; 20/21; 7/4
Draw; 2; 11/5; 2; 28/13; 11/5; 11/5; 2; 21/10; 28/13; 21/10; 1; 7/4
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-20 10:36:29 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Lugo; 7/5; 13/10; 39/25; 11/8; 7/5; 13/10; 7/5; 7/5; 7/5; 7/5; 7/5; 29/20; 29/20; 21/20; 6/4
Valladolid; 15/8; 2; 21/10; 9/5; 24/13; 2; 19/10; 15/8; 15/8; 19/10; 24/13; 2; 39/20; 7/5; 2
Draw; 21/10; 11/5; 11/5; 2; 28/13; 11/5; 21/10; 11/5; 21/10; 21/10; 28/13; 11/5; 21/10; 9/5; 21/10
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-20 14:36:19 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Lugo; 7/5; 11/8; 29/20; 73/50; 11/8; 7/5; 7/5; 11/8; 7/5; 11/8; 11/8; 6/4; 7/5; 29/20; 7/5; 10/11; 7/5
Valladolid; 19/10; 15/8; 17/10; 109/0; 9/5; 24/13; 15/8; 2; 15/8; 19/10; 19/10; 19/10; 24/13; 2; 19/10; 23/20; 2
Draw; 23/10; 85/40; 11/5; 57/25; 2; 28/13; 11/5; 21/10; 9/4; 21/10; 21/10; 28/13; 9/4; 11/5; 9/5; 9/4; 
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-20 18:36:25 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Lugo; 13/8; 13/8; 29/20; 161/00; 6/4; 6/4; 17/11; 8/5; 8/5; 8/5; 8/5; 6/4; 6/4; 8/5; 6/4; 22/15; 17/11; 6/4; 8/5; 8/5; 11/8; 6/4; 13/8; 13/8
Valladolid; 8/5; 13/8; 17/10; 191/00; 13/8; 8/5; 7/4; 13/8; 8/5; 8/5; 13/8; 7/4; 17/10; 28/17; 19/10; 23/15; 17/10; 15/8; 33/20; 28/17; 6/4; 7/5; 7/4; 7/4
Draw; 23/10; 85/40; 11/5; 47/20; 9/4; 21/10; 9/4; 11/5; 9/4; 11/5; 11/5; 9/4; 11/5; 11/5; 21/10; 40/17; 11/5; 23/10; 9/4; 9/4; 19/10; 23/10; 23/10; 
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-20 22:36:22 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Lugo; 13/8; 13/8; 29/20; 83/50; 6/4; 6/4; 17/11; 8/5; 31/20; 8/5; 8/5; 6/4; 6/4; 8/5; 17/10; 22/15; 17/11; 8/5; 8/5; 8/5; 8/5; 6/4; 13/8; 13/8
Valladolid; 8/5; 13/8; 17/10; 37/20; 13/8; 8/5; 7/4; 13/8; 13/8; 13/8; 13/8; 7/4; 17/10; 28/17; 28/17; 23/15; 17/10; 7/4; 33/20; 28/17; 13/8; 7/5; 7/4; 7/4
Draw; 23/10; 85/40; 11/5; 117/0; 9/4; 21/10; 9/4; 11/5; 11/5; 9/4; 11/5; 9/4; 11/5; 11/5; 21/10; 40/17; 11/5; 23/10; 9/4; 9/4; 11/5; 23/10; 23/10; 
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-21 02:36:16 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Lugo; 13/8; 13/8; 29/20; 83/50; 6/4; 6/4; 17/11; 8/5; 8/5; 8/5; 8/5; 6/4; 8/5; 8/5; 17/10; 16/11; 17/11; 6/4; 8/5; 8/5; 6/4; 6/4; 13/8; 13/8
Valladolid; 8/5; 13/8; 17/10; 37/20; 13/8; 8/5; 7/4; 13/8; 8/5; 8/5; 13/8; 7/4; 8/5; 28/17; 28/17; 53/35; 17/10; 7/4; 33/20; 28/17; 13/8; 7/5; 7/4; 7/4
Draw; 23/10; 85/40; 11/5; 117/0; 9/4; 21/10; 9/4; 11/5; 9/4; 9/4; 11/5; 9/4; 11/5; 11/5; 21/10; 12/5; 11/5; 23/10; 9/4; 9/4; 21/10; 23/10; 23/10; 
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-21 10:36:20 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Lugo; 13/8; 13/8; 8/5; 167/00; 6/4; 6/4; 17/11; 8/5; 31/20; 8/5; 8/5; 6/4; 8/5; 8/5; 17/10; 16/11; 17/11; 13/8; 8/5; 8/5; 8/5; 7/5; 13/8; 13/8
Valladolid; 8/5; 13/8; 8/5; 93/50; 13/8; 8/5; 7/4; 13/8; 13/8; 8/5; 13/8; 6/4; 8/5; 28/17; 28/17; 53/35; 17/10; 15/8; 33/20; 28/17; 13/8; 7/5; 7/4; 7/4
Draw; 23/10; 85/40; 21/10; 58/25; 9/4; 21/10; 9/4; 11/5; 11/5; 9/4; 11/5; 21/10; 11/5; 11/5; 21/10; 12/5; 11/5; 23/10; 9/4; 9/4; 21/10; 15/8; 23/10; 23/10
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-21 14:36:23 GMT+2; 2018-03-24 15:00; Nothing; Xlenovo
Lugo; 13/8; 13/8; 8/5; 167/00; 6/4; 6/4; 17/11; 8/5; 31/20; 8/5; 8/5; 6/4; 8/5; 17/11; 28/17; 16/11; 17/11; 13/8; 8/5; 8/5; 6/4; 6/4; 13/8; 13/8
Valladolid; 8/5; 13/8; 8/5; 93/50; 13/8; 8/5; 7/4; 13/8; 13/8; 8/5; 13/8; 6/4; 8/5; 17/10; 53/35; 17/10; 15/8; 33/20; 28/17; 13/8; 6/4; 7/4; 7/4; 
