META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-04 22:25:35 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Gimnastic; 13/2; 6; 11/2; 7; 6; 6; 11/2; 6; 11/2; 5; 11/2; 6; 13/2; 7; 23/5; 6; 13/2; 6; 13/2; 32/5; 36/5; ; ; 
META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-08 02:24:34 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Granada; 1/2; 4/9; 1/2; 13/25; 2/5; 4/9; 2/5; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 4/9; 10/21; 5/11; 10/21; 1/2; 1/2; 9/20; 10/21; 4/9; 4/9; 1/2
Draw; 11/4; 3; 29/10; 63/20; 29/10; 11/4; 11/4; 11/4; 29/10; 3; 14/5; 3; 29/10; 3; 14/5; 56/19; 29/10; 58/19; 27/10; 3; 3; 14/5; 3; 11/4
Gimnastic; 13/2; 6; 11/2; 7; 6; 6; 11/2; 6; 11/2; 5; 11/2; 6; 25/4; 7; 23/5; 6; 13/2; 6; 13/2; 32/5; 36/5; ; ; 
META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-08 10:24:33 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Granada; 1/2; 4/9; 1/2; 13/25; 2/5; 4/9; 2/5; 1/2; 1/2; 4/9; 4/9; 1/2; 1/2; 4/9; 10/21; 5/11; 10/21; 1/2; 8/15; 9/20; 10/21; 4/11; 4/9; 1/2
Draw; 11/4; 14/5; 29/10; 63/20; 29/10; 11/4; 11/4; 11/4; 29/10; 3; 3; 29/10; 3; 14/5; 56/19; 29/10; 58/19; 27/10; 3; 3; 14/5; 3; 11/4; 
Gimnastic; 13/2; 6; 11/2; 69/10; 6; 6; 11/2; 6; 11/2; 11/2; 5; 11/2; 6; 13/2; 7; 23/5; 6; 6; 13/2; 32/5; 36/5; ; ; 
META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-08 14:24:58 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Granada; 1/2; 4/9; 1/2; 13/25; 2/5; 4/9; 2/5; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 4/9; 10/21; 5/11; 10/21; 1/2; 1/2; 9/20; 10/21; 2/5; 1/2; 4/9; 1/2
Draw; 11/4; 14/5; 29/10; 63/20; 29/10; 11/4; 11/4; 11/4; 29/10; 3; 14/5; 3; 29/10; 3; 14/5; 56/19; 29/10; 58/19; 27/10; 3; 3; 14/5; 11/4; 3; 27/10
Gimnastic; 13/2; 6; 11/2; 7; 6; 6; 11/2; 6; 11/2; 11/2; 5; 11/2; 6; 25/4; 7; 23/5; 6; 13/2; 6; 13/2; 32/5; 23/5; 36/5; ; 
META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-08 18:24:57 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Granada; 1/2; 1/2; 13/25; 4/9; 4/9; 2/5; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 5/11; 10/21; 1/2; 1/2; 9/20; 1/2; 4/9; 4/9; 1/2; 
Draw; 11/4; 14/5; 29/10; 63/20; 3; 11/4; 11/4; 11/4; 29/10; 11/4; 14/5; 3; 29/10; 3; 14/5; 56/19; 29/10; 58/19; 27/10; 3; 14/5; 11/4; 3; 27/10
Gimnastic; 13/2; 11/2; 7; 6; 6; 11/2; 6; 11/2; 11/2; 5; 11/2; 6; 25/4; 7; 23/5; 6; 13/2; 6; 33/5; 28/5; 36/5; ; ; 
META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-08 22:24:35 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Granada; 1/2; 1/2; 13/25; 4/9; 4/9; 2/5; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 5/11; 10/21; 1/2; 1/2; 9/20; 1/2; 1/2; 4/9; 1/2; 
Draw; 11/4; 14/5; 29/10; 63/20; 3; 11/4; 11/4; 11/4; 29/10; 11/4; 14/5; 3; 29/10; 3; 14/5; 56/19; 29/10; 58/19; 27/10; 3; 14/5; 14/5; 3; 27/10
Gimnastic; 13/2; 11/2; 7; 6; 6; 11/2; 6; 11/2; 11/2; 5; 11/2; 6; 25/4; 7; 23/5; 6; 13/2; 6; 33/5; 28/5; 36/5; ; ; 
META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-09 02:25:23 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Granada; 1/2; 1/2; 13/25; 4/9; 4/9; 2/5; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 5/11; 10/21; 1/2; 1/2; 9/20; 1/2; 4/9; 4/9; 1/2; 
Draw; 11/4; 14/5; 29/10; 63/20; 3; 11/4; 11/4; 11/4; 29/10; 11/4; 14/5; 3; 29/10; 3; 14/5; 56/19; 29/10; 58/19; 27/10; 3; 14/5; 11/4; 3; 27/10
Gimnastic; 13/2; 11/2; 7; 6; 6; 11/2; 6; 11/2; 11/2; 5; 11/2; 6; 25/4; 7; 23/5; 6; 13/2; 6; 33/5; 28/5; 36/5; ; ; 
META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-09 10:24:38 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Granada; 1/2; 1/2; 13/25; 4/9; 4/9; 2/5; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 5/11; 10/21; 1/2; 1/2; 9/20; 1/2; 1/2; 4/9; 8/15; 
Draw; 11/4; 14/5; 29/10; 63/20; 3; 11/4; 11/4; 11/4; 29/10; 11/4; 14/5; 3; 29/10; 3; 14/5; 56/19; 3; 58/19; 27/10; 3; 14/5; 11/4; 3; 27/10
Gimnastic; 13/2; 11/2; 7; 6; 6; 11/2; 6; 11/2; 11/2; 5; 11/2; 6; 25/4; 29/4; 23/5; 6; 13/2; 6; 33/5; 28/5; 36/5; ; ; 
META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-09 14:25:04 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Granada; 1/2; 1/2; 13/25; 2/5; 4/9; 4/11; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 4/9; 10/21; 5/11; 10/21; 1/2; 1/2; 9/20; 10/21; 1/2; 1/2; 4/9; 8/15
Draw; 11/4; 14/5; 29/10; 63/20; 31/10; 3; 11/4; 29/10; 3; 14/5; 3; 29/10; 3; 14/5; 56/19; 3; 58/19; 27/10; 3; 3; 11/4; 14/5; 3; 27/10
Gimnastic; 13/2; 11/2; 7; 13/2; 6; 13/2; 6; 11/2; 6; 11/2; 11/2; 5; 11/2; 6; 25/4; 29/4; 23/5; 6; 13/2; 6; 13/2; 33/5; 28/5; 36/5
META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-09 18:25:17 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Granada; 1/2; 1/2; 13/25; 2/5; 4/9; 4/11; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 4/9; 10/21; 5/11; 10/21; 1/2; 1/2; 9/20; 10/21; 1/2; 1/2; 4/9; 8/15
Draw; 11/4; 14/5; 29/10; 63/20; 31/10; 3; 11/4; 29/10; 3; 14/5; 3; 29/10; 3; 14/5; 56/19; 3; 58/19; 27/10; 3; 3; 14/5; 14/5; 3; 27/10
Gimnastic; 13/2; 11/2; 7; 13/2; 6; 13/2; 6; 11/2; 6; 5; 11/2; 6; 25/4; 29/4; 23/5; 6; 13/2; 6; 13/2; 33/5; 23/5; 36/5; ; 
META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-09 22:25:05 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Granada; 1/2; 4/9; 1/2; 8/15; 53/00; 4/9; 1/2; 2/5; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; 1/2; 10/21; 5/11; 10/21; 1/2; 1/2; 1/2; 10/21; 4/9; 4/9; 1/2; 8/15
Draw; 11/4; 3; 29/10; 16/5; 3; 11/4; 3; 11/4; 29/10; 11/4; 3; 29/10; 3; 14/5; 56/19; 3; 58/19; 27/10; 31/10; 16/5; 3; 14/5; 3; 14/5; ; ; 
Gimnastic; 7; 11/2; 5; 9/2; 13/2; 6; 11/2; 11/2; 6; 6; 11/2; 5; 5; 11/2; 25/4; 7; 23/5; 6; 6; 13/2; 6; 28/5; 34/5; ; ; ; 
META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-10 02:24:15 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Granada; 1/2; 4/9; 1/2; 8/15; 53/100; 4/9; 1/2; 2/5; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; 1/2; 10/21; 1/2; 10/21; 1/2; 1/2; 1/2; 10/21; 1/2; 1/2; 1/2; 8/15
Draw; 11/4; 3; 29/10; 16/5; 3; 11/4; 3; 11/4; 29/10; 3; 14/5; 3; 29/10; 3; 14/5; 56/19; 29/10; 58/19; 27/10; 31/10; 16/5; 3; 14/5; 14/5; 3; 14/5; 
Gimnastic; 7; 11/2; 5; 9/2; 13/2; 6; 11/2; 11/2; 6; 11/2; 5; 5; 11/2; 25/4; 13/2; 23/5; 6; 6; 13/2; 31/5; 28/5; 34/5; ; ; ; ; 
META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-10 10:24:30 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Granada; 1/2; 4/9; 1/2; 8/15; 53/100; 4/9; 4/9; 2/5; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 1/2; 1/2; 1/2; 8/15
Draw; 11/4; 3; 13/4; 3; 3; 11/4; 3; 14/5; 3; 29/10; 3; 14/5; 56/19; 29/10; 58/19; 27/10; 31/10; 16/5; 3; 3; 3; ; ; ; ; ; 
Gimnastic; 7; 11/2; 5; 9/2; 32/5; 6; 11/2; 11/2; 6; 11/2; 11/2; 5; 5; 11/2; 25/4; 13/2; 5; 6; 13/2; 31/5; 29/5; 34/5; 32/5; ; ; ; 
META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-10 14:25:12 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Granada; 1/2; 4/9; 4/9; 4/9; 49/00; 4/9; 4/9; 2/5; 1/2; 4/9; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 10/21; 1/2; 7/15; 1/2; 1/2; 12/25; 10/21; 1/2; 1/2; 4/9; 1/2
Draw; 11/4; 3; 7/2; 3; 3; 11/4; 3; 3; 16/5; 3; 3; 56/19; 29/10; 41/13; 27/10; 16/5; 10/3; 3; 3; 10/3; 10/3; ; ; ; ; ; 
Gimnastic; 7; 11/2; 11/2; 11/2; 33/5; 6; 11/2; 11/2; 6; 11/2; 11/2; 6; 11/2; 11/2; 11/2; 11/2; 25/4; 13/2; 53/10; 6; 6; 13/2; 32/5; 28/5; 33/5; 33/5; 
META; spain/la-liga-segunda/granada-v-gimnastic; 2018-03-10 18:24:22 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Gimnastic; 4/5; 10/11; 4/5; 141/00; 19/17; 20/23; 7/10; 6/5; 17/20; 9/10; 7/9; 17/16; 4/5; 1; 10/11; 5/6; ; 
Draw; 2; 7/4; 17/10; 101/0; 28/17; 7/4; 15/8; 33/20; 15/8; 37/19; 19/10; 17/9; 19/10; 37/20; 9/5; 19/10; 15/8; 9/5
Granada; 5; 18/5; 58/25; 39/10; 17/4; 9/2; 3; 15/4; 37/10; 17/4; 3; 15/4; 19/5; 22/5; 21/5; 1/2; ; 
