META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-06 22:23:29 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-07 18:24:37 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-07 22:25:04 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-08 02:24:55 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-08 10:23:39 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; ; ; ; ; 53/50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Alcorcon; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-08 14:25:52 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 1; 19/20; 21/20; ; 53/50; ; ; ; ; 21/20; 1; ; ; ; ; ; ; 1; ; 21/20; ; ; 21/20; 1; 1; ; 8/11; ; 
Draw; 21/10; 2; 21/10; ; 23/10; ; ; ; ; 21/10; 11/5; ; ; ; ; ; ; 21/10; ; 11/5; ; ; 11/5; 47/20; 28/13; ; ; ; 
Alcorcon; 16/5; 3; 13/5; ; 16/5; ; ; ; ; 13/5; 3; ; ; ; ; ; ; 29/10; ; 40/17; ; ; 3; 29/10; 29/10; ; 23/10; ; 
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-08 18:26:20 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 1; 19/20; 1; 1; 51/50; ; ; ; 19/20; 1; 1; ; ; ; 1; ; ; 1; ; 21/20; 19/20; ; 21/20; 19/20; 1; ; 8/13; 20/21; 1
Draw; 21/10; 21/10; 21/10; 11/5; 23/10; ; ; ; 28/13; 21/10; 11/5; ; ; ; 21/10; ; ; 21/10; ; 11/5; 21/10; ; 9/4; 47/20; 28/13; ; 9/5; 21/10; 11/5
Alcorcon; 16/5; 3; 27/10; 13/5; 17/5; ; ; ; 16/5; 27/10; 3; ; ; ; 3; ; ; 3; ; 40/17; 16/5; ; 3; 3; 58/19; ; 8/13; 9/4; 3
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-08 22:24:56 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 1; 19/20; 1; 1; 51/50; ; ; ; 19/20; 1; 1; 1; ; ; 1; ; ; 1; ; 21/20; 19/20; ; 1; 19/20; 1; ; 5/6; 20/21; 1
Draw; 21/10; 21/10; 21/10; 11/5; 23/10; ; ; ; 28/13; 21/10; 11/5; 11/5; ; ; 21/10; ; ; 21/10; ; 28/13; 21/10; ; 9/4; 47/20; 21/10; ; 9/5; 21/10; 11/5
Alcorcon; 16/5; 3; 11/4; 13/5; 17/5; ; ; ; 16/5; 11/4; 3; 14/5; ; ; 3; ; ; 3; ; 12/5; 16/5; ; 31/10; 3; 31/10; ; 13/5; 23/10; 10/3
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-09 02:23:55 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 1; 19/20; 1; 1; 51/50; 10/11; ; ; 19/20; 1; 1; 1; ; ; 1; 1; 1; 1; 1; 30/29; 19/20; ; 1; 19/20; 1; ; 10/11; 20/21; 1
Draw; 21/10; 21/10; 21/10; 11/5; 23/10; 11/5; ; ; 28/13; 21/10; 11/5; 11/5; ; ; 21/10; 21/10; 2; 21/10; 2; 28/13; 21/10; ; 9/4; 47/20; 21/10; ; 19/10; 21/10; 11/5
Alcorcon; 16/5; 3; 14/5; 13/5; 17/5; 3; ; ; 16/5; 14/5; 3; 14/5; ; ; 3; 14/5; 16/5; 3; 16/5; 12/5; 16/5; ; 31/10; 3; 31/10; ; 14/5; 23/10; 10/3
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-09 10:24:22 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 1; 19/20; 1; 1; 51/50; 10/11; ; ; 19/20; 1; 1; 1; ; ; 1; 1; 1; 1; 1; 30/29; 19/20; ; 1; 19/20; 1; ; 20/21; 20/21; 1
Draw; 21/10; 21/10; 21/10; 11/5; 23/10; 11/5; ; ; 28/13; 21/10; 11/5; 11/5; ; ; 21/10; 21/10; 2; 21/10; 2; 28/13; 21/10; ; 9/4; 47/20; 21/10; ; 2; 21/10; 11/5
Alcorcon; 16/5; 3; 14/5; 13/5; 17/5; 3; ; ; 16/5; 14/5; 3; 14/5; ; ; 3; 14/5; 16/5; 3; 16/5; 12/5; 16/5; ; 31/10; 3; 31/10; ; 3; 23/10; 10/3
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-09 14:24:54 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 1; 19/20; 1; 1; 51/50; 10/11; ; ; 19/20; 1; 1; 1; ; ; 1; 1; 1; 1; 1; 30/29; 19/20; ; 1; 19/20; 1; ; 5/6; 20/21; 1
Draw; 21/10; 85/40; 21/10; 11/5; 23/10; 11/5; ; ; 28/13; 21/10; 11/5; 11/5; ; ; 21/10; 21/10; 2; 21/10; 2; 28/13; 21/10; ; 9/4; 47/20; 21/10; ; 19/10; 21/10; 11/5
Alcorcon; 16/5; 14/5; 14/5; 13/5; 17/5; 3; ; ; 16/5; 14/5; 3; 14/5; ; ; 3; 14/5; 16/5; 3; 16/5; 12/5; 16/5; ; 31/10; 3; 31/10; ; 11/4; 23/10; 10/3
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-09 18:24:39 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 1; 19/20; 1; 1; 51/50; 10/11; ; ; 19/20; 1; 1; 1; ; 1; 1; 1; 1; 1; 1; 30/29; 19/20; 10/11; 1; 19/20; 1; ; 5/6; 20/21; 1
Draw; 21/10; 85/40; 21/10; 11/5; 23/10; 11/5; ; ; 28/13; 21/10; 11/5; 11/5; ; 21/10; 21/10; 21/10; 2; 21/10; 2; 28/13; 21/10; 2; 9/4; 47/20; 21/10; ; 19/10; 21/10; 11/5
Alcorcon; 16/5; 14/5; 14/5; 13/5; 17/5; 3; ; ; 16/5; 14/5; 3; 14/5; ; 29/10; 3; 14/5; 16/5; 3; 16/5; 12/5; 16/5; 14/5; 31/10; 3; 31/10; ; 11/4; 23/10; 10/3
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-09 22:24:33 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 1; 10/11; 19/20; 1; 51/50; 10/11; 10/11; ; 19/20; 19/20; 20/21; 20/21; ; 19/20; 19/20; 19/20; 9/10; 19/20; 9/10; 39/40; 19/20; 9/10; 20/21; 10/11; 19/20; ; 5/6; 10/11; 20/21
Draw; 21/10; 85/40; 21/10; 11/5; 23/10; 11/5; 9/4; ; 28/13; 21/10; 11/5; 9/4; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 23/10; 47/20; 28/13; ; 19/10; 21/10; 11/5
Alcorcon; 16/5; 3; 3; 13/5; 17/5; 3; 3; ; 16/5; 3; 10/3; 14/5; ; 3; 16/5; 3; 7/2; 33/10; 7/2; 5/2; 16/5; 3; 33/10; 10/3; 57/17; ; 11/4; 12/5; 7/2
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-10 02:24:13 GMT+2; ; Nothing; Xlenovo
Gijon; 1; 10/11; 19/20; 1; 101/100; 10/11; 10/11; ; 19/20; 19/20; 20/21; 20/21; ; 19/20; 19/20; 19/20; 9/10; 19/20; 9/10; 39/40; 19/20; 9/10; 20/21; 10/11; 19/20; ; 5/6; 10/11; 20/21
Draw; 21/10; 85/40; 21/10; 11/5; 113/50; 11/5; 9/4; ; 28/13; 21/10; 11/5; 9/4; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 23/10; 47/20; 28/13; ; 2; 21/10; 11/5
Alcorcon; 16/5; 3; 3; 13/5; 7/2; 3; 3; ; 16/5; 3; 10/3; 14/5; ; 3; 16/5; 3; 7/2; 33/10; 7/2; 5/2; 16/5; 3; 33/10; 10/3; 57/17; ; 3; 12/5; 7/2
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-10 10:24:10 GMT+2; ; Nothing; Xlenovo
Gijon; 1; 19/20; 19/20; 1; 101/100; 10/11; 10/11; ; 19/20; 19/20; 20/21; 20/21; ; 19/20; 19/20; 19/20; 9/10; 19/20; 9/10; 39/40; 19/20; 9/10; 20/21; 10/11; 19/20; ; 9/10; 10/11; 20/21
Draw; 21/10; 21/10; 21/10; 11/5; 56/25; 11/5; 9/4; ; 28/13; 21/10; 11/5; 9/4; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 23/10; 47/20; 28/13; ; 2; 21/10; 11/5
Alcorcon; 16/5; 3; 3; 13/5; 71/20; 3; 3; ; 16/5; 3; 10/3; 14/5; ; 3; 16/5; 3; 7/2; 33/10; 7/2; 5/2; 16/5; 3; 33/10; 10/3; 57/17; ; 3; 12/5; 7/2
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-10 14:24:18 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 10/11; 10/11; 19/20; 1; 101/100; 10/11; 10/11; ; 19/20; 19/20; 20/21; 20/21; ; 19/20; 19/20; 19/20; 9/10; 19/20; 9/10; 39/40; 19/20; 9/10; 20/21; 10/11; 19/20; ; 9/10; 10/11; 20/21
Draw; 11/5; 11/5; 21/10; 11/5; 56/25; 11/5; 9/4; ; 28/13; 21/10; 11/5; 9/4; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 23/10; 47/20; 11/5; ; 2; 21/10; 11/5
Alcorcon; 10/3; 3; 3; 13/5; 71/20; 3; 3; ; 16/5; 3; 10/3; 14/5; ; 3; 16/5; 3; 7/2; 33/10; 7/2; 5/2; 16/5; 3; 33/10; 10/3; 57/17; ; 11/4; 12/5; 7/2
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-10 18:24:41 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 10/11; 10/11; ; 1; 101/ 100; 10/11; 10/11; ; 19/20; 19/20; 20/21; 20/21; ; 19/20; 19/20; 19/20; 9/10; 19/20; 9/10; 39/40; 19/20; 9/10; 20/21; 10/11; 19/20; 9/10; 5/6; 20/21
Draw; 11/5; 11/5; ; 11/5; 56/25; 11/5; 9/4; ; 28/13; 21/10; 11/5; 9/4; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 23/10; 47/20; 11/5; 2; 19/10; 11/5
Alcorcon; 10/3; 3; ; 13/5; 71/20; 3; 3; ; 16/5; 3; 10/3; 14/5; ; 3; 16/5; 3; 7/2; 33/10; 7/2; 5/2; 16/5; 3; 33/10; 10/3; 57/17; 3; 9/4; 7/2
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-10 22:24:22 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 10/11; 10/11; 19/20; 1; 101/ 100; 10/11; 10/11; ; 19/20; 19/20; 20/21; 10/11; ; 19/20; 19/20; 10/11; 9/10; 19/20; 9/10; 11/12; 19/20; 9/10; 37/40; 10/11; 19/20; 5/6; 10/11; 20/21
Draw; 11/5; 11/5; 21/10; 11/5; 56/25; 11/5; 9/4; ; 28/13; 21/10; 11/5; 11/5; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 23/10; 47/20; 11/5; 2; 21/10; 11/5
Alcorcon; 10/3; 3; 3; 13/5; 71/20; 3; 3; ; 16/5; 3; 10/3; 3; ; 3; 16/5; 3; 7/2; 33/10; 7/2; 11/4; 16/5; 3; 10/3; 10/3; 57/17; 3; 12/5; 7/2
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-11 02:24:19 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 10/11; 10/11; 19/20; 1; 101/ 100; 10/11; 10/11; ; 19/20; 19/20; 20/21; 10/11; ; 19/20; 19/20; 10/11; 9/10; 19/20; 9/10; 11/12; 19/20; 9/10; 37/40; 10/11; 19/20; 5/6; 10/11; 20/21
Draw; 11/5; 11/5; 21/10; 11/5; 56/25; 11/5; 9/4; ; 28/13; 21/10; 11/5; 11/5; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 23/10; 47/20; 11/5; 2; 21/10; 11/5
Alcorcon; 10/3; 3; 3; 13/5; 71/20; 3; 3; ; 16/5; 3; 10/3; 3; ; 3; 16/5; 3; 7/2; 33/10; 7/2; 11/4; 16/5; 3; 10/3; 10/3; 57/17; 3; 12/5; 7/2
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-11 10:24:28 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 10/11; 10/11; 19/20; 1; 51/50; 10/11; 10/11; ; 19/20; 19/20; 20/21; 10/11; ; 19/20; 19/20; 19/20; 9/10; 19/20; 9/10; 11/12; 19/20; 9/10; 19/20; 10/11; 19/20; 10/11; 10/11; 20/21
Draw; 11/5; 11/5; 21/10; 11/5; 121/ 50; 11/5; 9/4; ; 28/13; 21/10; 11/5; 11/5; ; 21/10; 21/10; 11/5; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 9/4; 47/20; 11/5; 2; 21/10; 11/5
Alcorcon; 10/3; 3; 3; 13/5; 16/5; 3; 3; ; 16/5; 3; 10/3; 3; ; 31/10; 16/5; 3; 7/2; 33/10; 7/2; 11/4; 16/5; 3; 10/3; 10/3; 57/17; 3; 12/5; 7/2
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-11 14:24:50 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 10/11; 10/11; 10/11; 1; 97/100; 10/11; 10/11; ; 19/20; 10/11; 20/21; 10/11; ; 10/11; 19/20; 10/11; 9/10; 10/11; 9/10; 11/12; 19/20; 5/6; 10/11; 9/10; 10/11; ; 5/6; 5/6; 20/21
Draw; 11/5; 11/5; 21/10; 11/5; 9/4; 11/5; 9/4; ; 28/13; 21/10; 11/5; 11/5; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 23/10; 47/20; 11/5; ; 19/10; 11/5; 11/5
Alcorcon; 10/3; 3; 16/5; 13/5; 15/4; 3; 3; ; 16/5; 16/5; 10/3; 3; ; 16/5; 16/5; 3; 7/2; 17/5; 7/2; 11/4; 16/5; 3; 7/2; 10/3; 17/5; ; 11/4; 13/5; 7/2
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-11 18:25:45 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 10/11; 10/11; 19/20; 1; 97/100; 10/11; 10/11; ; 19/20; 19/20; 20/21; 10/11; ; 19/20; 19/20; 10/11; 9/10; 10/11; 9/10; 11/12; 19/20; 5/6; 10/11; 9/10; 19/20; ; 5/6; 10/11; 20/21
Draw; 11/5; 11/5; 21/10; 11/5; 9/4; 11/5; 9/4; ; 28/13; 21/10; 11/5; 11/5; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 23/10; 47/20; 11/5; ; 19/10; 21/10; 11/5
Alcorcon; 10/3; 3; 3; 13/5; 15/4; 3; 3; ; 16/5; 3; 10/3; 3; ; 31/10; 16/5; 3; 7/2; 57/17; 7/2; 11/4; 16/5; 3; 7/2; 10/3; 17/5; ; 11/4; 11/4; 7/2
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-11 22:24:17 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 10/11; 10/11; 19/20; 10/11; 97/100; 10/11; 10/11; ; 19/20; 19/20; 20/21; 10/11; ; 19/20; 19/20; 10/11; 9/10; 10/11; 9/10; 11/12; 19/20; 5/6; 37/40; 9/10; 19/20; ; 5/6; 10/11; 20/21
Draw; 11/5; 11/5; 21/10; 11/5; 9/4; 11/5; 2; ; 28/13; 21/10; 11/5; 11/5; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 23/10; 47/20; 11/5; ; 2; 21/10; 9/4
Alcorcon; 10/3; 3; 3; 3; 15/4; 3; 10/3; ; 16/5; 3; 10/3; 3; ; 31/10; 16/5; 16/5; 7/2; 57/17; 7/2; 11/4; 16/5; 3; 17/5; 10/3; 17/5; ; 3; 3; 7/2
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-12 02:24:14 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 10/11; 10/11; 19/20; 10/11; 97/100; 10/11; 10/11; ; 19/20; 19/20; 20/21; 10/11; ; 19/20; 19/20; 10/11; 9/10; 10/11; 9/10; 11/12; 19/20; 5/6; 37/40; 9/10; 19/20; ; 5/6; 10/11; 20/21
Draw; 11/5; 85/40; 21/10; 11/5; 9/4; 11/5; 2; ; 28/13; 21/10; 11/5; 11/5; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 23/10; 47/20; 11/5; ; 2; 21/10; 9/4
Alcorcon; 10/3; 3; 3; 3; 15/4; 3; 10/3; ; 16/5; 3; 10/3; 3; ; 31/10; 16/5; 16/5; 7/2; 57/17; 7/2; 11/4; 16/5; 3; 17/5; 10/3; 17/5; ; 3; 3; 7/2
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-12 10:24:22 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 10/11; 10/11; 19/20; 10/11; 97/100; 10/11; 10/11; ; 19/20; 19/20; 20/21; 10/11; ; 19/20; 19/20; 10/11; 10/11; 10/11; 10/11; 11/12; 19/20; 5/6; 37/40; 9/10; 19/20; ; 5/6; 10/11; 20/21
Draw; 11/5; 85/40; 21/10; 11/5; 9/4; 11/5; 2; ; 28/13; 21/10; 11/5; 11/5; ; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 21/10; 2; 23/10; 47/20; 11/5; ; 2; 21/10; 9/4
Alcorcon; 10/3; 3; 3; 3; 15/4; 3; 10/3; ; 16/5; 3; 10/3; 3; ; 31/10; 16/5; 16/5; 18/5; 57/17; 18/5; 11/4; 16/5; 3; 17/5; 10/3; 17/5; ; 3; 3; 7/2
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-12 14:24:44 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 10/11; 10/11; 13/15; 10/11; 23/25; 20/23; 5/6; ; 19/20; 20/23; 10/11; 20/23; ; 9/10; 10/11; 10/11; 10/11; 13/15; 10/11; 11/12; 19/20; 4/5; 9/10; 17/20; 13/15; ; 5/6; 5/6; 10/11
Draw; 11/5; 85/40; 21/10; 11/5; 57/25; 11/5; 9/4; ; 28/13; 21/10; 11/5; 23/10; ; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 2; 23/10; 47/20; 11/5; ; 2; 11/5; 23/10
Alcorcon; 10/3; 16/5; 13/4; 3; 4; 16/5; 10/3; ; 16/5; 13/4; 7/2; 16/5; ; 10/3; 7/2; 10/3; 18/5; 18/5; 18/5; 11/4; 16/5; 100/30; 7/2; 7/2; 62/17; ; 3; 3; 4
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-12 18:24:38 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 10/11; 10/11; 13/15; 10/11; 23/25; 20/23; 5/6; ; 11/13; 20/23; 10/11; 20/23; ; 9/10; 10/11; 10/11; 10/11; 13/15; 10/11; 11/12; 11/13; 4/5; 9/10; 17/20; 13/15; ; 5/6; 5/6; 10/11
Draw; 11/5; 85/40; 21/10; 11/5; 57/25; 11/5; 9/4; ; 23/10; 21/10; 9/4; 23/10; ; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 23/10; 2; 23/10; 47/20; 9/4; ; 2; 11/5; 23/10
Alcorcon; 10/3; 16/5; 13/4; 3; 4; 16/5; 10/3; ; 17/5; 13/4; 7/2; 16/5; ; 10/3; 7/2; 10/3; 18/5; 62/17; 18/5; 11/4; 57/17; 100/30; 7/2; 7/2; 62/17; ; 3; 3; 4
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-12 22:24:35 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 5/6; 10/11; 11/13; 10/11; 9/10; 5/6; 5/6; ; 11/13; 17/20; 10/11; 20/23; ; 17/20; 10/11; 17/20; 10/11; 13/15; 10/11; 7/8; 11/13; 4/5; 20/23; 17/20; 13/15; ; 5/6; 5/6; 10/11
Draw; 9/4; 85/40; 11/5; 11/5; 23/10; 11/5; 2; ; 23/10; 11/5; 9/4; 21/10; ; 11/5; 21/10; 21/10; 21/10; 9/4; 21/10; 11/5; 23/10; 2; 23/10; 47/20; 9/4; ; 2; 11/5; 23/10
Alcorcon; 15/4; 16/5; 10/3; 3; 41/10; 7/2; 7/2; ; 17/5; 10/3; 7/2; 7/2; ; 17/5; 7/2; 7/2; 18/5; 62/17; 18/5; 29/10; 57/17; 100/30; 15/4; 7/2; 37/10; ; 3; 10/3; 7/2
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-13 02:24:13 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 5/6; 10/11; 11/13; 10/11; 10/11; 5/6; 5/6; ; 11/13; 17/20; 10/11; 20/23; ; 17/20; 10/11; 17/20; 10/11; 13/15; 10/11; 7/8; 11/13; 4/5; 20/23; 17/20; 13/15; ; 5/6; 5/6; 10/11
Draw; 9/4; 85/40; 11/5; 11/5; 56/25; 11/5; 9/4; ; 23/10; 11/5; 9/4; 21/10; ; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 23/10; 2; 23/10; 47/20; 9/4; ; 2; 11/5; 9/4
Alcorcon; 15/4; 16/5; 10/3; 3; 21/5; 7/2; 10/3; ; 17/5; 10/3; 7/2; 7/2; ; 17/5; 7/2; 7/2; 18/5; 37/10; 18/5; 29/10; 57/17; 100/30; 15/4; 7/2; 15/4; ; 7/2; 10/3; 4
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-13 10:24:34 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 5/6; 10/11; 11/13; 10/11; 10/11; 5/6; 5/6; ; 11/13; 17/20; 10/11; 20/23; ; 17/20; 10/11; 17/20; 5/6; 13/15; 5/6; 7/8; 11/13; 4/5; 17/20; 17/20; 13/15; ; 5/6; 9/10; 10/11
Draw; 9/4; 85/40; 11/5; 11/5; 56/25; 11/5; 9/4; ; 23/10; 11/5; 9/4; 21/10; ; 43/20; 21/10; 21/10; 11/5; 11/5; 11/5; 9/4; 23/10; 2; 23/10; 47/20; 9/4; ; 11/5; 9/4; 9/4
Alcorcon; 15/4; 16/5; 10/3; 3; 21/5; 7/2; 10/3; ; 17/5; 10/3; 7/2; 7/2; ; 10/3; 7/2; 7/2; 4; 37/10; 4; 31/10; 57/17; 100/30; 19/5; 7/2; 37/10; ; 7/2; 7/2; 4
META; spain/la-liga-segunda/gijon-v-alcorcon; 2018-01-13 14:26:19 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Gijon; 5/6; 10/11; 5/6; 4/5; 22/25; 4/5; 4/5; ; 11/13; 5/6; 5/6; 5/6; ; 17/20; 17/20; 5/6; 5/6; 5/6; 5/6; 8/9; 11/13; 4/5; 20/23; 5/6; 13/15; ; 5/6; 5/6; 5/6
Draw; 23/10; 85/40; 9/4; 23/10; 12/5; 9/4; 9/4; ; 23/10; 9/4; 23/10; 23/10; ; 9/4; 9/4; 9/4; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 23/10; 23/10; 40/17; ; 11/5; 9/4; 23/10
