META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-20 14:26:57 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 29/20; 6/4; 6/4; 6/4; ; ; ; ; ; 6/4; 6/4; 6/4; ; ; ; ; ; 6/4; 167/100; ; ; ; 8/5; ; 6/4; ; 1/5; 7/5; 
Osasuna; 2; 15/8; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 7/4; 15/8; 19/10; 15/8; 19/10; 19/10; 101/50; 13/8; 24/13; 9/5; 2; 15/8; 19/10; ; 7/4; 7/4; 
Draw; 2; 15/8; 19/10; 2; 37/20; 15/8; 15/8; ; 2; 19/10; 2; 2; 21/10; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 39/19; 37/19; 9/5; 2; 19/10; 2; ; 9/5; 15/8; 
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-23 02:25:25 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 6/4; 17/11; 6/4; 6/4; 31/20; 6/4; ; 8/5; 31/20; 8/5; 31/20; 8/5; 31/20; 8/5; 6/4; 8/5; 8/5; 87/50; 17/11; 17/11; 6/4; 8/5; 33/20; 28/17; ; 7/5; 7/5; 
Osasuna; 2; 15/8; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 7/4; 15/8; 19/10; 15/8; 19/10; 24/13; 2; 13/8; 24/13; 9/5; 2; 15/8; 19/10; ; 7/4; 7/4; 
Draw; 2; 15/8; 19/10; 2; 37/20; 15/8; 15/8; ; 2; 19/10; 2; 2; 21/10; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 39/19; 37/19; 9/5; 2; 19/10; 2; ; 7/4; 15/8; 
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-23 10:25:46 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 6/4; 17/11; 6/4; 6/4; 31/20; 6/4; ; 8/5; 31/20; 8/5; 31/20; 8/5; 31/20; 8/5; 6/4; 8/5; 8/5; 87/50; 17/11; 17/11; 6/4; 8/5; 33/20; 8/5; ; 7/5; 7/5; 
Osasuna; 2; 15/8; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 7/4; 15/8; 19/10; 15/8; 19/10; 19/10; 2; 13/8; 24/13; 9/5; 2; 15/8; 19/10; ; 7/4; 7/4; 
Draw; 2; 15/8; 19/10; 2; 37/20; 15/8; 15/8; ; 2; 19/10; 2; 2; 21/10; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 39/19; 37/19; 9/5; 2; 19/10; 2; ; 9/5; 15/8; 
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-23 14:25:44 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 6/4; 17/11; 6/4; 6/4; 31/20; 6/4; ; 8/5; 31/20; 8/5; 31/20; 8/5; 31/20; 8/5; 6/4; 8/5; 8/5; 87/50; 17/11; 17/11; 6/4; 8/5; 33/20; 28/17; ; 7/5; 7/5; 17/10
Osasuna; 2; 15/8; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 7/4; 15/8; 19/10; 15/8; 19/10; 19/10; 2; 13/8; 24/13; 9/5; 2; 15/8; 19/10; ; 7/4; 7/4; 2
Draw; 2; 15/8; 19/10; 2; 37/20; 15/8; 15/8; ; 2; 19/10; 2; 2; 21/10; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 39/19; 37/19; 9/5; 2; 19/10; 2; ; 9/5; 15/8; 2
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-23 18:25:47 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 13/8; 17/11; 6/4; 6/4; 31/20; 6/4; ; 8/5; 31/20; 8/5; 31/20; 13/8; 31/20; 8/5; 6/4; 8/5; 8/5; 87/50; 17/11; 17/11; 6/4; 8/5; 33/20; 28/17; ; 7/5; 7/5; 17/10
Osasuna; 2; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 17/10; 15/8; 19/10; 15/8; 19/10; 19/10; 2; 13/8; 24/13; 9/5; 2; 15/8; 19/10; ; 7/4; 7/4; 2
Draw; 2; 19/10; 19/10; 2; 37/20; 15/8; 15/8; ; 2; 19/10; 2; 2; 2; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 39/19; 37/19; 9/5; 2; 19/10; 2; ; 9/5; 15/8; 2
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-23 22:24:22 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 13/8; 17/11; 6/4; 6/4; 31/20; 6/4; ; 8/5; 31/20; 8/5; 31/20; 13/8; 31/20; 8/5; 6/4; 8/5; 8/5; 87/50; 17/11; 17/11; 6/4; 8/5; 33/20; 28/17; ; 7/5; 7/5; 17/10
Osasuna; 2; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 17/10; 15/8; 19/10; 15/8; 19/10; 19/10; 2; 13/8; 24/13; 9/5; 2; 15/8; 19/10; ; 7/4; 7/4; 2
Draw; 2; 19/10; 19/10; 2; 37/20; 15/8; 15/8; ; 2; 19/10; 2; 2; 2; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 39/19; 37/19; 9/5; 2; 19/10; 2; ; 9/5; 15/8; 2
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-24 02:24:42 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 13/8; 17/11; 6/4; 6/4; 31/20; 6/4; ; 8/5; 31/20; 8/5; 31/20; 13/8; 31/20; 8/5; 6/4; 8/5; 8/5; 87/50; 17/11; 17/11; 6/4; 8/5; 33/20; 28/17; ; 7/5; 7/5; 17/10
Osasuna; 2; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 17/10; 15/8; 19/10; 15/8; 19/10; 19/10; 2; 13/8; 24/13; 9/5; 2; 15/8; 19/10; ; 7/4; 7/4; 2
Draw; 2; 19/10; 19/10; 2; 37/20; 15/8; 15/8; ; 2; 19/10; 2; 2; 2; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 39/19; 37/19; 9/5; 2; 19/10; 2; ; 9/5; 15/8; 2
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-24 10:24:43 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 13/8; 17/11; 6/4; 31/20; 31/20; 6/4; ; 8/5; 31/20; 8/5; 31/20; 13/8; 31/20; 8/5; 6/4; 28/17; 8/5; 87/50; 17/11; 17/11; 6/4; 8/5; 33/20; 28/17; ; 7/5; 7/5; 17/10
Osasuna; 2; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 17/10; 15/8; 19/10; 15/8; 37/19; 19/10; 2; 13/8; 24/13; 9/5; 2; 15/8; 19/10; ; 7/4; 7/4; 2
Draw; 2; 19/10; 19/10; 2; 9/5; 15/8; 15/8; ; 2; 19/10; 2; 2; 2; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 39/19; 37/19; 9/5; 2; 19/10; 2; ; 9/5; 15/8; 2
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-24 14:25:01 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 13/8; 17/11; 6/4; 31/20; 31/20; 6/4; ; 8/5; 31/20; 8/5; 31/20; 13/8; 31/20; 8/5; 6/4; 28/17; 8/5; 87/50; 17/11; 17/11; 6/4; 8/5; 33/20; 28/17; ; 7/5; 7/5; 17/10
Osasuna; 2; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 17/10; 15/8; 19/10; 15/8; 37/19; 19/10; 2; 13/8; 24/13; 9/5; 2; 15/8; 19/10; ; 7/4; 7/4; 2
Draw; 2; 19/10; 19/10; 2; 9/5; 15/8; 15/8; ; 2; 19/10; 2; 2; 2; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 39/19; 37/19; 9/5; 2; 19/10; 2; ; 9/5; 15/8; 2
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-24 18:27:36 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 13/8; 17/11; 6/4; 31/20; 31/20; 6/4; ; 8/5; 31/20; 8/5; 31/20; 13/8; 31/20; 8/5; 6/4; 28/17; 8/5; 87/50; 17/11; 17/11; 6/4; 8/5; 33/20; 28/17; ; 7/5; 7/5; 17/10
Osasuna; 2; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 17/10; 15/8; 19/10; 15/8; 37/19; 19/10; 2; 13/8; 24/13; 9/5; 2; 15/8; 19/10; ; 7/4; 7/4; 2
Draw; 2; 19/10; 19/10; 2; 9/5; 15/8; 15/8; ; 2; 19/10; 2; 2; 2; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 39/19; 37/19; 9/5; 2; 19/10; 2; ; 9/5; 15/8; 2
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-24 22:25:12 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 6/4; 17/11; 6/4; 31/20; 31/20; 6/4; ; 8/5; 31/20; 8/5; 31/20; 6/4; 31/20; 8/5; 6/4; 28/17; 8/5; 87/50; 16/11; 17/11; 6/4; 8/5; 33/20; 8/5; ; 7/5; 6/4; 17/10
Osasuna; 2; 15/8; 28/15; 15/8; 9/5; 15/8; 15/8; ; 19/10; 15/8; 19/10; 15/8; 9/5; 15/8; 19/10; 15/8; 37/19; 19/10; 2; 19/11; 24/13; 9/5; 2; 15/8; 19/10; ; 7/4; 7/4; 2
Draw; 2; 15/8; 19/10; 2; 9/5; 15/8; 15/8; ; 2; 19/10; 2; 2; 21/10; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 21/10; 37/19; 9/5; 2; 19/10; 2; ; 7/4; 19/10; 2
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-25 02:24:23 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 6/4; 17/11; 6/4; 31/20; 31/20; 6/4; ; 8/5; 31/20; 8/5; 31/20; 6/4; 31/20; 8/5; 6/4; 28/17; 28/17; 44/25; 16/11; 17/11; 6/4; 8/5; 33/20; 28/17; ; 7/5; 6/4; 7/4
Osasuna; 2; 15/8; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 9/5; 15/8; 19/10; 15/8; 37/19; 24/13; 99/50; 19/11; 24/13; 9/5; 2; 15/8; 24/13; ; 7/4; 7/4; 19/10
Draw; 2; 15/8; 19/10; 2; 9/5; 15/8; 15/8; ; 2; 19/10; 2; 2; 21/10; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 21/10; 37/19; 9/5; 2; 19/10; 2; ; 7/4; 19/10; 2
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-25 10:24:41 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 13/8; 17/11; 6/4; 31/20; 31/20; 6/4; ; 8/5; 31/20; 13/8; 31/20; 6/4; 31/20; 8/5; 6/4; 28/17; 8/5; 44/25; 16/11; 17/11; 6/4; 8/5; 33/20; 8/5; ; 7/5; 6/4; 7/4
Osasuna; 2; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 9/5; 15/8; 19/10; 15/8; 37/19; 19/10; 99/50; 19/11; 24/13; 9/5; 2; 15/8; 19/10; ; 7/4; 7/4; 19/10
Draw; 2; 15/8; 19/10; 2; 9/5; 15/8; 15/8; ; 2; 19/10; 2; 2; 2; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 21/10; 37/19; 9/5; 2; 19/10; 2; ; 7/4; 19/10; 2
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-25 14:25:00 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 13/8; 17/11; 6/4; 31/20; 31/20; 6/4; ; 8/5; 31/20; 13/8; 31/20; 6/4; 31/20; 8/5; 6/4; 28/17; 8/5; 44/25; 16/11; 17/11; 6/4; 8/5; 33/20; 8/5; ; 13/10; 6/4; 7/4
Osasuna; 2; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 9/5; 15/8; 19/10; 15/8; 37/19; 19/10; 99/50; 19/11; 24/13; 9/5; 2; 15/8; 19/10; ; 13/8; 7/4; 19/10
Draw; 2; 15/8; 19/10; 2; 9/5; 15/8; 15/8; ; 2; 19/10; 2; 2; 2; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 21/10; 37/19; 9/5; 2; 19/10; 2; ; 6/4; 19/10; 2
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-25 18:24:11 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 13/8; 17/11; 6/4; 31/20; 31/20; 6/4; ; 8/5; 31/20; 8/5; 31/20; 6/4; 31/20; 8/5; 6/4; 28/17; 8/5; 44/25; 16/11; 17/11; 6/4; 8/5; 33/20; 8/5; ; 13/10; 6/4; 7/4
Osasuna; 2; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 9/5; 15/8; 19/10; 15/8; 37/19; 19/10; 99/50; 19/11; 24/13; 9/5; 2; 15/8; 19/10; ; 13/8; 7/4; 19/10
Draw; 2; 15/8; 19/10; 2; 9/5; 15/8; 15/8; ; 2; 19/10; 2; 2; 2; 19/10; 19/10; 19/10; 37/19; 2; 41/20; 21/10; 37/19; 9/5; 2; 19/10; 2; ; 6/4; 15/8; 2
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-25 22:22:46 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 13/8; 17/11; 6/4; 31/20; 31/20; 6/4; ; 8/5; 31/20; 13/8; 31/20; 6/4; 31/20; 8/5; 6/4; 28/17; 8/5; 177/100; 16/11; 17/11; 6/4; 8/5; 33/20; 8/5; ; 13/8; ; 7/4
Osasuna; 2; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 9/5; 15/8; 19/10; 15/8; 37/19; 19/10; 99/50; 19/11; 24/13; 9/5; 2; 15/8; 19/10; ; 19/10; 7/4; 19/10
Draw; 2; 15/8; 19/10; 2; 9/5; 15/8; 15/8; ; 2; 19/10; 2; 2; 2; 19/10; 19/10; 19/10; 37/19; 2; 51/25; 21/10; 37/19; 9/5; 2; 19/10; 2; ; 19/10; 19/10; 2
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-26 02:22:51 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 13/8; 17/11; 6/4; 31/20; 31/20; 6/4; ; 8/5; 31/20; 13/8; 31/20; 6/4; 31/20; 8/5; 6/4; 28/17; 8/5; 177/100; 22/15; 17/11; 6/4; 8/5; 33/20; 8/5; ; 13/8; ; 7/4
Osasuna; 2; 9/5; 9/5; 15/8; 9/5; 15/8; 15/8; ; 19/10; 9/5; 19/10; 15/8; 7/4; 15/8; 19/10; 15/8; 37/19; 19/10; 99/50; 12/7; 24/13; 9/5; 2; 15/8; 19/10; ; 19/10; 7/4; 19/10
Draw; 2; 15/8; 19/10; 2; 9/5; 15/8; 15/8; ; 2; 19/10; 2; 2; 21/10; 19/10; 19/10; 19/10; 37/19; 37/19; 51/25; 39/19; 37/19; 9/5; 2; 19/10; 2; ; 19/10; 19/10; 2
META; spain/la-liga-segunda/lugo-v-osasuna; 2017-11-26 10:22:45 GMT+2; 2017-11-26 17:00; Nothing; Xlenovo
Lugo; 6/4; 29/20; 7/5; 6/4; 7/5; 6/4; 7/5; ; 8/5; 7/5; 6/4; 11/8; 7/5; 7/5; 6/4; 7/5; 6/4; 6/4; 79/50; 26/19; 17/11; 7/5; 29/20; 6/4; 6/4; ; 6/4; 7/5; 6/4
Draw; 2; 19/10; 19/10; 2; 9/5; 15/8; 15/8; ; 2; 19/10; 2; 2; 2; 39/20; 15/8; 2; 37/19; 37/19; 101/50; 2; 37/19; 9/5; 2; 19/10; 2; ; 15/8; 19/10; 2
Osasuna; 2; 2; 2; 15/8; 39/20; 2; 2; ; 19/10; 2; 21/10; 21/10; 2; 41/20; 21/10; 2; 21/10; 21/10; 113/50; 39/19; 24/13; 2; 11/5; 11/5; 21/10; ; 9/4; 19/10; 9/4
