META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-15 10:18:31 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 19/20; 10/11; 5/6; 103/00; 10/11; 19/20; 20/21; 1; 1; 19/20; 19/20; 19/20; 21/20; 68/67; 15/16; 21/20; 19/20; 5/6; 10/11; 20/21; 20/21; 
Draw; 2; 9/4; 23/10; 59/25; 23/10; 11/5; 11/5; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; 2; 40/17; 11/5; 23/10; 11/5; 13/8; 2; 23/10; 23/10
Lugo; 7/2; 14/5; 16/5; 149/0; 3; 31/10; 3; 11/4; 5/2; 13/5; 3; 29/10; 3; 23/10; 31/10; 29/10; 56/19; 11/4; 21/10; 3; ; 
META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-17 22:18:36 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 19/20; 10/11; 5/6; 103/00; 10/11; 10/11; 19/20; 20/21; 1; 1; 19/20; 19/20; 19/20; 21/20; 68/67; 15/16; 21/20; 19/20; 5/6; 10/11; 20/21; 20/21; 
Draw; 2; 9/4; 23/10; 59/25; 23/10; 9/4; 11/5; 21/10; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; 2; 40/17; 11/5; 23/10; 9/4; 7/5; 2; 23/10; 23/10
Lugo; 7/2; 14/5; 16/5; 149/0; 3; 31/10; 3; 11/4; 5/2; 13/5; 3; 56/19; 3; 23/10; 31/10; 29/10; 3; 11/4; 21/10; 3; ; ; 
META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-18 02:18:33 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 19/20; 10/11; 5/6; 103/00; 10/11; 10/11; 19/20; 20/21; 1; 1; 19/20; 19/20; 19/20; 21/20; 68/67; 15/16; 21/20; 19/20; 5/6; 10/11; 20/21; 20/21; 
Draw; 2; 9/4; 23/10; 59/25; 23/10; 9/4; 11/5; 21/10; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; 2; 40/17; 11/5; 23/10; 9/4; 7/5; 2; 23/10; 23/10
Lugo; 7/2; 14/5; 16/5; 149/0; 3; 31/10; 3; 11/4; 5/2; 13/5; 3; 56/19; 3; 23/10; 31/10; 29/10; 3; 11/4; 21/10; 3; ; ; 
META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-18 10:18:37 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 19/20; 10/11; 5/6; 1; 10/11; 10/11; 19/20; 20/21; 1; 1; 19/20; 19/20; 19/20; 21/20; 68/67; 15/16; 21/20; 19/20; 5/6; 10/11; 20/21; 20/21; 
Draw; 2; 9/4; 23/10; 59/25; 23/10; 9/4; 11/5; 11/5; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; 21/10; 40/17; 11/5; 23/10; 9/4; 9/5; 2; 23/10; 23/10
Lugo; 7/2; 14/5; 16/5; 31/10; 3; 31/10; 3; 11/4; 5/2; 13/5; 3; 56/19; 3; 23/10; 31/10; 29/10; 3; 11/4; 21/10; 3; ; ; 
META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-18 14:18:41 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 19/20; 10/11; 5/6; 1; 10/11; 10/11; 19/20; 20/21; 1; 1; 19/20; 19/20; 19/20; 21/20; 68/67; 15/16; 21/20; 19/20; 5/6; 10/11; 20/21; 20/21; 
Draw; 2; 9/4; 23/10; 59/25; 23/10; 9/4; 11/5; 11/5; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; 21/10; 40/17; 11/5; 23/10; 9/4; 9/5; 2; 23/10; 23/10
Lugo; 7/2; 14/5; 16/5; 31/10; 3; 31/10; 3; 11/4; 5/2; 13/5; 3; 56/19; 3; 23/10; 31/10; 29/10; 3; 11/4; 21/10; 27/10; 3; ; 
META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-18 18:18:47 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 19/20; 10/11; 1; 5/6; 1; 10/11; 10/11; 19/20; 1; 20/21; 1; 1; 19/20; 19/20; 19/20; 21/20; 68/67; 15/16; 21/20; 19/20; 10/11; 10/11; 20/21; 20/21; 
Draw; 2; 9/4; 11/5; 23/10; 59/25; 23/10; 9/4; 11/5; 11/5; 11/5; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; 21/10; 40/17; 11/5; 23/10; 9/4; 2; 23/10; 23/10; 
Lugo; 7/2; 14/5; 13/5; 16/5; 31/10; 3; 11/4; 31/10; 13/5; 3; 11/4; 5/2; 13/5; 3; 14/5; 56/19; 3; 23/10; 31/10; 29/10; 3; 11/4; 21/10; 27/10; 3
META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-18 22:18:41 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 19/20; 10/11; 1; 5/6; 1; 10/11; 10/11; 19/20; 1; 20/21; 1; 1; 19/20; 19/20; 1; 21/20; 68/67; 15/16; 21/20; 1; 5/6; 10/11; 20/21; 20/21
Draw; 2; 9/4; 11/5; 23/10; 59/25; 23/10; 9/4; 11/5; 11/5; 11/5; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 21/10; 40/17; 11/5; 23/10; 9/4; 2; 23/10; 23/10
Lugo; 7/2; 14/5; 13/5; 16/5; 31/10; 3; 11/4; 31/10; 13/5; 3; 11/4; 5/2; 13/5; 3; 14/5; 3; 23/10; 31/10; 29/10; 58/19; 11/4; 21/10; 27/10; 3
META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-19 02:18:31 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 19/20; 10/11; 1; 5/6; 99/00; 10/11; 10/11; 19/20; 1; 20/21; 1; 1; 19/20; 19/20; 1; 21/20; 68/67; 15/16; 21/20; 1; 9/10; 10/11; 20/21; 1
Draw; 2; 9/4; 11/5; 23/10; 47/20; 23/10; 9/4; 9/4; 11/5; 11/5; 9/4; 23/10; 9/4; 9/4; 11/5; 9/4; 21/10; 40/17; 9/4; 12/5; 9/4; 2; 23/10; 23/10
Lugo; 7/2; 14/5; 13/5; 16/5; 63/20; 3; 11/4; 3; 13/5; 3; 13/5; 5/2; 13/5; 3; 14/5; 56/19; 3; 23/10; 3; 11/4; 3; 11/4; 21/10; 3
META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-19 10:18:38 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 19/20; 10/11; 1; 5/6; 99/00; 10/11; 10/11; 19/20; 1; 20/21; 1; 21/20; 19/20; 19/20; 1; 21/20; 68/67; 15/16; 21/20; 1; 10/11; 10/11; 20/21; 1; 
Draw; 2; 9/4; 11/5; 23/10; 119/0; 23/10; 9/4; 9/4; 11/5; 11/5; 9/4; 23/10; 9/4; 9/4; 11/5; 9/4; 21/10; 40/17; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 
Lugo; 7/2; 14/5; 13/5; 16/5; 31/10; 3; 11/4; 3; 13/5; 3; 13/5; 5/2; 5/2; 3; 14/5; 56/19; 3; 23/10; 3; 11/4; 3; 11/4; 21/10; 3; 14/5
META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-19 14:18:57 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 19/20; 10/11; 1; 5/6; 101/00; 10/11; 10/11; 19/20; 1; 20/21; 1; 1; 19/20; 19/20; 1; 21/20; 68/67; 15/16; 21/20; 1; 5/6; 10/11; 20/21; 1; 
Draw; 2; 9/4; 11/5; 23/10; 117/0; 23/10; 9/4; 9/4; 11/5; 9/4; 9/4; 23/10; 9/4; 9/4; 11/5; 23/10; 21/10; 40/17; 9/4; 12/5; 40/17; 2; 12/5; 12/5; 
Lugo; 7/2; 14/5; 13/5; 16/5; 31/10; 3; 11/4; 3; 13/5; 11/4; 13/5; 5/2; 13/5; 3; 14/5; 37/13; 3; 23/10; 3; 14/5; 29/10; 3; 21/10; 14/5; 3
META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-19 18:18:39 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 19/20; 10/11; 1; 5/6; 101/00; 10/11; 10/11; 19/20; 1; 20/21; 1; 1; 19/20; 19/20; 1; 21/20; 68/67; 15/16; 21/20; 1; 5/6; 10/11; 20/21; 1; 
Draw; 2; 9/4; 11/5; 23/10; 117/0; 23/10; 9/4; 9/4; 11/5; 9/4; 9/4; 23/10; 9/4; 9/4; 11/5; 23/10; 21/10; 40/17; 9/4; 12/5; 40/17; 2; 12/5; 12/5; 
Lugo; 7/2; 14/5; 13/5; 16/5; 31/10; 3; 11/4; 3; 13/5; 11/4; 13/5; 5/2; 13/5; 3; 14/5; 37/13; 3; 23/10; 3; 14/5; 29/10; 3; 21/10; 14/5; 3
META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-21 10:36:50 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 1; 1; 51/50; 1; 21/20; 1; 21/20; 21/20; 1; 1; 21/20; 17/16; 42/41; 21/20; 1; 1; 21/20; ; ; ; ; ; ; ; 
Draw; 9/4; 9/4; 11/5; 9/4; 56/25; 23/10; 2; 9/4; 11/5; 9/4; 21/10; 23/10; 11/5; 21/10; 11/5; 9/4; 23/10; 40/17; 11/5; 12/5; 9/4; 23/10; 12/5; 9/4; 12/5
Lugo; 29/10; 13/5; 13/5; 13/5; 16/5; 29/10; 11/4; 11/4; 13/5; 13/5; 11/4; 5/2; 13/5; 3; 11/4; 29/10; 27/10; 12/5; 27/10; 11/4; 56/19; 14/5; 3; 3; 
META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-21 14:16:00 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 17/20; 5/6; 20/23; 10/11; 43/50; 9/10; 5/6; 1; 20/23; 5/6; 20/23; 17/20; 17/20; 10/11; 17/20; 13/15; 10/11; 8/9; 39/40; 37/40; 13/15; 5/6; 10/11; 10/11; 10/11
Draw; 5/2; 23/10; 12/5; 12/5; 131/0; 12/5; 12/5; 28/13; 12/5; 12/5; 5/2; 12/5; 49/20; 12/5; 12/5; 5/2; 23/10; 27/11; 21/10; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5
Lugo; 16/5; 3; 29/10; 14/5; 17/5; 3; 31/10; 29/10; 3; 14/5; 14/5; 29/10; 3; 41/13; 16/5; 37/13; 3; 31/10; 41/13; 3; 3; 10/3; ; ; 
META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-21 18:16:00 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 17/20; 10/11; 10/11; 10/11; 22/25; 10/11; 10/11; 19/20; 10/11; 10/11; 10/11; 10/11; 9/10; 19/20; 10/11; 10/11; 9/10; 15/16; 19/20; 37/40; 10/11; 10/11; 10/11; 5/6; 10/11
Draw; 5/2; 12/5; 12/5; 12/5; 66/25; 5/2; 12/5; 27/11; 12/5; 12/5; 12/5; 5/2; 49/20; 12/5; 12/5; 28/11; 5/2; 27/11; 27/11; 5/2; 28/11; 5/2; 13/5; 13/5; 13/5
Lugo; 16/5; 14/5; 11/4; 14/5; 13/4; 3; 11/4; 11/4; 11/4; 11/4; 11/4; 13/5; 14/5; 14/5; 14/5; 29/10; 31/10; 45/17; 27/10; 31/10; 56/19; 3; 3; 10/3; 
META; spain/la-liga-segunda/lugo-v-sd-huesca; 2018-05-21 22:17:00 GMT+3; 2018-05-21 20:00; Nothing; Xlenovo
SD Huesca; 3/10; 2/7; 2/7; 3/10; 3/4; 1/4; 3/10; 2/7; 2/7; 2/7; 3/10; 3/10; 30/00; 1/4; 3/10; 2/7; 3/10; 3/10; 5/6; 1/3; 2/7; 1/3
Draw; 4; 9/2; 21/5; 23/5; 5/2; 4; 21/5; 9/2; 15/4; 15/4; 4; 7/2; 4; 43/10; 77/19; 4; 13/5; 4; 21/5; 4; ; 
Lugo; 17/2; 10; 9; 16/5; 9; 17/2; 17/2; 9; 15/2; 7; 15/2; 8; 33/4; 73/10; 17/2; 17/2; 7/2; 51/5; 44/5; 51/5; ; 
