META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-04 22:25:57 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Draw; 23/10; 23/10; 12/5; 5/2; 23/10; 23/10; 40/17; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 27/11; 23/10; 12/5; 12/5; 23/10; 21/10; 9/4; 12/5; 5/2
Lugo; 16/5; 14/5; 11/4; 13/4; 29/10; 11/4; 14/5; 11/4; 3; 11/4; 11/4; 14/5; 14/5; 29/10; 10/3; 27/11; 14/5; 31/10; 3; 56/19; 27/10; 13/5; 3; ; 
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-07 22:25:07 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 5/6; 20/23; 47/50; 17/20; 10/11; 5/6; 19/20; 20/23; 10/11; 20/23; 10/11; 9/10; 19/20; 17/20; 13/15; 13/15; 10/11; 19/20; 37/40; 17/20; 13/15; 8/11; 5/6; 10/11; 10/11
Draw; 23/10; 23/10; 12/5; 64/25; 23/10; 9/4; 23/10; 40/17; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; 12/5; 40/17; 23/10; 27/11; 23/10; 12/5; 5/2; 12/5; 2; 9/4; 5/2; 5/2
Lugo; 16/5; 3; 14/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 3; 14/5; 11/4; 14/5; 3; 58/19; 10/3; 27/11; 14/5; 16/5; 3; 31/10; 13/5; 13/5; 10/3; 10/3; 
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-08 02:24:57 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 5/6; 20/23; 47/50; 17/20; 10/11; 5/6; 19/20; 20/23; 10/11; 20/23; 10/11; 9/10; 19/20; 17/20; 13/15; 13/15; 10/11; 19/20; 37/40; 17/20; 13/15; 8/11; 5/6; 10/11; 10/11
Draw; 23/10; 23/10; 12/5; 64/25; 23/10; 9/4; 23/10; 40/17; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; 12/5; 40/17; 23/10; 27/11; 23/10; 12/5; 5/2; 12/5; 2; 9/4; 5/2; 5/2
Lugo; 16/5; 3; 14/5; 67/20; 29/10; 3; 11/4; 14/5; 14/5; 3; 14/5; 14/5; 14/5; 3; 58/19; 10/3; 27/11; 14/5; 16/5; 3; 31/10; 13/5; 13/5; 10/3; 10/3; 
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-08 10:24:56 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 20/23; 47/50; 4/5; 10/11; 4/5; 19/20; 20/23; 5/6; 20/23; 10/11; 9/10; 19/20; 10/11; 13/15; 13/15; 10/11; 19/20; 10/11; 17/20; 13/15; 8/11; 10/11; 10/11
Draw; 23/10; 12/5; 12/5; 64/25; 12/5; 12/5; 12/5; 40/17; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 40/17; 23/10; 27/11; 23/10; 12/5; 5/2; 40/17; 11/5; 5/2; 5/2
Lugo; 16/5; 14/5; 14/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 3; 14/5; 11/4; 29/10; 14/5; 14/5; 31/10; 10/3; 27/11; 14/5; 33/10; 3; 31/10; 11/4; 10/3; 10/3
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-08 14:25:22 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 20/23; 47/50; 4/5; 10/11; 4/5; 19/20; 20/23; 5/6; 20/23; 10/11; 9/10; 19/20; 10/11; 13/15; 13/15; 10/11; 19/20; 37/40; 17/20; 13/15; 8/11; 5/6; 10/11; 1/6
Draw; 23/10; 12/5; 12/5; 64/25; 12/5; 12/5; 12/5; 40/17; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 40/17; 23/10; 27/11; 23/10; 12/5; 5/2; 12/5; 11/5; 9/4; 5/2; 
Lugo; 16/5; 14/5; 14/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 3; 14/5; 11/4; 14/5; 14/5; 14/5; 31/10; 10/3; 27/11; 14/5; 16/5; 3; 31/10; 11/4; 13/5; 10/3; 
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-08 18:25:20 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 10/11; 47/50; 4/5; 10/11; 4/5; 19/20; 10/11; 5/6; 20/23; 19/20; 10/11; 19/20; 10/11; 13/15; 13/15; 10/11; 19/20; 37/40; 17/20; 8/11; 5/6; 10/11; 10/11
Draw; 23/10; 12/5; 12/5; 64/25; 12/5; 12/5; 12/5; 40/17; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 40/17; 23/10; 27/11; 23/10; 12/5; 5/2; 21/10; 9/4; 5/2; 5/2
Lugo; 16/5; 14/5; 14/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 3; 14/5; 11/4; 14/5; 14/5; 14/5; 31/10; 10/3; 27/11; 14/5; 16/5; 3; 13/5; 13/5; 10/3; 10/3
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-08 22:24:58 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 10/11; 47/50; 4/5; 10/11; 4/5; 19/20; 10/11; 5/6; 20/23; 19/20; 10/11; 19/20; 10/11; 13/15; 13/15; 10/11; 19/20; 37/40; 17/20; 8/11; 5/6; 10/11; 10/11
Draw; 23/10; 12/5; 12/5; 64/25; 12/5; 12/5; 12/5; 40/17; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 40/17; 23/10; 27/11; 23/10; 12/5; 5/2; 21/10; 9/4; 5/2; 5/2
Lugo; 16/5; 14/5; 14/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 3; 14/5; 11/4; 14/5; 14/5; 14/5; 31/10; 10/3; 27/11; 14/5; 16/5; 3; 13/5; 13/5; 10/3; 10/3
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-09 02:25:46 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 10/11; 47/50; 4/5; 10/11; 4/5; 19/20; 10/11; 5/6; 20/23; 19/20; 10/11; 19/20; 10/11; 13/15; 13/15; 10/11; 19/20; 37/40; 17/20; 8/11; 10/11; 10/11
Draw; 23/10; 12/5; 12/5; 64/25; 12/5; 12/5; 12/5; 40/17; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 40/17; 23/10; 27/11; 23/10; 12/5; 5/2; 21/10; 5/2; 5/2
Lugo; 16/5; 14/5; 14/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 3; 14/5; 11/4; 14/5; 14/5; 14/5; 31/10; 10/3; 27/11; 14/5; 16/5; 3; 13/5; 10/3; 10/3
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-09 10:25:00 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 10/11; 47/50; 4/5; 10/11; 4/5; 19/20; 10/11; 5/6; 20/23; 19/20; 10/11; 19/20; 10/11; 13/15; 9/10; 10/11; 19/20; 37/40; 17/20; 8/11; 5/6; 10/11; 10/11
Draw; 23/10; 12/5; 12/5; 64/25; 12/5; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 12/5; 27/11; 23/10; 12/5; 5/2; 11/5; 9/4; 5/2; 5/2
Lugo; 16/5; 14/5; 14/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 31/10; 16/5; 27/11; 14/5; 16/5; 3; 11/4; 13/5; 10/3; 10/3; 
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-09 14:25:28 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 10/11; 47/50; 4/5; 10/11; 4/5; 19/20; 10/11; 5/6; 20/23; 19/20; 10/11; 19/20; 10/11; 13/15; 9/10; 10/11; 19/20; 37/40; 17/20; 13/15; 8/11; 5/6; 10/11; 10/11
Draw; 23/10; 12/5; 12/5; 64/25; 12/5; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 12/5; 27/11; 23/10; 12/5; 5/2; 12/5; 11/5; 9/4; 5/2; 5/2
Lugo; 16/5; 14/5; 14/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 31/10; 16/5; 27/11; 14/5; 16/5; 3; 31/10; 14/5; 13/5; 10/3; 10/3; 
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-09 18:25:41 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 10/11; 47/50; 4/5; 10/11; 4/5; 19/20; 10/11; 5/6; 20/23; 19/20; 10/11; 19/20; 10/11; 13/15; 9/10; 10/11; 19/20; 37/40; 17/20; 13/15; 8/11; 5/6; 10/11; 10/11
Draw; 23/10; 12/5; 12/5; 64/25; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 12/5; 27/11; 12/5; 12/5; 5/2; 12/5; 11/5; 9/4; 5/2; 5/2
Lugo; 16/5; 14/5; 14/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 31/10; 16/5; 27/11; 11/4; 16/5; 3; 31/10; 14/5; 13/5; 10/3; 10/3; 
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-09 22:25:30 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 10/11; 47/50; 4/5; 10/11; 4/5; 19/20; 10/11; 10/11; 20/23; 19/20; 10/11; 19/20; 10/11; 13/15; 9/10; 10/11; 19/20; 37/40; 17/20; 13/15; 5/6; 9/10; 10/11; 10/11; 
Draw; 23/10; 12/5; 12/5; 5/2; 64/25; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 12/5; 27/11; 12/5; 5/2; 5/2; 12/5; 21/10; 23/10; 5/2; 5/2
Lugo; 16/5; 14/5; 14/5; 13/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 11/4; 3; 11/4; 14/5; 14/5; 14/5; 31/10; 16/5; 27/11; 11/4; 31/10; 3; 31/10; 14/5; 14/5; 10/3; 10/3
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-10 02:24:38 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 10/11; 47/50; 4/5; 10/11; 4/5; 19/20; 10/11; 10/11; 20/23; 19/20; 10/11; 19/20; 10/11; 13/15; 9/10; 10/11; 19/20; 37/40; 17/20; 13/15; 5/6; 9/10; 10/11; 10/11; 
Draw; 23/10; 12/5; 12/5; 5/2; 64/25; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 12/5; 27/11; 12/5; 5/2; 5/2; 12/5; 9/4; 9/4; 5/2; 5/2
Lugo; 16/5; 14/5; 14/5; 13/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 11/4; 3; 11/4; 14/5; 14/5; 14/5; 31/10; 16/5; 27/11; 11/4; 31/10; 3; 31/10; 14/5; 14/5; 10/3; 10/3
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-10 10:24:55 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 10/11; 47/50; 4/5; 10/11; 4/5; 19/20; 10/11; 10/11; 20/23; 19/20; 10/11; 19/20; 10/11; 13/15; 9/10; 10/11; 19/20; 37/40; 17/20; 13/15; 5/6; 9/10; 10/11; 10/11; 
Draw; 23/10; 12/5; 12/5; 5/2; 64/25; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 12/5; 27/11; 12/5; 5/2; 5/2; 12/5; 9/4; 23/10; 5/2; 5/2
Lugo; 16/5; 14/5; 14/5; 13/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 11/4; 3; 11/4; 14/5; 14/5; 14/5; 31/10; 16/5; 27/11; 11/4; 31/10; 3; 31/10; 14/5; 14/5; 10/3; 10/3
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-10 14:25:35 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 5/6; 10/11; 47/50; 4/5; 10/11; 4/5; 19/20; 10/11; 5/6; 20/23; 10/11; 10/11; 19/20; 10/11; 13/15; 9/10; 10/11; 19/20; 37/40; 9/10; 13/15; 8/11; 9/10; 10/11; 10/11; 
Draw; 23/10; 12/5; 12/5; 5/2; 64/25; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 12/5; 27/11; 12/5; 5/2; 51/20; 12/5; 9/4; 23/10; 5/2; 5/2
Lugo; 16/5; 3; 14/5; 13/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 3; 14/5; 14/5; 14/5; 14/5; 31/10; 16/5; 27/11; 11/4; 31/10; 16/5; 31/10; 3; 14/5; 10/3; 10/3; 
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-10 18:24:46 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 10/11; 47/50; 4/5; 10/11; 4/5; 19/20; 10/11; 5/6; 20/23; 10/11; 10/11; 19/20; 10/11; 13/15; 9/10; 10/11; 19/20; 37/40; 9/10; 13/15; 5/6; 9/10; 10/11; 10/11
Draw; 23/10; 12/5; 5/2; 64/25; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 12/5; 27/11; 12/5; 5/2; 51/20; 12/5; 21/10; 23/10; 5/2; 5/2
Lugo; 16/5; 14/5; 14/5; 13/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 3; 14/5; 14/5; 14/5; 14/5; 31/10; 16/5; 27/11; 11/4; 31/10; 16/5; 31/10; 3; 14/5; 10/3; 10/3
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-10 22:22:10 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 10/11; 19/20; 4/5; 10/11; 4/5; 19/20; 10/11; 5/6; 10/11; 19/20; 9/10; 19/20; 10/11; 13/15; 9/10; 10/11; 19/20; 37/40; 9/10; 13/15; 9/10; 10/11; 10/11; 
Draw; 23/10; 12/5; 5/2; 127/0; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 12/5; 27/11; 12/5; 5/2; 51/20; 12/5; 21/10; 23/10; 5/2; 5/2
Lugo; 16/5; 14/5; 14/5; 13/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 3; 14/5; 11/4; 29/10; 14/5; 14/5; 31/10; 16/5; 27/11; 11/4; 31/10; 16/5; 31/10; 14/5; 3; 10/3
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-11 02:23:26 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 10/11; 19/20; 4/5; 10/11; 4/5; 19/20; 10/11; 10/11; 10/11; 19/20; 10/11; 19/20; 10/11; 13/15; 9/10; 10/11; 19/20; 37/40; 9/10; 13/15; 5/6; 9/10; 10/11; 10/11; 
Draw; 23/10; 12/5; 5/2; 127/0; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 12/5; 27/11; 12/5; 5/2; 51/20; 12/5; 12/5; 23/10; 5/2; 5/2; 
Lugo; 16/5; 14/5; 14/5; 13/5; 67/20; 29/10; 11/4; 11/4; 14/5; 14/5; 11/4; 14/5; 11/4; 14/5; 14/5; 14/5; 31/10; 16/5; 27/11; 11/4; 31/10; 16/5; 31/10; 3; 14/5; 3; 10/3
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-11 10:23:32 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 19/20; 99/00; 9/10; 10/11; 5/6; 7/8; 19/20; 10/11; 10/11; 19/20; 19/20; 19/20; 10/11; 13/15; 13/15; 28/29; 7/8; 20/21; 10/11; 13/15; 10/11; 10/11; 20/21; 20/21; 
Draw; 23/10; 12/5; 5/2; 5/2; 129/0; 5/2; 12/5; 12/5; 27/11; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 40/17; 13/5; 13/5; 27/11; 13/5; 53/20; 12/5; 13/5; 13/5; 5/2; 13/5
Lugo; 16/5; 11/4; 5/2; 13/5; 31/10; 11/4; 11/4; 13/5; 3; 5/2; 11/4; 13/5; 5/2; 5/2; 14/5; 11/4; 31/10; 3; 12/5; 3; 14/5; 29/10; 31/10; 14/5; 14/5; 3; 
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-11 14:24:57 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 10/11; 10/11; 10/11; 19/20; 47/50; 20/23; 10/11; 5/6; 7/8; 10/11; 10/11; 10/11; 10/11; 9/10; 19/20; 10/11; 13/15; 13/15; 15/16; 7/8; 37/40; 10/11; 13/15; 10/11; 10/11; 10/11; 10/11
Draw; 23/10; 12/5; 5/2; 5/2; 129/0; 5/2; 12/5; 12/5; 27/11; 5/2; 12/5; 12/5; 5/2; 5/2; 12/5; 12/5; 40/17; 13/5; 45/17; 27/11; 13/5; 13/5; 12/5; 5/2; 13/5; 5/2; 13/5
Lugo; 16/5; 11/4; 13/5; 12/5; 10/3; 14/5; 11/4; 11/4; 3; 13/5; 11/4; 11/4; 13/5; 27/10; 14/5; 14/5; 31/10; 3; 27/11; 3; 59/20; 31/10; 3; 10/3; 3; ; 
META; spain/la-liga-segunda/cordoba-v-lugo; 2018-03-11 18:24:36 GMT+2; 2018-03-11 17:00; Nothing; Xlenovo
Cordoba; 1; 19/20; 1; 53/50; 1; 10/11; 7/8; 1; 10/11; 20/21; 1; 1; 19/20; 1; 30/29; 7/8; 21/20; 1; 1; 21/20; 1; 21/20; ; ; ; ; 
Draw; 9/4; 12/5; 5/2; 13/5; 64/25; 12/5; 12/5; 12/5; 27/11; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 27/11; 5/2; 28/11; 27/11; 5/2; 13/5; 27/11; 12/5; 5/2; 5/2; 5/2
Lugo; 3; 5/2; 23/10; 11/5; 57/20; 12/5; 5/2; 12/5; 3; 23/10; 11/4; 5/2; 12/5; 47/20; 13/5; 13/5; 27/10; 27/10; 9/4; 3; 13/5; 53/20; 27/10; 14/5; 3; 11/4; 14/5
