META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-12 10:21:31 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Draw; 1/50
Numancia; 1/50
Osasuna; 1/50
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-12 14:21:49 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Draw; 1/50
Numancia; 1/50
Osasuna; 1/50
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-12 18:21:01 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Draw; 1/50
Numancia; 1/50
Osasuna; 1/50
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-12 22:18:27 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Draw; 1/50
Numancia; 1/50
Osasuna; 1/50
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-13 02:18:05 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Draw; 1/100
Numancia; 1/33
Osasuna; 1/33
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-13 10:18:03 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Draw; 1/100
Numancia; 1/33
Osasuna; 1/33
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-13 14:18:10 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Draw; 1/100
Numancia; 1/33
Osasuna; 1/33
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-13 18:18:22 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Draw; 1/100
Numancia; 1/33
Osasuna; 1/33
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-13 22:16:52 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Draw; 1/100
Osasuna; 1/100
Numancia; 1/50
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-14 02:16:36 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Draw; 1/100
Numancia; 1/33
Osasuna; 1/33
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-14 10:17:44 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 1/33; 10/9
Draw; 1/100; 11/5
Osasuna; 1/33; 9/4
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-14 14:18:06 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 1/33; 10/9
Draw; 1/100; 11/5
Osasuna; 1/33; 9/4
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-14 18:18:06 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 1/33; 10/9
Draw; 1/100; 11/5
Osasuna; 1/33; 9/4
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-14 22:18:05 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 1/33; 10/9
Draw; 1/100; 11/5
Osasuna; 1/33; 9/4
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-15 02:18:03 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 1/25; 10/9
Draw; 1/100; 11/5
Osasuna; 1/25; 9/4
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-15 10:18:16 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 1/25; 10/9
Draw; 1/100; 11/5
Osasuna; 1/25; 9/4
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-15 14:18:53 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 1/25; 10/9
Draw; 1/100; 11/5
Osasuna; 1/25; 9/4
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-15 18:18:53 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 1/25; 10/9
Draw; 1/100; 11/5
Osasuna; 1/25; 9/4
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-15 22:18:32 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 11/10; 11/10; 11/10; 4/7; 10/9
Draw; 11/5; 9/4; 11/5; 1; 11/5
Osasuna; 40/17; 12/5; 40/17; 21/20; 9/4
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-16 02:18:10 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 11/10; 11/10; 11/10; 4/7; 10/9
Draw; 11/5; 9/4; 11/5; 1; 11/5
Osasuna; 40/17; 12/5; 40/17; 21/20; 9/4
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-16 10:18:24 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 11/10; 11/10; 11/10; 1/20; 10/9
Draw; 11/5; 9/4; 11/5; 19/10; 11/5
Osasuna; 40/17; 12/5; 40/17; 4/9; 9/4
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-16 14:19:34 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 5/4; 13/10; 13/10; 11/10; 13/10; 6/5; 5/4; 27/20; 11/8; 5/4; 13/10; 11/10; 13/10; 13/10; 4/6; 27/20
Draw; 2; 19/10; 2; 11/5; 19/10; 21/10; 2; 39/20; 9/5; 2; 24/13; 11/5; 21/10; 19/10; 21/20; 15/8
Osasuna; 11/5; 11/5; 11/5; 40/17; 11/5; 23/10; 23/10; 43/20; 12/5; 23/10; 40/17; 40/17; 12/5; 40/17; 1/4; 5/2
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-17 10:29:14 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 5/4; 5/4; 5/4; 13/10; 127/100; 6/5; 6/5; 23/17; 5/4; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 5/4; 5/4; 25/19; 13/10; 5/4; 11/10; 23/20; 5/4; 5/4
Draw; 19/10; 19/10; 19/10; 2; 11/5; 2; 15/8; 19/10; 19/10; 2; 39/20; 21/10; 19/10; 39/19; 2; 24/13; 21/10; 39/19; 15/8; 9/5; 21/10; 21/10; ; 
Osasuna; 13/5; 23/10; 23/10; 11/5; 123/50; 12/5; 9/4; 27/11; 23/10; 12/5; 12/5; 11/5; 23/10; 23/10; 12/5; 40/17; 12/5; 12/5; 5/2; 40/17; 21/10; 9/5; 12/5; 12/5
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-17 18:18:25 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 5/4; 5/4; 5/4; 13/10; 32/25; 6/5; 6/5; 23/17; 5/4; 6/5; 6/5; 13/10; 5/4; 5/4; 5/4; 5/4; 5/4; 24/19; 25/19; 13/10; 5/4; 11/10; 10/9; 5/4; 5/4
Draw; 19/10; 19/10; 19/10; 2; 109/0; 2; 15/8; 19/10; 2; 2; 39/20; 21/10; 19/10; 39/19; 2; 39/19; 24/13; 2; 39/19; 19/10; 17/10; 21/10; 21/10; ; 
Osasuna; 13/5; 23/10; 23/10; 11/5; 123/0; 12/5; 9/4; 27/11; 23/10; 12/5; 12/5; 11/5; 23/10; 23/10; 12/5; 12/5; 12/5; 2; 12/5; 5/2; 12/5; 21/10; 19/10; 12/5; 12/5
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-17 22:18:22 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 6/5; 6/5; 6/5; 13/10; 61/50; 6/5; 6/5; 23/17; 6/5; 6/5; 6/5; 5/4; 6/5; 5/4; 6/5; 6/5; 5/4; 17/14; 25/19; 5/4; 5/4; 11/10; 21/20; 6/5; 6/5
Draw; 19/10; 2; 19/10; 2; 57/25; 2; 15/8; 19/10; 2; 2; 39/20; 21/10; 2; 21/10; 2; 39/19; 24/13; 21/10; 28/13; 19/10; 7/4; 9/4; 9/4; ; 
Osasuna; 14/5; 23/10; 12/5; 11/5; 5/2; 12/5; 12/5; 27/11; 12/5; 12/5; 12/5; 23/10; 49/20; 23/10; 12/5; 12/5; 12/5; 28/13; 12/5; 13/5; 12/5; 21/10; 2; 12/5; 12/5
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-18 02:18:19 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 5/4; 6/5; 6/5; 13/10; 61/50; 6/5; 6/5; 23/17; 6/5; 6/5; 6/5; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; 17/14; 25/19; 5/4; 5/4; 11/10; 21/20; 6/5; 6/5
Draw; 2; 19/10; 2; 57/25; 2; 15/8; 19/10; 2; 2; 39/20; 21/10; 2; 28/13; 2; 39/19; 24/13; 21/10; 28/13; 19/10; 7/4; 9/4; 9/4; ; ; 
Osasuna; 5/2; 23/10; 12/5; 11/5; 5/2; 12/5; 9/4; 27/11; 12/5; 12/5; 12/5; 23/10; 49/20; 23/10; 12/5; 40/17; 12/5; 28/13; 12/5; 13/5; 12/5; 21/10; 2; 12/5; 12/5
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-18 10:18:23 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 5/4; 6/5; 6/5; 13/10; 61/50; 6/5; 6/5; 23/17; 6/5; 6/5; 6/5; 5/4; 5/4; 5/4; 6/5; 5/4; 5/4; 17/14; 25/19; 5/4; 5/4; 11/10; 21/20; 6/5; 6/5
