META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-07 02:25:34 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 24/25; 2/9; 20/21
Draw; 23/10; 8/15; 12/5
Lugo; 37/10; 8/11; 12/5
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-10 22:26:35 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 5/6; 24/25; 5/6; 4/5; 5/6; 5/6; 17/20; 5/6; 4/5; 5/6; 4/6; 10/11
Draw; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 11/5; 9/4; 9/4; 23/10; 13/8; 9/4
Lugo; 10/3; 37/10; 10/3; 17/5; 7/2; 10/3; 10/3; 38/11; 17/5; 38/11; 27/10; 7/2
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-11 02:24:37 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 5/6; 24/25; 5/6; 4/5; 5/6; 5/6; 5/6; 17/20; 5/6; 4/5; 5/6; 8/15; 10/11
Draw; 11/5; 23/10; 9/4; 9/4; 9/4; 9/4; 9/4; 11/5; 9/4; 9/4; 23/10; 13/8; 9/4
Lugo; 10/3; 37/10; 10/3; 17/5; 10/3; 10/3; 10/3; 10/3; 38/11; 17/5; 38/11; 21/10; 7/2
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-11 10:24:46 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 4/5; 24/25; 5/6; 4/5; 4/5; 5/6; 5/6; 4/5; 17/20; 5/6; 4/5; 5/6; 8/11; 10/11
Draw; 9/4; 23/10; 23/10; 9/4; 9/4; 9/4; 9/4; 23/10; 9/4; 23/10; 9/4; 23/10; 2; 9/4
Lugo; 10/3; 37/10; 7/2; 10/3; 17/5; 10/3; 10/3; 10/3; 10/3; 17/5; 17/5; 38/11; 3; 7/2
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-11 14:25:08 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 17/20; 5/6; 23/25; 5/6; 5/6; 4/5; 5/6; 20/23; 5/6; 5/6; 17/20; 17/20; 5/6; 4/5; 20/23; 5/6; 8/11; 9/10
Draw; 23/10; 11/5; 12/5; 23/10; 9/4; 23/10; 9/4; 21/10; 9/4; 11/5; 9/4; 11/5; 9/4; 23/10; 9/4; 23/10; 2; 12/5
Lugo; 7/2; 10/3; 15/4; 7/2; 10/3; 37/10; 7/2; 7/2; 10/3; 7/2; 7/2; 10/3; 7/2; 37/10; 19/5; 39/11; 3; 7/2
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-11 18:25:06 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 3/4; 4/5; 5/6; 10/11; 22/25; 5/6; 4/5; 4/5; 5/6; 4/5; 5/6; 5/6; 5/6; 5/6; 5/6; 4/5; 9/10; 4/5; 5/6; 4/5; 8/11; 4/5; 5/6
Draw; 12/5; 9/4; 11/5; 21/10; 5/2; 23/10; 9/4; 23/10; 11/5; 23/10; 9/4; 12/5; 11/5; 12/5; 9/4; 40/17; 9/4; 23/10; 12/5; 40/17; 2; 23/10; 12/5
Lugo; 4; 10/3; 7/2; 19/5; 7/2; 7/2; 37/10; 7/2; 7/2; 10/3; 16/5; 17/5; 100/30; 7/2; 39/11; 16/5; 37/10; 19/5; 39/11; 3; 14/5; 7/2; 
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-11 22:24:53 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 8/11; 4/5; 3/4; 3/4; 17/20; 4/5; 8/11; 4/5; 3/4; 4/5; 3/4; 4/5; 4/5; 4/5; 4/5; 10/13; 3/4; 14/19; 4/5; 3/4; 10/13; 8/11; 8/11; 4/5; 4/5
Draw; 12/5; 9/4; 9/4; 12/5; 127/50; 12/5; 9/4; 23/10; 9/4; 23/10; 23/10; 12/5; 9/4; 12/5; 23/10; 27/11; 5/2; 23/10; 23/10; 5/2; 27/11; 21/10; 12/5; 12/5; 5/2
Lugo; 17/4; 10/3; 15/4; 18/5; 79/20; 15/4; 4; 37/10; 15/4; 7/2; 15/4; 10/3; 18/5; 7/2; 15/4; 19/5; 15/4; 38/11; 37/10; 21/5; 50/13; 3; 14/5; 4; 
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-12 02:24:37 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 4/5; 3/4; 4/5; 3/4; 17/20; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 14/19; 4/5; 4/5; 4/5; 8/11; 4/5; 4/5
Draw; 12/5; 23/10; 9/4; 12/5; 64/25; 12/5; 9/4; 23/10; 9/4; 23/10; 23/10; 12/5; 9/4; 12/5; 23/10; 27/11; 5/2; 23/10; 23/10; 12/5; 27/11; 21/10; 5/2; 5/2
Lugo; 15/4; 10/3; 18/5; 18/5; 39/10; 15/4; 7/2; 37/10; 18/5; 7/2; 15/4; 10/3; 7/2; 7/2; 15/4; 62/17; 15/4; 38/11; 37/10; 4; 37/10; 3; 7/2; 7/2
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-12 10:24:38 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 4/5; 4/5; 4/5; 3/4; 17/20; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 10/13; 4/5; 4/5; 4/5; 8/11; 8/11; 4/5; 5/6
Draw; 12/5; 9/4; 9/4; 12/5; 64/25; 12/5; 9/4; 23/10; 9/4; 23/10; 23/10; 12/5; 9/4; 12/5; 23/10; 12/5; 5/2; 23/10; 23/10; 12/5; 27/11; 21/10; 12/5; 5/2; 5/2
Lugo; 15/4; 10/3; 18/5; 18/5; 39/10; 15/4; 7/2; 37/10; 18/5; 7/2; 15/4; 10/3; 18/5; 7/2; 7/2; 37/10; 15/4; 33/10; 37/10; 4; 15/4; 3; 14/5; 7/2; 7/2
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-12 14:24:59 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 4/5; 4/5; 4/5; 3/4; 17/20; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 10/13; 4/5; 4/5; 4/5; 8/11; 8/11; 4/5; 5/6
Draw; 12/5; 9/4; 9/4; 12/5; 64/25; 12/5; 9/4; 23/10; 9/4; 23/10; 23/10; 12/5; 9/4; 12/5; 23/10; 27/11; 5/2; 23/10; 23/10; 12/5; 27/11; 21/10; 12/5; 5/2; 5/2
Lugo; 15/4; 10/3; 18/5; 18/5; 39/10; 15/4; 7/2; 37/10; 18/5; 7/2; 15/4; 10/3; 18/5; 7/2; 7/2; 62/17; 15/4; 33/10; 37/10; 4; 37/10; 3; 14/5; 7/2; 7/2
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-12 18:24:58 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 4/5; 4/5; 4/5; 3/4; 17/20; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 10/13; 4/5; 4/5; 4/5; 8/11; 8/11; 4/5; 5/6
Draw; 12/5; 9/4; 9/4; 12/5; 64/25; 12/5; 9/4; 23/10; 9/4; 23/10; 23/10; 12/5; 9/4; 12/5; 23/10; 27/11; 5/2; 23/10; 23/10; 12/5; 27/11; 21/10; 12/5; 5/2; 5/2
Lugo; 15/4; 10/3; 18/5; 18/5; 39/10; 15/4; 7/2; 37/10; 18/5; 7/2; 15/4; 10/3; 18/5; 7/2; 7/2; 62/17; 15/4; 33/10; 37/10; 4; 37/10; 3; 14/5; 7/2; 7/2
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-12 22:24:47 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 4/5; 3/4; 4/5; 3/4; 21/25; 3/4; 8/11; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 10/13; 4/5; 4/5; 4/5; 8/11; 8/11; 4/5; 4/5
Draw; 12/5; 23/10; 9/4; 12/5; 53/20; 5/2; 12/5; 23/10; 9/4; 12/5; 23/10; 12/5; 9/4; 12/5; 12/5; 5/2; 5/2; 23/10; 23/10; 5/2; 5/2; 9/4; 12/5; 5/2; 13/5
Lugo; 15/4; 10/3; 18/5; 18/5; 19/5; 18/5; 7/2; 37/10; 18/5; 7/2; 7/2; 10/3; 18/5; 7/2; 7/2; 18/5; 15/4; 33/10; 37/10; 4; 62/17; 3; 14/5; 7/2; 7/2
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-13 02:24:11 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 4/5; 3/4; 4/5; 3/4; 21/25; 3/4; 8/11; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 8/11; 4/5; 4/5; 3/4; 10/13; 4/5; 4/5; 4/5; 4/6; 4/5; 4/5
Draw; 12/5; 12/5; 9/4; 12/5; 64/25; 5/2; 12/5; 23/10; 9/4; 12/5; 23/10; 12/5; 9/4; 11/5; 12/5; 5/2; 5/2; 23/10; 23/10; 5/2; 5/2; 9/4; 5/2; 13/5
Lugo; 15/4; 10/3; 18/5; 18/5; 79/20; 18/5; 7/2; 37/10; 18/5; 7/2; 7/2; 10/3; 18/5; 100/30; 7/2; 18/5; 15/4; 33/10; 37/10; 4; 62/17; 3; 7/2; 7/2
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-13 10:24:11 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 4/5; 3/4; 4/5; 3/4; 21/25; 3/4; 8/11; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 8/11; 4/5; 4/5; 3/4; 10/13; 4/5; 4/5; 4/5; 4/6; 4/5
Draw; 12/5; 23/10; 9/4; 12/5; 64/25; 12/5; 12/5; 23/10; 9/4; 12/5; 23/10; 12/5; 9/4; 11/5; 12/5; 5/2; 5/2; 23/10; 23/10; 5/2; 5/2; 21/10; 13/5
Lugo; 15/4; 10/3; 18/5; 18/5; 79/20; 18/5; 7/2; 37/10; 18/5; 7/2; 7/2; 10/3; 18/5; 100/30; 7/2; 18/5; 4; 33/10; 37/10; 4; 62/17; 3; 7/2
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-13 14:24:57 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 4/5; 3/4; 4/5; 3/4; 21/25; 3/4; 8/11; 4/5; 4/5; 4/5; 4/5; 4/5; 5/6; 8/11; 4/5; 3/4; 10/13; 4/5; 4/5; 5/6; 4/6; 4/5; 4/5; 4/5; 
Draw; 12/5; 23/10; 23/10; 12/5; 131/50; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 12/5; 9/4; 23/10; 23/10; 27/11; 5/2; 23/10; 23/10; 5/2; 5/2; 21/10; 12/5; 13/5; 13/5
Lugo; 15/4; 10/3; 7/2; 18/5; 77/20; 18/5; 7/2; 37/10; 7/2; 7/2; 7/2; 16/5; 10/3; 16/5; 7/2; 57/17; 4; 33/10; 37/10; 19/5; 57/17; 7/2; 13/5; 7/2; 7/2
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-13 18:25:02 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 8/11; 8/11; 3/4; 3/4; 4/5; 8/11; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 3/4; 7/10; 8/11; 10/13; 3/4; 10/13; 14/19; 3/4; 10/13; 4/6; 4/6; 8/11; 8/11
Draw; 12/5; 12/5; 23/10; 12/5; 53/20; 5/2; 12/5; 27/11; 23/10; 12/5; 12/5; 5/2; 47/20; 23/10; 12/5; 28/11; 5/2; 23/10; 12/5; 13/5; 28/11; 9/4; 5/2; 13/5; 13/5
Lugo; 17/4; 7/2; 18/5; 18/5; 41/10; 15/4; 7/2; 39/10; 18/5; 4; 15/4; 10/3; 37/10; 100/30; 15/4; 15/4; 4; 33/10; 19/5; 4; 15/4; 7/2; 3; 4; 
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-13 22:24:43 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 4/6; 7/10; 7/10; 8/11; 18/25; 4/6; 4/6; 3/4; 7/10; 4/6; 7/10; 7/10; 7/10; 7/10; 4/6; 9/13; 3/4; 7/10; 14/19; 7/10; 9/13; 4/6; 4/6; 4/6; 4/6
Draw; 12/5; 12/5; 12/5; 5/2; 69/25; 13/5; 12/5; 27/11; 12/5; 5/2; 23/10; 13/5; 12/5; 23/10; 5/2; 13/5; 5/2; 27/11; 12/5; 13/5; 45/17; 23/10; 5/2; 27/10; 27/10
Lugo; 19/4; 15/4; 4; 18/5; 23/5; 4; 39/10; 4; 4; 15/4; 4; 100/30; 4; 54/13; 4; 7/2; 19/5; 22/5; 21/5; 7/2; 3; 22/5; 22/5; ; 
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-14 02:24:09 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 4/6; 7/10; 4/6; 8/11; 17/25; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 7/10; 4/6; 13/20; 4/6; 11/17; 4/6; 7/10; 7/10; 7/10; 4/6; 4/7; 8/13; 8/13
Draw; 12/5; 5/2; 12/5; 5/2; 11/4; 13/5; 5/2; 13/5; 12/5; 5/2; 23/10; 13/5; 12/5; 12/5; 5/2; 45/17; 27/10; 27/11; 28/11; 13/5; 27/10; 23/10; 11/4; 11/4
Lugo; 19/4; 15/4; 21/5; 18/5; 51/10; 4; 39/10; 21/5; 4; 15/4; 17/4; 7/2; 4; 49/11; 17/4; 7/2; 9/2; 9/2; 7/2; 24/5; 24/5; ; ; 
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-14 10:24:27 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 3/4; 7/10; 8/11; 8/11; 37/50; 4/6; 4/6; 7/10; 8/11; 4/6; 8/11; 8/11; 3/4; 7/10; 7/10; 5/7; 4/6; 13/17; 7/10; 3/4; 5/7; 8/11; 4/6; 8/11
Draw; 12/5; 5/2; 23/10; 5/2; 68/25; 5/2; 12/5; 13/5; 23/10; 5/2; 12/5; 13/5; 47/20; 23/10; 5/2; 13/5; 27/10; 5/2; 28/11; 13/5; 45/17; 5/2; 5/2; 
Lugo; 4; 15/4; 19/5; 18/5; 9/2; 4; 39/10; 19/5; 4; 15/4; 7/2; 15/4; 100/30; 15/4; 39/10; 17/4; 17/5; 4; 75/19; 4; 7/2; ; ; 
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-14 14:25:22 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 4/6; 4/6; 7/10; 8/11; 18/25; 4/6; 4/6; 7/10; 7/10; 4/6; 7/10; 7/10; 7/10; 13/20; 4/6; 9/13; 4/6; 13/18; 7/10; 7/10; 9/13; 4/6; 8/11; 4/6; 8/11
Draw; 5/2; 12/5; 12/5; 5/2; 67/25; 5/2; 12/5; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 5/2; 13/5; 27/10; 27/11; 28/11; 45/17; 13/5; 27/10; 13/5; 27/10; 
Lugo; 9/2; 4; 18/5; 24/5; 4; 39/10; 4; 4; 15/4; 4; 7/2; 4; 17/4; 17/4; 37/10; 22/5; 43/10; 22/5; 23/5; 23/5; 23/5; ; ; ; 
META; spain/la-liga-segunda/numancia-v-lugo; 2018-04-14 18:23:59 GMT+3; 2018-04-14 17:00; Nothing; Xlenovo
Numancia; 4/6; 4/6; 4/6; 8/11; 37/50; 4/6; 4/6; 7/10; 8/11; 4/6; 8/11; 7/10; 7/10; 13/20; 7/10; 9/13; 4/6; 13/17; 7/10; 8/11; 9/13; 8/11; 8/11; 8/11
Draw; 5/2; 12/5; 12/5; 5/2; 67/25; 5/2; 12/5; 13/5; 5/2; 5/2; 13/5; 12/5; 12/5; 12/5; 13/5; 27/10; 5/2; 28/11; 13/5; 45/17; 5/2; 27/10; 13/5; 
Lugo; 17/4; 4; 21/5; 18/5; 23/5; 4; 39/10; 19/5; 4; 7/2; 15/4; 4; 7/2; 4; 77/19; 17/4; 17/5; 17/4; 41/10; 21/5; 23/5; 21/5; 23/5; 
