META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-10 22:22:30 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Alcorcon; 1/33; 9/5
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-12 22:25:46 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 1/50; 6/4
Draw; 1/100; 9/5
Alcorcon; 1/50; 9/5
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-13 02:25:34 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 1/33; 6/4
Draw; 1/100; 9/5
Alcorcon; 1/33; 9/5
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-13 10:25:50 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 1/33; 6/4
Draw; 1/100; 9/5
Alcorcon; 1/33; 9/5
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-13 14:26:18 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 1/33; 6/4
Draw; 1/100; 9/5
Alcorcon; 1/33; 9/5
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-13 18:26:11 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 11/10; 21/20; 11/10; 29/25; 1; 11/10; 21/20; 23/20; 11/10; 21/20; 1; 23/20; 21/20; 11/10; 1/4; 10/9; 
Draw; 21/10; 2; 47/20; 2; 28/13; 2; 21/10; 21/10; 2; 39/19; 28/13; 21/10; 21/10; 21/10; 8/15; 23/10; 
Alcorcon; 14/5; 11/4; 13/5; 139/0; 13/5; 11/4; 13/5; 11/4; 5/2; 13/5; 28/11; 27/10; 14/5; 29/10; 13/5; 7/5; 13/5
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-13 22:25:56 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 23/20; 11/10; 6/5; 23/20; 133/00; 11/10; 1; 6/5; 23/20; 6/5; 5/4; 6/5; 6/5; 11/10; 13/11; 1; 5/4; 6/5; 5/4; 8/11; 5/4
Draw; 21/10; 2; 19/10; 57/25; 2; 15/8; 28/13; 2; 21/10; 21/10; 2; 21/10; 11/5; 21/10; 28/13; 21/10; 21/10; 21/10; 9/5; 11/5; 
Alcorcon; 13/5; 23/10; 13/5; 61/25; 5/2; 5/2; 11/4; 23/10; 5/2; 12/5; 23/10; 12/5; 23/10; 13/5; 21/10; 27/10; 5/2; 49/20; 23/10; 7/5; 23/10
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-14 02:24:27 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 5/4; 23/20; 5/4; 23/20; 33/25; 21/20; 6/5; 1; 21/20; 5/4; 23/20; 6/5; 5/4; 6/5; 6/5; 11/10; 13/11; 21/20; 5/4; 6/5; 5/4; 20/21; 5/4
Draw; 21/10; 19/10; 2; 19/10; 57/25; 19/10; 2; 15/8; 28/13; 2; 21/10; 21/10; 2; 21/10; 11/5; 21/10; 28/13; 85/40; 21/10; 28/13; 9/5; 11/5; 
Alcorcon; 12/5; 23/10; 13/5; 49/20; 5/2; 12/5; 5/2; 13/5; 23/10; 5/2; 12/5; 23/10; 12/5; 23/10; 13/5; 21/10; 28/11; 5/2; 49/20; 23/10; 9/4; 12/5; 
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-14 10:24:39 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 5/4; 23/20; 6/5; 23/20; 33/25; 11/10; 6/5; 11/10; 21/20; 6/5; 23/20; 5/4; 5/4; 6/5; 6/5; 11/10; 13/11; 21/20; 5/4; 6/5; 5/4; 1; 5/4
Draw; 21/10; 19/10; 2; 19/10; 57/25; 19/10; 2; 15/8; 28/13; 2; 21/10; 2; 21/10; 2; 21/10; 11/5; 21/10; 28/13; 21/10; 21/10; 21/10; 9/5; 11/5
Alcorcon; 12/5; 23/10; 13/5; 49/20; 12/5; 12/5; 12/5; 13/5; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 13/5; 21/10; 28/11; 5/2; 49/20; 23/10; 21/10; 12/5; 
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-14 14:25:07 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 23/20; 23/20; 6/5; 23/20; 32/25; 11/10; 6/5; 11/10; 21/20; 6/5; 23/20; 6/5; 5/4; 11/10; 15/13; 11/10; 13/11; 21/20; 5/4; 6/5; 15/13; 1; 10/9; 23/20; 5/4
Draw; 21/10; 19/10; 2; 19/10; 56/25; 19/10; 2; 15/8; 28/13; 2; 2; 21/10; 2; 21/10; 11/5; 21/10; 28/13; 85/40; 21/10; 21/10; 9/5; 2; 21/10; 11/5; 
Alcorcon; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 12/5; 13/5; 12/5; 5/2; 12/5; 23/10; 5/2; 27/11; 13/5; 21/10; 28/11; 5/2; 49/20; 27/11; 21/10; 21/10; 11/5; 13/5
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-14 18:24:53 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 23/20; 23/20; 6/5; 23/20; 32/25; 11/10; 6/5; 11/10; 21/20; 6/5; 23/20; 6/5; 5/4; 11/10; 15/13; 11/10; 13/11; 21/20; 5/4; 6/5; 15/13; 1; 10/9; 23/20; 5/4
Draw; 21/10; 2; 19/10; 56/25; 19/10; 2; 15/8; 28/13; 2; 2; 21/10; 2; 21/10; 11/5; 21/10; 28/13; 85/40; 21/10; 21/10; 9/5; 2; 21/10; 11/5; ; 
Alcorcon; 13/5; 12/5; 12/5; 13/5; 13/5; 12/5; 12/5; 12/5; 13/5; 12/5; 5/2; 12/5; 23/10; 5/2; 27/11; 13/5; 21/10; 28/11; 5/2; 49/20; 27/11; 21/10; 21/10; 11/5; 13/5
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-14 22:24:49 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 5/4; 13/10; 27/20; 13/10; 37/25; 5/4; 5/4; 5/4; 13/10; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 23/17; 6/5; 23/18; 13/10; 11/8; 11/8; 23/17; 10/9; 5/4; 13/10; 7/5
Draw; 21/10; 2; 109/0; 15/8; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 21/10; 11/5; 28/13; 21/10; 21/10; 2; 21/10; 9/5; 19/10; 2; 21/10; ; ; ; 
Alcorcon; 12/5; 21/10; 21/10; 21/10; 56/25; 21/10; 9/4; 21/10; 21/10; 21/10; 11/5; 11/5; 43/20; 11/5; 21/10; 28/13; 23/10; 23/12; 21/10; 9/4; 21/10; 28/13; 19/10; 2; 11/5; 
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-15 02:24:46 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 5/4; 13/10; 27/20; 13/10; 37/25; 5/4; 5/4; 5/4; 13/10; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 23/17; 6/5; 23/18; 13/10; 11/8; 11/8; 7/5; 10/9; 5/4; 13/10; 7/5
Draw; 21/10; 2; 109/0; 15/8; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 21/10; 11/5; 28/13; 21/10; 21/10; 2; 21/10; 9/5; 19/10; 2; 21/10; ; ; ; 
Alcorcon; 12/5; 21/10; 21/10; 21/10; 56/25; 21/10; 9/4; 21/10; 21/10; 21/10; 11/5; 11/5; 43/20; 11/5; 21/10; 28/13; 23/10; 23/12; 21/10; 9/4; 21/10; 28/13; 19/10; 2; 11/5; 
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-15 10:24:30 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 29/20; 7/5; 29/20; 13/10; 38/25; 13/10; 11/8; 13/10; 13/10; 29/20; 7/5; 29/20; 29/20; 7/5; 7/5; 16/11; 7/5; 25/18; 13/10; 31/20; 29/20; 16/11; 5/4; 7/5; 6/4
Alcorcon; 2; 19/10; 21/10; 109/0; 2; 2; 21/10; 19/10; 2; 2; 2; 39/19; 2; 30/17; 21/10; 2; 21/10; 39/19; 9/5; 19/10; 21/10; ; ; ; 
Draw; 21/10; 19/10; 2; 109/0; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 21/10; 2; 21/10; 9/5; 19/10; 21/10; ; ; 
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-15 14:25:11 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 29/20; 7/5; 29/20; 13/10; 38/25; 13/10; 11/8; 13/10; 13/10; 29/20; 11/8; 29/20; 7/5; 7/5; 7/5; 7/5; 7/5; 11/8; 13/10; 29/20; 29/20; 16/11; 5/4; 27/20; 7/5; 6/4
Alcorcon; 2; 19/10; 21/10; 109/0; 2; 2; 21/10; 19/10; 21/10; 2; 2; 39/19; 2; 9/5; 21/10; 85/40; 21/10; 39/19; 9/5; 9/5; 19/10; 21/10; ; ; ; 
Draw; 21/10; 19/10; 2; 109/0; 19/10; 2; 15/8; 21/10; 2; 19/10; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 9/5; 19/10; 2; 21/10; ; ; 
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-15 18:24:56 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 29/20; 11/8; 11/8; 13/10; 73/50; 13/10; 11/8; 13/10; 13/10; 11/8; 11/8; 7/5; 7/5; 7/5; 11/8; 7/5; 7/5; 7/5; 13/10; 29/20; 29/20; 7/5; 6/5; 5/4; 13/10; 7/5
Draw; 21/10; 2; 19/10; 2; 54/25; 19/10; 2; 15/8; 21/10; 19/10; 2; 19/10; 39/20; 2; 39/19; 21/10; 21/11; 21/10; 21/10; 21/10; 21/10; 7/4; 19/10; 19/10; 2; 
Alcorcon; 2; 21/10; 21/10; 23/10; 2; 2; 21/10; 21/10; 21/10; 21/10; 41/20; 21/10; 2; 28/13; 2; 31/16; 21/10; 85/40; 11/5; 28/13; 9/5; 2; 9/4; ; ; 
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-15 22:24:22 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 11/8; 11/8; 11/8; 13/10; 73/50; 13/10; 11/8; 13/10; 6/5; 11/8; 11/8; 7/5; 11/8; 7/5; 11/8; 23/17; 7/5; 7/5; 13/11; 29/20; 29/20; 23/17; 11/8; 7/5; 7/5; 7/5
Draw; 21/10; 2; 19/10; 2; 54/25; 19/10; 2; 15/8; 11/5; 19/10; 2; 19/10; 39/20; 2; 39/19; 21/10; 21/11; 28/13; 2; 21/10; 21/10; 19/10; 19/10; 2; ; 
Alcorcon; 21/10; 2; 21/10; 21/10; 23/10; 2; 2; 40/17; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 2; 31/16; 40/17; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 9/4; 
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-16 02:23:54 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 11/8; 11/8; 11/8; 13/10; 73/50; 13/10; 11/8; 13/10; 6/5; 11/8; 11/8; 7/5; 11/8; 7/5; 11/8; 7/5; 7/5; 13/11; 29/20; 29/20; 23/17; 11/8; 7/5; 7/5; 7/5
Draw; 21/10; 2; 19/10; 2; 54/25; 19/10; 2; 15/8; 11/5; 19/10; 2; 19/10; 39/20; 2; 21/10; 21/10; 21/11; 28/13; 2; 21/10; 21/10; 19/10; 19/10; 2; 21/10
Alcorcon; 21/10; 2; 21/10; 21/10; 23/10; 2; 2; 40/17; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 2; 31/16; 40/17; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 9/4
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-16 10:24:05 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 11/8; 11/8; 11/8; 13/10; 6/4; 13/10; 11/8; 13/10; 23/17; 11/8; 11/8; 7/5; 11/8; 7/5; 11/8; 16/11; 7/5; 4/3; 29/20; 29/20; 23/17; 7/5; 7/5; 7/5; 6/4
Draw; 21/10; 2; 19/10; 2; 43/20; 19/10; 2; 15/8; 21/10; 19/10; 2; 19/10; 39/20; 2; 21/10; 21/10; 21/11; 39/19; 2; 21/10; 21/10; 19/10; 19/10; 2; 
Alcorcon; 21/10; 2; 21/10; 56/25; 2; 2; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 2; 28/13; 2; 31/16; 28/13; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 21/10; 
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-16 14:25:26 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 11/8; 11/8; 11/8; 13/10; 6/4; 13/10; 11/8; 13/10; 23/17; 11/8; 11/8; 7/5; 11/8; 7/5; 11/8; 16/11; 7/5; 4/3; 29/20; 29/20; 23/17; 7/5; 7/5; 7/5; 7/5
Draw; 21/10; 2; 19/10; 2; 43/20; 19/10; 2; 15/8; 21/10; 19/10; 2; 19/10; 39/20; 2; 21/10; 21/10; 21/11; 39/19; 2; 21/10; 21/10; 19/10; 19/10; 21/10; 2
Alcorcon; 21/10; 2; 21/10; 56/25; 2; 2; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 2; 28/13; 2; 31/16; 28/13; 11/5; 11/5; 11/5; 21/10; 11/5; 11/5; 21/10; 
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-16 18:24:43 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 11/8; 13/10; 13/10; 13/10; 34/25; 13/10; 5/4; 5/4; 23/17; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 7/5; 4/3; 4/3; 11/8; 11/8; 13/10; 27/20; 11/8; 11/8; 27/20
Draw; 21/10; 2; 2; 9/4; 2; 15/8; 21/10; 2; 2; 21/10; 2; 21/10; 21/10; 21/11; 39/19; 21/10; 21/10; 21/10; 19/10; 2; 11/5; 11/5; ; ; ; 
Alcorcon; 21/10; 85/40; 11/5; 21/10; 12/5; 11/5; 9/4; 21/10; 11/5; 11/5; 11/5; 9/4; 11/5; 11/5; 21/10; 11/5; 21/10; 39/19; 28/13; 9/4; 9/4; 9/4; 21/10; 9/4; 23/10; 23/10
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-16 22:24:37 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 11/8; 13/10; 13/10; 13/10; 34/25; 13/10; 5/4; 5/4; 23/17; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 7/5; 4/3; 4/3; 11/8; 11/8; 13/10; 13/10; 13/10; 27/20; 27/20
Draw; 21/10; 2; 2; 9/4; 2; 15/8; 21/10; 2; 2; 21/10; 2; 21/10; 21/10; 21/11; 39/19; 21/10; 21/10; 21/10; 19/10; 2; 11/5; 11/5; ; ; ; 
Alcorcon; 21/10; 85/40; 21/10; 21/10; 12/5; 11/5; 9/4; 21/10; 11/5; 21/10; 11/5; 9/4; 43/20; 11/5; 21/10; 11/5; 21/10; 39/19; 28/13; 9/4; 9/4; 9/4; 9/4; 23/10; 23/10; 23/10
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-17 02:24:07 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 11/8; 13/10; 13/10; 13/10; 34/25; 13/10; 5/4; 5/4; 23/17; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 7/5; 4/3; 4/3; 11/8; 13/10; 13/10; 13/10; 27/20; 27/20
Draw; 21/10; 2; 2; 9/4; 2; 15/8; 21/10; 2; 2; 21/10; 2; 21/10; 21/10; 21/11; 39/19; 21/10; 21/10; 19/10; 2; 11/5; 11/5; ; ; ; 
Alcorcon; 21/10; 85/40; 21/10; 21/10; 12/5; 11/5; 9/4; 21/10; 11/5; 21/10; 11/5; 9/4; 11/5; 11/5; 21/10; 11/5; 21/10; 39/19; 28/13; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-17 10:24:15 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 6/4; 29/20; 29/20; 13/10; 157/00; 29/20; 7/5; 7/5; 23/17; 29/20; 7/5; 29/20; 29/20; 7/5; 7/5; 16/11; 7/5; 22/15; 4/3; 6/4; 6/4; 16/11; 6/4; 6/4; 6/4; 8/5
Draw; 2; 2; 54/25; 19/10; 2; 15/8; 21/10; 2; 19/10; 39/20; 21/10; 2; 21/10; 21/10; 79/40; 39/19; 21/10; 21/10; 21/10; 19/10; 2; 21/10; 2; ; ; 
Alcorcon; 2; 19/10; 21/10; 85/40; 2; 15/8; 11/5; 19/10; 2; 2; 2; 21/10; 37/19; 28/13; 2; 21/10; 2; 2; 21/10; ; ; ; ; ; ; 
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-17 14:24:36 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 6/4; 29/20; 6/4; 6/4; 8/5; 29/20; 7/5; 7/5; 23/17; 6/4; 7/5; 6/4; 6/4; 7/5; 6/4; 6/4; 7/5; 52/35; 4/3; 31/20; 31/20; 6/4; 8/5; 13/8; 6/4; 13/8
Draw; 2; 19/10; 19/10; 103/0; 15/8; 2; 9/5; 21/10; 19/10; 2; 19/10; 39/20; 21/10; 19/10; 2; 21/10; 133/7; 39/19; 21/10; 21/10; 39/19; 2; ; ; ; 
Alcorcon; 2; 15/8; 19/10; 109/0; 2; 15/8; 11/5; 15/8; 2; 19/10; 19/10; 2; 21/10; 21/11; 28/13; 2; 19/10; 2; 2; ; ; ; ; ; ; 
META; spain/la-liga-segunda/lugo-v-alcorcon; 2018-03-17 18:23:38 GMT+2; 2018-03-17 17:00; Nothing; Xlenovo
Lugo; 6/4; 29/20; 7/5; 6/4; 151/00; 29/20; 7/5; 7/5; 16/11; 7/5; 7/5; 29/20; 7/5; 7/5; 7/5; 16/11; 7/5; 13/9; 10/7; 31/20; 6/4; 16/11; 6/4; 6/4; 6/4; 6/4
Draw; 2; 19/10; 103/0; 15/8; 2; 9/5; 39/19; 2; 39/20; 21/10; 2; 21/10; 79/40; 2; 2; 2; 2; ; ; ; ; ; ; ; ; 
Alcorcon; 2; 2; 19/10; 58/25; 2; 15/8; 39/19; 2; 2; 2; 39/19; 21/10; 133/7; 39/19; 21/10; 21/10; 21/10; 21/10; 11/5; 11/5; ; ; ; ; ; 
