META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-24 18:27:19 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; ; ; ; ; ; ; 6/4; ; ; 31/20; ; ; 8/5; ; ; 17/11; ; 16/11; 6/4; ; 13/8; ; 17/11; ; ; 7/5; 
Draw; 15/8; ; 2; 2; ; ; ; ; 24/13; 2; ; 2; ; ; 2; ; 2; 19/10; 2; 11/5; 24/13; 15/8; 85/40; 2; 19/10; ; ; 15/8; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-26 22:26:34 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 6/4; 31/20; ; 8/5; ; ; 13/8; ; 17/11; 17/11; 17/11; 16/11; 6/4; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 2; 17/10; ; 7/4; ; ; 9/5; ; 19/10; 9/5; 19/10; 28/17; 2; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 2; 2; ; ; ; ; 24/13; 2; ; 21/10; ; ; 2; ; 2; 37/19; 2; 11/5; 24/13; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-27 02:26:34 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 6/4; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 17/11; 6/4; 16/11; 6/4; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 2; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 9/5; 24/13; 28/17; 2; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 24/13; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 24/13; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-27 10:26:43 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 6/4; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 17/11; 6/4; 16/11; 6/4; 6/4; 13/8; 13/8; 8/5; ; ; ; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 2; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 9/5; 24/13; 28/17; 2; 7/4; 9/5; 9/5; 9/5; ; ; ; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 24/13; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 24/13; 15/8; 11/5; 2; 37/19; ; ; ; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-27 14:30:41 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 6/4; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 6/4; 6/4; 16/11; 6/4; 6/4; 13/8; 13/8; 17/11; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 2; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 24/13; 24/13; 28/17; 2; 7/4; 9/5; 9/5; 19/10; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 24/13; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 24/13; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-27 18:27:42 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 17/11; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-27 22:28:11 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 17/11; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-28 02:28:51 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 17/11; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-28 10:27:36 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 17/11; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-28 14:27:53 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 17/11; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-28 18:27:45 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 8/5; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-28 22:27:45 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 17/11; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-29 02:27:33 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 17/11; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-29 10:27:38 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 8/5; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-29 18:27:51 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 8/5; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-29 22:27:52 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 8/5; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-30 02:27:45 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 8/5; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-30 10:27:40 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 8/5; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-30 14:28:32 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 8/5; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-30 18:27:40 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; ; 17/11; 8/5; ; ; ; ; 8/5; 31/20; ; 8/5; ; ; 13/8; ; 6/4; 8/5; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; ; 17/10; 17/10; ; ; ; ; 24/13; 17/10; ; 7/4; ; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; ; 21/10; 2; ; ; ; ; 21/10; 21/10; ; 21/10; ; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-30 22:25:52 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; 6/4; 17/11; 8/5; 44/25; ; ; ; 8/5; 31/20; ; 8/5; 6/4; ; 13/8; ; 6/4; 8/5; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; 7/4; 17/10; 17/10; 193/ 100; ; ; ; 24/13; 17/10; ; 7/4; 7/4; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; 2; 21/10; 2; 21/10; ; ; ; 21/10; 21/10; ; 21/10; 21/10; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-31 02:25:53 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; 6/4; 17/11; 8/5; 44/25; ; ; ; 8/5; 31/20; ; 8/5; 6/4; ; 13/8; ; 6/4; 17/11; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; 7/4; 17/10; 17/10; 193/ 100; ; ; ; 24/13; 17/10; ; 7/4; 7/4; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; 2; 21/10; 2; 21/10; ; ; ; 21/10; 21/10; ; 21/10; 21/10; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-31 10:26:01 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; 6/4; 17/11; 8/5; 44/25; ; ; ; 8/5; 31/20; ; 8/5; 6/4; ; 13/8; ; 6/4; 17/11; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; 7/4; 17/10; 17/10; 193/ 100; ; ; ; 24/13; 17/10; ; 7/4; 7/4; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; 2; 21/10; 2; 21/10; ; ; ; 21/10; 21/10; ; 21/10; 21/10; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-31 14:26:33 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; 6/4; 17/11; 8/5; 44/25; ; ; ; 8/5; 31/20; ; 8/5; 6/4; ; 13/8; ; 6/4; 17/11; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; 7/4; 17/10; 17/10; 193/ 100; ; ; ; 24/13; 17/10; ; 7/4; 7/4; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; 2; 21/10; 2; 21/10; ; ; ; 21/10; 21/10; ; 21/10; 21/10; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
META; spain/la-liga-segunda/leonesa-v-numancia; 2017-12-31 18:26:38 GMT+2; 2018-01-07 17:00; Nothing; Xlenovo
Leonesa; 8/5; 6/4; 17/11; 8/5; 44/25; ; ; ; 8/5; 31/20; ; 8/5; 6/4; ; 13/8; ; 6/4; 17/11; 6/4; 16/11; 17/11; 6/4; 13/8; 13/8; 8/5; ; ; 7/5; 
Numancia; 2; 7/4; 17/10; 17/10; 193/ 100; ; ; ; 24/13; 17/10; ; 7/4; 7/4; ; 9/5; ; 24/13; 7/4; 24/13; 28/17; 9/5; 7/4; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 15/8; 2; 21/10; 2; 21/10; ; ; ; 21/10; 21/10; ; 21/10; 21/10; ; 2; ; 21/10; 37/19; 21/10; 11/5; 39/19; 15/8; 11/5; 2; 37/19; ; ; 19/10; 
