META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-05 14:23:09 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 2/5; 2/5; 2/5; ; 4/9; ; ; ; 2/5; 4/9; ; ; ; ; 2/5; ; 3/8; 2/5; 7/17; ; ; ; ; 3/8; ; ; ; 
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-06 02:22:57 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 4/11; 4/11; 2/5; 43/100; ; ; ; 7/19; 4/11; 4/11; ; 4/11; ; 4/11; ; 3/8; 2/5; 6/17; 7/19; 1/3; ; 4/11; 3/8; ; 1/6; 1/3; 2/5
Draw; 7/2; 10/3; 17/5; 10/3; 19/5; ; ; ; 18/5; 17/5; 7/2; ; 7/2; ; 15/4; ; 57/17; 10/3; 38/11; 18/5; 100/30; ; 7/2; 57/17; ; 1/100; 3; 7/2
Sevilla B; 17/2; 7; 7; 6; 15/2; ; ; ; 7; 7; 7; ; 7; ; 7; ; 13/2; 7; 13/2; 7; 13/2; ; 15/2; 13/2; ; 1/6; 32/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-06 10:22:57 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 4/11; 4/11; 2/5; 43/100; ; ; ; 7/19; 4/11; 4/11; ; 4/11; ; 4/11; ; 3/8; 2/5; 6/17; 7/19; 1/3; ; 4/11; 3/8; ; 2/9; 1/3; 
Draw; 7/2; 10/3; 7/2; 10/3; 19/5; ; ; ; 18/5; 7/2; 7/2; ; 7/2; ; 15/4; ; 57/17; 10/3; 38/11; 18/5; 100/30; ; 7/2; 57/17; ; 1/20; 3; 
Sevilla B; 17/2; 7; 7; 6; 15/2; ; ; ; 7; 7; 7; ; 7; ; 7; ; 13/2; 7; 13/2; 7; 13/2; ; 15/2; 13/2; ; 1/6; 34/5; 
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-06 14:23:03 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 4/11; 4/11; 2/5; 43/100; ; ; ; 7/19; 4/11; 4/11; ; 4/11; ; 4/11; ; 4/11; 2/5; 6/17; 7/19; 1/3; ; 4/11; 4/11; ; 2/9; 1/3; 2/5
Draw; 7/2; 10/3; 17/5; 10/3; 19/5; ; ; ; 18/5; 17/5; 7/2; ; 7/2; ; 15/4; ; 18/5; 10/3; 38/11; 18/5; 100/30; ; 7/2; 62/17; ; 1/20; 3; 7/2
Sevilla B; 17/2; 7; 7; 6; 15/2; ; ; ; 7; 7; 7; ; 7; ; 7; ; 29/4; 7; 13/2; 7; 13/2; ; 15/2; 29/4; ; 1/6; 34/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-06 18:23:28 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 4/11; 4/11; 2/5; 43/100; ; ; ; 7/19; 4/11; 4/11; ; 4/11; 4/11; 4/11; ; 4/11; 2/5; 6/17; 7/19; 1/3; ; 4/11; 4/11; ; 2/9; 1/3; 2/5
Draw; 7/2; 10/3; 17/5; 10/3; 19/5; ; ; ; 18/5; 17/5; 7/2; ; 7/2; 17/5; 15/4; ; 18/5; 10/3; 38/11; 18/5; 100/30; ; 7/2; 62/17; ; 1/20; 3; 7/2
Sevilla B; 17/2; 7; 7; 6; 15/2; ; ; ; 7; 7; 7; ; 7; 7; 7; ; 29/4; 7; 13/2; 7; 13/2; ; 15/2; 29/4; ; 1/6; 34/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-06 22:23:01 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 4/11; 4/11; 2/5; 43/100; ; ; ; 7/19; 4/11; 4/11; ; 4/11; 4/11; 4/11; ; 4/11; 2/5; 6/17; 7/19; 1/3; ; 4/11; 4/11; ; 3/10; 1/3; 2/5
Draw; 7/2; 10/3; 17/5; 10/3; 19/5; ; ; ; 18/5; 17/5; 7/2; ; 7/2; 17/5; 15/4; ; 18/5; 10/3; 38/11; 18/5; 100/30; ; 7/2; 62/17; ; 3; 3; 7/2
Sevilla B; 17/2; 7; 7; 6; 15/2; ; ; ; 7; 7; 7; ; 7; 7; 7; ; 29/4; 7; 13/2; 7; 13/2; ; 15/2; 29/4; ; 28/5; 34/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-07 02:22:57 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 4/11; 4/11; 2/5; 43/100; ; ; ; 7/19; 4/11; 4/11; ; 4/11; 4/11; 4/11; 4/11; 4/11; 2/5; 6/17; 7/19; 1/3; ; 4/11; 4/11; ; 3/10; 3/10; 2/5
Draw; 7/2; 10/3; 7/2; 10/3; 19/5; ; ; ; 18/5; 7/2; 7/2; ; 7/2; 17/5; 15/4; 7/2; 18/5; 10/3; 38/11; 18/5; 100/30; ; 7/2; 62/17; ; 3; 3; 7/2
Sevilla B; 17/2; 7; 15/2; 6; 15/2; ; ; ; 7; 15/2; 7; ; 7; 7; 7; 7; 29/4; 7; 13/2; 7; 13/2; ; 15/2; 29/4; ; 28/5; 34/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-07 10:23:03 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 4/11; 4/11; 2/5; 43/100; ; ; ; 7/19; 4/11; 4/11; ; 4/11; 4/11; 4/11; 4/11; 4/11; 2/5; 6/17; 7/19; 1/3; ; 4/11; 4/11; ; 2/9; 3/10; 
Draw; 7/2; 10/3; 7/2; 10/3; 19/5; ; ; ; 18/5; 7/2; 7/2; ; 7/2; 17/5; 15/4; 7/2; 39/11; 10/3; 38/11; 18/5; 100/30; ; 7/2; 18/5; ; 1/16; 3; 
Sevilla B; 17/2; 7; 15/2; 6; 15/2; ; ; ; 7; 15/2; 7; ; 7; 7; 7; 7; 29/4; 7; 13/2; 7; 13/2; ; 15/2; 29/4; ; 1/6; 34/5; 
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-07 14:23:17 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 4/11; 4/11; 2/5; 43/100; ; ; 3/10; 7/19; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 2/5; 6/17; 7/19; 1/3; ; 4/11; 4/11; ; 1/3; 3/10; 2/5
Draw; 7/2; 10/3; 7/2; 10/3; 19/5; ; ; 7/2; 18/5; 7/2; 7/2; 10/3; 7/2; 17/5; 15/4; 7/2; 18/5; 10/3; 38/11; 18/5; 100/30; ; 7/2; 62/17; ; 3; 3; 7/2
Sevilla B; 17/2; 7; 15/2; 6; 15/2; ; ; 7; 7; 15/2; 7; 15/2; 7; 7; 7; 7; 29/4; 7; 13/2; 7; 13/2; ; 15/2; 29/4; ; 28/5; 34/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-07 18:23:17 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 4/11; 4/11; 2/5; 43/100; ; ; 3/10; 7/19; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 10/29; 2/5; 6/17; 7/19; 1/3; ; 4/11; 6/17; ; 1/3; 3/10; 2/5
Draw; 7/2; 10/3; 7/2; 10/3; 19/5; ; ; 7/2; 18/5; 7/2; 7/2; 7/2; 7/2; 17/5; 15/4; 7/2; 39/11; 10/3; 38/11; 18/5; 100/30; ; 7/2; 39/11; ; 3; 3; 7/2
Sevilla B; 17/2; 15/2; 15/2; 6; 15/2; ; ; 7; 7; 15/2; 7; 7; 7; 7; 7; 7; 7; 7; 13/2; 7; 13/2; ; 15/2; 7; ; 28/5; 34/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-07 22:23:15 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 4/11; 4/11; 2/5; 43/100; ; 1/3; 3/10; 7/19; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 10/29; 2/5; 6/17; 7/19; 1/3; ; 4/11; 6/17; ; 1/3; 3/10; 2/5
Draw; 7/2; 10/3; 7/2; 10/3; 19/5; ; 7/2; 7/2; 18/5; 7/2; 7/2; 7/2; 7/2; 17/5; 15/4; 7/2; 39/11; 10/3; 38/11; 18/5; 100/30; ; 7/2; 39/11; ; 3; 3; 7/2
Sevilla B; 17/2; 15/2; 15/2; 6; 15/2; ; 7; 7; 7; 15/2; 15/2; 7; 7; 7; 7; 7; 7; 7; 13/2; 7; 13/2; ; 15/2; 7; ; 28/5; 34/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-08 02:23:06 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 4/11; 4/11; 2/5; 43/100; ; 1/3; 3/10; 7/19; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 10/29; 2/5; 6/17; 7/19; 1/3; ; 4/11; 6/17; ; 1/3; 3/10; 2/5
Draw; 7/2; 10/3; 7/2; 10/3; 19/5; ; 7/2; 7/2; 18/5; 7/2; 7/2; 7/2; 7/2; 17/5; 15/4; 7/2; 39/11; 10/3; 38/11; 18/5; 100/30; ; 7/2; 39/11; ; 3; 3; 7/2
Sevilla B; 17/2; 15/2; 15/2; 6; 15/2; ; 7; 7; 7; 15/2; 7; 7; 7; 7; 7; 7; 7; 7; 13/2; 7; 13/2; ; 15/2; 7; ; 6; 34/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-08 10:23:10 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 4/11; 4/11; 2/5; 43/100; ; 1/3; 3/10; 7/19; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 10/29; 2/5; 6/17; 7/19; 1/3; ; 4/11; 6/17; ; 1/3; 3/10; 2/5
Draw; 7/2; 10/3; 7/2; 10/3; 19/5; ; 7/2; 7/2; 18/5; 7/2; 7/2; 7/2; 7/2; 17/5; 15/4; 7/2; 39/11; 10/3; 38/11; 18/5; 100/30; ; 7/2; 39/11; ; 3; 3; 7/2
Sevilla B; 17/2; 15/2; 15/2; 6; 15/2; ; 7; 7; 7; 15/2; 7; 7; 7; 7; 7; 7; 7; 7; 13/2; 7; 13/2; ; 15/2; 7; ; 6; 34/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-08 14:23:25 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 1/3; 4/11; 2/5; 43/100; ; 1/3; 3/10; 7/19; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 10/29; 2/5; 6/17; 7/19; 1/3; ; 4/11; 6/17; ; 1/3; 3/10; 2/5
Draw; 7/2; 7/2; 7/2; 10/3; 19/5; ; 7/2; 7/2; 18/5; 7/2; 7/2; 7/2; 7/2; 17/5; 15/4; 7/2; 39/11; 10/3; 38/11; 18/5; 100/30; ; 7/2; 39/11; ; 3; 3; 7/2
Sevilla B; 17/2; 7; 15/2; 6; 15/2; ; 7; 7; 7; 15/2; 7; 7; 7; 7; 7; 7; 7; 7; 13/2; 7; 13/2; ; 15/2; 7; ; 6; 34/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-08 18:23:24 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 1/3; 4/11; 2/5; 21/50; 1/3; 1/3; 3/10; 7/19; 4/11; 4/11; 4/11; 4/11; 2/5; 4/11; 4/11; 6/17; 2/5; 6/17; 7/19; 1/3; ; 2/5; 6/17; ; 3/10; 1/3; 2/5
Draw; 7/2; 7/2; 17/5; 10/3; 77/20; 7/2; 7/2; 7/2; 18/5; 17/5; 7/2; 7/2; 7/2; 10/3; 15/4; 7/2; 39/11; 10/3; 38/11; 18/5; 100/30; ; 7/2; 39/11; ; 3; 3; 7/2
Sevilla B; 17/2; 15/2; 7; 6; 77/10; 15/2; 7; 7; 7; 7; 7; 7; 7; 13/2; 7; 7; 27/4; 7; 13/2; 7; 6; ; 15/2; 7; ; 33/5; 33/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-08 22:23:34 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 1/3; 4/11; 2/5; 11/25; 1/3; 1/3; 3/10; 7/19; 4/11; 4/11; 4/11; 4/11; 2/5; 4/11; 4/11; 7/19; 2/5; 6/17; 7/19; 1/3; ; 2/5; 7/19; ; 3/10; 1/3; 2/5
Draw; 7/2; 7/2; 17/5; 10/3; 73/20; 7/2; 7/2; 7/2; 18/5; 17/5; 7/2; 10/3; 7/2; 10/3; 15/4; 10/3; 62/17; 10/3; 38/11; 18/5; 100/30; ; 7/2; 37/10; ; 3; 3; 7/2
Sevilla B; 17/2; 15/2; 7; 6; 38/5; 15/2; 7; 7; 7; 7; 15/2; 7; 7; 13/2; 7; 7; 29/4; 7; 13/2; 7; 6; ; 15/2; 15/2; ; 33/5; 33/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-09 02:23:23 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 1/3; 4/11; 2/5; 21/50; 1/3; 1/3; 3/10; 7/19; 4/11; 4/11; 4/11; 4/11; 2/5; 4/11; 4/11; 7/19; 2/5; 6/17; 7/19; 1/3; ; 2/5; 7/19; ; 3/10; 1/3; 2/5
Draw; 7/2; 7/2; 17/5; 10/3; 77/20; 7/2; 7/2; 7/2; 18/5; 17/5; 7/2; 7/2; 7/2; 10/3; 15/4; 7/2; 62/17; 10/3; 38/11; 18/5; 100/30; ; 7/2; 37/10; ; 3; 3; 7/2
Sevilla B; 17/2; 15/2; 7; 6; 77/10; 15/2; 7; 7; 7; 7; 15/2; 13/2; 7; 13/2; 7; 7; 29/4; 7; 13/2; 7; 6; ; 15/2; 15/2; ; 33/5; 33/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-09 10:23:32 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 1/3; 4/11; 2/5; 21/50; 1/3; 1/3; 3/10; 7/19; 4/11; 4/11; ; 4/11; 2/5; 4/11; 4/11; 7/19; 2/5; 6/17; 7/19; 1/3; ; 2/5; 7/19; ; 3/10; 1/3; 2/5
Draw; 7/2; 7/2; 17/5; 10/3; 77/20; 7/2; 7/2; 7/2; 18/5; 17/5; 7/2; 7/2; 7/2; 10/3; 15/4; 7/2; 62/17; 17/5; 38/11; 18/5; 100/30; ; 7/2; 37/10; ; 3; 3; 7/2
Sevilla B; 17/2; 15/2; 7; 6; 77/10; 15/2; 7; 7; 7; 7; 15/2; 13/2; 7; 13/2; 7; 7; 29/4; 29/4; 13/2; 7; 6; ; 15/2; 15/2; ; 33/5; 33/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-09 14:24:17 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 1/3; 4/11; 2/5; 21/50; 1/3; 1/3; 3/10; 7/19; 4/11; 4/11; ; 4/11; 2/5; 4/11; 4/11; 7/19; 2/5; 6/17; 7/19; 1/3; ; 2/5; 7/19; ; 3/10; 1/3; 2/5
Draw; 7/2; 7/2; 17/5; 10/3; 77/20; 7/2; 7/2; 7/2; 18/5; 17/5; 7/2; 10/3; 7/2; 10/3; 15/4; 7/2; 62/17; 17/5; 38/11; 18/5; 100/30; ; 7/2; 37/10; ; 3; 3; 7/2
Sevilla B; 17/2; 15/2; 7; 6; 77/10; 15/2; 7; 7; 7; 7; 15/2; 7; 7; 13/2; 7; 7; 29/4; 29/4; 13/2; 7; 6; ; 15/2; 15/2; ; 33/5; 33/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-09 18:27:41 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 1/3; 4/11; 2/5; 21/50; 1/3; 1/3; 3/10; 7/19; 4/11; 4/11; ; 4/11; 2/5; 4/11; 4/11; 7/19; 2/5; 6/17; 7/19; 1/3; ; 2/5; 7/19; ; 3/10; 1/3; 2/5
Draw; 7/2; 7/2; 17/5; 10/3; 77/20; 7/2; 7/2; 7/2; 18/5; 17/5; 7/2; 10/3; 7/2; 10/3; 15/4; 7/2; 62/17; 17/5; 38/11; 18/5; 100/30; ; 7/2; 37/10; ; 3; 3; 7/2
Sevilla B; 17/2; 15/2; 7; 6; 77/10; 15/2; 7; 7; 7; 7; 15/2; 7; 7; 13/2; 7; 7; 29/4; 29/4; 13/2; 7; 6; ; 15/2; 15/2; ; 33/5; 33/5; 15/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-09 22:23:52 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 1/3; 4/11; 2/5; 21/50; 1/3; 1/3; 3/10; 7/19; 4/11; ; ; 4/11; 2/5; 4/11; 4/11; 7/19; 2/5; 6/17; 7/19; 1/3; ; 2/5; 7/19; ; 4/11; 4/11; 2/5
Draw; 7/2; 7/2; 17/5; 10/3; 77/20; 7/2; 7/2; 7/2; 18/5; 17/5; ; 10/3; 7/2; 10/3; 15/4; 7/2; 62/17; 17/5; 38/11; 18/5; 100/30; ; 7/2; 37/10; ; 10/3; 10/3; 7/2
Sevilla B; 17/2; 7; 7; 6; 77/10; 15/2; 7; 7; 7; 7; 15/2; 7; 7; 13/2; 7; 7; 29/4; 29/4; 13/2; 7; 6; ; 15/2; 15/2; ; 37/5; 38/5; 38/5
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-10 02:23:04 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 1/3; 4/11; 2/5; 21/50; 1/3; 1/3; 3/10; 7/19; 4/11; ; ; 4/11; 2/5; 4/11; 4/11; 7/19; 2/5; 6/17; 7/19; 1/3; ; 2/5; 7/19; ; 4/11; 4/11; 2/5
Draw; 7/2; 7/2; 17/5; 10/3; 77/20; 7/2; 7/2; 7/2; 18/5; 17/5; ; 10/3; 7/2; 10/3; 15/4; 7/2; 62/17; 17/5; 38/11; 18/5; 100/30; ; 7/2; 37/10; ; 10/3; 10/3; 7/2
Sevilla B; 17/2; 7; 7; 6; 77/10; 15/2; 7; 7; 7; 7; 15/2; 7; 7; 13/2; 7; 7; 29/4; 29/4; 13/2; 7; 6; ; 15/2; 15/2; ; 37/5; 38/5; 38/5
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-10 10:23:26 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 1/3; 4/11; 2/5; 21/50; 1/3; 1/3; 3/10; 7/19; 4/11; ; ; 4/11; 2/5; 4/11; 4/11; 3/8; 2/5; 6/17; 7/19; 1/3; ; 2/5; 3/8; ; 4/11; 4/11; 2/5
Draw; 7/2; 7/2; 17/5; 10/3; 77/20; 7/2; 7/2; 7/2; 18/5; 17/5; ; 10/3; 7/2; 10/3; 15/4; 7/2; 18/5; 17/5; 38/11; 18/5; 100/30; ; 7/2; 62/17; ; 7/2; 10/3; 7/2
Sevilla B; 17/2; 7; 7; 6; 77/10; 15/2; 7; 7; 7; 7; 7; 7; 7; 13/2; 7; 7; 29/4; 29/4; 13/2; 7; 6; ; 15/2; 29/4; ; 37/5; 38/5; 38/5
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-10 14:25:52 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 1/3; 4/11; 2/5; 39/100; 3/10; 1/3; 3/10; 7/19; 4/11; ; ; 1/3; 7/20; 4/11; 4/11; 10/29; 2/5; 6/19; 7/19; 1/3; ; 4/11; 10/29; ; 1/3; 4/11; 4/11
Draw; 7/2; 7/2; 7/2; 10/3; 39/10; 15/4; 7/2; 7/2; 18/5; 7/2; ; 10/3; 7/2; 7/2; 15/4; 7/2; 19/5; 17/5; 18/5; 18/5; 7/2; ; 15/4; 19/5; ; 7/2; 10/3; 7/2
Sevilla B; 17/2; 7; 15/2; 6; 87/10; 15/2; 7; 15/2; 7; 15/2; 15/2; 15/2; 15/2; 7; 7; 15/2; 8; 29/4; 7; 7; 13/2; ; 17/2; 8; ; 33/5; 38/5; 17/2
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-10 18:23:24 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 1/3; 4/11; 2/5; 39/100; 3/10; 1/3; 3/10; 7/19; 4/11; ; ; 1/3; 7/20; 4/11; 4/11; 10/29; 2/5; 6/19; 7/19; 1/3; ; 4/11; 10/29; ; 4/11; 4/11; 4/11
Draw; 7/2; 7/2; 7/2; 10/3; 39/10; 15/4; 7/2; 7/2; 18/5; 7/2; ; 10/3; 7/2; 7/2; 15/4; 7/2; 19/5; 17/5; 18/5; 18/5; 7/2; ; 15/4; 19/5; ; 3; 10/3; 7/2
Sevilla B; 17/2; 7; 15/2; 6; 87/10; 15/2; 7; 15/2; 7; 15/2; 15/2; 15/2; 15/2; 7; 7; 15/2; 8; 29/4; 7; 7; 13/2; ; 17/2; 8; ; 36/5; 36/5; 42/5
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-10 22:21:52 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 1/3; 4/11; 2/5; 2/5; 1/3; 1/3; 3/10; 7/19; 4/11; ; ; 1/3; 4/11; 4/11; 4/11; 6/17; 4/11; 6/19; 7/19; 1/3; ; 4/11; 6/17; ; 4/11; 1/3; 2/5
Draw; 7/2; 7/2; 18/5; 10/3; 79/20; 18/5; 7/2; 7/2; 18/5; 18/5; ; 7/2; 15/4; 7/2; 15/4; 7/2; 19/5; 15/4; 18/5; 18/5; 7/2; ; 15/4; 50/13; ; 7/2; 10/3; 7/2
Sevilla B; 17/2; 7; 15/2; 6; 81/10; 15/2; 7; 7; 7; 15/2; 15/2; 7; 15/2; 7; 7; 7; 15/2; 31/4; 7; 7; 13/2; ; 8; 31/4; ; 37/5; 36/5; 39/5
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-11 02:22:39 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 4/11; 1/3; 4/11; 2/5; 2/5; 1/3; 1/3; 3/10; 7/19; 4/11; ; ; 1/3; 4/11; 4/11; 4/11; 6/17; 4/11; 6/19; 7/19; 1/3; ; 4/11; 6/17; ; 4/11; 1/3; 2/5
Draw; 7/2; 7/2; 18/5; 10/3; 79/20; 18/5; 7/2; 7/2; 18/5; 18/5; ; 7/2; 15/4; 7/2; 15/4; 7/2; 19/5; 15/4; 18/5; 18/5; 7/2; ; 15/4; 50/13; ; 7/2; 10/3; 7/2
Sevilla B; 17/2; 7; 7; 6; 81/10; 15/2; 7; 7; 7; 7; 7; 7; 15/2; 7; 7; 7; 15/2; 31/4; 7; 7; 13/2; ; 8; 31/4; ; 38/5; 36/5; 39/5
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-11 10:22:48 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 2/5; 1/3; 2/5; 2/5; 23/50; 1/3; 4/11; 1/3; 7/18; 2/5; 2/5; 2/5; 2/5; 2/5; 4/9; 2/5; 3/8; 4/11; 2/5; 7/18; 2/5; ; 21/50; 3/8; ; 2/5; 2/5; 4/9
Draw; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 7/2; 37/10; 7/2; ; 10/3; 15/4; 17/5; 7/2; 7/2; 15/4; 15/4; 19/5; 37/10; 7/2; ; 15/4; 19/5; ; 7/2; 7/2; 7/2
Sevilla B; 7; 7; 6; 11/2; 67/10; 6; 6; 6; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 27/4; 15/2; 53/10; 6; 21/4; ; 6; 27/4; ; 7; 29/5; 34/5
META; spain/la-liga-segunda/rayo-vallecano-v-sevilla-b; 2018-02-11 14:23:55 GMT+2; 2018-02-11 17:00; Nothing; Xlenovo
Rayo Vallecano; 2/5; 1/3; 2/5; 2/5; 23/50; 4/11; 2/5; 4/11; 7/18; 2/5; 2/5; 2/5; 2/5; 2/5; 4/9; 2/5; 3/8; 2/5; 7/17; 7/18; 2/5; ; 21/50; 7/18; ; 2/5; 4/9; 2/5
Draw; 7/2; 7/2; 17/5; 7/2; 19/5; 7/2; 10/3; 7/2; 37/10; 17/5; ; 7/2; 7/2; 10/3; 7/2; 7/2; 37/10; 7/2; 39/11; 37/10; 100/30; ; 15/4; 15/4; ; 7/2; 7/2; 7/2
