META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-02 22:22:20 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-03 18:23:34 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
SD Huesca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-03 22:24:18 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
SD Huesca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-04 02:23:56 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
SD Huesca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-04 10:23:56 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
SD Huesca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-04 14:24:30 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
SD Huesca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-04 18:24:45 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; ; 13/8; 13/8; ; ; ; ; ; 17/10; 13/8; 17/10; ; ; ; ; ; ; ; 9/5; ; 17/10; ; ; 13/8; ; ; 3/10; ; 
SD Huesca; ; 9/5; 28/17; ; ; ; ; ; 28/17; 33/20; 9/5; ; ; ; ; ; ; ; 99/50; ; 28/17; ; ; 9/5; ; ; 1/3; ; 
Draw; ; 19/10; 2; ; ; ; ; ; 2; 2; ; ; ; ; ; ; ; ; 2; ; 2; ; ; 2; ; ; 20/21; ; 
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-04 22:24:57 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; ; 13/8; 13/8; ; ; ; ; ; 17/10; ; 17/10; 13/8; ; ; ; 17/10; ; 17/10; 9/5; ; 17/10; ; ; 13/8; 17/10; ; 2/5; ; 
SD Huesca; ; 9/5; 28/17; ; ; ; ; ; 28/17; ; 9/5; 17/10; ; ; ; 7/4; ; 17/10; 99/50; ; 28/17; ; ; 9/5; 7/4; ; 21/20; ; 
Draw; ; 19/10; 2; ; ; ; ; ; 2; ; ; 2; ; ; ; 19/10; ; 2; 2; ; 2; ; ; 2; 2; ; 4/9; ; 
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-05 02:24:39 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; ; 13/8; 13/8; ; ; ; ; ; 17/10; ; 17/10; 13/8; ; ; ; 17/10; ; 17/10; 9/5; ; 17/10; ; ; 13/8; 17/10; ; 1/10; ; 
SD Huesca; ; 9/5; 28/17; ; ; ; ; ; 28/17; ; 9/5; 17/10; ; ; ; 7/4; ; 17/10; 99/50; ; 28/17; ; ; 9/5; 7/4; ; 4/9; ; 
Draw; ; 15/8; 2; ; ; ; ; ; 2; ; ; 2; ; ; ; 19/10; ; 2; 2; ; 2; ; ; 2; 2; ; 4/9; ; 
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-05 10:24:42 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; ; 13/8; 13/8; ; ; ; ; ; 17/10; ; 17/10; 13/8; ; ; ; 17/10; ; 17/10; 9/5; ; 17/10; ; ; 13/8; 17/10; ; 1/10; ; 
SD Huesca; ; 9/5; 28/17; ; ; ; ; ; 28/17; ; 9/5; 17/10; ; ; ; 7/4; ; 17/10; 99/50; ; 28/17; ; ; 9/5; 7/4; ; 4/9; ; 
Draw; ; 15/8; 2; ; ; ; ; ; 2; ; ; 2; ; ; ; 19/10; ; 2; 2; ; 2; ; ; 2; 2; ; 4/9; ; 
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-05 14:24:53 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 9/5; 17/10; 7/4; ; ; ; ; ; 17/10; ; 9/5; 17/10; ; 7/4; ; 7/4; ; 9/5; 37/20; 8/5; 17/10; 13/8; 9/5; 9/5; 9/5; ; 13/8; 13/8; 
SD Huesca; 8/5; 13/8; 8/5; ; ; ; ; ; 28/17; ; 17/10; 31/20; ; 13/8; ; 8/5; ; 8/5; 48/25; 6/4; 28/17; 6/4; 17/10; 33/20; 8/5; ; 6/4; 6/4; 
Draw; 21/10; 2; 19/10; ; ; ; ; ; 2; ; 2; 21/10; ; 2; ; 2; ; 2; 2; 28/13; 2; 15/8; 21/10; 2; 2; ; 4/7; 9/5; 
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-05 18:24:41 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 9/5; 17/10; 17/10; ; ; ; ; ; 9/5; ; 9/5; 7/4; ; 7/4; ; 7/4; ; 7/4; 37/20; 11/7; 7/4; 13/8; 9/5; 9/5; 7/4; ; 5/4; 13/8; 
SD Huesca; 8/5; 13/8; 13/8; ; ; ; ; ; 17/10; ; 17/10; 17/10; ; 13/8; ; 8/5; ; 28/17; 48/25; 20/13; 28/17; 6/4; 17/10; 33/20; 28/17; ; 6/4; 6/4; 
Draw; 21/10; 2; 19/10; ; ; ; ; ; 2; ; 2; 19/10; ; 39/20; ; 2; ; 2; 2; 28/13; 37/19; 15/8; 21/10; 2; 2; ; 4/7; 9/5; 
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-05 22:24:46 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 9/5; 17/10; 17/10; ; ; ; 7/4; ; 9/5; ; 9/5; 7/4; ; 7/4; ; 7/4; ; 9/5; 37/20; 11/7; 7/4; 13/8; 9/5; 9/5; 9/5; ; 11/8; 13/8; 15/8
SD Huesca; 8/5; 13/8; 13/8; ; ; ; 13/8; ; 17/10; ; 17/10; 17/10; ; 13/8; ; 8/5; ; 28/17; 48/25; 20/13; 28/17; 6/4; 17/10; 33/20; 17/10; ; 5/4; 6/4; 7/4
Draw; 21/10; 2; 19/10; ; ; ; 15/8; ; 2; ; 2; 19/10; ; 39/20; ; 2; ; 2; 2; 28/13; 37/19; 15/8; 21/10; 2; 39/19; ; 6/4; 9/5; 21/10
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-06 02:24:18 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 9/5; 17/10; 17/10; ; ; ; 7/4; ; 9/5; ; 9/5; 7/4; ; 7/4; ; 7/4; ; 9/5; 37/20; 11/7; 7/4; 13/8; 9/5; 9/5; 9/5; ; 5/4; 13/8; 15/8
SD Huesca; 8/5; 13/8; 13/8; ; ; ; 13/8; ; 17/10; ; 17/10; 17/10; ; 13/8; ; 8/5; ; 28/17; 48/25; 20/13; 28/17; 6/4; 17/10; 33/20; 17/10; ; 2/5; 6/4; 7/4
Draw; 21/10; 2; 19/10; ; ; ; 15/8; ; 2; ; 2; 19/10; ; 39/20; ; 2; ; 2; 2; 28/13; 37/19; 15/8; 21/10; 2; 39/19; ; 4/7; 9/5; 21/10
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-06 10:24:27 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 9/5; 17/10; 17/10; ; ; ; 7/4; ; 9/5; ; 9/5; 7/4; ; 7/4; ; 7/4; ; 9/5; 37/20; 11/7; 7/4; 13/8; 9/5; 9/5; 9/5; ; 5/4; ; 15/8
SD Huesca; 8/5; 13/8; 13/8; ; ; ; 13/8; ; 17/10; ; 17/10; 17/10; ; 13/8; ; 8/5; ; 28/17; 48/25; 20/13; 28/17; 6/4; 17/10; 33/20; 17/10; ; 2/5; ; 7/4
Draw; 21/10; 2; 19/10; ; ; ; 15/8; ; 2; ; 2; 19/10; ; 39/20; ; 2; ; 2; 2; 28/13; 37/19; 15/8; 21/10; 2; 39/19; ; 4/7; ; 21/10
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-06 14:24:42 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; ; 13/8; 28/17; ; 9/5; ; 7/4; ; 9/5; 33/20; 7/4; 13/8; ; 17/10; 7/4; 17/10; 9/5; 9/5; 37/20; 11/7; 7/4; 13/8; 9/5; 7/4; 7/4; ; 6/5; ; 
SD Huesca; ; 13/8; 17/10; ; 17/10; ; 13/8; ; 17/10; 17/10; 7/4; 17/10; ; 17/10; 7/4; 17/10; 17/10; 28/17; 193/100; 20/13; 28/17; 13/8; 9/5; 17/10; 7/4; ; 6/5; ; 
Draw; ; 2; 19/10; ; 37/19; ; 15/8; ; 2; 19/10; 2; 2; ; 39/20; 19/10; 19/10; 37/19; 2; 2; 28/13; 37/19; 15/8; 2; 39/20; 2; ; 6/4; ; 
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-06 18:24:50 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 17/10; 13/8; 28/17; ; 9/5; ; 7/4; ; 9/5; 33/20; 7/4; 13/8; ; 17/10; 7/4; 17/10; 9/5; 17/10; 37/20; 11/7; 7/4; 13/8; 9/5; 7/4; 7/4; ; 21/20; 8/5; 9/5
SD Huesca; 17/10; 13/8; 17/10; ; 17/10; ; 13/8; ; 17/10; 17/10; 7/4; 17/10; ; 17/10; 7/4; 17/10; 17/10; 7/4; 193/100; 20/13; 28/17; 13/8; 9/5; 17/10; 7/4; ; 21/20; 8/5; 19/10
Draw; ; 2; 19/10; ; 37/19; ; 15/8; ; 2; 19/10; 2; 2; ; 39/20; 19/10; 19/10; 37/19; 2; 2; 28/13; 37/19; 15/8; 2; 39/20; 2; ; 6/4; 7/4; 2
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-06 22:24:59 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 17/10; 13/8; 28/17; ; 9/5; ; 7/4; ; 9/5; 33/20; 7/4; 13/8; ; 17/10; 7/4; ; ; 17/10; 93/50; 11/7; 7/4; 13/8; 9/5; 7/4; 7/4; ; 13/8; 8/5; 9/5
SD Huesca; 17/10; 13/8; 17/10; ; 17/10; ; 13/8; ; 17/10; 17/10; 7/4; 17/10; ; 17/10; 7/4; ; ; 7/4; 48/25; 20/13; 28/17; 13/8; 9/5; 17/10; 7/4; ; 17/10; 8/5; 19/10
Draw; ; 2; 19/10; ; 37/19; ; 15/8; ; 2; 19/10; 2; 2; ; 39/20; 19/10; ; ; 2; 2; 28/13; 37/19; 15/8; 2; 39/20; 2; ; 9/5; 7/4; 2
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-07 02:24:28 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 17/10; 13/8; 28/17; ; 9/5; ; 7/4; ; 9/5; 33/20; 7/4; 13/8; ; 17/10; 7/4; ; ; 17/10; 181/100; 11/7; 7/4; 13/8; 9/5; 7/4; 7/4; ; 13/8; 8/5; 9/5
SD Huesca; 17/10; 13/8; 17/10; ; 17/10; ; 13/8; ; 17/10; 17/10; 7/4; 17/10; ; 17/10; 7/4; 8/5; ; 7/4; 48/25; 20/13; 28/17; 13/8; 9/5; 17/10; 7/4; ; 17/10; 8/5; 19/10
Draw; ; 2; 19/10; ; 37/19; ; 15/8; ; 2; 19/10; 2; 2; ; 39/20; 19/10; 2; ; 2; 103/50; 28/13; 37/19; 15/8; 2; 39/20; 2; ; 9/5; 7/4; 2
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-07 10:24:33 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 17/10; 13/8; 28/17; ; 9/5; ; 13/8; ; 9/5; 33/20; 7/4; 17/10; ; 17/10; 7/4; 17/10; ; 17/10; 181/100; 11/7; 7/4; 13/8; 9/5; 7/4; 7/4; ; 13/8; ; 
SD Huesca; 17/10; 17/10; 17/10; ; 17/10; ; 7/4; ; 17/10; 17/10; 7/4; 7/4; ; 17/10; 7/4; 17/10; ; 7/4; 48/25; 20/13; 28/17; 13/8; 9/5; 17/10; 9/5; ; 17/10; ; 
Draw; ; 2; 19/10; ; 37/19; ; 15/8; ; 2; 19/10; 2; 15/8; ; 39/20; 19/10; 19/10; ; 2; 103/50; 28/13; 37/19; 15/8; 2; 39/20; 2; ; 9/5; ; 
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-07 14:25:09 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 17/10; 13/8; 28/17; ; 9/5; ; 13/8; ; 9/5; 33/20; 7/4; 17/10; ; 17/10; 7/4; 17/10; ; 17/10; 91/50; 8/5; 7/4; 13/8; 9/5; 7/4; 7/4; ; 17/10; 8/5; 9/5
SD Huesca; 17/10; 17/10; 17/10; ; 17/10; ; 7/4; ; 17/10; 17/10; 7/4; 7/4; ; 17/10; 7/4; 17/10; ; 7/4; 191/100; 8/5; 28/17; 13/8; 9/5; 17/10; 9/5; ; 7/4; 8/5; 19/10
Draw; ; 2; 19/10; ; 37/19; ; 15/8; ; 2; 19/10; 2; 15/8; ; 39/20; 19/10; 19/10; ; 2; 103/50; 39/19; 37/19; 15/8; 2; 39/20; 2; ; 9/5; 7/4; 2
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-07 18:24:37 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 17/10; 13/8; 28/17; ; 9/5; ; 13/8; ; 9/5; 33/20; 7/4; 17/10; ; 17/10; 7/4; 17/10; ; 17/10; 91/50; 8/5; 7/4; 13/8; 9/5; 7/4; 7/4; ; 17/10; 8/5; 9/5
SD Huesca; 17/10; 17/10; 17/10; ; 17/10; ; 7/4; ; 17/10; 17/10; 7/4; 7/4; ; 17/10; 7/4; 17/10; ; 7/4; 191/100; 8/5; 28/17; 13/8; 9/5; 17/10; 9/5; ; 7/4; 8/5; 19/10
Draw; ; 2; 19/10; ; 37/19; ; 15/8; ; 2; 19/10; 2; 15/8; ; 39/20; 19/10; 19/10; ; 2; 103/50; 39/19; 37/19; 15/8; 2; 39/20; 2; ; 9/5; 7/4; 2
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-07 22:24:47 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 13/8; 13/8; 28/17; ; 9/5; ; 13/8; ; 9/5; 33/20; 7/4; 13/8; ; 33/20; 7/4; 8/5; ; 17/10; 91/50; 20/13; 7/4; 13/8; 7/4; 7/4; 17/10; ; 17/10; 8/5; 9/5
SD Huesca; 7/4; 17/10; 17/10; ; 17/10; ; 13/8; ; 17/10; 17/10; 7/4; 17/10; ; 7/4; 7/4; 17/10; ; 9/5; 191/100; 29/18; 28/17; 13/8; 9/5; 17/10; 9/5; ; 7/4; 17/10; 19/10
Draw; ; 2; 19/10; ; 37/19; ; 2; ; 2; 19/10; 2; 2; ; 39/20; 19/10; 2; ; 2; 103/50; 21/10; 37/19; 15/8; 2; 39/20; 2; ; 15/8; 9/5; 2
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-08 02:23:36 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 13/8; 13/8; 28/17; ; 9/5; ; 13/8; ; 9/5; 33/20; 7/4; 13/8; ; 33/20; 7/4; 8/5; ; 17/10; 91/50; 20/13; 7/4; 13/8; 7/4; 7/4; 17/10; ; 17/10; 8/5; 9/5
SD Huesca; 7/4; 17/10; 17/10; ; 17/10; ; 13/8; ; 17/10; 17/10; 7/4; 17/10; ; 7/4; 7/4; 17/10; ; 9/5; 191/100; 29/18; 28/17; 13/8; 9/5; 17/10; 9/5; ; 7/4; 17/10; 19/10
Draw; ; 2; 19/10; ; 37/19; ; 2; ; 2; 19/10; 2; 2; ; 39/20; 19/10; 2; ; 2; 103/50; 21/10; 37/19; 15/8; 2; 39/20; 2; ; 15/8; 9/5; 2
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-08 10:23:37 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 13/8; 13/8; 28/17; ; 9/5; ; 13/8; ; 9/5; 33/20; 7/4; 13/8; ; 33/20; 7/4; 8/5; ; 17/10; 181/100; 20/13; 7/4; 13/8; 7/4; 7/4; 17/10; ; 17/10; 8/5; 9/5
SD Huesca; 7/4; 13/8; 17/10; ; 17/10; ; 13/8; ; 17/10; 17/10; 7/4; 17/10; ; 7/4; 7/4; 17/10; ; 9/5; 48/25; 29/18; 28/17; 13/8; 9/5; 17/10; 9/5; ; 7/4; 17/10; 19/10
Draw; ; 2; 19/10; ; 2; ; 2; ; 2; 19/10; 2; 2; ; 39/20; 19/10; 2; 2; 2; 103/50; 21/10; 37/19; 15/8; 2; 39/20; 2; ; 15/8; 9/5; 2
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-08 14:23:54 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 13/8; 13/8; 28/17; ; 9/5; ; 13/8; ; 9/5; 33/20; 7/4; 13/8; ; 33/20; 7/4; 8/5; ; 17/10; 181/100; 20/13; 7/4; 13/8; 7/4; 7/4; 17/10; ; 17/10; 8/5; 9/5
SD Huesca; 7/4; 13/8; 17/10; ; 17/10; ; 13/8; ; 17/10; 17/10; 7/4; 17/10; ; 7/4; 7/4; 17/10; ; 9/5; 48/25; 29/18; 28/17; 13/8; 9/5; 17/10; 9/5; ; 7/4; 17/10; 19/10
Draw; ; 2; 19/10; ; 2; ; 2; ; 2; 19/10; 2; 2; ; 39/20; 19/10; 2; 2; 2; 103/50; 21/10; 37/19; 15/8; 2; 39/20; 2; ; 15/8; 9/5; 2
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-08 18:23:46 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 13/8; 13/8; 28/17; ; 9/5; ; 13/8; ; 9/5; 33/20; 7/4; 13/8; ; 33/20; 7/4; 8/5; ; 17/10; 181/100; 20/13; 7/4; 13/8; 7/4; 7/4; 17/10; ; 17/10; 8/5; 9/5
SD Huesca; 7/4; 17/10; 17/10; ; 17/10; ; 13/8; ; 17/10; 17/10; 7/4; 17/10; ; 7/4; 7/4; 17/10; ; 9/5; 48/25; 29/18; 28/17; 13/8; 9/5; 17/10; 9/5; ; 7/4; 17/10; 19/10
Draw; ; 2; 19/10; ; 2; ; 2; ; 2; 19/10; 2; 2; ; 39/20; 19/10; 2; 2; 2; 103/50; 21/10; 37/19; 15/8; 2; 39/20; 2; ; 15/8; 9/5; 2
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-08 22:23:56 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 13/8; 13/8; 28/17; ; 9/5; ; 13/8; ; 9/5; 33/20; 7/4; 13/8; ; 33/20; 7/4; 8/5; ; 17/10; 181/100; 20/13; 7/4; 13/8; 7/4; 7/4; 17/10; ; 17/10; 8/5; 9/5
SD Huesca; 7/4; 17/10; 17/10; ; 17/10; ; 13/8; ; 17/10; 17/10; 7/4; 17/10; ; 7/4; 7/4; 17/10; ; 9/5; 48/25; 29/18; 28/17; 13/8; 9/5; 17/10; 9/5; ; 7/4; 17/10; 19/10
Draw; ; 2; 19/10; ; 2; ; 2; ; 2; 19/10; 2; 2; ; 39/20; 19/10; 2; 2; 2; 103/50; 21/10; 37/19; 15/8; 2; 39/20; 2; ; 15/8; 9/5; 2
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-09 02:23:40 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 13/8; 13/8; 28/17; ; 9/5; ; 13/8; ; 9/5; 33/20; 7/4; 13/8; ; 33/20; 7/4; 8/5; ; 17/10; 181/100; 8/5; 7/4; 13/8; 7/4; 7/4; 7/4; ; 17/10; 8/5; 9/5
SD Huesca; 7/4; 17/10; 17/10; ; 17/10; ; 13/8; ; 17/10; 17/10; 7/4; 17/10; ; 7/4; 7/4; 17/10; ; 7/4; 48/25; 7/4; 28/17; 13/8; 9/5; 17/10; 9/5; ; 7/4; 17/10; 19/10
Draw; ; 2; 19/10; ; 2; ; 2; ; 2; 19/10; 2; 2; ; 39/20; 19/10; 2; 2; 37/19; 103/50; 2; 37/19; 15/8; 2; 39/20; 2; ; 15/8; 9/5; 2
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-09 10:23:58 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 7/5; 29/20; 16/11; 6/4; 17/11; ; 7/5; ; 17/11; 29/20; 6/4; 6/4; ; 29/20; 6/4; 7/5; 17/11; 16/11; 157/100; 22/15; 6/4; 7/5; 31/20; 31/20; 6/4; ; 6/4; 6/4; 6/4
Draw; ; 19/10; 19/10; 19/10; 2; ; 15/8; ; 2; 19/10; 2; 15/8; ; 39/20; 19/10; 2; 2; 2; 52/25; 39/19; 37/19; 15/8; 2; 39/20; 2; ; 19/10; 19/10; 2
SD Huesca; 21/10; 2; 19/10; 2; 2; ; 2; ; 2; 19/10; 21/10; 2; ; 2; 21/10; 2; 2; 39/19; 11/5; 28/15; 37/19; 15/8; 21/10; 21/10; 21/10; ; 21/10; 2; 11/5
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-09 14:25:17 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 29/20; 29/20; 7/5; 6/4; 17/11; ; 7/5; ; 17/11; 7/5; 6/4; 29/20; ; 7/5; 7/5; 7/5; 17/11; 16/11; 39/25; 17/12; 6/4; 7/5; 29/20; 6/4; 16/11; ; 7/5; 7/5; 6/4
Draw; ; 19/10; 19/10; 19/10; 2; 19/10; 15/8; ; 2; 19/10; 2; 15/8; ; 39/20; 2; 19/10; 2; 37/19; 2; 2; 37/19; 15/8; 2; 39/20; 37/19; ; 19/10; 19/10; 2
SD Huesca; 2; 2; 2; 2; 2; 2; 2; ; 2; 2; 21/10; 21/10; ; 41/20; 21/10; 2; 2; 28/13; 58/25; 2; 37/19; 2; 11/5; 11/5; 28/13; ; 9/4; 11/5; 23/10
META; spain/la-liga-segunda/alcorcon-v-sd-huesca; 2017-12-09 18:23:14 GMT+2; 2017-12-09 17:00; Nothing; Xlenovo
Alcorcon; 7/5; 7/5; 26/19; 6/4; 7/5; 7/5; 11/8; ; 7/5; 7/5; 7/5; 7/5; ; 7/5; 7/5; 7/5; 7/5; 7/5; 157/100; 17/13; 11/8; 13/10; 7/5; 29/20; 7/5; ; 7/5; 6/4; 6/4
Draw; ; 19/10; 19/10; 19/10; 19/10; 15/8; 15/8; ; 2; 19/10; 2; 19/10; ; 39/20; 2; 19/10; 19/10; 37/19; 2; 37/19; 37/19; 15/8; 2; 39/20; 37/19; ; 15/8; 19/10; 19/10
SD Huesca; 21/10; 2; 21/10; 2; 12/5; 21/10; 2; ; 11/5; 2; 11/5; 21/10; ; 41/20; 21/10; 21/10; 12/5; 11/5; 23/10; 9/4; 11/5; 2; 23/10; 9/4; 9/4; ; 12/5; 12/5; 23/10
