META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-11 02:22:08 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 5/4; 6/5; 23/17; ; 13/10; ; ; ; 5/4; 13/10; 13/10; 5/4; ; 5/4; 13/10; 6/5; 13/10; 6/5; 33/25; 5/4; 16/13; 11/10; 5/4; 5/4; 6/5; ; 6/5; 23/20; 
Draw; 19/10; 19/10; 2; ; 37/19; 19/10; ; ; 21/10; ; 2; 2; ; 2; 2; 2; 37/19; 2; 21/10; 57/29; 39/19; 15/8; 21/10; 21/10; 2; ; 9/5; 2; 
Numancia; 13/5; 12/5; 21/10; ; 12/5; 12/5; ; ; 40/17; 21/10; 12/5; 23/10; 9/4; 9/4; 23/10; 12/5; 12/5; 27/11; 67/25; 21/10; 40/17; 23/10; 5/2; 47/20; 27/11; ; 12/5; 19/10; 
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-12 14:24:55 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 23/20; 23/20; 6/5; 6/5; 15/13; ; ; ; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 6/5; 11/10; 15/13; 15/13; 31/25; 19/16; 16/13; 11/10; 6/5; 6/5; 15/13; ; 21/20; 10/9; 
Draw; 2; 19/10; 2; 2; 2; 2; ; ; 21/10; ; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 85/40; 79/40; 39/19; 15/8; 85/40; 21/10; 39/19; ; 19/10; 2; 
Numancia; 14/5; 5/2; 12/5; 23/10; 27/10; 12/5; ; ; 40/17; 12/5; 13/5; 12/5; 12/5; 12/5; 5/2; 5/2; 27/10; 28/11; 143/50; 9/4; 40/17; 12/5; 13/5; 12/5; 13/5; ; 5/2; 2; 
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-12 18:25:58 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 23/20; 23/20; 6/5; 6/5; 15/13; ; ; ; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 6/5; 11/10; 15/13; 15/13; 31/25; 19/16; 16/13; 11/10; 6/5; 6/5; 15/13; ; 21/20; 10/9; 
Draw; 2; 19/10; 2; 2; 2; 2; ; ; 21/10; ; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 85/40; 79/40; 39/19; 15/8; 85/40; 21/10; 39/19; ; 19/10; 2; 
Numancia; 14/5; 5/2; 12/5; 23/10; 27/10; 12/5; ; ; 40/17; 12/5; 13/5; 12/5; 23/10; 12/5; 5/2; 5/2; 27/10; 28/11; 57/20; 9/4; 40/17; 12/5; 13/5; 12/5; 13/5; ; 5/2; 2; 
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-12 22:26:34 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 23/20; 6/5; 6/5; 6/5; 15/13; ; ; ; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 6/5; 11/10; 15/13; 15/13; 31/25; 19/16; 16/13; 11/10; 6/5; 6/5; 15/13; ; 21/20; 23/20; 6/5
Draw; 2; 19/10; 2; 2; 2; 2; ; ; 21/10; ; 21/10; 2; 2; 2; 2; 2; 2; 2; 85/40; 79/40; 39/19; 15/8; 85/40; 21/10; 39/19; ; 19/10; 2; 21/10
Numancia; 14/5; 5/2; 12/5; 23/10; 27/10; 12/5; ; ; 40/17; 12/5; 13/5; 12/5; 23/10; 12/5; 5/2; 5/2; 27/10; 28/11; 143/ 50; 9/4; 40/17; 12/5; 13/5; 12/5; 13/5; ; 5/2; 2; 14/5
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-13 02:23:17 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 23/20; 6/5; 6/5; 6/5; 15/13; ; 11/10; ; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 6/5; 11/10; 15/13; 15/13; 31/25; 19/16; 16/13; 11/10; 6/5; 6/5; 15/13; ; 21/20; 23/20; 6/5
Draw; 2; 19/10; 2; 2; 2; 2; 2; ; 21/10; ; 21/10; 2; 2; 2; 2; 2; 2; 2; 85/40; 79/40; 39/19; 15/8; 85/40; 21/10; 39/19; ; 19/10; 2; 21/10
Numancia; 14/5; 5/2; 12/5; 23/10; 27/10; 12/5; 5/2; ; 40/17; 12/5; 13/5; 12/5; 23/10; 12/5; 5/2; 5/2; 27/10; 28/11; 143/ 50; 9/4; 40/17; 12/5; 13/5; 12/5; 45/17; ; 5/2; 2; 14/5
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-13 10:23:19 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 23/20; 6/5; 6/5; 6/5; 15/13; ; 11/10; ; 5/4; ; 6/5; 6/5; 6/5; 6/5; 6/5; 11/10; 15/13; 15/13; 31/25; 19/16; 16/13; 11/10; 6/5; 6/5; 15/13; ; 10/9; ; 6/5
Draw; 2; 19/10; 2; 2; 2; 2; 2; ; 21/10; ; 21/10; 2; 2; 2; 2; 2; 2; 2; 85/40; 79/40; 39/19; 15/8; 85/40; 2; 39/19; ; 19/10; ; 21/10
Numancia; 14/5; 5/2; 12/5; 23/10; 27/10; 12/5; 5/2; ; 40/17; ; 13/5; 12/5; 23/10; 12/5; 5/2; 5/2; 27/10; 28/11; 143/ 50; 9/4; 40/17; 12/5; 13/5; 51/20; 45/17; ; 5/2; ; 14/5
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-13 14:23:31 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 23/20; 23/20; 15/13; 6/5; 15/13; 11/10; 11/10; ; 5/4; ; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 15/13; 15/13; 121/ 100; 7/6; 16/13; 21/20; 6/5; 23/20; 15/13; ; 21/20; 21/20; 23/20
Draw; 2; 19/10; 2; 2; 2; 2; 2; ; 21/10; ; 21/10; 19/10; 21/10; 2; 2; 2; 2; 2; 85/40; 133/ 67; 39/19; 2; 85/40; 2; 39/19; ; 19/10; 2; 21/10
Numancia; 14/5; 13/5; 5/2; 23/10; 27/10; 5/2; 5/2; ; 40/17; ; 13/5; 13/5; 12/5; 5/2; 11/4; 13/5; 27/10; 28/11; 59/20; 23/10; 40/17; 5/2; 27/10; 27/10; 45/17; ; 13/5; 21/10; 14/5
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-13 18:23:37 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 23/20; 23/20; 15/13; 6/5; 15/13; 11/10; 11/10; ; 5/4; ; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 15/13; 15/13; 121/ 100; 7/6; 16/13; 21/20; 6/5; 23/20; 15/13; ; 21/20; 21/20; 23/20
Draw; 2; 19/10; 2; 2; 2; 2; 2; ; 21/10; ; 21/10; 19/10; 21/10; 2; 2; 2; 2; 2; 85/40; 133/ 67; 39/19; 2; 85/40; 2; 39/19; ; 19/10; 2; 21/10
Numancia; 14/5; 13/5; 5/2; 23/10; 27/10; 5/2; 5/2; ; 40/17; ; 13/5; 13/5; 12/5; 5/2; 11/4; 13/5; 27/10; 28/11; 59/20; 23/10; 40/17; 5/2; 27/10; 27/10; 45/17; ; 13/5; 21/10; 14/5
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-13 22:23:48 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 23/20; 23/20; 15/13; 6/5; 15/13; 11/10; 11/10; ; 5/4; ; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 15/13; 15/13; 121/ 100; 7/6; 16/13; 21/20; 6/5; 23/20; 15/13; ; 21/20; 21/20; 23/20
Draw; 2; 19/10; 2; 2; 2; 2; 2; ; 21/10; ; 21/10; 19/10; 21/10; 2; 2; 2; 2; 2; 85/40; 133/ 67; 39/19; 2; 85/40; 2; 21/10; ; 19/10; 2; 21/10
Numancia; 14/5; 13/5; 5/2; 23/10; 27/10; 5/2; 5/2; ; 40/17; ; 13/5; 13/5; 12/5; 5/2; 11/4; 13/5; 27/10; 27/10; 59/20; 23/10; 40/17; 5/2; 27/10; 27/10; 27/10; ; 13/5; 21/10; 14/5
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-14 02:23:21 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 23/20; 23/20; 15/13; 6/5; 15/13; 11/10; 11/10; ; 5/4; ; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 15/13; 15/13; 121/ 100; 7/6; 16/13; 21/20; 6/5; 23/20; 15/13; ; 21/20; 21/20; 23/20
Draw; 2; 19/10; 2; 2; 2; 2; 2; ; 21/10; ; 21/10; 19/10; 21/10; 2; 2; 2; 2; 2; 85/40; 133/ 67; 39/19; 2; 85/40; 2; 21/10; ; 19/10; 2; 21/10
Numancia; 14/5; 13/5; 5/2; 23/10; 27/10; 5/2; 5/2; ; 40/17; ; 13/5; 13/5; 12/5; 5/2; 11/4; 13/5; 27/10; 27/10; 59/20; 23/10; 40/17; 5/2; 27/10; 27/10; 27/10; ; 13/5; 21/10; 14/5
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-14 10:23:30 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 23/20; 23/20; 15/13; 6/5; 15/13; 11/10; 11/10; ; 5/4; 6/5; 6/5; 23/20; 23/20; ; 23/20; 11/10; 15/13; 15/13; 121/ 100; 7/6; 16/13; 21/20; 6/5; 23/20; 15/13; ; 10/9; 21/20; 23/20
Draw; 2; 19/10; 2; 2; 2; 2; 2; ; 21/10; 2; 21/10; 2; 21/10; ; 2; 2; 2; 2; 85/40; 133/ 67; 39/19; 2; 85/40; 2; 21/10; ; 19/10; 2; 21/10
Numancia; 14/5; 5/2; 5/2; 23/10; 27/10; 5/2; 5/2; ; 40/17; 12/5; 13/5; 13/5; 12/5; ; 11/4; 13/5; 27/10; 27/10; 59/20; 23/10; 40/17; 5/2; 27/10; 27/10; 27/10; ; 13/5; 21/10; 14/5
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-14 14:23:39 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 23/20; 23/20; 15/13; 6/5; 15/13; 11/10; 11/10; ; 5/4; 6/5; 6/5; 23/20; 6/5; 23/20; 23/20; 11/10; 15/13; 15/13; 121/ 100; 7/6; 16/13; 21/20; 6/5; 23/20; 15/13; ; 10/9; 10/9; 23/20
Draw; 2; 19/10; 2; 2; 2; 2; 2; ; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 2; 2; 85/40; 133/ 67; 39/19; 2; 21/10; 2; 21/10; ; 19/10; 19/10; 21/10
Numancia; 14/5; 5/2; 5/2; 23/10; 27/10; 5/2; 5/2; ; 40/17; 12/5; 13/5; 13/5; 12/5; 49/20; 11/4; 13/5; 27/10; 27/10; 59/20; 23/10; 40/17; 5/2; 27/10; 27/10; 27/10; ; 13/5; 21/10; 14/5
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-14 18:23:29 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 23/20; 23/20; 15/13; 6/5; 15/13; 11/10; 11/10; ; 5/4; 6/5; 6/5; 23/20; 6/5; 23/20; 23/20; 11/10; 15/13; 15/13; 121/ 100; 7/6; 16/13; 21/20; 6/5; 23/20; 15/13; ; 10/9; 10/9; 23/20
Draw; 2; 19/10; 2; 2; 2; 2; 2; ; 21/10; 2; 21/10; 2; 2; 2; 2; 2; 2; 2; 85/40; 133/ 67; 39/19; 2; 21/10; 2; 21/10; ; 19/10; 19/10; 21/10
Numancia; 14/5; 13/5; 5/2; 23/10; 27/10; 5/2; 5/2; ; 40/17; 12/5; 13/5; 13/5; 12/5; 49/20; 11/4; 13/5; 27/10; 27/10; 59/20; 23/10; 40/17; 5/2; 27/10; 27/10; 27/10; ; 13/5; 21/10; 14/5
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-14 22:23:21 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 21/20; 23/20; 11/10; 6/5; 15/13; 11/10; 11/10; ; 5/4; 11/10; 23/20; 11/10; 23/20; 11/10; 23/20; 11/10; 15/13; 11/10; 6/5; 13/12; 16/13; 21/20; 11/10; 23/20; 15/13; ; 10/9; 21/20; 23/20
Draw; 2; 19/10; 2; 2; 2; 2; 2; ; 21/10; 2; 2; 21/10; 21/10; 41/20; 2; 2; 2; 2; 107/ 50; 2; 39/19; 2; 85/40; 2; 21/10; ; 19/10; 2; 21/10
Numancia; 31/10; 13/5; 13/5; 23/10; 27/10; 5/2; 5/2; ; 40/17; 13/5; 11/4; 13/5; 5/2; 13/5; 11/4; 13/5; 27/10; 11/4; 74/25; 5/2; 40/17; 5/2; 29/10; 27/10; 14/5; ; 11/4; 5/2; 14/5
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-15 02:23:24 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 21/20; 23/20; 11/10; 6/5; 11/10; 11/10; 11/10; ; 19/17; 11/10; 23/20; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 6/5; 13/12; 19/17; 21/20; 11/10; 23/20; 11/10; ; 10/9; 21/20; 23/20
Draw; 2; 19/10; 2; 2; 21/10; 2; 2; ; 21/10; 2; 2; 21/10; 21/10; 41/20; 2; 2; 21/10; 2; 107/ 50; 2; 39/19; 2; 85/40; 2; 21/10; ; 19/10; 2; 21/10
Numancia; 31/10; 13/5; 13/5; 23/10; 29/10; 5/2; 5/2; ; 27/10; 13/5; 11/4; 13/5; 5/2; 13/5; 11/4; 13/5; 29/10; 14/5; 74/25; 5/2; 45/17; 5/2; 29/10; 27/10; 14/5; ; 11/4; 5/2; 14/5
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-15 10:23:30 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 21/20; 23/20; 11/10; 6/5; 11/10; 11/10; 11/10; ; 19/17; 11/10; 23/20; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 6/5; 13/12; 19/17; 21/20; 11/10; 23/20; 11/10; ; 10/9; 21/20; 23/20
Draw; 2; 19/10; 2; 2; 21/10; 2; 2; ; 21/10; 2; 2; 21/10; 21/10; 41/20; 2; 2; 21/10; 2; 85/40; 2; 39/19; 2; 85/40; 2; 21/10; ; 19/10; 2; 21/10
Numancia; 31/10; 13/5; 13/5; 23/10; 29/10; 5/2; 5/2; ; 27/10; 13/5; 11/4; 13/5; 5/2; 13/5; 11/4; 13/5; 29/10; 14/5; 149/ 50; 5/2; 45/17; 5/2; 29/10; 27/10; 14/5; ; 14/5; 5/2; 14/5
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-15 14:23:34 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 21/20; 23/20; 21/20; 1; 11/10; 21/20; 1; ; 19/17; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 28/25; 15/14; 19/17; 1; 11/10; 21/20; 21/20; ; 21/20; 21/20; 10/9
Draw; 2; 19/10; 2; 21/10; 21/10; 2; 2; ; 21/10; 2; 2; 21/10; 21/10; 2; 2; 2; 21/10; 39/19; 54/25; 2; 39/19; 2; 85/40; 21/10; 21/10; ; 19/10; 2; 21/10
Numancia; 31/10; 13/5; 27/10; 11/4; 29/10; 14/5; 11/4; ; 27/10; 27/10; 3; 13/5; 13/5; 27/10; 3; 14/5; 29/10; 3; 16/5; 5/2; 45/17; 11/4; 3; 29/10; 3; ; 3; 13/5; 3
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-15 18:23:34 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 21/20; 23/20; 21/20; 1; 11/10; 21/20; 1; ; 19/17; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 113/ 100; 15/14; 19/17; 1; 11/10; 21/20; 21/20; ; 21/20; 21/20; 10/9
Draw; 2; 19/10; 2; 21/10; 21/10; 2; 2; ; 21/10; 2; 2; 21/10; 21/10; 2; 19/10; 2; 21/10; 39/19; 85/40; 2; 39/19; 2; 85/40; 21/10; 21/10; ; 19/10; 2; 21/10
Numancia; 31/10; 13/5; 27/10; 11/4; 29/10; 14/5; 11/4; ; 27/10; 27/10; 3; 13/5; 13/5; 27/10; 3; 14/5; 29/10; 3; 13/4; 5/2; 45/17; 11/4; 3; 29/10; 3; ; 3; 13/5; 3
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-15 22:23:34 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 1; 23/20; 1; 1; 11/10; 1; 1; ; 19/17; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 11/10; 1; 27/25; 21/20; 19/17; 10/11; 1; 1; 1; ; 1; 20/21; 21/20
Draw; 2; 19/10; 2; 21/10; 21/10; 2; 2; ; 21/10; 2; 21/10; 21/10; 21/10; 41/20; 19/10; 2; 21/10; 21/10; 85/40; 2; 39/19; 2; 11/5; 21/10; 21/10; ; 2; 2; 21/10
Numancia; 10/3; 13/5; 14/5; 11/4; 29/10; 3; 3; ; 27/10; 14/5; 3; 14/5; 11/4; 14/5; 16/5; 3; 29/10; 31/10; 69/20; 28/11; 45/17; 14/5; 16/5; 3; 41/13; ; 3; 14/5; 7/2
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-16 02:23:10 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 1; 23/20; 1; 1; 11/10; 1; 1; ; 1; 1; 1; 1; 21/20; 1; 21/20; 1; 11/10; 1; 27/25; 21/20; 1; 10/11; 1; 1; 1; ; 1; 20/21; 21/20
Draw; 21/10; 19/10; 2; 21/10; 21/10; 2; 2; ; 21/10; 2; 21/10; 21/10; 21/10; 41/20; 19/10; 2; 21/10; 21/10; 85/40; 39/19; 39/19; 2; 11/5; 21/10; 21/10; ; 2; 2; 21/10
Numancia; 16/5; 13/5; 14/5; 11/4; 29/10; 3; 3; ; 31/10; 14/5; 10/3; 14/5; 11/4; 29/10; 16/5; 3; 29/10; 41/13; 69/20; 11/4; 31/10; 14/5; 16/5; 3; 41/13; ; 3; 14/5; 7/2
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-16 14:24:03 GMT+2; 2017-12-16 15:00; Nothing; Xlenovo
Osasuna; 1; 23/20; 1; 1; 1; 19/20; 1; ; 1; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 1; 1; 53/50; 21/20; 1; 10/11; 21/20; 1; 1; ; 21/20; 21/20; 21/20
Draw; 2; 19/10; 2; 21/10; 21/10; 2; 2; ; 21/10; 2; 2; 21/10; 2; 41/20; 19/10; 2; 21/10; 21/10; 21/10; 39/19; 39/19; 2; 21/10; 21/10; 21/10; ; 19/10; 19/10; 21/10
Numancia; 10/3; 13/5; 14/5; 11/4; 13/4; 3; 3; ; 31/10; 14/5; 10/3; 14/5; 14/5; 14/5; 16/5; 3; 13/4; 41/13; 18/5; 11/4; 31/10; 14/5; 16/5; 3; 41/13; ; 10/3; 10/3; 7/2
META; spain/la-liga-segunda/osasuna-v-numancia; 2017-12-16 18:23:40 GMT+2; 2017-12-16 15:00; In Play; Xlenovo
Osasuna; 1; ; 1/5; 2/13; 2/13; ; 1/5; ; 3/13; 2/9; ; 1/5; 2/9; 1/5; 2/11; ; 1; 3/14; ; ; 3/13; ; ; ; 1/5; ; ; ; 2/9
Draw; 19/10; ; 21/5; 4; 4; ; 4; ; 39/10; 4; ; 19/5; 15/4; 4; 4; ; 24/13; 4; ; ; 37/10; ; ; ; 41/10; ; ; ; 21/5
Numancia; 7/2; ; 25; 16; 28; ; 20; ; 22; 20; ; 20; 18; 18; 18; ; 3; 71/4; ; ; 15; ; ; ; 85/4; ; ; ; 7/2
