META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-13 22:25:22 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 23/20; 5/4; 6/5; ; ; ; ; 6/5; ; ; ; ; ; ; ; 5/4; ; 23/18; 23/17; ; ; ; ; ; 5/4; ; 23/20; 6/5; 
Draw; 21/10; 2; 2; 21/10; 21/10; 2; 21/10; 15/8; 11/5; 2; 2; 19/10; 21/10; 2; 21/10; 39/19; ; 11/5; 28/13; 43/20; 2; 11/5; ; ; 2; ; 19/10; 2; 21/10
Cadiz; 13/5; 12/5; 5/2; 12/5; 5/2; 21/10; 27/10; 23/10; 28/13; 12/5; 12/5; 5/2; 13/5; 12/5; 12/5; 12/5; ; 21/10; 40/17; 63/25; 11/5; 21/10; ; ; 12/5; ; 21/10; 21/10; 11/5
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-14 22:25:31 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 23/20; 23/20; 23/20; 23/20; 6/5; 6/5; 6/5; 11/10; 13/10; 15/13; 23/20; 6/5; 6/5; 23/20; 6/5; 6/5; ; 23/18; 6/5; 34/25; 19/16; 23/18; ; ; 6/5; ; 1; 10/9; 6/5
Draw; 21/10; 2; 2; 21/10; 21/10; 2; 21/10; 15/8; 11/5; 2; 2; 19/10; 21/10; 2; 21/10; 39/19; ; 11/5; 28/13; 43/20; 2; 11/5; ; ; 2; ; 19/10; 2; 21/10
Cadiz; 13/5; 12/5; 5/2; 12/5; 5/2; 21/10; 27/10; 23/10; 28/13; 12/5; 12/5; 5/2; 13/5; 12/5; 12/5; 12/5; ; 21/10; 12/5; 63/25; 11/5; 21/10; ; ; 12/5; ; 21/10; 21/10; 11/5
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-15 02:24:41 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 23/20; 23/20; 23/20; 23/20; 5/4; 6/5; 6/5; 11/10; 13/10; 15/13; 23/20; 6/5; 6/5; 23/20; 6/5; 6/5; ; 23/18; 6/5; 34/25; 19/16; 23/18; ; ; 6/5; ; 5/4; 6/5; 6/5
Draw; 21/10; 2; 2; 21/10; 21/10; 2; 21/10; 15/8; 11/5; 2; 2; 19/10; 21/10; 2; 21/10; 2; ; 11/5; 28/13; 85/40; 2; 11/5; ; ; 2; ; 19/10; 2; 21/10
Cadiz; 13/5; 12/5; 5/2; 12/5; 12/5; 21/10; 27/10; 23/10; 28/13; 12/5; 12/5; 5/2; 13/5; 12/5; 12/5; 12/5; ; 21/10; 12/5; 127/50; 11/5; 21/10; ; ; 9/4; ; 21/10; 21/10; 9/4
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-15 10:27:16 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 23/20; 23/20; 23/20; 23/20; 6/5; 9/8; 6/5; 11/10; 13/10; 15/13; 23/20; 6/5; 6/5; 23/20; 6/5; 6/5; 6/5; 23/18; 6/5; 34/25; 8/7; 23/18; ; ; 6/5; ; 10/9; 10/9; 6/5
Draw; 21/10; 2; 2; 21/10; 11/5; 39/20; 21/10; 15/8; 11/5; 2; 2; 19/10; 21/10; 21/10; 21/10; 39/19; ; 11/5; 28/13; 85/40; 2; 11/5; ; ; 2; ; 23/10; 2; 21/10
Cadiz; 13/5; 12/5; 5/2; 12/5; 12/5; 23/10; 27/10; 23/10; 28/13; 12/5; 12/5; 5/2; 13/5; 12/5; 12/5; 12/5; 5/2; 21/10; 12/5; 127/50; 23/10; 21/10; ; ; 12/5; ; 11/5; 9/4; 23/10
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-15 14:27:42 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 23/20; 23/20; 23/20; 23/20; 5/4; 9/8; 6/5; 11/10; 13/10; 15/13; 23/20; 6/5; 6/5; 23/20; 6/5; 6/5; 6/5; 23/18; 6/5; 11/8; 8/7; 23/18; ; ; 6/5; ; 10/9; 10/9; 6/5
Draw; 21/10; 2; 2; 21/10; 21/10; 39/20; 21/10; 15/8; 11/5; 2; 2; 19/10; 21/10; 21/10; 21/10; 2; ; 11/5; 28/13; 21/10; 2; 11/5; ; ; 2; ; 23/10; 2; 21/10
Cadiz; 13/5; 12/5; 5/2; 12/5; 12/5; 23/10; 27/10; 23/10; 28/13; 12/5; 12/5; 5/2; 13/5; 12/5; 12/5; 12/5; 5/2; 21/10; 12/5; 127/50; 23/10; 21/10; ; ; 12/5; ; 11/5; 9/4; 23/10
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-15 18:27:55 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 23/20; 23/20; 6/5; 23/20; 6/5; 9/8; 6/5; 11/10; 13/10; 6/5; 6/5; 6/5; 6/5; 23/20; 6/5; 6/5; 6/5; 23/18; 6/5; 32/25; 8/7; 23/18; ; ; 6/5; ; 10/9; 10/9; 6/5
Draw; 21/10; 2; 2; 21/10; 21/10; 39/20; 85/40; 15/8; 11/5; 2; 2; 2; 21/10; 21/10; 21/10; 39/19; ; 11/5; 21/10; 109/50; 2; 11/5; ; ; 2; ; 19/10; 2; 21/10
Cadiz; 13/5; 12/5; 49/20; 12/5; 5/2; 23/10; 13/5; 23/10; 28/13; 12/5; 12/5; 5/2; 13/5; 12/5; 12/5; 12/5; 5/2; 21/10; 27/11; 133/50; 23/10; 21/10; ; ; 12/5; ; 23/10; 21/10; 23/10
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-15 22:28:51 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 21/20; 23/20; 23/20; 23/20; 6/5; 9/8; 23/20; 11/10; 13/10; 15/13; 23/20; 6/5; 6/5; 11/10; 23/20; 15/13; 6/5; 23/18; 15/13; 6/5; 8/7; 23/18; ; ; 11/10; ; 23/20; 10/9; 5/4
Draw; 11/5; 2; 2; 21/10; 21/10; 39/20; 21/10; 15/8; 11/5; 2; 2; 19/10; 21/10; 2; 2; 39/19; ; 11/5; 39/19; 85/40; 2; 11/5; ; ; 2; ; 2; 2; 21/10
Cadiz; 11/4; 12/5; 5/2; 12/5; 13/5; 23/10; 14/5; 23/10; 28/13; 5/2; 5/2; 13/5; 27/10; 5/2; 11/4; 5/2; 5/2; 21/10; 13/5; 149/50; 23/10; 21/10; ; ; 5/2; ; 5/2; 21/10; 12/5
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-16 02:29:24 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 21/20; 23/20; 23/20; 23/20; 23/20; 9/8; 23/20; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; 11/10; 23/20; 15/13; 6/5; 11/10; 15/13; 6/5; 8/7; 11/10; ; ; 11/10; ; 10/9; 10/9; 5/4
Draw; 11/5; 2; 2; 21/10; 2; 39/20; 21/10; 15/8; 21/10; 2; 2; 19/10; 21/10; 2; 2; 2; ; 39/19; 39/19; 85/40; 2; 39/19; ; ; 2; ; 19/10; 2; 21/10
Cadiz; 11/4; 12/5; 5/2; 12/5; 11/4; 23/10; 14/5; 12/5; 11/4; 5/2; 5/2; 13/5; 27/10; 5/2; 11/4; 13/5; 5/2; 27/10; 27/10; 149/50; 23/10; 27/10; ; ; 5/2; ; 5/2; 23/10; 12/5
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-16 10:28:13 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 23/20; 5/4; 23/20; 9/8; 23/20; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; 11/10; 23/20; 15/13; 6/5; 11/10; 15/13; 6/5; 8/7; 11/10; ; 11/10; 11/10; ; 10/9; 10/9; 6/5
Draw; 11/5; 2; 2; 2; 2; 39/20; 21/10; 15/8; 21/10; 2; 2; 19/10; 21/10; 2; 2; 2; ; 39/19; 39/19; 85/40; 2; 39/19; ; 2; 2; ; 19/10; 2; 21/10
Cadiz; 11/4; 5/2; 5/2; 23/10; 11/4; 23/10; 14/5; 12/5; 11/4; 5/2; 5/2; 13/5; 27/10; 5/2; 11/4; 13/5; 5/2; 27/10; 27/10; 149/50; 23/10; 27/10; ; 5/2; 5/2; ; 27/10; 12/5; 12/5
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-16 14:29:40 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 23/20; 5/4; 23/20; 9/8; 23/20; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; 11/10; 23/20; 15/13; 6/5; 11/10; 15/13; 6/5; 8/7; 11/10; ; 11/10; 11/10; ; 10/9; 10/9; 6/5
Draw; 11/5; 2; 2; 2; 2; 39/20; 21/10; 15/8; 21/10; 2; 2; 19/10; 21/10; 2; 2; 2; ; 39/19; 39/19; 85/40; 2; 39/19; ; 2; 2; ; 19/10; 2; 21/10
Cadiz; 11/4; 5/2; 5/2; 23/10; 11/4; 23/10; 14/5; 12/5; 11/4; 5/2; 5/2; 13/5; 27/10; 5/2; 11/4; 13/5; 5/2; 27/10; 27/10; 149/50; 23/10; 27/10; ; 5/2; 5/2; ; 13/5; 12/5; 12/5
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-16 18:27:16 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 11/10; 5/4; 11/10; 9/8; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; 11/10; 6/5; 11/10; 11/10; 29/25; 12/11; 11/10; ; 11/10; 11/10; ; 1; 10/9; 6/5
Draw; 11/5; 2; 2; 2; 21/10; 39/20; 85/40; 15/8; 21/10; 2; 2; 15/8; 21/10; 2; 2; 39/19; ; 39/19; 39/19; 54/25; 39/19; 39/19; ; 2; 2; ; 19/10; 2; 21/10
Cadiz; 14/5; 5/2; 13/5; 23/10; 11/4; 23/10; 29/10; 12/5; 11/4; 13/5; 13/5; 14/5; 14/5; 5/2; 11/4; 13/5; 5/2; 27/10; 11/4; 61/20; 12/5; 27/10; ; 5/2; 5/2; ; 23/10; 12/5; 5/2
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-16 22:26:33 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 11/10; 5/4; 11/10; 9/8; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 23/20; 11/10; 6/5; 11/10; 11/10; 29/25; 12/11; 11/10; ; 21/20; 11/10; ; 10/9; 21/20; 23/20
Draw; 11/5; 2; 41/20; 2; 21/10; 39/20; 85/40; 15/8; 21/10; 2; 2; 2; 21/10; 2; 2; 39/19; ; 39/19; 21/10; 54/25; 39/19; 39/19; ; 2; 2; ; 2; 2; 21/10
Cadiz; 14/5; 5/2; 27/10; 23/10; 11/4; 23/10; 29/10; 12/5; 11/4; 13/5; 13/5; 13/5; 57/20; 5/2; 11/4; 13/5; 5/2; 27/10; 11/4; 61/20; 12/5; 27/10; ; 13/5; 5/2; ; 11/4; 12/5; 5/2
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-17 02:25:27 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 11/10; 21/20; 11/10; 41/40; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 6/5; 11/10; 21/20; 11/10; 12/11; 11/10; ; 21/20; 1; ; 11/10; 21/20; 10/9
Draw; 11/5; 2; 41/20; 21/10; 21/10; 2; 85/40; 15/8; 21/10; 2; 2; 2; 21/10; 2; 2; 39/19; ; 39/19; 21/10; 109/50; 39/19; 39/19; ; 2; 2; ; 2; 2; 21/10
Cadiz; 14/5; 13/5; 27/10; 11/4; 11/4; 5/2; 29/10; 12/5; 11/4; 27/10; 27/10; 13/5; 59/20; 11/4; 3; 11/4; 5/2; 27/10; 37/13; 13/4; 12/5; 27/10; ; 13/5; 11/4; ; 14/5; 11/5; 13/5
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-17 10:25:20 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 10/11; 10/11; 19/20; 21/20; 20/21; 9/10; 10/11; 11/10; 19/20; 10/11; 10/11; 20/21; 19/20; 10/11; 1; 10/11; 6/5; 15/16; 19/20; 99/100; 19/20; 15/16; ; 10/11; 10/11; ; 20/21; 10/11; 20/21
Draw; 12/5; 21/10; 21/10; 21/10; 11/5; 41/20; 9/4; 15/8; 39/19; 21/10; 21/10; 21/10; 11/5; 21/10; 2; 28/13; ; 39/19; 28/13; 57/25; 28/13; 39/19; ; 2; 9/4; ; 21/10; 21/10; 11/5
Cadiz; 3; 16/5; 16/5; 11/4; 10/3; 29/10; 18/5; 12/5; 17/5; 16/5; 16/5; 16/5; 10/3; 16/5; 16/5; 31/10; 5/2; 57/17; 33/10; 18/5; 3; 57/17; ; 14/5; 3; ; 7/2; 10/3; 10/3
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-17 14:25:22 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 4/5; 10/11; 5/6; 19/20; 5/6; 5/6; 5/6; 11/10; 11/13; 11/13; 5/6; 10/11; 17/20; 4/5; 10/11; 5/6; 13/15; 5/6; 5/6; 9/10; 16/19; 5/6; ; 4/5; 4/5; ; 5/6; 10/11; 5/6
Draw; 5/2; 21/10; 43/20; 21/10; 23/10; 21/10; 23/10; 15/8; 9/4; 21/10; 21/10; 21/10; 23/10; 23/10; 21/10; 11/5; 9/4; 11/5; 9/4; 119/50; 23/10; 11/5; ; 85/40; 9/4; ; 23/10; 21/10; 23/10
Cadiz; 7/2; 16/5; 18/5; 3; 7/2; 16/5; 4; 12/5; 18/5; 17/5; 7/2; 16/5; 15/4; 7/2; 7/2; 7/2; 18/5; 18/5; 37/10; 39/10; 13/4; 18/5; ; 10/3; 7/2; ; 7/2; 10/3; 7/2
META; spain/la-liga-segunda/oviedo-v-cadiz; 2017-09-17 18:25:04 GMT+3; 2017-09-17 17:00; Nothing; Xlenovo
Oviedo; 17/20; 10/11; 4/5; 4/5; 4/5; 3/4; 4/5; 11/10; 11/13; ; 3/4; 3/4; 10/13; 3/4; 3/4; 4/5; 4/5; 5/6; 4/5; 9/10; 13/14; 5/6; ; 8/11; 4/5; ; 4/5; 4/5; 4/5
Draw; 23/10; 85/40; 11/5; 21/10; 23/10; 21/10; 23/10; 15/8; 9/4; ; 11/5; 11/5; 47/20; 9/4; 23/10; 11/5; 23/10; 11/5; 23/10; 12/5; 9/4; 11/5; ; 11/5; 9/4; ; 23/10; 9/4; 12/5
Cadiz; 7/2; 16/5; 19/5; 4; 4; 7/2; 17/4; 12/5; 18/5; ; 19/5; 4; 17/4; 19/5; 4; 15/4; 4; 18/5; 4; 77/20; 56/19; 18/5; ; 7/2; 7/2; ; 21/5; 7/2; 7/2
