META; spain/la-liga-segunda/granada-v-gijon; 2017-12-13 22:24:22 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-14 02:23:55 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-14 10:24:04 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-14 14:24:14 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-14 18:24:03 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-14 22:23:55 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-15 02:24:00 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-15 10:24:05 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-15 14:24:09 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-15 18:24:09 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-15 22:24:09 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-16 02:23:44 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-16 10:23:58 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-16 14:24:38 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-16 18:24:18 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-16 22:23:56 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-17 02:23:45 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-17 10:23:52 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-17 14:24:09 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-17 18:24:00 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-17 22:24:32 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-18 02:24:28 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Granada; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 113/ 100; ; ; ; ; 11/10; ; ; 2/5; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; 21/10; ; ; 4/6; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 31/10; ; ; ; ; 53/20; ; ; 20/21; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-18 10:24:27 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Granada; 11/10; 21/20; 11/10; ; 11/10; ; 11/10; ; ; 11/10; 11/10; 11/10; ; 1; 21/20; 11/10; 11/10; 21/20; 29/25; 13/12; ; ; 21/20; 1; 21/20; ; 5/6; ; 
Draw; 11/5; 21/10; 21/10; ; 11/5; ; 2; ; ; 21/10; 11/5; 21/10; ; 21/10; 9/4; 21/10; 11/5; 9/4; 47/20; 28/13; ; ; 9/4; 11/5; 9/4; ; 27/20; ; 
Gijon; 13/5; 13/5; 5/2; ; 13/5; ; 5/2; ; ; 5/2; 11/4; 13/5; ; 14/5; 13/5; 5/2; 13/5; 27/10; 139/ 50; 23/10; ; ; 29/10; 29/10; 11/4; ; 7/5; ; 
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-18 14:24:31 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Granada; 1; 21/20; 21/20; ; 11/10; ; 1; ; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 28/25; 17/16; 1; 1; 21/20; 21/20; 11/10; ; 21/20; 1; 11/10
Draw; 23/10; 11/5; 11/5; ; 11/5; ; 9/4; ; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; 23/10; 11/5; 11/5; 23/10; 119/ 50; 23/10; 9/4; 85/40; 23/10; 9/4; 23/10; ; 19/10; 2; 23/10
Gijon; 14/5; 5/2; 5/2; ; 13/5; ; 5/2; ; 14/5; 5/2; 11/4; 13/5; 12/5; 5/2; 12/5; 13/5; 13/5; 27/10; 72/25; 11/5; 11/4; 5/2; 14/5; 53/20; 11/4; ; 5/2; 9/4; 14/5
META; spain/la-liga-segunda/granada-v-gijon; 2017-12-18 18:25:32 GMT+2; 2017-12-20 20:00; Nothing; Xlenovo
Granada; 10/11; 10/11; 10/11; ; 19/20; ; 10/11; ; 1; 10/11; 20/21; 10/11; 10/11; 10/11; 19/20; 10/11; 19/20; 10/11; 49/50; 9/10; 1; 5/6; 37/40; 10/11; 10/11; ; 5/6; 5/6; 20/21
