META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-24 18:27:07 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 13/20; ; ; ; ; ; ; ; 3/5; ; ; 4/6; ; ; 4/6; ; ; 11/17; ; 9/13; 3/5; ; 7/10; ; 11/17; ; ; 4/7; 
Rayo Vallecano; 8/13; ; 3/5; ; ; ; ; ; 3/5; ; ; 6/10; ; ; 4/7; ; 8/13; 5/9; 8/13; 7/12; 3/5; ; 8/13; 4/7; 4/7; ; ; 8/15; 
Draw; 13/5; ; 13/5; ; ; ; ; ; 5/2; ; ; 13/5; ; ; 11/4; ; 27/10; 45/17; 27/10; 27/10; 5/2; ; 27/10; 14/5; 27/10; ; ; 12/5; 
Gimnastic; 5; ; 19/4; ; ; ; ; ; 23/5; ; ; 9/2; ; ; 5; ; 9/2; 24/5; 9/2; 4; 9/2; ; 21/4; 19/4; 63/13; ; ; 4; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-26 10:27:39 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/13; ; 3/5; ; ; ; ; ; 3/5; ; ; 6/10; ; ; 4/7; ; 8/13; 5/9; 8/13; 7/12; 3/5; ; 8/13; 4/7; 4/7; ; ; 8/15; 
Draw; 13/5; ; 13/5; ; ; ; ; ; 5/2; ; ; 13/5; ; ; 11/4; ; 27/10; 45/17; 27/10; 27/10; 5/2; ; 27/10; 14/5; 27/10; ; ; 12/5; 
Gimnastic; 5; ; 19/4; ; ; ; ; ; 23/5; ; ; 9/2; ; ; 5; ; 9/2; 24/5; 9/2; 4; 9/2; ; 21/4; 19/4; 63/13; ; ; 4; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-26 14:29:55 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/13; ; 3/5; 6/10; ; ; ; ; 3/5; ; ; 6/10; ; ; 4/7; ; 8/13; 5/9; 8/13; 7/12; 3/5; ; 8/13; 4/7; 4/7; ; ; 8/15; 
Draw; 13/5; ; 13/5; 5/2; ; ; ; ; 5/2; ; ; 13/5; ; ; 11/4; ; 27/10; 45/17; 27/10; 27/10; 5/2; ; 27/10; 14/5; 27/10; ; ; 12/5; 
Gimnastic; 5; ; 19/4; 9/2; ; ; ; ; 23/5; ; ; 9/2; ; ; 5; ; 9/2; 24/5; 9/2; 4; 9/2; ; 21/4; 19/4; 63/13; ; ; 4; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-26 18:27:13 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/13; ; 3/5; 6/10; ; ; ; ; 3/5; ; ; 6/10; ; ; 4/7; ; 8/13; 5/9; 8/13; 7/12; 3/5; 8/15; 8/13; 4/7; 4/7; ; ; 8/15; 
Draw; 13/5; ; 13/5; 5/2; ; ; ; ; 5/2; ; ; 13/5; ; ; 11/4; ; 27/10; 45/17; 27/10; 27/10; 5/2; 13/5; 27/10; 14/5; 27/10; ; ; 12/5; 
Gimnastic; 5; ; 19/4; 9/2; ; ; ; ; 23/5; ; ; 9/2; ; ; 5; ; 9/2; 24/5; 9/2; 4; 9/2; 9/2; 21/4; 19/4; 63/13; ; ; 4; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-26 22:26:21 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; ; 4/7; 6/10; ; ; ; ; 3/5; ; ; 11/20; ; ; 8/15; ; 4/7; 17/35; 4/7; 18/35; 3/5; 1/2; 11/20; 1/2; 1/2; ; ; 4/9; 
Draw; 11/4; ; 27/10; 5/2; ; ; ; ; 5/2; ; ; 11/4; ; ; 3; ; 11/4; 37/13; 11/4; 37/13; 5/2; 14/5; 14/5; 59/20; 37/13; ; ; 13/5; 
Gimnastic; 6; ; 24/5; 9/2; ; ; ; ; 23/5; ; ; 5; ; ; 5; ; 5; 60/11; 5; 23/5; 9/2; 5; 6; 11/2; 11/2; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-27 02:26:22 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; ; 8/15; 6/10; ; ; ; ; 3/5; ; ; 8/15; ; ; 8/15; ; 4/7; 1/2; 4/7; 18/35; 3/5; 1/2; 8/15; 1/2; 18/35; ; ; 1/2; 
Draw; 11/4; ; 11/4; 5/2; ; ; ; ; 5/2; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 5/2; 14/5; 29/10; 59/20; 29/10; ; ; 13/5; 
Gimnastic; 6; ; 5; 9/2; ; ; ; ; 23/5; ; ; 5; ; ; 5; ; 5; 51/10; 5; 23/5; 9/2; 5; 6; 11/2; 67/13; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-27 10:26:31 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; ; 8/15; 6/10; ; ; ; ; 3/5; ; ; 8/15; ; ; 8/15; ; 4/7; 1/2; 4/7; 18/35; 3/5; 1/2; 8/15; 1/2; 1/2; ; ; ; 
Draw; 11/4; ; 11/4; 5/2; ; ; ; ; 5/2; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 5/2; 14/5; 3; 59/20; 29/10; ; ; ; 
Gimnastic; 6; ; 5; 9/2; ; ; ; ; 23/5; ; ; 5; ; ; 5; ; 5; 26/5; 5; 23/5; 9/2; 5; 6; 11/2; 21/4; ; ; ; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-27 14:30:27 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; ; 8/15; 6/10; ; ; ; ; 3/5; ; ; 8/15; ; ; 8/15; ; 4/7; 8/15; 4/7; 18/35; 3/5; 1/2; 8/15; 1/2; 8/15; ; ; 1/2; 
Draw; 11/4; ; 11/4; 5/2; ; ; ; ; 5/2; ; ; 14/5; ; ; 3; ; 14/5; 27/10; 14/5; 37/13; 5/2; 14/5; 3; 59/20; 11/4; ; ; 13/5; 
Gimnastic; 6; ; 5; 9/2; ; ; ; ; 23/5; ; ; 5; ; ; 5; ; 5; 96/19; 5; 23/5; 9/2; 5; 6; 11/2; 51/10; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-27 18:27:29 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; ; 8/15; 6/10; ; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 1/2; 
Draw; 11/4; ; 11/4; 5/2; ; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; ; 5; 9/2; ; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 53/10; 11/2; 23/5; 11/2; 5; 6; 11/2; 91/17; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-27 22:27:58 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; ; 8/15; 6/10; ; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; ; 14/5; 5/2; ; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; ; 5; 9/2; ; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 53/10; 11/2; 23/5; 11/2; 5; 6; 11/2; 91/17; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-28 02:28:40 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; ; 8/15; 6/10; ; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 1/2; ; ; 4/9; 
Draw; 11/4; ; 14/5; 5/2; ; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; ; 5; 9/2; ; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 26/5; 11/2; 23/5; 11/2; 5; 6; 11/2; 21/4; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-28 10:27:23 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; ; 8/15; 6/10; ; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; ; 14/5; 5/2; ; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; ; 5; 9/2; ; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 53/10; 11/2; 23/5; 11/2; 5; 6; 11/2; 91/17; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-28 14:27:41 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; ; 8/15; 6/10; ; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; ; 14/5; 5/2; ; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; ; 5; 9/2; ; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 53/10; 11/2; 23/5; 11/2; 5; 6; 11/2; 91/17; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-28 18:27:32 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; ; 8/15; 6/10; ; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; ; 14/5; 5/2; ; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; ; 5; 9/2; ; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 21/4; 11/2; 23/5; 11/2; 5; 6; 11/2; 53/10; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-28 22:27:33 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; ; 8/15; 6/10; ; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; ; 14/5; 5/2; ; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; ; 5; 9/2; ; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 53/10; 11/2; 23/5; 11/2; 5; 6; 11/2; 91/17; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-29 02:27:21 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; ; 8/15; 6/10; ; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; ; 14/5; 5/2; ; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; ; 5; 9/2; ; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 53/10; 11/2; 23/5; 11/2; 5; 6; 11/2; 91/17; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-29 10:27:26 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; ; 8/15; 6/10; ; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; ; 14/5; 5/2; ; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; ; 5; 9/2; ; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 21/4; 11/2; 23/5; 11/2; 5; 6; 11/2; 53/10; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-29 18:27:39 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; ; 8/15; 6/10; ; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; ; 14/5; 5/2; ; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; ; 5; 9/2; ; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 21/4; 11/2; 23/5; 11/2; 5; 6; 11/2; 53/10; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-29 22:27:39 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; 8/15; 8/15; 6/10; ; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; 13/5; 14/5; 5/2; ; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; 11/2; 5; 9/2; ; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 21/4; 11/2; 23/5; 11/2; 5; 6; 11/2; 53/10; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-30 02:27:33 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; 8/15; 8/15; 6/10; ; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; 13/5; 14/5; 5/2; ; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; 11/2; 5; 9/2; ; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 21/4; 11/2; 23/5; 11/2; 5; 6; 11/2; 53/10; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-30 10:27:28 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; 8/15; 8/15; 6/10; ; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; 13/5; 14/5; 5/2; ; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; 11/2; 5; 9/2; ; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 21/4; 11/2; 23/5; 11/2; 5; 6; 11/2; 53/10; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-30 14:28:20 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; 8/15; 8/15; 6/10; ; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; 13/5; 14/5; 5/2; ; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; 11/2; 5; 9/2; ; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 21/4; 11/2; 23/5; 11/2; 5; 6; 11/2; 53/10; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-30 18:27:27 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; 8/15; 8/15; 6/10; 11/20; ; ; ; 1/2; ; ; 8/15; ; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; 13/5; 14/5; 5/2; 16/5; ; ; ; 29/10; ; ; 14/5; ; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; 11/2; 5; 9/2; 6; ; ; ; 23/4; ; ; 5; ; ; 5; ; 11/2; 21/4; 11/2; 23/5; 11/2; 5; 6; 11/2; 27/5; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-30 22:25:39 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; 8/15; 8/15; 6/10; 11/20; ; ; ; 1/2; ; 8/15; 8/15; 8/15; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; 13/5; 14/5; 5/2; 16/5; ; ; ; 29/10; ; 3; 14/5; 14/5; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; 11/2; 5; 9/2; 6; ; ; ; 23/4; ; 11/2; 5; 5; ; 5; ; 11/2; 91/17; 11/2; 23/5; 11/2; 5; 6; 11/2; 27/5; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-31 02:25:40 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; 8/15; 8/15; 6/10; 11/20; ; ; ; 1/2; ; 8/15; 8/15; 8/15; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; 13/5; 14/5; 5/2; 16/5; ; ; ; 29/10; ; 3; 14/5; 14/5; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; 11/2; 5; 9/2; 6; ; ; ; 23/4; ; 11/2; 5; 5; ; 5; ; 11/2; 53/10; 11/2; 23/5; 11/2; 5; 6; 11/2; 91/17; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-31 10:25:49 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; 8/15; 8/15; 6/10; 11/20; ; ; ; 1/2; ; 8/15; 8/15; 8/15; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 1/2; ; ; 4/9; 
Draw; 11/4; 13/5; 14/5; 5/2; 16/5; ; ; ; 29/10; ; 3; 14/5; 14/5; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; 11/2; 5; 9/2; 6; ; ; ; 23/4; ; 11/2; 5; 5; ; 5; ; 11/2; 26/5; 11/2; 23/5; 11/2; 5; 6; 11/2; 21/4; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-31 14:26:20 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; 8/15; 8/15; 6/10; 11/20; ; ; ; 1/2; ; 8/15; 8/15; 8/15; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; 13/5; 14/5; 5/2; 16/5; ; ; ; 29/10; ; 3; 14/5; 14/5; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
Gimnastic; 6; 11/2; 5; 9/2; 6; ; ; ; 23/4; ; 11/2; 5; 5; ; 5; ; 11/2; 53/10; 11/2; 23/5; 11/2; 5; 6; 11/2; 91/17; ; ; 9/2; 
META; spain/la-liga-segunda/rayo-vallecano-v-gimnastic; 2017-12-31 18:26:26 GMT+2; 2018-01-06 17:00; Nothing; Xlenovo
Rayo Vallecano; 8/15; 1/2; 8/15; 11/20; 11/20; ; ; ; 1/2; ; 8/15; 8/15; 8/15; ; 8/15; ; 8/15; 17/35; 8/15; 18/35; 1/2; 1/2; 8/15; 1/2; 17/35; ; ; 4/9; 
Draw; 11/4; 14/5; 14/5; 13/5; 16/5; ; ; ; 29/10; ; 3; 14/5; 14/5; ; 3; ; 14/5; 29/10; 14/5; 37/13; 29/10; 14/5; 3; 59/20; 56/19; ; ; 13/5; 
