META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-03 14:25:16 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 19/20; 8/15; 1
Draw; 21/10; 10/9; 
Leonesa; 3; 7/5; 
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-03 18:25:21 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 5/4; 11/10; 23/20; 1; 121/100; 11/10; 11/10; 21/20; 23/20; 11/10; 23/20; 23/20; 11/10; 15/13; 5/4; 8/7; 21/20; 6/5; 6/5; 15/13; 1; 23/20
Draw; 2; 85/40; 21/10; 11/5; 113/50; 9/4; 2; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 37/19; 9/4; 28/13; 9/4; 21/10; 21/10; 2; 11/5
Leonesa; 13/5; 12/5; 23/10; 13/5; 69/25; 5/2; 5/2; 11/4; 23/10; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 21/10; 27/10; 5/2; 12/5; 28/11; 9/4; 11/4
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-03 22:25:18 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 21/20; 21/20; 21/20; 1; 28/25; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 15/13; 17/16; 21/20; 11/10; 11/10; 21/20; 1; 11/10
Draw; 21/10; 85/40; 21/10; 11/5; 117/50; 11/5; 2; 11/5; 21/10; 11/5; 9/4; 11/5; 21/10; 28/13; 21/10; 9/4; 28/13; 23/10; 11/5; 11/5; 21/10; 9/4; 
Leonesa; 3; 5/2; 5/2; 13/5; 147/50; 13/5; 11/4; 11/4; 5/2; 11/4; 13/5; 12/5; 11/4; 13/5; 27/10; 13/5; 9/4; 27/10; 11/4; 13/5; 11/4; 11/4; 14/5
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-04 02:24:42 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 21/20; 21/20; 21/20; 1; 28/25; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 15/13; 17/16; 21/20; 11/10; 11/10; 21/20; 20/21; 11/10
Draw; 21/10; 85/40; 21/10; 11/5; 117/50; 11/5; 2; 11/5; 11/5; 11/5; 9/4; 11/5; 21/10; 28/13; 21/10; 9/4; 28/13; 23/10; 11/5; 11/5; 19/10; 9/4; 
Leonesa; 3; 5/2; 5/2; 13/5; 147/50; 13/5; 11/4; 11/4; 5/2; 13/5; 13/5; 12/5; 11/4; 13/5; 27/10; 13/5; 9/4; 27/10; 11/4; 13/5; 11/4; 23/10; 14/5
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-04 10:24:48 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 21/20; 21/20; 21/20; 1; 28/25; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 15/13; 17/16; 21/20; 11/10; 11/10; 21/20; 20/21; 11/10
Draw; 21/10; 85/40; 21/10; 11/5; 117/50; 11/5; 2; 11/5; 21/10; 11/5; 9/4; 19/10; 21/10; 28/13; 21/10; 9/4; 28/13; 23/10; 11/5; 11/5; 19/10; 9/4; 
Leonesa; 3; 5/2; 5/2; 13/5; 147/50; 13/5; 11/4; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 13/5; 27/10; 13/5; 9/4; 27/10; 11/4; 13/5; 11/4; 23/10; 14/5
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-04 14:24:56 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 21/20; 21/20; 21/20; 1; 28/25; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 15/13; 17/16; 21/20; 11/10; 11/10; 21/20; 20/21; 21/20; 11/10
Draw; 21/10; 85/40; 21/10; 11/5; 117/50; 11/5; 2; 11/5; 21/10; 11/5; 9/4; 19/10; 21/10; 28/13; 21/10; 9/4; 28/13; 23/10; 11/5; 28/13; 19/10; 11/5; 9/4; 
Leonesa; 3; 5/2; 5/2; 13/5; 147/50; 13/5; 11/4; 11/4; 5/2; 11/4; 13/5; 12/5; 13/5; 13/5; 27/10; 13/5; 9/4; 27/10; 11/4; 13/5; 11/4; 23/10; 21/10; 14/5
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-04 18:24:59 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 19/20; 19/20; 1; 103/100; 19/20; 10/11; 21/20; 1; 20/21; 20/21; 21/20; 1; 10/11; 19/20; 1; 17/16; 21/20; 21/20; 1; 5/6; 20/21; 20/21; ; 
Draw; 21/10; 85/40; 21/10; 11/5; 59/25; 23/10; 9/4; 11/5; 11/5; 11/5; 9/4; 43/20; 2; 21/10; 9/4; 2; 9/4; 28/13; 9/4; 9/4; 9/4; 21/10; 11/5; 23/10
Leonesa; 10/3; 14/5; 27/10; 13/5; 13/4; 3; 11/4; 11/4; 13/5; 3; 13/5; 27/10; 11/4; 3; 58/19; 13/4; 9/4; 27/10; 29/10; 14/5; 58/19; 14/5; 23/10; 10/3
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-04 22:24:59 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 19/20; 19/20; 1; 101/100; 19/20; 10/11; 21/20; 1; 20/21; 20/21; 21/20; 1; 10/11; 19/20; 19/20; 1; 17/16; 21/20; 21/20; 1; 5/6; 20/21; 10/11; 20/21; 
Draw; 21/10; 21/10; 21/10; 11/5; 121/50; 23/10; 9/4; 11/5; 11/5; 11/5; 9/4; 43/20; 2; 21/10; 9/4; 2; 9/4; 28/13; 23/10; 9/4; 9/4; 2; 11/5; 23/10; 9/4
Leonesa; 10/3; 3; 27/10; 13/5; 13/4; 3; 11/4; 27/10; 3; 13/5; 27/10; 14/5; 3; 31/10; 13/4; 9/4; 27/10; 29/10; 14/5; 31/10; 5/2; 23/10; 10/3; 10/3; 
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-05 02:24:59 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 19/20; 19/20; 1; 101/100; 19/20; 10/11; 21/20; 1; 20/21; 20/21; 21/20; 1; 10/11; 19/20; 19/20; 19/20; 30/29; 21/20; 21/20; 1; 5/6; 20/21; 10/11; 20/21; 
Draw; 21/10; 21/10; 21/10; 11/5; 121/50; 23/10; 9/4; 11/5; 11/5; 11/5; 9/4; 43/20; 2; 21/10; 9/4; 21/10; 9/4; 28/13; 23/10; 9/4; 9/4; 2; 11/5; 23/10; 9/4
Leonesa; 10/3; 3; 27/10; 13/5; 13/4; 3; 11/4; 27/10; 3; 13/5; 27/10; 14/5; 3; 58/19; 10/3; 9/4; 27/10; 29/10; 14/5; 31/10; 5/2; 23/10; 10/3; 10/3; 
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-05 10:24:53 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 19/20; 19/20; 1; 103/100; 19/20; 10/11; 21/20; 1; 20/21; 20/21; 1; 10/11; 19/20; 1; 19/20; 30/29; 21/20; 21/20; 1; 5/6; 20/21; 1; ; 
Draw; 21/10; 21/10; 21/10; 11/5; 59/25; 23/10; 9/4; 11/5; 11/5; 11/5; 9/4; 43/20; 2; 21/10; 11/5; 21/10; 9/4; 28/13; 23/10; 9/4; 2; 11/5; 9/4; 11/5
Leonesa; 10/3; 3; 27/10; 13/5; 13/4; 3; 11/4; 27/10; 3; 13/5; 27/10; 14/5; 3; 58/19; 10/3; 40/17; 27/10; 29/10; 58/19; 5/2; 23/10; 3; ; 
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-05 14:25:03 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 19/20; 19/20; 1; 103/100; 19/20; 1; 21/20; 1; 20/21; 20/21; 21/20; 1; 10/11; 19/20; 1; 19/20; 30/29; 21/20; 21/20; 1; 5/6; 20/21; 1; ; 
Draw; 21/10; 85/40; 11/5; 11/5; 59/25; 23/10; 2; 11/5; 11/5; 11/5; 9/4; 9/4; 11/5; 2; 11/5; 11/5; 21/10; 9/4; 28/13; 23/10; 9/4; 2; 11/5; 23/10; 11/5
Leonesa; 10/3; 14/5; 13/5; 13/5; 13/4; 3; 11/4; 11/4; 13/5; 3; 14/5; 13/5; 13/5; 11/4; 14/5; 3; 10/3; 40/17; 27/10; 29/10; 3; 5/2; 23/10; 3; 
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-05 18:25:10 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 19/20; 19/20; 1; 103/100; 19/20; 1; 21/20; 1; 20/21; 20/21; 21/20; 1; 10/11; 19/20; 1; 19/20; 30/29; 21/20; 21/20; 1; 10/11; 20/21; 1; ; 
Draw; 21/10; 85/40; 11/5; 11/5; 59/25; 23/10; 2; 11/5; 11/5; 11/5; 9/4; 9/4; 11/5; 2; 11/5; 11/5; 21/10; 9/4; 28/13; 23/10; 9/4; 21/10; 9/4; 23/10; 11/5
Leonesa; 10/3; 14/5; 13/5; 13/5; 13/4; 3; 11/4; 11/4; 13/5; 3; 14/5; 13/5; 13/5; 11/4; 14/5; 56/19; 10/3; 40/17; 27/10; 29/10; 3; 14/5; 9/4; 3; 
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-05 22:25:14 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 19/20; 19/20; 1; 21/20; 103/100; 19/20; 1; 21/20; 1; 20/21; 20/21; 21/20; 1; 10/11; 19/20; 1; 19/20; 30/29; 21/20; 21/20; 1; 5/6; 20/21; 1; 
Draw; 21/10; 85/40; 11/5; 9/4; 59/25; 9/4; 2; 11/5; 11/5; 11/5; 9/4; 9/4; 11/5; 2; 11/5; 11/5; 21/10; 9/4; 28/13; 23/10; 9/4; 2; 9/4; 23/10; 11/5
Leonesa; 10/3; 14/5; 13/5; 12/5; 13/4; 3; 11/4; 11/4; 13/5; 3; 14/5; 13/5; 13/5; 11/4; 14/5; 56/19; 10/3; 40/17; 27/10; 29/10; 3; 5/2; 9/4; 3; 
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-06 02:24:53 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 19/20; 19/20; 1; 21/20; 103/100; 19/20; 1; 21/20; 1; 20/21; 20/21; 21/20; 1; 10/11; 19/20; 1; 19/20; 30/29; 21/20; 21/20; 1; 5/6; 20/21; 1; 
Draw; 21/10; 85/40; 11/5; 9/4; 59/25; 9/4; 2; 11/5; 11/5; 11/5; 23/10; 9/4; 11/5; 2; 11/5; 11/5; 21/10; 9/4; 28/13; 23/10; 9/4; 2; 9/4; 23/10; 11/5
Leonesa; 10/3; 14/5; 13/5; 12/5; 13/4; 3; 11/4; 11/4; 13/5; 3; 14/5; 13/5; 13/5; 11/4; 14/5; 56/19; 10/3; 40/17; 27/10; 29/10; 3; 5/2; 9/4; 3; 
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-06 10:25:06 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 19/20; 19/20; 1; 21/20; 103/100; 19/20; 1; 21/20; 1; 20/21; 1; 1; 10/11; 1; 19/20; 30/29; 21/20; 21/20; 1; 5/6; 20/21; 1; ; ; 
Draw; 21/10; 11/5; 11/5; 9/4; 59/25; 9/4; 2; 11/5; 11/5; 11/5; 12/5; 23/10; 11/5; 2; 11/5; 11/5; 21/10; 9/4; 28/13; 23/10; 9/4; 2; 9/4; 23/10; 11/5
Leonesa; 10/3; 14/5; 13/5; 12/5; 13/4; 3; 11/4; 11/4; 13/5; 3; 13/5; 5/2; 13/5; 11/4; 14/5; 56/19; 17/5; 40/17; 27/10; 29/10; 3; 5/2; 9/4; 3; 
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-06 14:25:20 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
FC Barcelona B; 19/20; 19/20; 1; 21/20; 103/100; 19/20; 1; 21/20; 1; 20/21; 1; 1; 10/11; 1; 19/20; 30/29; 21/20; 21/20; 1; 5/6; 20/21; 1; ; ; 
Draw; 21/10; 11/5; 11/5; 9/4; 59/25; 9/4; 2; 11/5; 11/5; 11/5; 12/5; 23/10; 11/5; 2; 11/5; 11/5; 21/10; 9/4; 28/13; 23/10; 9/4; 2; 9/4; 23/10; 11/5
Leonesa; 10/3; 14/5; 13/5; 12/5; 13/4; 3; 11/4; 11/4; 13/5; 3; 13/5; 5/2; 13/5; 11/4; 14/5; 56/19; 17/5; 40/17; 27/10; 29/10; 3; 13/5; 9/4; 3; 
META; spain/la-liga-segunda/fc-barcelona-b-v-leonesa; 2018-04-06 18:25:21 GMT+3; 2018-04-07 15:00; Nothing; Xlenovo
