META; spain/la-liga-segunda/gimnastic-v-lorca; 2017-11-20 14:26:41 GMT+2; 2017-11-25 17:00; Nothing; Xlenovo
Gimnastic; 5/6; 5/6; 10/11; 19/20; ; ; ; ; ; 10/11; 10/11; 10/11; ; ; ; ; ; 10/11; 49/50; ; ; ; 19/20; 9/10; 10/11; ; 1/50; 9/10; 
Draw; 23/10; 11/5; 9/4; 23/10; ; ; ; ; ; 9/4; 23/10; 9/4; ; ; ; ; ; 9/4; 12/5; ; ; ; 23/10; 12/5; 9/4; ; 2/9; 21/10; 
Lorca; 18/5; 16/5; 29/10; 14/5; ; ; ; ; ; 29/10; 10/3; 3; ; ; ; ; ; 41/13; 17/5; ; ; ; 33/10; 3; 16/5; ; 1/50; 13/5; 
META; spain/la-liga-segunda/gimnastic-v-lorca; 2017-11-20 18:26:58 GMT+2; 2017-11-25 17:00; Nothing; Xlenovo
Gimnastic; 10/11; 10/11; 10/11; 19/20; 10/11; ; ; ; 19/20; 10/11; 20/21; 10/11; ; 19/20; 19/20; ; 19/20; 10/11; 49/50; 11/12; 15/16; ; 20/21; 9/10; 10/11; ; 4/7; 9/10; 
Draw; 9/4; 11/5; 11/5; 23/10; 11/5; ; ; ; 11/5; 11/5; 23/10; 23/10; ; 9/4; 9/4; ; 23/10; 9/4; 12/5; 23/10; 28/13; ; 23/10; 12/5; 9/4; ; 8/5; 21/10; 
Lorca; 10/3; 3; 29/10; 14/5; 27/10; ; ; ; 16/5; 29/10; 3; 3; ; 29/10; 3; ; 29/10; 31/10; 17/5; 13/5; 31/10; ; 33/10; 3; 41/13; ; 13/8; 13/5; 
META; spain/la-liga-segunda/gimnastic-v-lorca; 2017-11-20 22:26:56 GMT+2; 2017-11-25 17:00; Nothing; Xlenovo
Gimnastic; 10/11; 10/11; 10/11; 19/20; 10/11; ; ; ; 19/20; 10/11; 20/21; 10/11; 19/20; 19/20; 19/20; 19/20; 19/20; 10/11; 49/50; 11/12; 15/16; ; 37/40; 9/10; 10/11; ; 4/7; 9/10; 
Draw; 9/4; 9/4; 11/5; 23/10; 11/5; ; ; ; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 9/4; 9/4; 23/10; 9/4; 12/5; 23/10; 28/13; ; 12/5; 12/5; 9/4; ; 9/5; 21/10; 
Lorca; 10/3; 3; 29/10; 14/5; 27/10; ; ; ; 16/5; 29/10; 3; 3; 14/5; 29/10; 3; 14/5; 29/10; 31/10; 17/5; 13/5; 31/10; ; 16/5; 3; 41/13; ; 21/10; 13/5; 
META; spain/la-liga-segunda/gimnastic-v-lorca; 2017-11-21 02:26:36 GMT+2; 2017-11-25 17:00; Nothing; Xlenovo
Gimnastic; 10/11; 10/11; 10/11; 19/20; 10/11; ; ; ; 19/20; 10/11; 20/21; 10/11; 19/20; 19/20; 19/20; 19/20; 19/20; 10/11; 49/50; 11/12; 15/16; ; 37/40; 9/10; 10/11; ; 4/7; 9/10; 
Draw; 9/4; 9/4; 11/5; 23/10; 11/5; ; ; ; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 9/4; 9/4; 23/10; 9/4; 12/5; 23/10; 28/13; ; 12/5; 12/5; 9/4; ; 19/10; 21/10; 
Lorca; 10/3; 3; 29/10; 14/5; 27/10; ; ; ; 16/5; 29/10; 3; 3; 14/5; 29/10; 3; 14/5; 29/10; 31/10; 17/5; 13/5; 31/10; ; 16/5; 3; 41/13; ; 21/10; 13/5; 
META; spain/la-liga-segunda/gimnastic-v-lorca; 2017-11-21 10:26:51 GMT+2; 2017-11-25 17:00; Nothing; Xlenovo
Gimnastic; 10/11; 10/11; 10/11; 19/20; 10/11; ; ; ; 19/20; 10/11; 20/21; 10/11; 19/20; 10/11; 19/20; 19/20; 19/20; 10/11; 49/50; 11/12; 15/16; ; 37/40; 9/10; 10/11; ; 5/6; 9/10; 
Draw; 9/4; 9/4; 11/5; 23/10; 11/5; ; ; ; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 9/4; 9/4; 23/10; 9/4; 12/5; 23/10; 28/13; ; 12/5; 12/5; 9/4; ; 19/10; 21/10; 
Lorca; 10/3; 3; 29/10; 14/5; 27/10; ; ; ; 16/5; 29/10; 3; 3; 14/5; 29/10; 3; 14/5; 29/10; 31/10; 17/5; 13/5; 31/10; ; 16/5; 3; 41/13; ; 13/5; 13/5; 
META; spain/la-liga-segunda/gimnastic-v-lorca; 2017-11-21 14:26:54 GMT+2; 2017-11-25 17:00; Nothing; Xlenovo
Gimnastic; 10/11; 10/11; 10/11; 19/20; 10/11; 9/10; ; ; 19/20; 10/11; 20/21; 10/11; 19/20; 10/11; 19/20; 19/20; 19/20; 10/11; 49/50; 11/12; 15/16; ; 37/40; 9/10; 10/11; ; 5/6; 9/10; 
Draw; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; ; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 9/4; 9/4; 23/10; 9/4; 12/5; 23/10; 28/13; ; 12/5; 12/5; 9/4; ; 19/10; 21/10; 
Lorca; 10/3; 3; 29/10; 14/5; 27/10; 3; ; ; 16/5; 29/10; 3; 3; 14/5; 29/10; 3; 14/5; 29/10; 31/10; 17/5; 13/5; 31/10; ; 16/5; 3; 41/13; ; 13/5; 13/5; 
META; spain/la-liga-segunda/gimnastic-v-lorca; 2017-11-21 18:26:51 GMT+2; 2017-11-25 17:00; Nothing; Xlenovo
Gimnastic; 10/11; 10/11; 10/11; 19/20; 10/11; 9/10; ; ; 19/20; 10/11; 20/21; 10/11; 19/20; 10/11; 19/20; 19/20; 19/20; 10/11; 49/50; 11/12; 15/16; ; 37/40; 9/10; 10/11; ; 5/6; 9/10; 
Draw; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; ; 11/5; 11/5; 23/10; 23/10; 23/10; 9/4; 9/4; 9/4; 23/10; 9/4; 12/5; 23/10; 28/13; ; 12/5; 12/5; 9/4; ; 19/10; 21/10; 
Lorca; 10/3; 3; 29/10; 14/5; 27/10; 3; ; ; 16/5; 29/10; 3; 3; 14/5; 29/10; 3; 14/5; 29/10; 31/10; 17/5; 13/5; 31/10; ; 16/5; 3; 41/13; ; 13/5; 13/5; 
