META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-05 10:23:59 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 1/50
Reus Deportiu; 1/50
Tenerife; 1/50
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-05 14:25:13 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 1/50
Reus Deportiu; 1/50
Tenerife; 1/50
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-05 18:24:18 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 1/50
Reus Deportiu; 1/50
Tenerife; 1/50
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-05 22:21:02 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 1/50
Reus Deportiu; 1/50
Tenerife; 1/50
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-06 02:21:18 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 1/100
Reus Deportiu; 1/33
Tenerife; 1/33
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-06 10:21:28 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 1/100; 17/10
Draw; 1/100; 17/10
Reus Deportiu; 1/25; 7/4
Tenerife; 1/25; 7/4
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-07 22:20:23 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 1/100; 17/10
Reus Deportiu; 1/25; 7/4
Tenerife; 1/25; 7/4
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-08 02:20:11 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 1/100; 17/10
Reus Deportiu; 1/25; 7/4
Tenerife; 1/25; 7/4
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-08 10:20:14 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 1/100; 17/10
Reus Deportiu; 1/25; 7/4
Tenerife; 1/25; 7/4
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-08 14:20:29 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 1/100; 17/10
Reus Deportiu; 1/25; 7/4
Tenerife; 1/25; 7/4
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-08 18:20:22 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 1/100; 17/10
Reus Deportiu; 1/25; 7/4
Tenerife; 1/25; 7/4
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-08 22:20:24 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 1/100; 17/10
Reus Deportiu; 1/25; 7/4
Tenerife; 1/25; 7/4
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-09 02:20:03 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 1/100; 17/10
Reus Deportiu; 1/33; 7/4
Tenerife; 1/33; 7/4
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-09 10:20:13 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 1/100; 17/10
Reus Deportiu; 1/33; 7/4
Tenerife; 1/33; 7/4
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-09 14:20:26 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Draw; 4/5; 17/10
Reus Deportiu; 8/15; 7/4
Tenerife; 5/6; 7/4
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-09 18:20:29 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 7/4; 6/4; 7/4; 6/4; 8/5; 6/4; 8/5; 13/8; 7/5; 8/5; 13/10; 28/17; 5/4; 17/10
Draw; 9/5; 7/4; 52/25; 7/4; 9/5; 15/8; 2; 19/10; 19/10; 9/5; 19/10; 19/10; 2; 
Tenerife; 15/8; 2; 49/25; 2; 19/10; 2; 9/5; 9/5; 21/10; 19/10; 27/11; 19/10; 13/8; 19/10
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-09 22:20:19 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 19/10; 17/10; 7/4; 93/50; 7/4; 7/4; 8/5; 7/4; 9/5; 7/4; 7/4; 7/4; 7/4; 18/11; 17/11; 9/5; 9/5; 13/8; 6/4; 9/5
Tenerife; 17/10; 17/10; 17/10; 37/20; 17/10; 13/8; 2; 17/10; 17/10; 7/4; 17/10; 7/4; 9/5; 20/13; 37/19; 7/4; 7/4; 6/4; 7/5; 9/5
Draw; 9/5; 19/10; 19/10; 52/25; 19/10; 15/8; 19/10; 19/10; 9/5; 19/10; 15/8; 37/19; 24/13; 39/19; 24/13; 2; 37/19; 7/4; 13/8; 2
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-10 02:19:55 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 19/10; 17/10; 7/4; 93/50; 7/4; 7/4; 8/5; 17/10; 9/5; 13/8; 7/4; 7/4; 7/4; 18/11; 17/11; 15/8; 9/5; 13/8; 6/4; 9/5
Tenerife; 17/10; 17/10; 17/10; 37/20; 17/10; 13/8; 2; 7/4; 17/10; 8/5; 17/10; 7/4; 9/5; 20/13; 37/19; 17/10; 7/4; 6/4; 7/5; 9/5
Draw; 9/5; 15/8; 19/10; 52/25; 19/10; 15/8; 19/10; 19/10; 9/5; 9/5; 15/8; 37/19; 24/13; 39/19; 24/13; 2; 37/19; 7/4; 13/8; 2
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-10 10:19:58 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 15/8; 17/10; 7/4; 93/50; 7/4; 7/4; 8/5; 17/10; 9/5; 13/8; 7/4; 7/4; 7/4; 18/11; 17/11; 9/5; 9/5; 13/8; 6/4; 9/5
Tenerife; 7/4; 17/10; 17/10; 46/25; 17/10; 13/8; 2; 7/4; 17/10; 8/5; 17/10; 7/4; 9/5; 20/13; 37/19; 9/5; 9/5; 6/4; 7/5; 9/5
Draw; 9/5; 15/8; 19/10; 52/25; 19/10; 15/8; 19/10; 19/10; 9/5; 9/5; 15/8; 37/19; 24/13; 39/19; 24/13; 2; 37/19; 7/4; 13/8; 2
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-10 14:20:25 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 15/8; 17/10; 17/10; 7/4; 93/50; 7/4; 7/4; 8/5; 17/10; 17/10; 9/5; 7/4; 13/8; 7/4; 7/4; 7/4; 18/11; 17/11; 9/5; 9/5; 13/8; 6/4; 7/4; 9/5
Tenerife; 7/4; 17/10; 33/20; 17/10; 37/20; 17/10; 13/8; 2; 33/20; 7/4; 17/10; 13/8; 8/5; 17/10; 7/4; 9/5; 20/13; 37/19; 7/4; 7/4; 6/4; 7/5; 7/4; 9/5
Draw; 9/5; 19/10; 19/10; 19/10; 52/25; 19/10; 15/8; 19/10; 19/10; 19/10; 9/5; 39/20; 9/5; 15/8; 37/19; 24/13; 39/19; 24/13; 2; 37/19; 7/4; 13/8; 2; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-10 18:20:10 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 7/4; 13/8; 8/5; 7/4; 43/25; 13/8; 13/8; 8/5; 8/5; 8/5; 17/10; 13/8; 13/8; 6/4; 8/5; 28/17; 7/4; 20/13; 17/11; 17/10; 28/17; 6/4; 7/5; 13/8; 13/8
Tenerife; 15/8; 7/4; 7/4; 17/10; 191/00; 9/5; 7/4; 2; 7/4; 9/5; 7/4; 7/4; 7/4; 17/10; 9/5; 24/13; 9/5; 18/11; 37/19; 15/8; 24/13; 13/8; 6/4; 9/5; 9/5
Draw; 9/5; 19/10; 19/10; 19/10; 109/0; 2; 15/8; 19/10; 19/10; 2; 19/10; 2; 39/20; 15/8; 19/10; 2; 24/13; 39/19; 24/13; 2; 9/5; 13/8; 21/10; 21/10; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-10 22:19:56 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 7/4; 13/8; 13/8; 7/4; 7/4; 13/8; 13/8; 8/5; 13/8; 13/8; 17/10; 13/8; 13/8; 6/4; 17/10; 28/17; 7/4; 20/13; 17/11; 17/10; 17/10; 6/4; 7/5; 13/8; 17/10
Tenerife; 15/8; 7/4; 7/4; 17/10; 189/00; 9/5; 7/4; 2; 7/4; 9/5; 7/4; 7/4; 7/4; 17/10; 7/4; 9/5; 9/5; 18/11; 37/19; 15/8; 24/13; 13/8; 6/4; 9/5; 9/5
Draw; 9/5; 19/10; 19/10; 19/10; 54/25; 2; 15/8; 19/10; 19/10; 19/10; 19/10; 2; 39/20; 15/8; 19/10; 2; 24/13; 39/19; 24/13; 2; 9/5; 13/8; 21/10; 21/10; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-11 02:19:51 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 7/4; 13/8; 13/8; 7/4; 7/4; 13/8; 13/8; 8/5; 13/8; 13/8; 17/10; 13/8; 13/8; 6/4; 17/10; 28/17; 7/4; 20/13; 17/11; 17/10; 17/10; 6/4; 7/5; 13/8; 17/10
Tenerife; 15/8; 7/4; 7/4; 17/10; 189/00; 9/5; 7/4; 2; 7/4; 9/5; 7/4; 7/4; 7/4; 17/10; 7/4; 9/5; 9/5; 18/11; 37/19; 15/8; 24/13; 9/5; 6/4; 9/5; 9/5
Draw; 9/5; 19/10; 19/10; 19/10; 54/25; 2; 15/8; 19/10; 19/10; 19/10; 19/10; 2; 39/20; 15/8; 19/10; 2; 24/13; 39/19; 24/13; 2; 19/10; 13/8; 21/10; 21/10; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-11 10:19:53 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 7/4; 13/8; 13/8; 7/4; 7/4; 13/8; 13/8; 8/5; 13/8; 13/8; 17/10; 13/8; 13/8; 6/4; 17/10; 28/17; 9/5; 20/13; 17/11; 17/10; 17/10; 6/4; 7/5; 13/8; 17/10
Tenerife; 15/8; 7/4; 7/4; 17/10; 189/00; 9/5; 7/4; 2; 7/4; 9/5; 7/4; 7/4; 7/4; 17/10; 7/4; 9/5; 9/5; 18/11; 37/19; 15/8; 24/13; 9/5; 6/4; 9/5; 9/5
Draw; 9/5; 19/10; 19/10; 19/10; 54/25; 2; 15/8; 19/10; 19/10; 19/10; 19/10; 2; 39/20; 15/8; 19/10; 2; 19/10; 39/19; 24/13; 2; 19/10; 13/8; 21/10; 21/10; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-11 14:21:02 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 7/4; 13/8; 13/8; 7/4; 7/4; 13/8; 13/8; 8/5; 13/8; 13/8; 17/10; 13/8; 13/8; 6/4; 17/10; 28/17; 9/5; 20/13; 17/11; 17/10; 17/10; 6/4; 7/5; 13/8; 17/10
Tenerife; 15/8; 7/4; 7/4; 17/10; 189/00; 9/5; 7/4; 2; 7/4; 9/5; 7/4; 7/4; 7/4; 17/10; 7/4; 9/5; 9/5; 18/11; 37/19; 15/8; 24/13; 9/5; 6/4; 9/5; 9/5
Draw; 9/5; 19/10; 19/10; 19/10; 54/25; 2; 15/8; 19/10; 19/10; 19/10; 19/10; 2; 39/20; 15/8; 19/10; 2; 19/10; 39/19; 24/13; 2; 19/10; 13/8; 21/10; 21/10; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-11 18:20:46 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Tenerife; 15/8; 17/10; 17/10; 17/10; 7/4; 7/4; 13/8; 17/10; 17/10; 17/10; 13/8; 17/10; 17/10; 17/10; 17/10; 17/10; 9/5; 18/11; 28/17; 9/5; 17/10; 13/8; 7/5; 13/8; 17/10
Reus Deportiu; 7/4; 17/10; 33/20; 7/4; 15/8; 7/4; 7/4; 9/5; 33/20; 17/10; 7/4; 17/10; 17/10; 6/4; 7/4; 7/4; 9/5; 20/13; 7/4; 9/5; 7/4; 13/8; 7/5; 9/5; 9/5
Draw; 9/5; 19/10; 19/10; 19/10; 109/0; 19/10; 15/8; 2; 19/10; 19/10; 19/10; 2; 39/20; 15/8; 19/10; 2; 19/10; 39/19; 37/19; 2; 39/19; 19/10; 17/10; 21/10; 21/10
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-11 22:20:33 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 7/4; 13/8; 13/8; 7/4; 83/50; 13/8; 13/8; 9/5; 13/8; 13/8; 13/8; 8/5; 33/20; 6/4; 8/5; 7/4; 9/5; 23/15; 7/4; 17/10; 7/4; 8/5; 6/4; 7/5; 8/5; 13/8
Tenerife; 15/8; 17/10; 7/4; 17/10; 37/20; 9/5; 7/4; 17/10; 7/4; 7/4; 7/4; 17/10; 7/4; 17/10; 7/4; 9/5; 9/5; 13/8; 28/17; 9/5; 9/5; 7/4; 17/10; 6/4; 7/4; 9/5
Draw; 9/5; 2; 19/10; 19/10; 47/20; 2; 15/8; 2; 19/10; 2; 21/10; 39/20; 15/8; 2; 37/19; 19/10; 21/10; 37/19; 21/10; 37/19; 9/4; 19/10; 17/10; 9/4; 23/10; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-12 02:20:28 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 7/4; 13/8; 13/8; 7/4; 42/25; 13/8; 13/8; 9/5; 13/8; 13/8; 13/8; 13/8; 33/20; 6/4; 8/5; 7/4; 9/5; 23/15; 7/4; 17/10; 7/4; 8/5; 6/4; 7/5; 13/8; 13/8
Tenerife; 15/8; 13/8; 7/4; 17/10; 93/50; 9/5; 7/4; 17/10; 7/4; 7/4; 7/4; 17/10; 7/4; 17/10; 7/4; 9/5; 9/5; 13/8; 28/17; 9/5; 9/5; 7/4; 17/10; 6/4; 7/4; 9/5
Draw; 9/5; 2; 19/10; 19/10; 23/10; 2; 15/8; 2; 19/10; 2; 2; 39/20; 15/8; 2; 37/19; 19/10; 21/10; 37/19; 21/10; 37/19; 11/5; 9/5; 17/10; 9/4; 9/4; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-12 10:20:44 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 7/4; 13/8; 8/5; 7/4; 43/25; 13/8; 13/8; 9/5; 8/5; 13/8; 8/5; 13/8; 8/5; 6/4; 17/10; 28/17; 17/10; 8/5; 7/4; 17/10; 28/17; 13/8; 13/8; 7/5; 13/8; 13/8
Tenerife; 15/8; 7/4; 7/4; 17/10; 191/00; 9/5; 7/4; 17/10; 7/4; 7/4; 9/5; 7/4; 9/5; 17/10; 7/4; 9/5; 19/10; 17/10; 28/17; 15/8; 24/13; 9/5; 9/5; 6/4; 9/5; 9/5
Draw; 9/5; 19/10; 19/10; 19/10; 109/0; 2; 15/8; 2; 19/10; 2; 2; 39/20; 15/8; 19/10; 2; 19/10; 21/10; 37/19; 2; 39/19; 21/10; 2; 17/10; 21/10; 19/10; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-12 14:21:01 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 13/8; 13/8; 31/20; 7/4; 42/25; 13/8; 13/8; 9/5; 31/20; 8/5; 8/5; 8/5; 8/5; 7/5; 8/5; 8/5; 17/10; 6/4; 7/4; 13/8; 8/5; 13/8; 13/8; 17/10; 13/8; 17/10
Tenerife; 2; 9/5; 9/5; 17/10; 191/00; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 24/13; 19/10; 7/4; 28/17; 19/10; 24/13; 9/5; 19/10; 19/10; 19/10; 2
Draw; 15/8; 19/10; 19/10; 19/10; 56/25; 2; 15/8; 2; 19/10; 2; 2; 39/20; 2; 39/19; 19/10; 28/13; 37/19; 21/10; 21/10; 21/10; 2; 21/10; 11/5; 21/10; ; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-12 18:20:15 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Reus Deportiu; 13/8; 13/8; 31/20; 7/4; 171/00; 13/8; 6/4; 6/4; 31/20; 8/5; 31/20; 6/4; 31/20; 6/4; 8/5; 8/5; 17/10; 22/15; 31/21; 8/5; 28/17; 13/8; 13/8; 17/10; 17/10; 13/8
Tenerife; 2; 9/5; 15/8; 17/10; 52/25; 15/8; 15/8; 19/10; 15/8; 15/8; 15/8; 15/8; 37/20; 7/4; 15/8; 19/10; 19/10; 25/14; 19/10; 2; 37/19; 15/8; 19/10; 2; 19/10; 2
Draw; 15/8; 19/10; 19/10; 19/10; 101/0; 2; 15/8; 21/10; 19/10; 19/10; 2; 39/20; 9/5; 19/10; 37/19; 19/10; 28/13; 21/10; 2; 37/19; 15/8; 2; 21/10; 19/10; 21/10; 
META; spain/la-liga-segunda/reus-deportiu-v-tenerife; 2018-05-12 22:17:42 GMT+3; 2018-05-12 19:30; Nothing; Xlenovo
Tenerife; 10/11; 1; 10/11; 20/21; 5/6; 7/8; 19/20; 1; 10/11; 17/20; 19/20; 10/11; 10/11; 9/10; 19/20; 22/23; 7/8; 10/11; 6/7; 19/20; 1; 10/11; 20/21
Draw; 6/4; 11/8; 29/20; 41/25; 6/4; 31/21; 7/5; 6/4; 29/20; 7/5; 7/5; 6/4; 11/8; 17/11; 16/11; 19/13; 31/21; 6/4; 17/11; 7/5; 6/4; 6/4; 
Reus Deportiu; 11/2; 5; 11/2; 27/5; 11/2; 11/2; 11/2; 11/2; 9/2; 5; 11/2; 19/4; 11/2; 26/5; 9/2; 5; 11/2; 6; 57/10; 11/2; 6; 6; 
