META; spain/la-liga-segunda/alcorcon-v-albacete; 2017-08-30 14:27:53 GMT+3; 2017-09-04 19:30; Nothing; Xlenovo
Alcorcon; 10/11; 5/6; 17/20; ; 10/11; 7/8; 20/23; 5/6; ; 11/13; 17/20; 20/23; 9/10; ; ; ; 10/11; ; 10/11; 101/100; 11/13; ; ; ; ; ; 5/6; 5/6; 
Draw; 9/4; 21/10; 41/20; ; 11/5; 21/10; 9/4; 21/10; ; 2; 2; 2; 21/10; ; ; ; 9/4; ; 9/4; 101/50; 39/19; ; ; ; ; ; 19/10; 21/10; 
Albacete; 11/4; 10/3; 37/10; ; 7/2; 14/5; 19/5; 16/5; ; 18/5; 18/5; 7/2; 15/4; ; ; ; 3; ; 58/19; 41/10; 33/10; ; ; ; ; ; 3; 10/3; 
META; spain/la-liga-segunda/alcorcon-v-albacete; 2017-08-30 18:27:43 GMT+3; 2017-09-04 19:30; Nothing; Xlenovo
Alcorcon; 3/4; 4/5; 4/5; 4/5; 5/6; 5/6; 5/6; 8/11; 11/13; 4/5; 4/5; 5/6; 5/6; 3/4; ; ; 11/13; 5/6; 4/5; 83/100; 11/14; 11/13; ; ; ; ; 8/11; 8/11; 
Draw; 12/5; 85/40; 41/20; 2; 23/10; 21/10; 9/4; 21/10; 27/11; 21/10; 21/10; 21/10; 11/5; 11/5; ; ; 9/4; 12/5; 9/4; 59/25; 21/10; 27/11; ; ; ; ; 21/10; 11/5; 
Albacete; 10/3; 15/4; 4; 9/2; 7/2; 3; 21/5; 7/2; 16/5; 4; 4; 15/4; 15/4; 19/5; ; ; 10/3; 3; 15/4; 9/2; 7/2; 31/10; ; ; ; ; 7/2; 7/2; 
META; spain/la-liga-segunda/alcorcon-v-albacete; 2017-08-30 22:27:28 GMT+3; 2017-09-04 19:30; Nothing; Xlenovo
Alcorcon; 3/4; 4/5; 4/5; 4/5; 4/5; 5/6; 4/5; 8/11; 11/13; 4/5; 4/5; 5/6; 5/6; 3/4; 3/4; ; 11/13; 5/6; 10/13; 17/20; 11/14; 11/13; ; 4/5; ; ; 8/11; 8/11; 
Draw; 12/5; 85/40; 41/20; 2; 23/10; 21/10; 9/4; 21/10; 27/11; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; ; 9/4; 12/5; 9/4; 117/50; 21/10; 27/11; ; 2; ; ; 21/10; 11/5; 
Albacete; 10/3; 15/4; 4; 9/2; 4; 3; 17/4; 7/2; 16/5; 19/5; 19/5; 15/4; 15/4; 19/5; 17/4; ; 10/3; 3; 19/5; 22/5; 7/2; 31/10; ; 7/2; ; ; 7/2; 7/2; 
META; spain/la-liga-segunda/alcorcon-v-albacete; 2017-08-31 02:26:45 GMT+3; 2017-09-04 19:30; Nothing; Xlenovo
Alcorcon; 3/4; 4/5; 4/5; 4/5; 4/5; 5/6; 4/5; 8/11; 11/13; 4/5; 4/5; 5/6; 5/6; 3/4; 3/4; ; 11/13; 5/6; 10/13; 17/20; 11/14; 11/13; ; 4/5; ; ; 8/11; 8/11; 
Draw; 12/5; 85/40; 41/20; 2; 23/10; 21/10; 9/4; 21/10; 27/11; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; ; 9/4; 12/5; 9/4; 117/50; 21/10; 27/11; ; 2; ; ; 21/10; 11/5; 
Albacete; 10/3; 15/4; 4; 9/2; 4; 3; 17/4; 7/2; 16/5; 19/5; 19/5; 15/4; 15/4; 19/5; 17/4; ; 10/3; 3; 19/5; 22/5; 7/2; 31/10; ; 7/2; ; ; 7/2; 7/2; 
META; spain/la-liga-segunda/alcorcon-v-albacete; 2017-08-31 10:26:24 GMT+3; 2017-09-04 19:30; Nothing; Xlenovo
Alcorcon; 4/5; 4/5; ; 4/5; 4/5; 5/6; 4/5; 8/11; 11/13; 4/5; 4/5; 5/6; 5/6; 3/4; 3/4; 4/5; 11/13; 5/6; 10/13; 21/25; 11/14; 11/13; ; 4/5; ; ; 8/11; 8/11; 
Draw; 12/5; 85/40; ; 2; 23/10; 21/10; 9/4; 21/10; 27/11; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 28/13; 9/4; 12/5; 9/4; 59/25; 21/10; 27/11; ; 2; ; ; 21/10; 11/5; 
Albacete; 15/4; 15/4; ; 9/2; 4; 3; 17/4; 7/2; 16/5; 19/5; 19/5; 15/4; 15/4; 19/5; 17/4; 15/4; 10/3; 3; 50/13; 22/5; 7/2; 31/10; ; 7/2; ; ; 7/2; 7/2; 
META; spain/la-liga-segunda/alcorcon-v-albacete; 2017-08-31 14:27:08 GMT+3; 2017-09-04 19:30; Nothing; Xlenovo
Alcorcon; 4/5; 4/5; ; 5/6; 4/5; 5/6; 4/5; 8/11; 11/13; 4/5; 4/5; 5/6; 5/6; 3/4; 3/4; 4/5; 11/13; 5/6; 10/13; 21/25; 11/14; 11/13; ; 4/5; ; ; 8/11; 8/11; 
Draw; 12/5; 21/10; ; 21/10; 23/10; 21/10; 9/4; 21/10; 27/11; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 28/13; 9/4; 12/5; 9/4; 59/25; 21/10; 27/11; ; 2; ; ; 21/10; 11/5; 
Albacete; 15/4; 15/4; ; 4; 4; 3; 17/4; 7/2; 16/5; 19/5; 19/5; 15/4; 15/4; 19/5; 17/4; 15/4; 10/3; 3; 50/13; 22/5; 7/2; 31/10; ; 7/2; ; ; 7/2; 7/2; 
META; spain/la-liga-segunda/alcorcon-v-albacete; 2017-08-31 18:38:42 GMT+3; 2017-09-04 19:30; Nothing; Xlenovo
Alcorcon; 4/5; 3/4; ; 5/6; 4/5; 4/5; 4/5; 4/6; 11/13; 4/5; 4/5; 5/6; 5/6; 3/4; 3/4; 4/5; 5/6; 5/6; 10/13; 21/25; 11/14; 11/13; ; 4/5; ; ; 8/11; 8/11; 
Draw; 12/5; 85/40; ; 21/10; 23/10; 21/10; 9/4; 21/10; 27/11; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 28/13; 9/4; 12/5; 9/4; 12/5; 21/10; 27/11; ; 2; ; ; 21/10; 11/5; 
Albacete; 15/4; 4; ; 4; 4; 16/5; 17/4; 7/2; 16/5; 19/5; 19/5; 15/4; 15/4; 4; 17/4; 15/4; 7/2; 3; 50/13; 43/10; 7/2; 31/10; ; 7/2; ; ; 7/2; 7/2; 
META; spain/la-liga-segunda/alcorcon-v-albacete; 2017-08-31 22:27:16 GMT+3; 2017-09-04 19:30; Nothing; Xlenovo
Alcorcon; 4/5; 3/4; ; 5/6; 4/5; 4/5; 4/5; 4/6; 11/13; 4/5; 4/5; 5/6; 5/6; 3/4; 3/4; 4/5; 5/6; 5/6; 10/13; 21/25; 11/14; 11/13; ; 4/5; ; ; 8/11; 8/11; 
Draw; 12/5; 85/40; ; 21/10; 23/10; 21/10; 9/4; 21/10; 27/11; 21/10; 21/10; 21/10; 11/5; 11/5; 11/5; 28/13; 9/4; 12/5; 9/4; 12/5; 21/10; 27/11; ; 2; ; ; 21/10; 11/5; 
Albacete; 15/4; 4; ; 4; 4; 16/5; 17/4; 7/2; 16/5; 19/5; 19/5; 15/4; 15/4; 4; 17/4; 15/4; 7/2; 3; 50/13; 43/10; 7/2; 31/10; ; 7/2; ; ; 7/2; 7/2; 
META; spain/la-liga-segunda/alcorcon-v-albacete; 2017-09-01 02:26:28 GMT+3; 2017-09-04 19:30; Nothing; Xlenovo
