META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-14 02:24:04 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-15 10:24:17 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-15 14:24:01 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-15 18:27:53 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-15 22:25:44 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-16 02:24:54 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-16 18:29:02 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-16 22:26:56 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-17 02:25:24 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-17 10:25:20 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Albacete; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-17 14:29:40 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; ; ; ; ; 67/50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/5; ; ; 4/7; ; 
Draw; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; ; 10/11; ; 
Albacete; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; 1; ; 
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-17 18:24:01 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 23/20; 23/20; 6/5; ; 13/10; ; 6/5; ; 6/5; 6/5; 6/5; ; 6/5; 6/5; 6/5; 6/5; 15/13; 6/5; 15/13; 17/14; 6/5; ; 6/5; 6/5; 6/5; ; 1; 21/20; 5/4
Draw; 21/10; 2; 2; ; 11/5; ; 2; ; 39/19; 2; 2; ; 11/5; 2; 2; 2; 21/10; 21/10; 21/10; 28/13; 39/19; ; 85/40; 2; 21/10; ; 9/5; 2; 21/10
Albacete; 13/5; 12/5; 23/10; ; 129/50; ; 12/5; ; 23/10; 23/10; 12/5; ; 9/4; 47/20; 5/2; 12/5; 13/5; 5/2; 13/5; 39/19; 23/10; ; 13/5; 51/20; 28/11; ; 21/10; 21/10; 27/10
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-17 22:23:43 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 23/20; 11/10; 15/13; ; 13/10; ; 11/10; ; 5/4; 23/20; 23/20; 23/20; 23/20; 23/20; 6/5; 11/10; 15/13; 15/13; 15/13; 22/19; 16/13; ; 23/20; 23/20; 15/13; ; 1; 21/20; 6/5
Draw; 21/10; 2; 2; ; 11/5; ; 2; ; 28/13; 2; 2; 21/10; 11/5; 2; 2; 2; 21/10; 21/10; 21/10; 28/13; 21/10; ; 11/5; 2; 21/10; ; 9/5; 2; 21/10
Albacete; 13/5; 5/2; 12/5; ; 129/50; ; 5/2; ; 23/10; 12/5; 5/2; 5/2; 23/10; 49/20; 5/2; 5/2; 13/5; 13/5; 13/5; 28/13; 23/10; ; 13/5; 53/20; 45/17; ; 9/4; 21/10; 14/5
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-18 02:23:37 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 23/20; 11/10; 15/13; ; 123/100; ; 11/10; ; 5/4; 23/20; 23/20; 23/20; 23/20; 23/20; 6/5; 11/10; 15/13; 15/13; 15/13; 22/19; 16/13; ; 23/20; 23/20; 15/13; ; 1; 21/20; 6/5
Draw; 21/10; 2; 2; ; 111/50; ; 2; ; 28/13; 2; 2; 21/10; 11/5; 2; 2; 2; 21/10; 21/10; 21/10; 28/13; 21/10; ; 11/5; 2; 21/10; ; 9/5; 2; 21/10
Albacete; 13/5; 5/2; 12/5; ; 69/25; ; 5/2; ; 23/10; 12/5; 5/2; 5/2; 23/10; 49/20; 5/2; 5/2; 13/5; 13/5; 13/5; 28/13; 23/10; ; 13/5; 53/20; 45/17; ; 9/4; 21/10; 14/5
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-18 10:23:41 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 23/20; 11/10; 15/13; ; 31/25; ; 11/10; ; 5/4; 23/20; 23/20; 23/20; 23/20; 23/20; 6/5; 11/10; 15/13; 15/13; 15/13; 22/19; 16/13; ; 23/20; 23/20; 15/13; ; 1; ; 6/5
Draw; 21/10; 2; 2; ; 11/5; ; 2; ; 28/13; 2; 2; 21/10; 11/5; 2; 2; 2; 21/10; 21/10; 21/10; 28/13; 21/10; ; 11/5; 2; 21/10; ; 9/5; ; 21/10
Albacete; 13/5; 5/2; 12/5; ; 11/4; ; 5/2; ; 23/10; 12/5; 5/2; 5/2; 23/10; 49/20; 13/5; 5/2; 13/5; 13/5; 13/5; 28/13; 23/10; ; 27/10; 53/20; 45/17; ; 9/4; ; 14/5
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-18 14:24:00 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 1; 1; 21/20; 1; 109/100; ; 1; ; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 1; 1; 1; 1; 30/29; 24/23; ; 21/20; 21/20; 1; ; 9/10; 1; 1
Draw; 21/10; 21/10; 21/10; 21/10; 56/25; ; 2; ; 21/10; 21/10; 21/10; 21/10; 11/5; 41/20; 2; 21/10; 9/4; 21/10; 9/4; 28/13; 39/19; ; 11/5; 21/10; 28/13; ; 19/10; 2; 21/10
Albacete; 16/5; 14/5; 27/10; 11/4; 16/5; ; 3; ; 56/19; 27/10; 3; 11/4; 13/5; 27/10; 3; 14/5; 14/5; 31/10; 14/5; 12/5; 29/10; ; 3; 16/5; 31/10; ; 13/5; 9/4; 10/3
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-18 18:24:04 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 21/20; 1; 21/20; 1; 28/25; ; 1; ; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 21/20; 30/29; 24/23; 10/11; 21/20; 21/20; 1; ; 5/6; 1; 21/20
Draw; 19/10; 21/10; 21/10; 21/10; 11/5; ; 2; ; 21/10; 21/10; 2; 21/10; 21/10; 41/20; 2; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 39/19; ; 19/10; 19/10; 21/10
Albacete; 10/3; 14/5; 27/10; 11/4; 63/20; ; 3; ; 56/19; 27/10; 3; 11/4; 13/5; 11/4; 3; 14/5; 29/10; 31/10; 29/10; 12/5; 29/10; 14/5; 31/10; 16/5; 41/13; ; 27/10; 23/10; 3
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-18 22:25:20 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 21/20; 1; 21/20; 1; 111/100; ; 1; ; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 21/20; 1; 21/20; 21/20; 21/20; 30/29; 24/23; 10/11; 11/10; 21/20; 1; ; 20/21; 21/20; 21/20
Draw; 19/10; 21/10; 21/10; 21/10; 111/50; ; 2; ; 21/10; 21/10; 2; 21/10; 21/10; 41/20; 2; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 39/19; ; 19/10; 2; 21/10
Albacete; 10/3; 14/5; 27/10; 11/4; 63/20; ; 3; ; 56/19; 27/10; 3; 11/4; 13/5; 27/10; 3; 14/5; 29/10; 58/19; 29/10; 12/5; 29/10; 14/5; 29/10; 16/5; 31/10; ; 27/10; 11/4; 3
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-19 02:25:16 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 23/20; 1; 11/10; 1; 121/100; ; 1; ; 21/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 21/20; 30/29; 24/23; 21/20; 11/10; 23/20; 11/10; ; 21/20; 10/9; 23/20
Draw; 19/10; 21/10; 2; 21/10; 109/50; ; 2; ; 21/10; 2; 2; 19/10; 21/10; 41/20; 2; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 15/8; 85/40; 21/10; 39/19; ; 19/10; 2; 21/10
Albacete; 3; 14/5; 5/2; 11/4; 143/50; ; 11/4; ; 56/19; 5/2; 11/4; 14/5; 5/2; 13/5; 14/5; 13/5; 29/10; 14/5; 29/10; 12/5; 29/10; 13/5; 29/10; 57/20; 37/13; ; 13/5; 13/5; 14/5
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-19 10:25:01 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 23/20; 1; 11/10; 1; 121/100; ; 1; ; 21/20; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 9/8; 24/23; 21/20; 11/10; 23/20; 11/10; ; 21/20; 10/9; 23/20
Draw; 19/10; 21/10; 2; 21/10; 11/5; ; 2; ; 21/10; 2; 2; 2; 21/10; 41/20; 2; 2; 2; 39/19; 2; 21/10; 39/19; 15/8; 21/10; 21/10; 39/19; ; 19/10; 2; 21/10
Albacete; 3; 14/5; 5/2; 11/4; 71/25; ; 11/4; ; 56/19; 5/2; 11/4; 13/5; 12/5; 13/5; 14/5; 13/5; 3; 14/5; 3; 9/4; 29/10; 13/5; 29/10; 57/20; 37/13; ; 11/4; 13/5; 14/5
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-19 14:25:14 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 11/10; 1; 11/10; 21/20; 29/25; ; 1; ; 21/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 9/8; 24/23; 21/20; 23/20; 23/20; 11/10; ; 11/10; 21/20; 23/20
Draw; 2; 21/10; 2; 21/10; 54/25; ; 2; ; 21/10; 2; 2; 2; 21/10; 41/20; 2; 2; 2; 39/19; 2; 21/10; 39/19; 15/8; 21/10; 21/10; 39/19; ; 19/10; 2; 21/10
Albacete; 3; 14/5; 5/2; 13/5; 61/20; ; 11/4; ; 56/19; 5/2; 11/4; 13/5; 5/2; 13/5; 14/5; 13/5; 3; 37/13; 3; 9/4; 29/10; 13/5; 14/5; 57/20; 37/13; ; 11/4; 13/5; 3
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-19 18:25:40 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 11/10; 1; 11/10; 21/20; 23/20; ; 1; ; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 9/8; 11/10; 21/20; 23/20; 23/20; 11/10; ; 23/20; 21/20; 23/20
Draw; 2; 21/10; 2; 21/10; 54/25; ; 2; ; 21/10; 2; 2; 2; 21/10; 41/20; 2; 2; 2; 39/19; 2; 21/10; 39/19; 15/8; 85/40; 21/10; 39/19; ; 19/10; 2; 21/10
Albacete; 3; 14/5; 5/2; 13/5; 31/10; ; 11/4; ; 11/4; 5/2; 11/4; 13/5; 5/2; 13/5; 14/5; 13/5; 3; 14/5; 3; 9/4; 27/10; 13/5; 14/5; 57/20; 37/13; ; 11/4; 13/5; 3
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-19 22:26:09 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 11/10; 1; 11/10; 21/20; 29/25; ; 1; ; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 9/8; 11/10; 21/20; 23/20; 23/20; 11/10; 11/10; 10/9; 23/20
Draw; 2; 21/10; 2; 21/10; 21/10; ; 2; ; 21/10; 2; 2; 2; 21/10; 41/20; 2; 2; 2; 39/19; 2; 21/10; 39/19; 15/8; 85/40; 21/10; 39/19; 19/10; 19/10; 21/10
Albacete; 3; 14/5; 5/2; 13/5; 63/20; ; 11/4; ; 11/4; 5/2; 11/4; 13/5; 12/5; 5/2; 14/5; 13/5; 3; 14/5; 3; 9/4; 27/10; 13/5; 14/5; 57/20; 37/13; 11/4; 13/5; 3
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-20 02:25:32 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 11/10; 1; 11/10; 21/20; 117/ 100; ; 1; ; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 22/19; 11/10; 21/20; 23/20; 23/20; 11/10; 11/10; 10/9; 23/20
Draw; 2; 21/10; 2; 21/10; 85/40; ; 2; ; 21/10; 2; 2; 2; 21/10; 41/20; 2; 2; 2; 39/19; 2; 21/10; 39/19; 15/8; 85/40; 21/10; 39/19; 19/10; 19/10; 21/10
Albacete; 3; 14/5; 5/2; 13/5; 31/10; ; 11/4; ; 11/4; 5/2; 11/4; 13/5; 12/5; 5/2; 14/5; 13/5; 3; 37/13; 3; 28/13; 27/10; 13/5; 14/5; 57/20; 37/13; 14/5; 13/5; 3
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-20 10:25:27 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 11/10; 1; 11/10; 21/20; 117/ 100; ; 11/10; ; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 22/19; 11/10; 21/20; 23/20; 23/20; 11/10; 6/5; 10/9; 23/20
Draw; 2; 21/10; 2; 21/10; 43/20; ; 2; ; 21/10; 2; 2; 2; 21/10; 41/20; 2; 2; 21/10; 21/10; 21/10; 21/10; 39/19; 15/8; 85/40; 21/10; 21/10; 2; 2; 21/10
Albacete; 3; 14/5; 5/2; 13/5; 61/20; ; 5/2; ; 11/4; 5/2; 11/4; 13/5; 12/5; 5/2; 14/5; 13/5; 29/10; 11/4; 29/10; 40/17; 27/10; 13/5; 14/5; 57/20; 14/5; 11/4; 11/4; 14/5
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-20 14:28:23 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 1; 1; 1; 21/20; 26/25; ; 1; ; 11/10; 1; 1; 1; 21/20; 21/20; 21/20; 1; 11/10; 1; 11/10; 24/23; 11/10; 10/11; 21/20; 1; 1; 1; 1; 1
Draw; 21/10; 21/10; 21/10; 21/10; 111/ 50; ; 2; ; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 39/19; 2; 11/5; 9/4; 28/13; 21/10; 21/10; 11/5
Albacete; 16/5; 14/5; 14/5; 13/5; 69/20; ; 3; ; 11/4; 14/5; 3; 14/5; 11/4; 11/4; 3; 14/5; 29/10; 31/10; 29/10; 11/4; 27/10; 14/5; 3; 3; 41/13; 3; 3; 10/3
META; spain/la-liga-segunda/cordoba-v-albacete; 2018-01-20 18:25:34 GMT+2; 2018-01-20 17:00; Nothing; Xlenovo
Cordoba; 1; 1; 21/20; 1; 11/10; ; 1; ; 11/10; 21/20; 1; 1; 21/20; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 11/10; 10/11; 21/20; 1; 21/20; 21/20; 21/20; 10/9
Draw; 21/10; 21/10; 21/10; 21/10; 54/25; ; 2; ; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 39/19; 2; 11/5; 9/4; 21/10; 21/10; 11/5; 11/5
Albacete; 16/5; 14/5; 27/10; 11/4; 33/10; ; 3; ; 11/4; 27/10; 3; 14/5; 13/5; 27/10; 3; 14/5; 3; 3; 3; 27/10; 27/10; 14/5; 3; 3; 58/19; 3; 3; 3
