META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-11 02:22:17 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Zaragoza; 17/10; 17/10; 28/17; ; 7/4; 17/10; ; ; ; 33/20; 7/4; 8/5; ; 33/20; 17/10; ; 7/4; 17/10; 91/50; 53/35; ; 8/5; 7/4; 33/20; 17/10; ; 13/8; 6/4; 
Draw; 2; 19/10; 2; ; 19/10; 19/10; ; ; ; ; 21/10; 21/10; ; ; 2; ; 19/10; 39/19; 109/50; 21/10; ; ; 21/10; 21/10; 39/19; ; 19/10; 19/10; 
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-12 02:23:32 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 9/5; 13/8; 8/5; ; 7/4; 17/10; ; ; ; 8/5; 17/10; 13/8; 13/8; 33/20; 17/10; 8/5; 7/4; 8/5; 87/50; 28/17; ; 6/4; 17/10; 33/20; 28/17; ; 8/5; 6/4; 
Zaragoza; 17/10; 17/10; 17/10; ; 7/4; 17/10; ; ; ; 17/10; 9/5; 7/4; ; 17/10; 17/10; 7/4; 7/4; 7/4; 189/100; 53/35; ; 13/8; 9/5; 17/10; 7/4; ; 7/4; 6/4; 
Draw; 2; 2; 2; ; 19/10; 19/10; ; ; ; ; 2; 19/10; ; ; 2; 2; 19/10; 39/19; 109/50; 21/10; ; 2; 21/10; 21/10; 39/19; ; 19/10; 19/10; 
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-12 10:23:56 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 9/5; 13/8; 13/8; ; 7/4; 17/10; ; ; ; 13/8; 17/10; 13/8; 13/8; 33/20; 13/8; 8/5; 7/4; 28/17; 7/4; 28/17; ; 6/4; 17/10; 33/20; 28/17; ; 6/4; 6/4; 
Zaragoza; 17/10; 17/10; 17/10; ; 7/4; 17/10; ; ; ; 17/10; 9/5; 17/10; 13/8; 17/10; 9/5; 17/10; 7/4; 7/4; 19/10; 53/35; ; 13/8; 9/5; 17/10; 7/4; ; 17/10; 8/5; 
Draw; 2; 2; 2; ; 19/10; 19/10; ; ; ; ; 2; 2; 21/10; ; 2; 2; 19/10; 2; 43/20; 21/10; ; 2; 21/10; 21/10; 2; ; 9/5; 9/5; 
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-12 14:25:05 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 17/11; 8/5; 8/5; 8/5; ; ; ; 31/20; 8/5; 13/8; 6/4; 31/20; 6/4; 6/4; 8/5; 17/11; 33/20; 28/17; ; 6/4; 13/8; 31/20; 17/11; ; 7/5; 7/5; 
Zaragoza; 19/10; 9/5; 9/5; 17/10; 37/19; 7/4; ; ; ; 9/5; 19/10; 9/5; 9/5; 9/5; 15/8; 9/5; 37/19; 24/13; 101/50; 53/35; ; 9/5; 19/10; 15/8; 19/10; ; 9/5; 7/4; 
Draw; 2; 2; 2; 2; 19/10; 2; ; ; ; ; 2; 19/10; 2; ; 21/10; 2; 19/10; 2; 43/20; 21/10; ; 15/8; 21/10; 2; 2; ; 9/5; 15/8; 
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-12 18:26:14 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 17/11; 8/5; 8/5; 8/5; ; ; ; 31/20; 8/5; 13/8; 8/5; 31/20; 6/4; 6/4; 8/5; 17/11; 83/50; 27/17; ; 6/4; 13/8; 31/20; 17/11; ; ; 7/5; 
Zaragoza; 19/10; 9/5; 9/5; 17/10; 37/19; 7/4; ; ; ; 9/5; 15/8; 9/5; 9/5; 9/5; 15/8; 9/5; 37/19; 24/13; 101/ 50; 14/9; ; 9/5; 19/10; 15/8; 19/10; ; ; 7/4; 
Draw; 2; 2; 2; 2; 19/10; 2; ; ; ; ; 21/10; 19/10; 2; ; 21/10; 2; 19/10; 2; 107/ 50; 21/10; ; 15/8; 21/10; 2; 2; ; ; 15/8; 
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-12 22:26:46 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; ; ; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 17/11; 13/8; 17/12; ; 7/5; 8/5; 6/4; 17/11; ; 7/5; 7/5; 8/5
Zaragoza; 19/10; 9/5; 9/5; 9/5; 37/19; 15/8; 7/4; ; ; 9/5; 19/10; 15/8; 9/5; 37/20; 15/8; 15/8; 37/19; 37/19; 52/25; 30/17; ; 9/5; 19/10; 39/20; 19/10; ; 19/10; 7/4; 2
Draw; 2; 2; 2; 2; 19/10; 2; 2; ; ; ; 21/10; 2; 21/10; ; 21/10; 2; 19/10; 2; 85/40; 21/10; ; 15/8; 21/10; 2; 2; ; 19/10; 15/8; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-13 02:23:29 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; ; ; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 17/11; 13/8; 17/12; ; 7/5; 8/5; 6/4; 17/11; ; 7/5; 7/5; 8/5
Zaragoza; 19/10; 9/5; 9/5; 9/5; 37/19; 15/8; 7/4; ; ; 9/5; 19/10; 15/8; 9/5; 37/20; 15/8; 15/8; 37/19; 37/19; 52/25; 30/17; ; 9/5; 19/10; 39/20; 37/19; ; 19/10; 7/4; 2
Draw; 2; 2; 2; 2; 19/10; 2; 2; ; ; ; 21/10; 2; 21/10; ; 21/10; 2; 19/10; 2; 85/40; 21/10; ; 15/8; 21/10; 2; 39/19; ; 19/10; 15/8; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-13 10:23:29 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; ; ; ; 6/4; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 17/11; 13/8; 17/12; ; 7/5; 8/5; 6/4; 17/11; ; 7/5; ; 8/5
Zaragoza; 19/10; 9/5; 9/5; 9/5; 37/19; 15/8; 7/4; ; ; ; 19/10; 15/8; 9/5; 37/20; 15/8; 15/8; 37/19; 37/19; 52/25; 30/17; ; 9/5; 19/10; 39/20; 37/19; ; 7/4; ; 2
Draw; 2; 2; 2; 2; 19/10; 2; 2; ; ; ; 21/10; 2; 21/10; ; 21/10; 2; 19/10; 2; 85/40; 21/10; ; 15/8; 21/10; 2; 39/19; ; 19/10; ; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-13 14:23:41 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; ; ; ; 6/4; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 17/11; 161/ 100; 17/12; ; 7/5; 31/20; 6/4; 17/11; ; 7/5; 27/20; 8/5
Zaragoza; 19/10; 9/5; 28/15; 9/5; 37/19; 15/8; 15/8; ; ; ; 19/10; 15/8; 15/8; 19/10; 15/8; 15/8; 37/19; 37/19; 21/10; 30/17; ; 9/5; 2; 39/20; 37/19; ; 7/4; 9/5; 21/10
Draw; 2; 2; 2; 2; 19/10; 2; 15/8; ; ; ; 21/10; 2; 21/10; ; 21/10; 2; 19/10; 2; 85/40; 21/10; ; 15/8; 21/10; 2; 39/19; ; 19/10; 15/8; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-13 18:23:47 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; ; ; ; 6/4; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 17/11; 161/ 100; 17/12; ; 7/5; 31/20; 6/4; 17/11; ; ; 27/20; 8/5
Zaragoza; 19/10; 9/5; 28/15; 9/5; 37/19; 15/8; 7/4; ; ; ; 19/10; 15/8; 15/8; 19/10; 15/8; 15/8; 37/19; 37/19; 21/10; 30/17; ; 9/5; 2; 39/20; 37/19; ; ; 9/5; 21/10
Draw; 2; 2; 2; 2; 19/10; 2; 2; ; ; ; 21/10; 2; 21/10; ; 21/10; 2; 19/10; 2; 85/40; 21/10; ; 15/8; 21/10; 2; 39/19; ; ; 15/8; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-13 22:23:57 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; ; ; ; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 161/ 100; 17/12; ; 7/5; 31/20; 6/4; 17/11; ; ; 27/20; 6/4
Zaragoza; 19/10; 9/5; 28/15; 9/5; 37/19; 15/8; 7/4; ; ; ; 19/10; 15/8; 15/8; 19/10; 15/8; 15/8; 37/19; 37/19; 52/25; 30/17; ; 9/5; 2; 39/20; 37/19; ; ; 9/5; 21/10
Draw; 2; 2; 2; 2; 19/10; 2; 2; ; ; ; 21/10; 2; 21/10; ; 21/10; 2; 19/10; 39/19; 107/ 50; 21/10; ; 15/8; 21/10; 2; 39/19; ; ; 15/8; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-14 02:23:31 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; ; ; ; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 161/ 100; 17/12; ; 7/5; 31/20; 6/4; 17/11; ; ; ; 6/4
Zaragoza; 19/10; 9/5; 28/15; 9/5; 37/19; 15/8; 7/4; ; ; ; 19/10; 15/8; 15/8; 19/10; 15/8; 15/8; 37/19; 37/19; 21/10; 30/17; ; 9/5; 2; 39/20; 2; ; ; 9/5; 21/10
Draw; 2; 2; 2; 2; 19/10; 2; 2; ; ; ; 21/10; 2; 21/10; ; 21/10; 2; 19/10; 2; 85/40; 21/10; ; 15/8; 21/10; 2; 39/19; ; ; 19/10; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-14 10:23:40 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; ; ; 6/4; 6/4; 6/4; 6/4; ; 6/4; 6/4; 8/5; 6/4; 161/ 100; 17/12; ; 7/5; 31/20; 6/4; 17/11; ; ; ; 6/4
Zaragoza; 19/10; 9/5; 28/15; 9/5; 37/19; 15/8; 7/4; ; ; 9/5; 19/10; 15/8; 15/8; ; 15/8; 15/8; 37/19; 37/19; 21/10; 30/17; ; 9/5; 2; 39/20; 2; ; ; 9/5; 21/10
Draw; 2; 2; 2; 2; 19/10; 2; 2; ; ; 2; 21/10; 21/10; 21/10; ; 21/10; 2; 19/10; 2; 85/40; 21/10; ; 15/8; 21/10; 2; 39/19; ; ; 19/10; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-14 14:23:49 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; ; ; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 161/ 100; 17/12; ; 7/5; 31/20; 6/4; 17/11; ; ; ; 6/4
Zaragoza; 19/10; 9/5; 28/15; 9/5; 37/19; 15/8; 15/8; ; ; 9/5; 19/10; 15/8; 15/8; 19/10; 15/8; 15/8; 37/19; 37/19; 21/10; 30/17; ; 9/5; 2; 39/20; 2; ; ; 9/5; 21/10
Draw; 2; 2; 2; 2; 19/10; 2; 15/8; ; ; 2; 21/10; 2; 21/10; 2; 21/10; 2; 19/10; 2; 85/40; 21/10; ; 15/8; 21/10; 2; 39/19; ; ; 19/10; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-14 18:23:38 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; ; ; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 161/ 100; 17/12; ; 7/5; 31/20; 6/4; 17/11; ; ; ; 6/4
Zaragoza; 19/10; 9/5; 28/15; 9/5; 37/19; 15/8; 15/8; ; ; 9/5; 19/10; 15/8; 15/8; 19/10; 15/8; 15/8; 37/19; 37/19; 21/10; 30/17; ; 9/5; 2; 39/20; 2; ; ; 9/5; 21/10
Draw; 2; 2; 2; 2; 19/10; 2; 15/8; ; ; 2; 21/10; 2; 21/10; 2; 21/10; 2; 19/10; 39/19; 85/40; 21/10; ; 15/8; 21/10; 2; 39/19; ; ; 19/10; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-14 22:23:30 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; ; ; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 8/5; 17/12; ; 7/5; 31/20; 6/4; 17/11; ; ; ; 6/4
Zaragoza; 19/10; 9/5; 28/15; 9/5; 37/19; 15/8; 15/8; ; ; 9/5; 19/10; 15/8; 15/8; 19/10; 15/8; 15/8; 37/19; 37/19; 21/10; 30/17; ; 9/5; 2; 39/20; 2; ; ; 9/5; 21/10
Draw; 2; 2; 2; 2; 19/10; 2; 15/8; ; ; 2; 21/10; 2; 21/10; 2; 21/10; 2; 19/10; 39/19; 107/ 50; 21/10; ; 15/8; 21/10; 2; 39/19; ; ; 19/10; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-15 02:23:34 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; ; ; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 8/5; 17/12; ; 7/5; 31/20; 6/4; 17/11; ; ; 7/5; 6/4
Zaragoza; 19/10; 9/5; 28/15; 9/5; 2; 15/8; 15/8; ; ; 9/5; 19/10; 15/8; 15/8; 19/10; 15/8; 15/8; 2; 37/19; 21/10; 30/17; ; 9/5; 2; 39/20; 2; ; ; 9/5; 21/10
Draw; 2; 2; 2; 2; 37/19; 2; 15/8; ; ; 2; 21/10; 2; 21/10; 2; 21/10; 2; 37/19; 39/19; 107/ 50; 21/10; ; 15/8; 21/10; 2; 39/19; ; ; 19/10; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-15 10:23:40 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; ; ; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 8/5; 17/12; ; 7/5; 31/20; 6/4; 17/11; ; ; 7/5; 6/4
Zaragoza; 19/10; 9/5; 28/15; 9/5; 2; 15/8; 7/4; ; ; 9/5; 19/10; 15/8; 15/8; 19/10; 15/8; 15/8; 2; 37/19; 21/10; 30/17; ; 9/5; 2; 39/20; 2; ; ; 9/5; 21/10
Draw; 2; 2; 2; 2; 37/19; 2; 2; ; ; 2; 21/10; 2; 21/10; 2; 21/10; 2; 37/19; 39/19; 107/ 50; 21/10; ; 15/8; 21/10; 2; 39/19; ; ; 19/10; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-15 14:23:44 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 29/20; 6/4; 16/11; 6/4; 8/5; 6/4; 7/5; ; ; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 159/ 100; 17/12; ; 7/5; 31/20; 6/4; 6/4; ; ; 7/5; 6/4
Zaragoza; 21/10; 9/5; 19/10; 9/5; 2; 15/8; 15/8; ; ; 19/10; 2; 15/8; 15/8; 19/10; 15/8; 19/10; 2; 2; 85/40; 16/9; ; 9/5; 21/10; 39/20; 2; ; ; 9/5; 21/10
Draw; 2; 2; 2; 2; 37/19; 2; 2; ; ; 2; 2; 21/10; 2; 2; 21/10; 2; 37/19; 39/19; 107/ 50; 39/19; ; 15/8; 2; 2; 39/19; ; ; 19/10; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-15 18:23:44 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 29/20; 6/4; 16/11; 6/4; 6/4; 6/4; 7/5; ; 6/4; 29/20; 6/4; 29/20; 6/4; 29/20; 7/5; 7/5; 6/4; 16/11; 153/ 100; 17/12; 31/21; 13/10; 31/20; 29/20; 16/11; ; ; 7/5; 6/4
Draw; 2; 2; 2; 2; 37/19; 19/10; 2; ; 37/19; 2; 2; 2; 21/10; 2; 21/10; 2; 37/19; 39/19; 85/40; 39/19; ; 2; 2; 2; 39/19; ; ; 19/10; 21/10
Zaragoza; 21/10; 9/5; 19/10; 9/5; 21/10; 19/10; 2; ; 39/19; 19/10; 21/10; 2; 15/8; 19/10; 2; 2; 21/10; 21/10; 111/ 50; 16/9; 39/19; 15/8; 21/10; 2; 21/10; ; ; 19/10; 11/5
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-15 22:23:44 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 29/20; 6/4; 16/11; 6/4; 6/4; 6/4; 7/5; ; 6/4; 29/20; 6/4; 29/20; 6/4; 29/20; 7/5; 7/5; 6/4; 6/4; 83/50; 17/12; 31/21; 7/5; 31/20; 6/4; 6/4; ; ; 7/5; 8/5
Zaragoza; 21/10; 9/5; 28/15; 9/5; 21/10; 15/8; 15/8; ; 39/19; 15/8; 2; 2; 15/8; 19/10; 2; 2; 21/10; 2; 103/ 50; 16/9; 39/19; 9/5; 2; 39/20; 39/19; ; ; 9/5; 2
Draw; 2; 2; 2; 2; 37/19; 2; 2; ; 37/19; 2; 21/10; 2; 21/10; 2; 21/10; 2; 37/19; 2; 21/10; 39/19; ; 2; 21/10; 2; 39/19; ; ; 19/10; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-16 02:23:19 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 29/20; 6/4; 16/11; 6/4; 6/4; 6/4; 7/5; ; 6/4; 29/20; 6/4; 29/20; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; 83/50; 16/11; 31/21; 7/5; 31/20; 6/4; 6/4; ; ; 7/5; 8/5
Zaragoza; 21/10; 9/5; 28/15; 9/5; 21/10; 15/8; 15/8; ; 39/19; 15/8; 2; 2; 15/8; 19/10; 2; 19/10; 21/10; 2; 103/ 50; 19/10; 39/19; 9/5; 2; 39/20; 2; ; ; 9/5; 2
Draw; 2; 2; 2; 2; 37/19; 2; 2; ; 37/19; 2; 21/10; 2; 2; 2; 21/10; 2; 37/19; 39/19; 21/10; 39/19; ; 2; 21/10; 2; 39/19; ; ; 19/10; 21/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-16 10:23:33 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 7/5; 6/4; 23/17; 7/5; 7/5; 11/8; 11/8; ; 6/4; 27/20; 7/5; 11/8; 11/8; 11/8; 7/5; 11/8; 7/5; 23/17; 151/ 100; 23/17; 31/21; 13/10; 29/20; 27/20; 23/17; ; ; 7/5; 7/5
Draw; 2; 2; 2; 11/5; 37/19; 2; 2; ; 37/19; 2; 21/10; 21/10; 21/10; 41/20; 2; 2; 37/19; 2; 103/ 50; 21/10; ; 2; 21/10; 21/10; 39/19; ; ; 2; 21/10
Zaragoza; 11/5; 9/5; 2; 9/5; 9/4; 2; 2; ; 39/19; 2; 21/10; 2; 2; 41/20; 21/10; 2; 9/4; 9/4; 58/25; 133/ 67; 39/19; 2; 85/40; 21/10; 9/4; ; ; 21/10; 23/10
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-16 14:24:14 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 29/20; 6/4; 7/5; 11/8; 7/5; 11/8; 7/5; ; 6/4; 7/5; 6/4; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 23/17; 159/ 100; 7/5; 31/21; 13/10; 29/20; 11/8; 23/17; ; ; 7/5; 6/4
Draw; 2; 2; 2; 2; 37/19; 2; 2; ; 37/19; 2; 2; 2; 21/10; 41/20; 2; 2; 37/19; 2; 2; 21/10; ; 2; 21/10; 21/10; 39/19; ; ; 2; 2
Zaragoza; 21/10; 9/5; 2; 2; 9/4; 2; 2; ; 39/19; 2; 21/10; 2; 2; 39/20; 21/10; 2; 9/4; 9/4; 113/ 50; 23/12; 39/19; 15/8; 21/10; 21/10; 9/4; ; ; 2; 9/4
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-16 18:23:53 GMT+2; 2017-12-16 19:30; Nothing; Xlenovo
Albacete; 29/20; 7/5; 7/5; 11/8; 7/5; 11/8; 7/5; ; 6/4; 7/5; 6/4; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 16/11; 159/ 100; 7/5; 31/21; 13/10; 29/20; 11/8; 16/11; ; ; 6/4; 6/4
Draw; 2; 2; 2; 2; 37/19; 2; 2; ; 37/19; 2; 2; 2; 21/10; 41/20; 2; 2; 37/19; 2; 2; 21/10; ; 2; 21/10; 21/10; 2; ; ; 19/10; 2
Zaragoza; 21/10; 19/10; 2; 2; 9/4; 2; 2; ; 39/19; 19/10; 21/10; 2; 2; 39/20; 21/10; 2; 9/4; 21/10; 113/ 50; 23/12; 39/19; 15/8; 85/40; 21/10; 21/10; ; ; 21/10; 11/5
META; spain/la-liga-segunda/albacete-v-zaragoza; 2017-12-16 22:23:34 GMT+2; 2017-12-16 19:30; In Play; Xlenovo
Draw; ; ; 5/4; 13/10; 15/13; ; 5/4; ; 4/3; 13/10; ; 5/4; ; 5/4; 11/8; ; 24/13; 23/17; ; ; 4/3; ; ; ; 7/5; ; ; ; 13/10
Albacete; ; ; 2; 9/5; 2; ; 2; ; 24/13; 19/10; ; 15/8; ; 2; 9/5; ; 23/17; 24/13; ; ; 24/13; ; ; ; 19/10; ; ; ; 2
Zaragoza; ; ; 23/10; 19/10; 23/10; ; 21/10; ; 5/2; 9/4; ; 21/10; ; 47/20; 21/10; ; 21/10; 9/4; ; ; 5/2; ; ; ; 9/4; ; ; ; 12/5
