META; spain/la-liga-segunda/lorca-v-reus-deportiu; 2017-09-13 22:25:05 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Lorca; 11/8; 11/8; 11/8; ; 7/5; ; ; 13/10; 16/11; ; ; ; ; ; ; 7/5; 7/5; ; 16/11; ; ; ; 7/5; ; 11/8; ; ; 13/10; 
Lorca; 13/10; 11/8; 11/8; 11/8; 7/5; 27/20; 7/5; 13/10; 16/11; 26/19; 11/8; 7/5; 11/8; 11/8; 7/5; 7/5; 7/5; 10/7; 7/5; 77/50; 13/10; 10/7; 11/8; ; 11/8; ; ; 27/20; 6/4
Draw; 2; 19/10; 39/20; 2; 2; 2; 2; 15/8; 19/10; 19/10; 19/10; 19/10; 2; 2; 2; 19/10; 21/10; 24/13; 2; 21/10; 28/13; 24/13; 2; ; 15/8; ; ; 19/10; 21/10
Reus Deportiu; 12/5; 21/10; 21/10; 21/10; 11/5; 37/20; 23/10; 2; 9/4; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 37/19; 11/5; 28/13; 56/25; 15/8; 11/5; 21/10; ; 2; ; ; 2; 11/5
META; spain/la-liga-segunda/lorca-v-reus-deportiu; 2017-09-14 22:25:13 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Lorca; 13/10; 11/8; 11/8; 11/8; 7/5; 27/20; 29/20; 13/10; 16/11; 26/19; 11/8; 7/5; 29/20; 13/10; 7/5; 11/8; 7/5; 10/7; 7/5; 153/100; 13/10; 10/7; 11/8; ; 11/8; ; ; 27/20; 6/4
Draw; 2; 19/10; 39/20; 2; 2; 2; 2; 15/8; 19/10; 19/10; 19/10; 19/10; 2; 2; 2; 2; 21/10; 24/13; 2; 85/40; 28/13; 24/13; 2; ; 15/8; ; ; 19/10; 21/10
Reus Deportiu; 12/5; 21/10; 21/10; 21/10; 11/5; 37/20; 9/4; 2; 9/4; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 37/19; 11/5; 28/13; 111/50; 15/8; 11/5; 21/10; ; 2; ; ; 2; 11/5
META; spain/la-liga-segunda/lorca-v-reus-deportiu; 2017-09-15 02:24:23 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Lorca; 13/10; 11/8; 11/8; 11/8; 7/5; 27/20; 29/20; 13/10; 16/11; 23/17; 27/20; 7/5; 29/20; 13/10; 7/5; 11/8; 7/5; 10/7; 7/5; 6/4; 13/10; 10/7; 11/8; ; 11/8; ; ; 27/20; 7/5
Draw; 2; 19/10; 39/20; 2; 2; 2; 2; 15/8; 19/10; 19/10; 19/10; 19/10; 2; 2; 2; 2; 21/10; 24/13; 2; 107/50; 28/13; 24/13; 2; ; 15/8; ; ; 19/10; 21/10
Reus Deportiu; 12/5; 21/10; 21/10; 21/10; 11/5; 37/20; 9/4; 2; 9/4; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 37/19; 11/5; 28/13; 113/50; 15/8; 11/5; 21/10; ; 2; ; ; 2; 9/4
META; spain/la-liga-segunda/lorca-v-reus-deportiu; 2017-09-15 10:26:59 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Lorca; 13/10; 11/8; 27/20; 11/8; 7/5; 11/8; 7/5; 13/10; 16/11; 23/17; 13/10; 11/8; 7/5; 13/10; 7/5; 11/8; 16/11; 10/7; 7/5; 71/50; 13/10; 10/7; 11/8; ; 11/8; ; ; 27/20; 7/5
Draw; 2; 19/10; 39/20; 2; 2; 39/20; 2; 15/8; 19/10; 19/10; 19/10; 2; 2; 2; 2; 19/10; 21/10; 24/13; 2; 21/10; 28/13; 24/13; 2; ; 15/8; ; ; 19/10; 21/10
Reus Deportiu; 12/5; 21/10; 11/5; 21/10; 9/4; 15/8; 23/10; 2; 9/4; 21/10; 11/5; 21/10; 23/10; 21/10; 21/10; 28/13; 2; 11/5; 11/5; 49/20; 15/8; 11/5; 21/10; ; 2; ; ; 2; 12/5
META; spain/la-liga-segunda/lorca-v-reus-deportiu; 2017-09-15 14:27:25 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Lorca; 13/10; 11/8; 27/20; 11/8; 11/8; 11/8; 11/8; 13/10; 16/11; 13/10; 13/10; 11/8; 7/5; 13/10; 7/5; 11/8; 16/11; 10/7; 23/17; 71/50; 13/10; 10/7; 11/8; ; 11/8; ; ; 13/10; 7/5
Draw; 2; 19/10; 39/20; 2; 2; 39/20; 21/10; 15/8; 19/10; 19/10; 19/10; 2; 2; 2; 2; 19/10; 21/10; 24/13; 2; 21/10; 28/13; 24/13; 2; ; 15/8; ; ; 19/10; 21/10
Reus Deportiu; 12/5; 21/10; 11/5; 21/10; 9/4; 15/8; 23/10; 2; 9/4; 11/5; 11/5; 21/10; 23/10; 21/10; 21/10; 28/13; 2; 11/5; 23/10; 49/20; 15/8; 11/5; 21/10; ; 2; ; ; 2; 12/5
META; spain/la-liga-segunda/lorca-v-reus-deportiu; 2017-09-15 18:27:38 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Lorca; 13/10; 11/8; 27/20; 11/8; 11/8; 11/8; 11/8; 13/10; 16/11; 13/10; 13/10; 11/8; 7/5; 13/10; 7/5; 11/8; 16/11; 10/7; 23/17; 71/50; 13/10; 10/7; 11/8; ; 11/8; ; ; 13/10; 7/5
Draw; 2; 19/10; 39/20; 2; 2; 39/20; 21/10; 15/8; 19/10; 19/10; 19/10; 2; 2; 2; 2; 19/10; 21/10; 24/13; 2; 21/10; 28/13; 24/13; 2; ; 15/8; ; ; 19/10; 21/10
Reus Deportiu; 12/5; 21/10; 11/5; 21/10; 9/4; 15/8; 23/10; 2; 9/4; 11/5; 11/5; 21/10; 23/10; 21/10; 21/10; 11/5; 2; 11/5; 23/10; 49/20; 15/8; 11/5; 21/10; ; 2; ; ; 2; 12/5
META; spain/la-liga-segunda/lorca-v-reus-deportiu; 2017-09-15 22:28:29 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Lorca; 13/10; 11/8; 27/20; 11/8; 11/8; 11/8; 11/8; 13/10; 16/11; 13/10; 13/10; 11/8; 7/5; 13/10; 13/10; 11/8; 16/11; 10/7; 23/17; 71/50; 13/10; 10/7; 11/8; ; 5/4; ; ; 13/10; 7/5
Draw; 2; 19/10; 19/10; 2; 2; 39/20; 2; 15/8; 19/10; 19/10; 19/10; 9/5; 2; 19/10; 2; 19/10; 21/10; 24/13; 2; 21/10; 28/13; 24/13; 2; ; 15/8; ; ; 19/10; 21/10
Reus Deportiu; 12/5; 21/10; 9/4; 21/10; 23/10; 15/8; 12/5; 2; 9/4; 11/5; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 2; 11/5; 23/10; 49/20; 15/8; 11/5; 21/10; ; 9/4; ; ; 2; 12/5
META; spain/la-liga-segunda/lorca-v-reus-deportiu; 2017-09-16 02:29:07 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Lorca; 13/10; 11/8; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 16/11; 13/10; 13/10; 11/8; 7/5; 13/10; 13/10; 13/10; 16/11; 10/7; 23/17; 141/100; 13/10; 10/7; 13/10; ; 5/4; ; ; 13/10; 11/8
Draw; 2; 19/10; 19/10; 2; 2; 39/20; 2; 15/8; 19/10; 19/10; 19/10; 9/5; 2; 19/10; 2; 2; 21/10; 24/13; 2; 85/40; 28/13; 24/13; 2; ; 15/8; ; ; 19/10; 21/10
Reus Deportiu; 12/5; 85/40; 9/4; 21/10; 23/10; 15/8; 12/5; 21/10; 9/4; 9/4; 9/4; 23/10; 23/10; 11/5; 23/10; 11/5; 2; 11/5; 23/10; 49/20; 15/8; 11/5; 21/10; ; 9/4; ; ; 2; 12/5
META; spain/la-liga-segunda/lorca-v-reus-deportiu; 2017-09-16 10:27:55 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Lorca; 13/10; 13/10; 13/10; 11/8; 11/8; 61/50; 11/8; 13/10; 16/11; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 10/7; 13/10; 139/100; 13/10; 10/7; 13/10; 13/10; 5/4; ; ; 6/5; 11/8
Draw; 2; 2; 39/20; 2; 2; 41/20; 21/10; 15/8; 19/10; 19/10; 19/10; 19/10; 2; 19/10; 2; 2; 11/5; 24/13; 39/19; 54/25; 21/10; 24/13; 2; 15/8; 2; ; ; 19/10; 21/10
Reus Deportiu; 12/5; 85/40; 11/5; 21/10; 23/10; 41/20; 23/10; 21/10; 9/4; 9/4; 11/5; 9/4; 23/10; 11/5; 23/10; 11/5; 11/5; 11/5; 23/10; 61/25; 21/10; 11/5; 21/10; 85/40; 9/4; ; ; 21/10; 12/5
META; spain/la-liga-segunda/lorca-v-reus-deportiu; 2017-09-16 14:29:22 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Lorca; 6/5; 13/10; 5/4; 11/8; 13/10; 127/100; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 27/20; 13/10; 13/10; 5/4; 23/17; 23/18; 13/10; 34/25; 23/18; 23/18; 5/4; 5/4; 5/4; ; ; 6/5; 13/10
Draw; 2; 2; 39/20; 2; 2; 37/20; 2; 15/8; 2; 19/10; 19/10; 2; 2; 19/10; 2; 2; 2; 37/19; 2; 43/20; 2; 37/19; 2; 15/8; 2; ; ; 19/10; 21/10
Reus Deportiu; 13/5; 85/40; 12/5; 21/10; 12/5; 21/10; 5/2; 21/10; 40/17; 23/10; 23/10; 23/10; 12/5; 11/5; 23/10; 23/10; 23/10; 40/17; 12/5; 63/25; 9/4; 40/17; 23/10; 9/4; 9/4; ; ; 21/10; 5/2
META; spain/la-liga-segunda/lorca-v-reus-deportiu; 2017-09-16 18:26:59 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Lorca; 11/8; 13/10; 27/20; 11/8; 11/8; 4/3; 7/5; 13/10; 13/10; 23/17; 27/20; 13/10; 11/8; 6/5; 13/10; 11/8; 7/5; 23/18; 5/4; 151/100; 24/19; 23/18; 13/10; 13/10; 5/4; ; ; 6/5; 13/10
Draw; 2; 2; 19/10; 2; 2; 9/5; 2; 15/8; 2; 19/10; 19/10; 19/10; 2; 2; 2; 2; 37/19; 37/19; 39/19; 52/25; 2; 37/19; 2; 15/8; 15/8; ; ; 19/10; 21/10
Reus Deportiu; 9/4; 85/40; 11/5; 21/10; 23/10; 21/10; 23/10; 21/10; 40/17; 21/10; 11/5; 9/4; 47/20; 23/10; 23/10; 11/5; 9/4; 40/17; 27/11; 23/10; 23/10; 40/17; 11/5; 85/40; 9/4; ; ; 21/10; 5/2
