META; spain/la-liga-segunda/sevilla-b-v-rayo-vallecano; 2017-09-13 22:25:07 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Rayo Vallecano; 23/20; 5/4; 6/5; ; ; ; ; 6/5; 7/5; ; ; ; ; ; ; 5/4; ; ; 7/5; ; ; ; 5/4; ; 5/4; ; 23/20; 6/5; 
Draw; 23/10; 21/10; 43/20; ; ; ; ; 2; 11/5; ; ; ; ; ; ; 11/5; ; ; 11/5; ; ; ; 21/10; ; 9/4; ; 2; 21/10; 
Sevilla B; 12/5; 21/10; 11/5; ; ; ; ; 2; 2; ; ; ; ; ; ; 21/10; ; ; 37/19; ; ; ; 21/10; ; 2; ; 2; 2; 
META; spain/la-liga-segunda/sevilla-b-v-rayo-vallecano; 2017-09-14 02:24:41 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Rayo Vallecano; 23/20; 5/4; 6/5; 11/8; 5/4; 6/5; ; 6/5; 7/5; 6/5; 6/5; 5/4; 5/4; ; 6/5; 5/4; 5/4; 11/8; 7/5; 139/100; ; 11/8; 5/4; ; 5/4; ; 23/20; 6/5; 
Draw; 23/10; 21/10; 43/20; 9/4; 9/4; 21/10; ; 2; 11/5; 11/5; 11/5; 21/10; 11/5; ; 9/4; 28/13; 11/5; 28/13; 11/5; 9/4; ; 28/13; 21/10; ; 9/4; ; 2; 21/10; 
Sevilla B; 12/5; 21/10; 11/5; 15/8; 11/5; 2; ; 2; 2; 21/10; 21/10; 11/5; 9/4; ; 11/5; 28/13; 21/10; 37/19; 37/19; 117/50; ; 37/19; 21/10; ; 2; ; 2; 2; 
META; spain/la-liga-segunda/sevilla-b-v-rayo-vallecano; 2017-09-14 10:24:59 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Rayo Vallecano; 23/20; 5/4; 6/5; 11/8; 5/4; 6/5; ; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; ; 6/5; 5/4; 5/4; 11/8; 5/4; 67/50; ; 11/8; 5/4; ; 5/4; ; 6/5; 6/5; 
Sevilla B; 12/5; 21/10; 11/5; 15/8; 11/5; 2; ; 2; 2; 21/10; 21/10; 11/5; 11/5; ; 11/5; 21/10; 21/10; 37/19; 28/13; 56/25; ; 37/19; 21/10; ; 2; ; 19/10; 2; 
Draw; 23/10; 21/10; 43/20; 9/4; 9/4; 21/10; ; 2; 11/5; 11/5; 11/5; 21/10; 9/4; ; 9/4; 11/5; 11/5; 28/13; 23/10; 123/50; ; 28/13; 21/10; ; 9/4; ; 2; 21/10; 
META; spain/la-liga-segunda/sevilla-b-v-rayo-vallecano; 2017-09-14 14:25:11 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Rayo Vallecano; 5/4; 5/4; 5/4; 6/5; 13/10; 6/5; ; 6/5; 7/5; 5/4; 5/4; 5/4; 13/10; 5/4; 13/10; 5/4; 5/4; 11/8; 5/4; 7/5; 17/14; 11/8; 5/4; ; 5/4; ; 5/4; 6/5; 11/8
Sevilla B; 11/5; 21/10; 41/20; 11/5; 21/10; 2; ; 2; 2; 21/10; 21/10; 21/10; 11/5; 21/10; 2; 21/10; 21/10; 37/19; 28/13; 54/25; 13/7; 37/19; 21/10; ; 2; ; 19/10; 21/10; 21/10
Draw; 23/10; 85/40; 11/5; 11/5; 9/4; 21/10; ; 2; 11/5; 11/5; 11/5; 11/5; 9/4; 21/10; 23/10; 11/5; 11/5; 28/13; 23/10; 121/50; 40/17; 28/13; 11/5; ; 9/4; ; 2; 2; 12/5
META; spain/la-liga-segunda/sevilla-b-v-rayo-vallecano; 2017-09-14 18:24:59 GMT+3; 2017-09-16 17:00; Nothing; Xlenovo
Rayo Vallecano; 5/4; 5/4; 5/4; 6/5; 13/10; 6/5; ; 6/5; 7/5; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; 5/4; 5/4; 11/8; 13/10; 34/25; 17/14; 11/8; 5/4; ; 5/4; ; 5/4; 6/5; 13/10
