META; spain/la-liga-segunda/gimnastic-v-leonesa; 2018-05-12 10:21:13 GMT+3; 2018-05-19 15:00; Nothing; Xlenovo
Draw; 21/10; 85/40; 11/5; 11/5; 11/5; 9/4; 2; 28/13; 11/5; 21/10; 11/5; 21/10; 43/20; 21/10; 21/10; 21/10; 11/5; 28/13; 23/10; 21/10; 13/10; 9/5; 21/10; 21/10
Leonesa; 14/5; 5/2; 12/5; 23/10; 72/25; 13/5; 5/2; 27/10; 12/5; 13/5; 5/2; 5/2; 5/2; 11/4; 5/2; 27/10; 13/5; 45/17; 27/10; 11/4; 9/5; 21/10; 11/4; 11/4
META; spain/la-liga-segunda/gimnastic-v-leonesa; 2018-05-17 14:18:58 GMT+3; 2018-05-19 15:00; Nothing; Xlenovo
Gimnastic; 11/10; 21/20; 1; 21/20; 109/00; 21/20; 1; 11/10; 1; 21/20; 1; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 13/12; 11/10; 21/20; 21/20; 1; 
Draw; 21/10; 85/40; 11/5; 9/4; 59/25; 23/10; 2; 28/13; 11/5; 11/5; 9/4; 21/10; 43/20; 21/10; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 13/8; 9/4; 
Leonesa; 14/5; 13/5; 13/5; 5/2; 3; 11/4; 11/4; 27/10; 13/5; 13/5; 11/4; 5/2; 5/2; 11/4; 13/5; 14/5; 13/5; 45/17; 27/10; 37/13; 13/8; 14/5; 14/5
META; spain/la-liga-segunda/gimnastic-v-leonesa; 2018-05-17 18:18:07 GMT+3; 2018-05-19 15:00; Nothing; Xlenovo
Gimnastic; 21/20; 11/10; 11/10; 21/20; 119/00; 21/20; 1; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 15/14; 13/12; 11/10; 11/10; 23/20; 1; 10/9; 23/20
Draw; 21/10; 21/10; 11/5; 9/4; 47/20; 23/10; 9/4; 28/13; 11/5; 21/10; 11/5; 9/4; 43/20; 21/10; 21/10; 11/5; 11/5; 40/17; 28/13; 23/10; 11/5; 15/8; 2; 11/5; 23/10
Leonesa; 3; 5/2; 12/5; 5/2; 27/10; 11/4; 5/2; 27/10; 12/5; 13/5; 5/2; 12/5; 5/2; 11/4; 13/5; 45/17; 13/5; 28/13; 45/17; 27/10; 45/17; 21/10; 15/8; 13/5; 13/5
META; spain/la-liga-segunda/gimnastic-v-leonesa; 2018-05-17 22:18:06 GMT+3; 2018-05-19 15:00; Nothing; Xlenovo
Gimnastic; 21/20; 21/20; 21/20; 21/20; 109/00; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20; 11/10; 15/14; 13/12; 11/10; 21/20; 10/11; 20/21; 21/20; 21/20
Draw; 21/10; 11/5; 11/5; 9/4; 62/25; 23/10; 9/4; 28/13; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; 40/17; 28/13; 23/10; 23/10; 2; 12/5; 12/5; 
Leonesa; 3; 5/2; 5/2; 5/2; 71/25; 13/5; 5/2; 27/10; 5/2; 13/5; 5/2; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 28/13; 45/17; 11/4; 11/4; 5/2; 2; 27/10; 27/10
META; spain/la-liga-segunda/gimnastic-v-leonesa; 2018-05-18 02:18:02 GMT+3; 2018-05-19 15:00; Nothing; Xlenovo
Gimnastic; 21/20; 21/20; 21/20; 21/20; 109/00; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20; 11/10; 15/14; 13/12; 11/10; 21/20; 20/21; 20/21; 21/20; 21/20
Draw; 21/10; 11/5; 11/5; 9/4; 62/25; 23/10; 9/4; 28/13; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; 40/17; 28/13; 23/10; 23/10; 19/10; 2; 12/5; 12/5
Leonesa; 3; 5/2; 5/2; 5/2; 71/25; 13/5; 5/2; 27/10; 5/2; 13/5; 5/2; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 28/13; 45/17; 11/4; 11/4; 23/10; 2; 27/10; 27/10
META; spain/la-liga-segunda/gimnastic-v-leonesa; 2018-05-18 10:18:06 GMT+3; 2018-05-19 15:00; Nothing; Xlenovo
Gimnastic; 21/20; 1; 21/20; 21/20; 109/00; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 15/13; 13/12; 13/12; 21/20; 21/20; 1; 20/21; 21/20; 21/20
Draw; 21/10; 9/4; 11/5; 9/4; 62/25; 23/10; 9/4; 28/13; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; 40/17; 28/13; 12/5; 23/10; 19/10; 2; 12/5; 12/5
Leonesa; 3; 5/2; 5/2; 5/2; 71/25; 13/5; 5/2; 27/10; 5/2; 13/5; 5/2; 12/5; 13/5; 13/5; 13/5; 27/10; 13/5; 21/10; 45/17; 27/10; 27/10; 5/2; 2; 27/10; 27/10
META; spain/la-liga-segunda/gimnastic-v-leonesa; 2018-05-18 14:18:10 GMT+3; 2018-05-19 15:00; Nothing; Xlenovo
Gimnastic; 21/20; 21/20; 21/20; 21/20; 109/00; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20; 11/10; 13/12; 13/12; 21/20; 21/20; 1; 20/21; 21/20; 21/20
Draw; 21/10; 11/5; 11/5; 9/4; 62/25; 23/10; 9/4; 28/13; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; 40/17; 28/13; 12/5; 23/10; 13/8; 2; 12/5; 12/5
Leonesa; 3; 5/2; 5/2; 5/2; 71/25; 13/5; 5/2; 27/10; 5/2; 13/5; 5/2; 12/5; 13/5; 13/5; 13/5; 27/10; 27/10; 21/10; 45/17; 27/10; 27/10; 9/4; 2; 27/10; 27/10
META; spain/la-liga-segunda/gimnastic-v-leonesa; 2018-05-18 18:18:15 GMT+3; 2018-05-19 15:00; Nothing; Xlenovo
Gimnastic; 21/20; 1; 21/20; 21/20; 27/25; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 15/14; 13/12; 21/20; 21/20; 1; 20/21; 1; 21/20
Draw; 21/10; 9/4; 11/5; 9/4; 63/25; 23/10; 9/4; 28/13; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; 40/17; 28/13; 12/5; 23/10; 9/5; 2; 12/5; 12/5
Leonesa; 3; 5/2; 5/2; 5/2; 71/25; 13/5; 5/2; 27/10; 5/2; 13/5; 5/2; 12/5; 13/5; 13/5; 13/5; 27/10; 27/10; 21/10; 45/17; 27/10; 11/4; 23/10; 2; 27/10; 27/10
META; spain/la-liga-segunda/gimnastic-v-leonesa; 2018-05-18 22:18:09 GMT+3; 2018-05-19 15:00; Nothing; Xlenovo
Gimnastic; 21/20; 1; 21/20; 21/20; 1; 11/10; 1; 1; 1; 1; 1; 42/41; 13/12; 1; 1; 5/6; 1; 21/20; ; ; ; ; ; ; 
Draw; 9/4; 11/5; 11/5; 9/4; 127/0; 12/5; 9/4; 28/13; 11/5; 9/4; 9/4; 23/10; 11/5; 12/5; 9/4; 40/17; 9/4; 23/10; 28/13; 12/5; 40/17; 9/5; 21/10; 12/5; 12/5
Leonesa; 27/10; 13/5; 13/5; 5/2; 73/25; 11/4; 5/2; 27/10; 13/5; 13/5; 13/5; 5/2; 27/10; 13/5; 13/5; 11/4; 29/10; 23/10; 45/17; 29/10; 11/4; 13/5; 21/10; 11/4; 14/5
META; spain/la-liga-segunda/gimnastic-v-leonesa; 2018-05-19 02:18:00 GMT+3; 2018-05-19 15:00; Nothing; Xlenovo
Gimnastic; 1; 1; 21/20; 21/20; 1; 11/10; 1; 1; 1; 1; 1; 30/29; 13/12; 1; 20/21; 5/6; 1; ; ; ; ; ; ; ; 
Draw; 23/10; 9/4; 11/5; 9/4; 127/0; 12/5; 9/4; 28/13; 11/5; 9/4; 11/5; 23/10; 11/5; 12/5; 9/4; 40/17; 9/4; 23/10; 28/13; 12/5; 40/17; 9/5; 21/10; 12/5; 12/5
Leonesa; 14/5; 13/5; 13/5; 5/2; 73/25; 11/4; 5/2; 27/10; 13/5; 13/5; 11/4; 5/2; 27/10; 13/5; 13/5; 11/4; 29/10; 9/4; 45/17; 29/10; 14/5; 23/10; 21/10; 11/4; 14/5
META; spain/la-liga-segunda/gimnastic-v-leonesa; 2018-05-19 10:18:06 GMT+3; 2018-05-19 15:00; Nothing; Xlenovo
Gimnastic; 1; 19/20; 1; 21/20; 99/00; 1; 10/11; 11/10; 1; 20/21; 1; 19/20; 19/20; 19/20; 1; 1; 13/12; 1; 20/21; 20/21; 20/21; 1; ; ; 
Draw; 23/10; 23/10; 11/5; 9/4; 131/0; 12/5; 9/4; 28/13; 11/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 12/5; 9/4; 12/5; 28/13; 12/5; 12/5; 23/10; 23/10; 5/2; 12/5
Leonesa; 14/5; 13/5; 27/10; 5/2; 61/20; 11/4; 11/4; 27/10; 27/10; 11/4; 13/5; 13/5; 14/5; 14/5; 13/5; 14/5; 29/10; 5/2; 45/17; 29/10; 37/13; 14/5; 11/4; 14/5; 14/5
META; spain/la-liga-segunda/gimnastic-v-leonesa; 2018-05-19 14:18:24 GMT+3; 2018-05-19 15:00; Nothing; Xlenovo
Gimnastic; 10/11; 10/11; 19/20; 1; 97/00; 19/20; 10/11; 9/10; 19/20; 10/11; 20/21; 19/20; 19/20; 19/20; 19/20; 10/11; 19/20; 22/23; 7/8; 37/40; 19/20; 20/21; 20/21; 20/21; 20/21
Draw; 12/5; 23/10; 9/4; 23/10; 129/0; 12/5; 12/5; 28/11; 9/4; 12/5; 9/4; 12/5; 9/4; 12/5; 23/10; 27/11; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; 5/2; 13/5; 5/2
Leonesa; 3; 14/5; 14/5; 13/5; 16/5; 14/5; 11/4; 29/10; 14/5; 11/4; 14/5; 11/4; 29/10; 14/5; 14/5; 29/10; 29/10; 13/5; 37/13; 16/5; 56/19; 3; 3; ; 
META; spain/la-liga-segunda/gimnastic-v-leonesa; 2018-05-19 18:18:07 GMT+3; 2018-05-19 15:00; Nothing; Xlenovo
Leonesa; 4; 8/13; 2/9; 10/3; 7/12; 19/5; 4; 15/4; 7/2; 19/5; 7/2; 7/2; 5/7; 41/10; 15/4; 22/5; 8/13; 21/5; ; ; 
Draw; 21/20; 11/10; 11/5; 111/0; 6/5; 40/17; 21/20; 6/5; 21/20; 21/20; 11/10; 23/20; 11/10; 2; 21/20; 22/19; 1; 12/5; 23/20; 21/20; 1
Gimnastic; 8/5; 6/4; 11/2; 12; 7/5; 23/4; 31/20; 6/4; 7/5; 11/8; 6/4; 7/5; 6/4; 21/4; 23/15; 31/21; 8/5; 53/10; 13/8; ; 
