META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-05 10:24:02 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-09 22:20:23 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 21/20; 21/20; 11/10; 11/10; 23/20; 1; 21/20; 11/10; 21/20; 21/20; 23/20; 21/20; 21/20; 15/13; 12/11; 24/23; 23/20; 21/20; 4/6; 1; 10/9
Draw; 12/5; 9/4; 9/4; 12/5; 49/20; 9/4; 40/17; 9/4; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 12/5; 40/17; 12/5; 23/10; 15/8; 19/10; 12/5
Lugo; 5/2; 12/5; 23/10; 9/4; 27/10; 12/5; 28/11; 23/10; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 39/19; 5/2; 5/2; 28/11; 15/8; 19/10; 13/5
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-10 02:19:58 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 21/20; 21/20; 21/20; 11/10; 23/20; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 6/5; 21/20; 21/20; 15/13; 12/11; 24/23; 11/10; 21/20; 10/11; 20/21; 10/9
Draw; 12/5; 9/4; 23/10; 12/5; 121/0; 12/5; 9/4; 40/17; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 11/5; 12/5; 40/17; 12/5; 23/10; 2; 23/10; 
Lugo; 5/2; 12/5; 12/5; 9/4; 137/0; 12/5; 12/5; 28/11; 12/5; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 39/19; 5/2; 13/5; 28/11; 9/4; 2; 13/5
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-10 10:20:02 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 21/20; 21/20; 21/20; 11/10; 28/25; 21/20; 1; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20; 1; 15/13; 12/11; 24/23; 11/10; 21/20; 20/21; 5/6; 11/10
Draw; 12/5; 23/10; 23/10; 12/5; 62/25; 12/5; 9/4; 40/17; 23/10; 23/10; 23/10; 5/2; 23/10; 23/10; 11/5; 12/5; 40/17; 12/5; 40/17; 21/10; 21/10; 12/5
Lugo; 5/2; 12/5; 12/5; 9/4; 69/25; 12/5; 12/5; 28/11; 12/5; 5/2; 5/2; 13/5; 5/2; 28/11; 12/5; 39/19; 5/2; 13/5; 13/5; 21/10; 9/4; 13/5
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-10 14:20:29 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 5/6; 10/11; 20/23; 10/11; 47/50; 20/23; 10/11; 7/8; 20/23; 5/6; 10/11; 17/20; 19/20; 17/20; 13/15; 10/11; 7/8; 7/8; 20/23; 13/15; 4/5; 8/11; 9/10; 10/11
Draw; 5/2; 12/5; 23/10; 12/5; 64/25; 12/5; 12/5; 13/5; 23/10; 12/5; 23/10; 47/20; 13/5; 12/5; 27/11; 23/10; 27/11; 28/11; 5/2; 5/2; 21/10; 2; 23/10; 5/2
Lugo; 10/3; 14/5; 3; 14/5; 67/20; 3; 11/4; 37/13; 3; 3; 3; 41/13; 31/10; 28/11; 14/5; 33/10; 16/5; 11/4; 5/2; 14/5; 3; ; ; 
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-10 18:20:14 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 4/5; 4/5; 5/6; 10/11; 17/20; 4/5; 4/5; 7/8; 5/6; 4/5; 4/5; 17/20; 5/6; 10/11; 4/5; 4/5; 13/15; 16/19; 7/8; 5/6; 4/5; 8/11; 8/11; 5/6; 5/6
Draw; 5/2; 5/2; 12/5; 12/5; 72/25; 13/5; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 12/5; 13/5; 5/2; 45/17; 23/10; 12/5; 28/11; 5/2; 27/10; 23/10; 21/10; 23/10; 11/4
Lugo; 7/2; 3; 16/5; 14/5; 17/5; 16/5; 3; 37/13; 16/5; 10/3; 10/3; 3; 16/5; 16/5; 16/5; 13/4; 10/3; 14/5; 14/5; 7/2; 13/4; 14/5; 13/5; 14/5; 10/3
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-10 22:19:59 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 4/5; 4/5; 4/5; 5/6; 17/20; 4/5; 4/5; 7/8; 4/5; 4/5; 4/5; 5/6; 4/5; 10/11; 4/5; 4/5; 13/15; 16/19; 7/8; 4/5; 4/5; 8/11; 8/11; 4/5; 4/5
Draw; 5/2; 5/2; 12/5; 5/2; 73/25; 13/5; 5/2; 13/5; 12/5; 13/5; 12/5; 5/2; 12/5; 13/5; 5/2; 45/17; 23/10; 12/5; 28/11; 13/5; 27/10; 23/10; 21/10; 12/5; 14/5
Lugo; 7/2; 3; 16/5; 3; 67/20; 16/5; 3; 37/13; 16/5; 3; 10/3; 3; 16/5; 16/5; 16/5; 13/4; 10/3; 14/5; 14/5; 18/5; 33/10; 14/5; 13/5; 3; 
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-11 02:19:55 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 3/4; 8/11; 3/4; 8/11; 3/4; 3/4; 8/11; 7/8; 3/4; 8/11; 3/4; 3/4; 3/4; 4/5; 8/11; 14/19; 3/4; 14/19; 7/8; 4/5; 14/19; 4/6; 8/13; 8/11; 8/11
Draw; 13/5; 5/2; 12/5; 5/2; 63/20; 27/10; 5/2; 13/5; 12/5; 13/5; 5/2; 5/2; 49/20; 14/5; 13/5; 14/5; 5/2; 12/5; 28/11; 13/5; 37/13; 12/5; 11/5; 5/2; 14/5
Lugo; 15/4; 7/2; 7/2; 18/5; 37/10; 7/2; 7/2; 37/13; 7/2; 10/3; 7/2; 7/2; 7/2; 7/2; 7/2; 7/2; 15/4; 13/4; 14/5; 18/5; 39/11; 3; 14/5; 10/3; 10/3
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-11 10:19:56 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 3/4; 8/11; 8/11; 8/11; 3/4; 3/4; 8/11; 7/10; 8/11; 8/11; 3/4; 3/4; 3/4; 4/5; 8/11; 5/7; 13/18; 14/19; 7/10; 8/11; 14/19; 4/6; 4/6; 8/11; 8/11
Draw; 13/5; 13/5; 12/5; 5/2; 31/10; 27/10; 5/2; 56/19; 12/5; 13/5; 13/5; 13/5; 49/20; 14/5; 13/5; 37/13; 27/10; 12/5; 29/10; 27/10; 37/13; 12/5; 11/5; 5/2; 11/4
Lugo; 15/4; 10/3; 18/5; 18/5; 15/4; 7/2; 7/2; 57/17; 18/5; 7/2; 7/2; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 13/4; 33/10; 4; 39/11; 3; 14/5; 3; 10/3
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-11 14:21:06 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 3/4; 8/11; 8/11; 8/11; 3/4; 3/4; 8/11; 7/10; 8/11; 8/11; 3/4; 3/4; 3/4; 4/5; 8/11; 5/7; 13/18; 14/19; 7/10; 8/11; 14/19; 4/6; 4/6; 8/11; 8/11
Draw; 13/5; 13/5; 12/5; 5/2; 31/10; 27/10; 5/2; 56/19; 12/5; 13/5; 13/5; 13/5; 49/20; 14/5; 13/5; 37/13; 27/10; 12/5; 29/10; 27/10; 37/13; 12/5; 11/5; 5/2; 11/4
Lugo; 15/4; 10/3; 18/5; 18/5; 15/4; 7/2; 7/2; 57/17; 18/5; 7/2; 7/2; 10/3; 7/2; 7/2; 7/2; 7/2; 15/4; 13/4; 33/10; 4; 39/11; 3; 14/5; 10/3; 10/3
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-11 18:20:50 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 3/4; 7/10; 8/11; 8/11; 37/50; 3/4; 8/11; 7/10; 8/11; 8/11; 3/4; 3/4; 3/4; 4/5; 8/11; 5/7; 13/18; 14/19; 7/10; 8/11; 5/7; 4/6; 4/6; 8/11; 8/11
Draw; 13/5; 13/5; 5/2; 5/2; 31/10; 27/10; 5/2; 56/19; 5/2; 13/5; 13/5; 13/5; 49/20; 14/5; 13/5; 37/13; 27/10; 12/5; 29/10; 27/10; 29/10; 12/5; 9/4; 3; 11/4
Lugo; 15/4; 7/2; 18/5; 18/5; 77/20; 7/2; 7/2; 57/17; 18/5; 7/2; 7/2; 7/2; 7/2; 7/2; 7/2; 7/2; 15/4; 13/4; 33/10; 4; 39/11; 3; 14/5; 7/2; 10/3
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-11 22:20:37 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 3/4; 8/11; 8/11; 8/11; 3/4; 8/11; 8/11; 7/10; 8/11; 8/11; 8/11; 3/4; 3/4; 4/5; 8/11; 14/19; 13/18; 14/19; 7/10; 8/11; 10/13; 4/6; 4/6; 4/7; 8/11; 8/11
Draw; 13/5; 5/2; 5/2; 5/2; 147/0; 13/5; 5/2; 56/19; 5/2; 13/5; 12/5; 5/2; 49/20; 14/5; 5/2; 45/17; 27/10; 12/5; 29/10; 27/10; 27/10; 11/4; 23/10; 23/10; 14/5; 13/5
Lugo; 15/4; 7/2; 18/5; 18/5; 4; 15/4; 7/2; 57/17; 18/5; 7/2; 15/4; 7/2; 18/5; 7/2; 15/4; 39/11; 15/4; 13/4; 33/10; 4; 18/5; 7/2; 3; 14/5; 7/2; 7/2
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-12 02:20:32 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 3/4; 8/11; 8/11; 8/11; 3/4; 8/11; 8/11; 7/10; 8/11; 8/11; 8/11; 8/11; 8/11; 4/5; 8/11; 14/19; 13/18; 14/19; 7/10; 8/11; 14/19; 8/11; 4/6; 4/7; 8/11; 8/11
Draw; 13/5; 5/2; 5/2; 5/2; 147/0; 13/5; 5/2; 56/19; 5/2; 13/5; 5/2; 13/5; 49/20; 14/5; 5/2; 45/17; 27/10; 12/5; 29/10; 27/10; 27/10; 11/4; 23/10; 23/10; 14/5; 13/5
Lugo; 15/4; 7/2; 18/5; 18/5; 4; 15/4; 7/2; 57/17; 18/5; 7/2; 15/4; 7/2; 18/5; 7/2; 15/4; 18/5; 15/4; 13/4; 33/10; 4; 18/5; 15/4; 3; 7/2; 7/2; 
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-12 10:20:48 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 3/4; 8/11; 8/11; 8/11; 3/4; 8/11; 8/11; 7/10; 8/11; 8/11; 8/11; 8/11; 8/11; 4/5; 8/11; 5/7; 13/18; 14/19; 7/10; 8/11; 14/19; 8/11; 4/6; 4/7; 8/11; 8/11
Draw; 13/5; 5/2; 5/2; 5/2; 147/0; 13/5; 5/2; 56/19; 5/2; 13/5; 5/2; 13/5; 49/20; 14/5; 5/2; 27/10; 27/10; 12/5; 29/10; 27/10; 11/4; 11/4; 23/10; 23/10; 14/5; 13/5
Lugo; 15/4; 7/2; 18/5; 18/5; 4; 15/4; 7/2; 57/17; 18/5; 7/2; 15/4; 7/2; 18/5; 7/2; 15/4; 37/10; 15/4; 13/4; 33/10; 4; 37/10; 15/4; 3; 7/2; 7/2; 
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-12 14:21:04 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 3/4; 7/10; 8/11; 8/11; 73/00; 7/10; 8/11; 7/10; 8/11; 4/6; 7/10; 8/11; 7/10; 4/5; 7/10; 5/7; 13/18; 14/19; 7/10; 8/11; 5/7; 4/6; 8/13; 4/7; 4/6; 4/6
Draw; 13/5; 13/5; 5/2; 5/2; 31/10; 14/5; 5/2; 56/19; 5/2; 11/4; 5/2; 13/5; 5/2; 14/5; 13/5; 14/5; 27/10; 28/11; 29/10; 11/4; 37/13; 14/5; 5/2; 12/5; 14/5; 11/4
Lugo; 15/4; 7/2; 18/5; 18/5; 39/10; 15/4; 7/2; 57/17; 18/5; 7/2; 15/4; 10/3; 18/5; 7/2; 15/4; 18/5; 15/4; 31/10; 33/10; 4; 62/17; 7/2; 3; 14/5; 7/2; 10/3
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-12 18:20:19 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 3/4; 7/10; 8/11; 8/11; 73/00; 7/10; 8/11; 7/10; 8/11; 4/6; 7/10; 8/11; 7/10; 8/11; 7/10; 5/7; 13/18; 14/19; 7/10; 8/11; 5/7; 4/6; 8/13; 4/7; 4/6; 4/6
Draw; 13/5; 13/5; 5/2; 5/2; 31/10; 14/5; 5/2; 56/19; 5/2; 11/4; 5/2; 13/5; 5/2; 3; 13/5; 14/5; 27/10; 28/11; 29/10; 11/4; 37/13; 14/5; 5/2; 12/5; 14/5; 11/4
Lugo; 15/4; 7/2; 18/5; 18/5; 39/10; 15/4; 7/2; 57/17; 18/5; 7/2; 15/4; 10/3; 18/5; 15/4; 15/4; 18/5; 15/4; 31/10; 33/10; 4; 62/17; 7/2; 3; 14/5; 7/2; 10/3
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-12 22:17:45 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 3/4; 4/6; 7/10; 8/11; 69/00; 4/6; 4/6; 7/10; 7/10; 4/6; 7/10; 8/11; 8/11; 8/11; 7/10; 14/19; 13/18; 14/19; 7/10; 7/10; 14/19; 8/13; 4/6; 4/7; 4/6
Draw; 13/5; 13/5; 5/2; 5/2; 67/20; 14/5; 11/4; 56/19; 5/2; 11/4; 5/2; 13/5; 5/2; 3; 13/5; 27/10; 27/10; 28/11; 29/10; 14/5; 11/4; 3; 27/10; 12/5; 14/5
Lugo; 15/4; 15/4; 18/5; 18/5; 39/10; 15/4; 7/2; 57/17; 18/5; 7/2; 15/4; 7/2; 18/5; 15/4; 15/4; 39/11; 15/4; 31/10; 33/10; 4; 18/5; 15/4; 3; 14/5; 10/3
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-13 02:17:24 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 3/4; 7/10; 8/11; 8/11; 39/50; 4/6; 8/11; 7/10; 8/11; 8/11; 7/10; 3/4; 8/11; 3/4; 8/11; 5/7; 13/18; 14/19; 7/10; 8/11; 5/7; 8/11; 4/6; 4/6; 8/11; 8/11
Draw; 13/5; 5/2; 5/2; 5/2; 131/0; 14/5; 5/2; 56/19; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 28/11; 27/10; 28/11; 29/10; 27/10; 13/5; 12/5; 13/5; 23/10; 5/2; 23/10
Lugo; 15/4; 15/4; 7/2; 18/5; 87/20; 15/4; 7/2; 57/17; 7/2; 7/2; 15/4; 10/3; 18/5; 17/4; 15/4; 75/19; 15/4; 31/10; 33/10; 4; 77/19; 17/4; 7/2; 13/5; 21/5; 7/2
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-13 10:17:22 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 7/10; 7/10; 3/4; 8/11; 39/50; 4/6; 8/11; 7/10; 3/4; 4/6; 8/11; 3/4; 3/4; 3/4; 7/10; 5/7; 13/18; 11/14; 7/10; 3/4; 14/19; 8/11; 4/6; 4/6; 8/11; 8/11
Draw; 11/4; 5/2; 5/2; 13/5; 67/25; 27/10; 5/2; 56/19; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 27/10; 28/11; 29/10; 27/10; 45/17; 13/5; 11/4; 13/5; 13/5; 27/10
Lugo; 15/4; 15/4; 17/5; 7/2; 21/5; 4; 7/2; 57/17; 17/5; 4; 7/2; 10/3; 7/2; 17/4; 15/4; 50/13; 15/4; 41/13; 33/10; 19/5; 39/10; 4; 7/2; 22/5; 21/5; 
META; spain/la-liga-segunda/leonesa-v-lugo; 2018-05-13 14:17:28 GMT+3; 2018-05-13 11:00; Nothing; Xlenovo
Leonesa; 2/11; 1/6; 1/5; 11/50; 2/11; 3/16; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 1/6; 3/16; 2/9; 1/5; 2/11; 1/5; 2/11; 2/9; 1/5; 2/9
Draw; 9/2; 5; 9/2; 49/10; 17/4; 9/2; 17/4; 9/2; 4; 17/4; 17/4; 9/2; 9/2; 17/4; 22/5; 19/4; 50/11; 9/2; 26/5; 5; 9/2; 
Lugo; 20; 25; 18; 16; 20; 17; 20; 25; 16; 14; 15; 12; 22; 35/2; 20; 15; 19; 18; 16; 22; 22; 
