META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-12 10:21:10 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Gijon; 1/50; 7/5
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-15 02:17:43 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Gijon; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 11/10; 8/11; 1
Draw; 2; 39/19; 21/10; 2; 39/19; 20/21; 19/10; ; 
Tenerife; 11/4; 3; 5/2; 11/4; 14/5; 14/5; 5/2; 6/4; 13/5
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-15 10:17:57 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Gijon; 21/20; 1; 11/10; 21/20; 21/20; 21/20; 11/10; 4/5; 1
Draw; 2; 39/19; 21/10; 2; 39/19; 6/4; 19/10; ; 
Tenerife; 14/5; 3; 5/2; 11/4; 14/5; 14/5; 5/2; 19/10; 27/10
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-15 14:18:28 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Gijon; 11/10; 113/00; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 4/5; 11/10
Draw; 2; 11/5; 2; 39/19; 21/10; 21/10; 2; 39/19; 6/4; 21/10
Tenerife; 13/5; 27/10; 5/2; 5/2; 13/5; 11/4; 13/5; 5/2; 19/10; 13/5
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-15 18:18:33 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Gijon; 11/10; 11/10; 113/00; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 4/7; 11/10
Draw; 2; 11/5; 2; 39/19; 21/10; 21/10; 2; 39/19; 5/6; 21/10; 
Tenerife; 13/5; 5/2; 27/10; 5/2; 5/2; 13/5; 11/4; 13/5; 5/2; 11/10; 13/5
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-15 22:18:03 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Gijon; 11/10; 11/10; 113/00; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; 15/13; 1; 11/10
Draw; 2; 11/5; 21/10; 2; 39/19; 21/10; 11/5; 21/10; 21/10; 39/19; 28/13; 19/10; 21/10; 
Tenerife; 5/2; 5/2; 27/10; 13/5; 5/2; 5/2; 13/5; 5/2; 13/5; 13/5; 5/2; 13/5; 23/10; 13/5
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-16 02:17:49 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Gijon; 11/10; 11/10; 113/00; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; 15/13; 1; 11/10
Draw; 2; 11/5; 21/10; 2; 39/19; 21/10; 11/5; 21/10; 21/10; 39/19; 28/13; 19/10; 21/10; 
Tenerife; 5/2; 5/2; 27/10; 13/5; 5/2; 5/2; 13/5; 5/2; 13/5; 13/5; 5/2; 13/5; 23/10; 13/5
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-16 10:17:59 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Gijon; 11/10; 11/10; 113/00; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 15/13; 11/10; 15/13; 1; 11/10
Draw; 2; 11/5; 21/10; 2; 39/19; 21/10; 11/5; 21/10; 28/13; 39/19; 28/13; 19/10; 21/10; 
Tenerife; 13/5; 5/2; 27/10; 13/5; 5/2; 5/2; 13/5; 5/2; 13/5; 13/5; 5/2; 45/17; 23/10; 13/5
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-17 10:28:53 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Gijon; 6/4; 29/20; 29/20; 11/8; 153/100; 6/4; 6/4; 6/4; 29/20; 6/4; 31/20; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 31/21; 8/5; 17/11; 7/5; 11/8; 6/4; 6/4
Tenerife; 2; 9/5; 7/4; 2; 49/25; 9/5; 7/4; 24/13; 7/4; 9/5; 9/5; 17/10; 7/4; 15/8; 15/8; 24/13; 19/10; 9/5; 19/10; 24/13; 9/5; 7/5; 19/10; 9/5
Draw; 2; 21/10; 21/10; 21/10; 85/40; 11/5; 2; 11/5; 21/10; 21/10; 2; 11/5; 43/20; 21/10; 2; 28/13; 21/10; 28/13; 85/40; 28/13; 2; 15/8; 21/10; 21/10
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-17 14:18:54 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Gijon; 6/4; 29/20; 29/20; 11/8; 151/00; 6/4; 7/5; 6/4; 29/20; 6/4; 31/20; 6/4; 6/4; 6/4; 7/5; 6/4; 6/4; 31/21; 8/5; 17/11; 7/5; 6/4; 6/4
Tenerife; 2; 9/5; 9/5; 2; 199/00; 9/5; 15/8; 24/13; 9/5; 9/5; 9/5; 9/5; 7/4; 15/8; 15/8; 24/13; 19/10; 9/5; 19/10; 19/10; 9/5; 19/10; 19/10
Draw; 2; 21/10; 21/10; 21/10; 85/40; 11/5; 2; 11/5; 21/10; 21/10; 2; 21/10; 43/20; 21/10; 2; 28/13; 21/10; 28/13; 85/40; 28/13; 21/10; 21/10; 21/10
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-17 18:18:04 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Tenerife; 8/5; 6/4; 6/4; 8/5; 167/00; 13/8; 6/4; 24/13; 6/4; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 28/17; 31/21; 9/5; 31/20; 8/5; 6/4; 13/10; 13/8; 8/5
Gijon; 19/10; 17/10; 7/4; 8/5; 183/00; 7/4; 7/4; 6/4; 7/4; 17/10; 7/4; 7/4; 7/4; 15/8; 7/4; 9/5; 17/10; 11/7; 31/21; 15/8; 9/5; 13/8; 6/4; 15/8; 9/5
Draw; 2; 21/10; 21/10; 11/5; 52/25; 21/10; 2; 11/5; 21/10; 21/10; 21/10; 21/10; 43/20; 21/10; 21/10; 21/10; 21/10; 9/4; 28/13; 9/4; 21/10; 21/10; 9/5; 21/10; 21/10
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-17 22:18:03 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Tenerife; 8/5; 13/8; 31/20; 8/5; 179/00; 13/8; 13/8; 8/5; 31/20; 13/8; 31/20; 8/5; 8/5; 17/10; 8/5; 28/17; 28/17; 31/21; 17/11; 13/8; 28/17; 13/8; 7/5; 17/10; 17/10
Gijon; 19/10; 13/8; 33/20; 8/5; 43/25; 17/10; 13/8; 9/5; 33/20; 13/8; 13/8; 17/10; 33/20; 17/10; 17/10; 7/4; 17/10; 11/7; 7/4; 7/4; 7/4; 6/4; 7/5; 7/4; 17/10
Draw; 2; 21/10; 21/10; 11/5; 103/0; 11/5; 2; 21/10; 21/10; 21/10; 11/5; 11/5; 43/20; 2; 21/10; 21/10; 21/10; 9/4; 21/10; 9/4; 21/10; 21/10; 9/5; 21/10; 21/10
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-18 02:17:59 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Tenerife; 8/5; 6/4; 8/5; 8/5; 43/25; 31/20; 13/8; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 8/5; 28/17; 31/21; 17/11; 13/8; 28/17; 13/8; 7/5; 13/8; 13/8
Gijon; 19/10; 17/10; 13/8; 8/5; 171/00; 7/4; 13/8; 9/5; 13/8; 17/10; 17/10; 13/8; 33/20; 7/4; 17/10; 17/10; 17/10; 11/7; 7/4; 7/4; 7/4; 13/8; 7/5; 17/10; 17/10
Draw; 2; 21/10; 21/10; 11/5; 54/25; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 43/20; 21/10; 21/10; 28/13; 21/10; 9/4; 21/10; 9/4; 11/5; 21/10; 9/5; 9/4; 9/4
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-18 10:18:03 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Tenerife; 6/4; 6/4; 29/20; 6/4; 159/00; 13/8; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 17/11; 22/15; 17/11; 31/20; 17/11; 6/4; 7/5; 6/4; 6/4
Gijon; 2; 17/10; 7/4; 9/5; 46/25; 17/10; 7/4; 9/5; 7/4; 9/5; 7/4; 9/5; 9/5; 7/4; 9/5; 24/13; 19/10; 33/19; 7/4; 19/10; 19/10; 9/5; 13/8; 15/8; 15/8
Draw; 2; 21/10; 21/10; 21/10; 109/0; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 21/10; 11/5; 11/5; 23/10; 2; 9/4; 12/5
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-18 14:18:06 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Tenerife; 6/4; 29/20; 29/20; 29/20; 31/20; 6/4; 6/4; 16/11; 29/20; 7/5; 29/20; 6/4; 29/20; 7/5; 7/5; 16/11; 17/11; 22/15; 10/7; 31/20; 16/11; 6/4; 6/4; 6/4; 6/4
Gijon; 9/5; 7/4; 7/4; 7/4; 87/50; 9/5; 13/8; 7/4; 7/4; 7/4; 7/4; 7/4; 7/4; 7/4; 7/4; 9/5; 19/10; 33/19; 17/10; 9/5; 9/5; 15/8; 19/10; 9/5; 19/10
Draw; 23/10; 85/40; 11/5; 9/4; 119/0; 23/10; 9/4; 27/11; 11/5; 9/4; 9/4; 11/5; 11/5; 12/5; 9/4; 40/17; 21/10; 11/5; 12/5; 23/10; 40/17; 23/10; 12/5; 5/2; 12/5
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-18 18:18:12 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Tenerife; 6/4; 6/4; 6/4; 8/5; 42/25; 31/20; 6/4; 16/11; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 6/4; 17/11; 6/4; 52/35; 10/7; 31/20; 17/11; 6/4; 6/4; 6/4; 6/4
Gijon; 9/5; 17/10; 17/10; 13/8; 81/50; 7/4; 13/8; 7/4; 17/10; 17/10; 7/4; 7/4; 17/10; 7/4; 17/10; 17/10; 9/5; 17/10; 17/10; 9/5; 7/4; 9/5; 9/5; 7/4; 9/5
Draw; 23/10; 85/40; 11/5; 11/5; 47/20; 9/4; 9/4; 27/11; 11/5; 9/4; 21/10; 11/5; 11/5; 9/4; 11/5; 40/17; 23/10; 9/4; 12/5; 23/10; 40/17; 23/10; 23/10; 12/5; 12/5
META; spain/la-liga-segunda/tenerife-v-gijon; 2018-05-18 22:18:05 GMT+3; 2018-05-18 20:00; Nothing; Xlenovo
Gijon; 7/4; 13/8; 7/4; 79/50; 17/10; 7/4; 17/10; 13/8; 8/5; 17/10; 17/10; 17/10; 8/5; 7/4; 7/4; 28/17; 7/4; 7/4; 7/4; 13/8; 15/8; 17/10; 9/5
Tenerife; 7/4; 13/8; 8/5; 47/25; 13/8; 28/17; 17/10; 7/4; 13/8; 17/10; 17/10; 6/4; 7/4; 8/5; 7/4; 13/8; 28/17; 17/10; 8/5; 9/5; 9/5; 13/8; 9/5
Draw; 2; 15/8; 19/10; 11/5; 2; 21/10; 15/8; 11/5; 9/5; 2; 19/10; 2; 15/8; 39/19; 19/10; 21/10; 21/10; 2; 21/10; 2; 21/10; 2; 21/10
