META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-26 02:23:20 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-26 10:23:16 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-26 14:23:33 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-26 18:23:11 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-26 22:23:21 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-27 02:23:37 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-27 10:23:54 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-27 14:24:20 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-27 18:25:01 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-27 22:24:59 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-28 02:24:40 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-28 10:24:49 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-28 14:24:39 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-28 18:24:43 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-28 22:24:39 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-29 02:24:32 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/20; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; 8/15; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/4; ; ; 6/5; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-29 10:24:44 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 17/20; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; 4/7; ; 
Zaragoza; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/4; ; ; 6/5; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-29 14:24:29 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; 11/10; ; 11/10; ; ; ; ; ; ; ; ; ; 11/10; ; ; 17/20; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; ; ; 2; ; 21/10; ; ; ; ; ; ; ; ; ; 2; ; ; 21/10; ; ; 4/7; ; 
Zaragoza; ; ; ; ; ; ; ; ; 11/4; ; 11/4; ; ; ; ; ; ; ; ; ; 27/10; ; ; 15/4; ; ; 6/5; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-29 18:24:44 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Gijon; ; 5/6; 5/6; ; 5/6; ; ; ; 19/20; 5/6; 5/6; ; ; 5/6; 5/6; 4/5; 5/6; 9/13; 22/25; 9/11; 19/20; 4/5; 5/6; 5/6; 5/7; ; 8/15; ; 
Draw; ; 9/4; 9/4; ; 12/5; ; ; ; 11/5; 9/4; 12/5; ; ; 9/4; 12/5; 12/5; 12/5; 5/2; 5/2; 23/10; 11/5; 23/10; 5/2; 47/20; 28/11; ; 19/10; ; 
Zaragoza; ; 16/5; 10/3; ; 10/3; ; ; ; 56/19; 10/3; 10/3; ; ; 10/3; 10/3; 10/3; 10/3; 37/10; 19/5; 3; 29/10; 3; 18/5; 7/2; 37/10; ; 9/5; ; 
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-29 22:24:36 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Gijon; 4/5; 5/6; 10/11; ; 5/6; ; 5/6; ; 9/10; 10/11; 5/6; ; ; 10/11; 5/6; 5/6; 5/6; 14/19; 22/25; 11/12; 9/10; 5/6; 9/10; 9/10; 14/19; ; 4/7; ; 10/11
Draw; 11/5; 11/5; 9/4; ; 12/5; ; 9/4; ; 23/10; 9/4; 12/5; ; ; 9/4; 5/2; 23/10; 12/5; 28/11; 5/2; 23/10; 23/10; 9/4; 12/5; 47/20; 28/11; ; 19/10; ; 23/10
Zaragoza; 7/2; 16/5; 3; ; 10/3; ; 10/3; ; 56/19; 3; 10/3; ; ; 3; 16/5; 10/3; 10/3; 62/17; 19/5; 13/5; 56/19; 3; 33/10; 16/5; 37/10; ; 6/5; ; 11/4
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-30 02:24:14 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Gijon; 4/5; 5/6; 10/11; ; 5/6; ; 5/6; ; 9/10; 10/11; 5/6; 20/23; ; 10/11; 5/6; 5/6; 5/6; 14/19; 19/20; 11/12; 9/10; 5/6; 9/10; 9/10; 14/19; ; 4/5; ; 10/11
Draw; 11/5; 11/5; 9/4; ; 12/5; ; 9/4; ; 23/10; 9/4; 12/5; 12/5; ; 9/4; 5/2; 23/10; 12/5; 28/11; 61/25; 23/10; 23/10; 9/4; 12/5; 47/20; 28/11; ; 2; ; 23/10
Zaragoza; 7/2; 16/5; 3; ; 10/3; ; 10/3; ; 56/19; 3; 10/3; 3; ; 3; 16/5; 10/3; 10/3; 62/17; 7/2; 13/5; 56/19; 3; 33/10; 16/5; 37/10; ; 14/5; ; 11/4
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-30 10:24:17 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Gijon; 10/11; 10/11; 10/11; ; 5/6; ; 10/11; ; 9/10; 10/11; 10/11; 10/11; ; 10/11; 5/6; 17/20; 5/6; 10/13; 47/50; 11/12; 9/10; 5/6; 9/10; 9/10; 10/13; ; 4/5; ; 10/11
Draw; 11/5; 9/4; 9/4; ; 12/5; ; 9/4; ; 23/10; 9/4; 12/5; 23/10; ; 9/4; 5/2; 23/10; 12/5; 28/11; 5/2; 23/10; 23/10; 9/4; 12/5; 47/20; 28/11; ; 2; ; 23/10
Zaragoza; 10/3; 3; 3; ; 10/3; ; 3; ; 56/19; 3; 3; 3; ; 3; 16/5; 3; 10/3; 38/11; 69/20; 13/5; 56/19; 3; 33/10; 16/5; 7/2; ; 14/5; ; 11/4
META; spain/la-liga-segunda/gijon-v-zaragoza; 2017-11-30 14:24:21 GMT+2; 2017-12-03 19:30; Nothing; Xlenovo
Gijon; 10/11; 5/6; 10/11; 10/11; 5/6; ; 10/11; ; 9/10; 10/11; 5/6; 10/11; ; 10/11; 5/6; 17/20; 5/6; 14/19; 19/20; ; 9/10; 5/6; 9/10; 9/10; 14/19; ; 5/6; ; 10/11
