META; spain/la-liga-segunda/lorca-v-oviedo; 2017-11-26 02:23:05 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-11-28 22:24:25 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Lorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Oviedo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-11-29 02:24:18 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Lorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; 1/4; ; 
Oviedo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; ; 3/10; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; 4/5; ; 
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-11-29 10:24:30 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Lorca; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; 8/13; ; 
Oviedo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; ; 8/11; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; 5/6; ; 
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-11-29 14:24:15 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Lorca; ; ; ; ; ; ; ; ; 8/5; ; 13/8; ; ; ; ; ; ; ; ; ; 8/5; ; ; 6/4; ; ; 1/4; ; 
Oviedo; ; ; ; ; ; ; ; ; 7/4; ; 9/5; ; ; ; ; ; ; ; ; ; 7/4; ; ; 19/10; ; ; 1/3; ; 
Draw; ; ; ; ; ; ; ; ; 2; ; 21/10; ; ; ; ; ; ; ; ; ; 2; ; ; 21/10; ; ; 5/6; ; 
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-11-29 18:24:29 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Lorca; ; 6/4; 16/11; ; 17/11; ; 6/4; ; 8/5; 29/20; 8/5; ; ; 29/20; 6/4; 6/4; 17/11; 6/4; 89/50; 23/17; 8/5; 7/5; 31/20; 6/4; 17/11; ; 20/21; ; 
Oviedo; ; 7/4; 7/4; ; 24/13; ; 7/4; ; 7/4; 7/4; 9/5; ; ; 9/5; 7/4; 7/4; 24/13; 9/5; 191/100; 17/10; 7/4; 13/8; 9/5; 9/5; 24/13; ; 21/20; ; 
Draw; ; 21/10; 11/5; ; 21/10; ; 2; ; 2; 11/5; 11/5; ; ; 11/5; 9/4; 21/10; 21/10; 11/5; 21/10; 23/10; 2; 85/40; 23/10; 11/5; 11/5; ; 5/4; ; 
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-11-29 22:24:22 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Lorca; 31/20; 13/8; 28/17; ; 28/17; ; 13/8; ; 8/5; 33/20; 17/10; ; ; 33/20; 17/10; 17/10; 28/17; 7/4; 89/50; 32/21; 8/5; 8/5; 7/4; 33/20; 7/4; ; 21/20; ; 17/10
Oviedo; 13/8; 13/8; 17/11; ; 17/10; ; 13/8; ; 7/4; 31/20; 17/10; ; ; 8/5; 17/10; 8/5; 17/10; 8/5; 191/100; 32/21; 7/4; 6/4; 13/8; 13/8; 28/17; ; 21/20; ; 13/8
Draw; 21/10; 21/10; 21/10; ; 21/10; ; 2; ; 2; 21/10; 21/10; ; ; 43/20; 2; 2; 21/10; 28/13; 21/10; 9/4; 2; 2; 9/4; 11/5; 28/13; ; 19/10; ; 19/10
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-11-30 02:24:00 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Oviedo; 13/8; 13/8; 17/11; ; 17/10; ; 13/8; ; 17/10; 31/20; 17/10; 8/5; ; 8/5; 17/10; 8/5; 17/10; 8/5; 42/25; 32/21; 17/10; 6/4; 13/8; 13/8; 28/17; ; 1/3; ; 13/8
Lorca; 31/20; 13/8; 28/17; ; 28/17; ; 13/8; ; 28/17; 33/20; 7/4; 17/10; ; 33/20; 17/10; 17/10; 28/17; 7/4; 19/10; 32/21; 28/17; 8/5; 7/4; 33/20; 7/4; ; 10/9; ; 17/10
Draw; 21/10; 21/10; 21/10; ; 21/10; ; 2; ; 2; 21/10; 21/10; 21/10; ; 21/10; 2; 21/10; 21/10; 28/13; 9/4; 9/4; 2; 2; 9/4; 11/5; 28/13; ; 19/10; ; 2
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-11-30 10:24:02 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Oviedo; 8/5; 13/8; 17/11; ; 17/10; ; 13/8; ; 17/10; 31/20; 17/10; 31/20; ; 8/5; 17/10; 8/5; 17/10; 28/17; 43/25; 32/21; 17/10; 6/4; 13/8; 13/8; 28/17; ; 20/21; ; 13/8
Lorca; 17/10; 13/8; 28/17; ; 28/17; ; 13/8; ; 28/17; 33/20; 17/10; 13/8; ; 33/20; 17/10; 8/5; 28/17; 17/10; 9/5; 32/21; 28/17; 8/5; 7/4; 33/20; 7/4; ; 21/20; ; 17/10
Draw; 11/5; 21/10; 21/10; ; 21/10; ; 2; ; 2; 21/10; 21/10; 11/5; ; 21/10; 2; 21/10; 21/10; 28/13; 58/25; 9/4; 2; 2; 9/4; 11/5; 28/13; ; 19/10; ; 2
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-11-30 14:24:07 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Oviedo; 8/5; 6/4; 17/11; 8/5; 17/10; ; 13/8; ; 17/10; 31/20; 13/8; 13/8; ; 8/5; 17/10; 8/5; 17/10; 8/5; 17/10; ; 17/10; 6/4; 13/8; 13/8; 28/17; ; 1; ; 13/8
Lorca; 17/10; 17/10; 28/17; 13/8; 28/17; ; 13/8; ; 28/17; 33/20; 7/4; 17/10; ; 33/20; 17/10; 17/10; 28/17; 7/4; 47/25; ; 28/17; 8/5; 7/4; 33/20; 7/4; ; 13/8; ; 15/8
Draw; 11/5; 21/10; 21/10; 11/5; 21/10; ; 2; ; 2; 21/10; 11/5; 2; ; 21/10; 2; 21/10; 21/10; 28/13; 56/25; ; 2; 2; 9/4; 11/5; 28/13; ; 19/10; ; 11/5
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-11-30 18:24:01 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Oviedo; 13/8; 6/4; 17/11; 8/5; 17/10; ; 13/8; ; 17/10; 31/20; 13/8; 13/8; ; 8/5; 17/10; 8/5; 17/10; 8/5; 17/10; 53/35; 17/10; 6/4; 13/8; 13/8; 28/17; ; 1; ; 
Lorca; 17/10; 17/10; 28/17; 13/8; 28/17; ; 13/8; ; 28/17; 33/20; 7/4; 17/10; ; 17/10; 17/10; 17/10; 28/17; 7/4; 47/25; 20/13; 28/17; 8/5; 7/4; 33/20; 7/4; ; 13/8; ; 
Draw; 11/5; 21/10; 21/10; 11/5; 21/10; ; 2; ; 2; 21/10; 11/5; 2; ; 21/10; 2; 21/10; 21/10; 28/13; 56/25; 9/4; 2; 2; 9/4; 11/5; 28/13; ; 19/10; ; 
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-11-30 22:24:01 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Oviedo; 13/8; 6/4; 17/11; 8/5; 17/10; ; 13/8; ; 17/10; 31/20; 13/8; 13/8; ; 8/5; 17/10; 8/5; 17/10; 8/5; 17/10; 53/35; 17/10; 6/4; 13/8; 13/8; 28/17; ; 6/5; 6/4; 
Lorca; 17/10; 17/10; 28/17; 13/8; 28/17; ; 13/8; ; 28/17; 33/20; 7/4; 17/10; ; 17/10; 17/10; 17/10; 28/17; 7/4; 47/25; 20/13; 28/17; 8/5; 7/4; 33/20; 7/4; ; 6/4; 13/8; 
Draw; 11/5; 21/10; 21/10; 11/5; 21/10; ; 2; ; 2; 21/10; 11/5; 2; ; 21/10; 2; 21/10; 21/10; 28/13; 56/25; 9/4; 2; 2; 9/4; 11/5; 28/13; ; 19/10; 19/10; 
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-12-01 02:23:56 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Oviedo; 13/8; 6/4; 17/11; 8/5; 17/10; ; 13/8; ; 17/10; 31/20; 13/8; 13/8; ; 8/5; 17/10; 8/5; 17/10; 8/5; 17/10; 53/35; 17/10; 6/4; 13/8; 13/8; 28/17; ; 1; 6/4; 
Lorca; 17/10; 17/10; 28/17; 13/8; 28/17; ; 13/8; ; 28/17; 33/20; 7/4; 17/10; ; 17/10; 17/10; 17/10; 28/17; 7/4; 47/25; 20/13; 28/17; 8/5; 7/4; 33/20; 7/4; ; 6/4; 13/8; 
Draw; 11/5; 21/10; 21/10; 11/5; 21/10; ; 2; ; 2; 21/10; 11/5; 2; ; 21/10; 2; 21/10; 21/10; 28/13; 56/25; 9/4; 2; 2; 9/4; 11/5; 28/13; ; 19/10; 19/10; 
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-12-01 10:24:00 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Oviedo; 13/8; 6/4; 17/11; 8/5; 7/4; ; 13/8; ; 17/10; 31/20; 13/8; 13/8; ; 8/5; 17/10; 8/5; 7/4; 8/5; ; 53/35; 17/10; 6/4; 13/8; 13/8; 28/17; ; 7/5; 6/4; 
Lorca; 17/10; 17/10; 28/17; 13/8; 17/10; ; 13/8; ; 28/17; 33/20; 7/4; 17/10; ; 17/10; 17/10; 17/10; 17/10; 7/4; ; 20/13; 28/17; 8/5; 7/4; 33/20; 7/4; ; 13/8; 13/8; 
Draw; 11/5; 21/10; 21/10; 11/5; 21/10; ; 2; ; 2; 21/10; 11/5; 2; ; 21/10; 2; 21/10; 21/10; 28/13; ; 9/4; 2; 2; 9/4; 11/5; 28/13; ; 19/10; 19/10; 
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-12-01 14:24:26 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Oviedo; 13/8; 6/4; 17/11; 8/5; 7/4; ; 13/8; ; 17/10; 31/20; 13/8; 8/5; ; 8/5; 17/10; 8/5; 7/4; 8/5; 7/4; 53/35; 17/10; 6/4; 13/8; 13/8; 28/17; ; 11/10; 6/4; 17/10
Lorca; 17/10; 17/10; 17/10; 13/8; 17/10; ; 13/8; ; 28/17; 17/10; 7/4; 7/4; ; 17/10; 17/10; 17/10; 17/10; 7/4; 97/50; 20/13; 28/17; 13/8; 7/4; 9/5; 7/4; ; 13/8; 13/8; 15/8
Draw; 11/5; 21/10; 21/10; 11/5; 21/10; ; 2; ; 2; 21/10; 11/5; 2; ; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 9/4; 2; 2; 9/4; 11/5; 28/13; ; 19/10; 19/10; 11/5
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-12-01 18:24:24 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Oviedo; 13/8; 13/8; 8/5; 8/5; 7/4; ; 13/8; ; 17/10; 8/5; 17/10; 13/8; ; 8/5; 8/5; 8/5; 7/4; 28/17; 7/4; 53/35; 17/10; 6/4; 13/8; 13/8; 28/17; ; 7/5; 6/4; 17/10
Lorca; 17/10; 17/10; 28/17; 13/8; 17/10; ; 13/8; ; 28/17; 33/20; 7/4; 17/10; ; 17/10; 7/4; 17/10; 17/10; 7/4; 97/50; 20/13; 28/17; 13/8; 7/4; 9/5; 7/4; ; 13/8; 13/8; 15/8
Draw; 11/5; 2; 21/10; 11/5; 21/10; ; 2; ; 2; 21/10; 21/10; 2; ; 21/10; 2; 2; 21/10; 21/10; 21/10; 9/4; 2; 2; 9/4; 11/5; 21/10; ; 19/10; 19/10; 11/5
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-12-01 22:24:13 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Oviedo; 13/8; 13/8; 8/5; 8/5; 7/4; ; 13/8; ; 7/4; 8/5; 17/10; 13/8; ; 8/5; 8/5; 8/5; 7/4; 28/17; 7/4; 53/35; 17/10; 6/4; 13/8; 13/8; 28/17; ; 8/5; 6/4; 17/10
Lorca; 17/10; 13/8; 28/17; 13/8; 17/10; ; 13/8; ; 28/17; 33/20; 7/4; 17/10; ; 17/10; 7/4; 17/10; 17/10; 7/4; 97/50; 20/13; 13/8; 13/8; 7/4; 9/5; 7/4; ; 7/4; 13/8; 15/8
Draw; 11/5; 2; 21/10; 11/5; 21/10; ; 2; ; 21/10; 21/10; 21/10; 2; ; 21/10; 2; 2; 21/10; 21/10; 21/10; 9/4; 39/19; 2; 9/4; 11/5; 28/13; ; 19/10; 19/10; 11/5
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-12-02 02:23:43 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Oviedo; 13/8; 13/8; 17/11; 8/5; 7/4; ; 13/8; ; 7/4; 31/20; 17/10; 13/8; ; 8/5; 8/5; 8/5; 7/4; 28/17; 7/4; 53/35; 17/10; 6/4; 13/8; 13/8; 28/17; ; 8/5; 6/4; 17/10
Lorca; 17/10; 13/8; 28/17; 13/8; 17/10; ; 13/8; ; 28/17; 33/20; 7/4; 17/10; ; 17/10; 7/4; 17/10; 17/10; 7/4; 97/50; 28/17; 13/8; 13/8; 7/4; 9/5; 7/4; ; 7/4; 13/8; 15/8
Draw; 11/5; 2; 21/10; 11/5; 21/10; ; 2; ; 21/10; 21/10; 21/10; 2; ; 21/10; 2; 2; 21/10; 21/10; 21/10; 9/4; 39/19; 2; 9/4; 11/5; 28/13; ; 2; 19/10; 11/5
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-12-02 10:23:57 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Oviedo; 6/4; 6/4; 6/4; 8/5; 7/4; ; 6/4; ; 7/4; 6/4; 13/8; 31/20; ; 6/4; 8/5; 6/4; 7/4; 17/11; 7/4; 22/15; 17/10; 6/4; 31/20; 13/8; 8/5; ; 17/10; 6/4; 13/8
Lorca; 15/8; 17/10; 7/4; 13/8; 17/10; ; 7/4; ; 28/17; 7/4; 9/5; 9/5; ; 7/4; 7/4; 7/4; 17/10; 9/5; 97/50; 7/4; 13/8; 13/8; 15/8; 9/5; 24/13; ; 9/5; 9/5; 19/10
Draw; 11/5; 21/10; 21/10; 11/5; 21/10; ; 2; ; 21/10; 21/10; 21/10; 2; ; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 39/19; 2; 11/5; 11/5; 21/10; ; 2; 21/10; 11/5
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-12-02 14:24:30 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Oviedo; 6/4; 6/4; 6/4; 8/5; 7/4; ; 6/4; ; 7/4; 6/4; 13/8; 31/20; ; 6/4; 8/5; 6/4; 7/4; 8/5; 7/4; 32/21; 17/10; 6/4; 31/20; 13/8; 8/5; ; 17/10; 6/4; 13/8
Lorca; 15/8; 17/10; 7/4; 13/8; 17/10; ; 7/4; ; 28/17; 7/4; 9/5; 9/5; ; 9/5; 7/4; 7/4; 17/10; 9/5; 97/50; 16/9; 13/8; 13/8; 15/8; 9/5; 9/5; ; 9/5; 9/5; 19/10
Draw; 11/5; 21/10; 21/10; 11/5; 21/10; ; 2; ; 21/10; 21/10; 21/10; 2; ; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 39/19; 2; 11/5; 11/5; 21/10; ; 2; 21/10; 21/10
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-12-02 18:23:33 GMT+2; 2017-12-02 19:00; Nothing; Xlenovo
Oviedo; 8/5; 7/4; 17/11; 17/10; 9/5; ; 13/8; ; 17/10; 31/20; 17/10; 31/20; ; 8/5; 13/8; 17/10; 9/5; 17/10; 7/4; 13/8; 28/17; 6/4; 17/10; 13/8; 17/10; ; 9/5; 9/5; 9/5
Lorca; 2; 17/10; 17/10; 9/5; 9/5; ; 7/4; ; 2; 7/4; 15/8; 17/10; ; 17/10; 19/10; 9/5; 9/5; 19/10; 97/50; 20/11; 37/19; 13/8; 19/10; 9/5; 19/10; ; 19/10; 19/10; 2
Draw; 19/10; 9/5; 2; 9/5; 19/10; ; 15/8; ; 9/5; 2; 19/10; 11/5; ; 2; 19/10; 15/8; 19/10; 24/13; 21/10; 19/10; 7/4; 2; 2; 11/5; 19/10; ; 19/10; 19/10; 19/10
META; spain/la-liga-segunda/lorca-v-oviedo; 2017-12-02 22:21:55 GMT+2; 2017-12-02 19:00; In Play; Xlenovo
Oviedo; 1/33; 1/33; 1/20; 1/50; 1/100; ; 1/33; 1/40; 1/41; 1/18; 1/33; 1/40; ; 1/20; 1/33; ; 1/100; 1/100; ; ; 1/33; ; 1/33; 1/40; 1/100; ; ; ; 
Draw; 14; 16; 14; 12; 19/2; ; 16; 14; 16; 12; 14; 14; ; 10; 10; 14; 10; 25/2; ; ; 16; ; 21/2; 14; 51/4; ; ; ; 14/5
Lorca; 66; 100; 60; 35; 66; ; 100; 90; 60; 55; 66; 50; ; 30; 25; 50; 50; 183/4; ; ; 60; ; 70; 70; 185/4; ; ; ; 7/2
