META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-05 14:22:57 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 21/20; 21/20; 21/20; ; 113/100; ; ; ; 1; 21/20; ; ; ; ; 21/20; ; 21/20; 21/20; 10/9; ; ; 11/10; 1; ; ; ; ; 
Oviedo; 11/4; 12/5; 12/5; 13/5; 53/20; ; ; ; 13/5; 12/5; 5/2; ; ; ; 5/2; 5/2; 37/13; 12/5; 11/5; 28/11; 12/5; 5/2; 5/2; 29/10; ; 12/5; 9/4; 13/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-06 10:22:45 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 11/8; 11/8; 7/5; 23/20; 147/100; ; ; ; 5/4; 7/5; 11/8; ; ; ; 7/5; 7/5; 21/20; 13/10; 25/19; 16/13; 13/10; 29/20; 7/5; 21/20; ; 5/4; 11/8; 
Draw; 19/10; 19/10; 28/15; 19/10; 21/10; ; ; ; 21/10; 15/8; 19/10; ; ; ; 2; 19/10; 39/19; 37/19; 23/12; 39/19; 9/5; 2; 39/20; 39/19; ; 4/9; 7/4; 
Oviedo; 12/5; 85/40; 21/10; 13/5; 59/25; ; ; ; 40/17; 21/10; 11/5; ; ; ; 21/10; 21/10; 37/13; 12/5; 39/19; 40/17; 85/40; 9/4; 11/5; 29/10; ; 2; 19/10; 
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-06 14:22:51 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 11/8; 26/19; 23/20; 147/100; ; ; ; 5/4; 11/8; 11/8; ; ; ; 7/5; 7/5; 23/17; 13/10; 25/19; 16/13; 13/10; 6/4; 7/5; 23/17; ; 5/4; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 19/10; 21/10; ; ; ; 21/10; 15/8; 19/10; ; ; ; 2; 19/10; 37/19; 37/19; 23/12; 39/19; 9/5; 2; 39/20; 37/19; ; 7/4; 9/5; 2
Oviedo; 9/4; 85/40; 21/10; 13/5; 59/25; ; ; ; 40/17; 21/10; 11/5; ; ; ; 21/10; 21/10; 11/5; 12/5; 39/19; 40/17; 85/40; 11/5; 11/5; 9/4; ; 21/10; 21/10; 23/10
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-06 18:23:13 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 11/8; 23/17; 23/20; 71/50; ; ; ; 5/4; 27/20; 11/8; ; ; 11/8; 13/10; 11/8; 23/17; 13/10; 25/19; 16/13; 13/10; 29/20; 27/20; 23/17; ; 6/5; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 19/10; 103/50; ; ; ; 21/10; 15/8; 19/10; ; ; 15/8; 2; 15/8; 19/10; 37/19; 23/12; 39/19; 9/5; 19/10; 39/20; ; ; 7/4; 9/5; 2
Oviedo; 9/4; 85/40; 11/5; 13/5; 5/2; ; ; ; 40/17; 11/5; 9/4; ; ; 11/5; 23/10; 11/5; 23/10; 12/5; 39/19; 40/17; 9/4; 12/5; 23/10; 23/10; ; 21/10; 21/10; 12/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-06 22:22:50 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 11/8; 23/17; 6/4; 71/50; ; 5/4; ; 5/4; 27/20; 13/10; ; ; 11/8; 13/10; 11/8; 23/17; 13/10; 25/19; 16/13; 13/10; 29/20; 27/20; 23/17; ; 6/5; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 9/5; 103/50; ; 15/8; ; 21/10; 15/8; 2; ; ; 15/8; 2; 19/10; 37/19; 37/19; 23/12; 39/19; 9/5; 19/10; 39/20; ; ; 7/4; 9/5; 2
Oviedo; 9/4; 85/40; 11/5; 2; 5/2; ; 9/4; ; 40/17; 11/5; 9/4; ; ; 11/5; 23/10; 11/5; 23/10; 12/5; 39/19; 40/17; 9/4; 12/5; 23/10; 40/17; ; 21/10; 21/10; 12/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-07 02:22:46 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 11/8; 23/17; 23/20; 71/50; ; 5/4; ; 5/4; 27/20; 13/10; ; ; 11/8; 13/10; 11/8; 23/17; 13/10; 25/19; 16/13; 13/10; 7/5; 27/20; 23/17; ; 6/5; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 19/10; 103/50; ; 15/8; ; 21/10; 15/8; 2; ; ; 15/8; 2; 19/10; 37/19; 37/19; 23/12; 39/19; 9/5; 2; 39/20; ; ; 7/4; 9/5; 2
Oviedo; 9/4; 85/40; 11/5; 13/5; 5/2; ; 9/4; ; 40/17; 11/5; 9/4; ; ; 11/5; 23/10; 11/5; 23/10; 12/5; 39/19; 40/17; 9/4; 23/10; 23/10; 40/17; ; 21/10; 21/10; 12/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-07 10:22:51 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 11/8; 23/17; 23/20; 71/50; ; 5/4; ; 5/4; 27/20; 13/10; ; ; 11/8; 13/10; 11/8; 7/5; 13/10; 25/19; 16/13; 13/10; 7/5; 7/5; 7/5; ; 6/5; 13/10; 
Draw; 19/10; 15/8; 28/15; 19/10; 103/50; ; 15/8; ; 21/10; 15/8; 2; ; ; 15/8; 2; 15/8; 37/19; 37/19; 23/12; 39/19; 9/5; 2; 39/20; 2; ; 7/4; 9/5; 
Oviedo; 9/4; 85/40; 11/5; 13/5; 5/2; ; 9/4; ; 40/17; 11/5; 9/4; ; ; 11/5; 23/10; 11/5; 9/4; 12/5; 39/19; 40/17; 85/40; 23/10; 11/5; 9/4; ; 21/10; 21/10; 
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-07 14:23:05 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 11/8; 23/17; 11/8; 71/50; ; 5/4; 5/4; 5/4; 27/20; 13/10; 7/5; ; 11/8; 13/10; 11/8; 23/17; 13/10; 25/19; 16/13; 13/10; 7/5; 7/5; 23/17; ; ; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 9/5; 103/50; ; 15/8; 15/8; 21/10; 15/8; 2; 9/5; ; 15/8; 2; 15/8; 37/19; 37/19; 23/12; 39/19; 9/5; 2; 39/20; 37/19; ; ; 9/5; 2
Oviedo; 9/4; 85/40; 11/5; 11/5; 5/2; ; 9/4; 21/10; 40/17; 11/5; 9/4; 9/4; ; 11/5; 23/10; 9/4; 23/10; 12/5; 39/19; 40/17; 85/40; 23/10; 11/5; 40/17; ; ; 21/10; 12/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-07 18:23:04 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 13/10; 23/17; 23/20; 71/50; 13/10; 5/4; 5/4; 5/4; 27/20; 13/10; 7/5; ; 11/8; 13/10; 11/8; 13/10; 13/10; 25/19; 16/13; 13/10; 7/5; 7/5; 13/10; ; ; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 19/10; 103/50; 19/10; 15/8; 15/8; 21/10; 15/8; 2; 9/5; ; 15/8; 2; 15/8; 19/10; 37/19; 23/12; 39/19; 9/5; 2; 39/20; 19/10; ; ; 9/5; 2
Oviedo; 9/4; 11/5; 11/5; 13/5; 5/2; 12/5; 9/4; 21/10; 40/17; 11/5; 9/4; 9/4; ; 11/5; 23/10; 9/4; 9/4; 12/5; 39/19; 40/17; 85/40; 23/10; 11/5; 9/4; ; ; 21/10; 12/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-07 22:23:03 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 13/10; 23/17; 11/8; 71/50; 13/10; 5/4; 13/10; 16/11; 27/20; 11/8; 7/5; ; 11/8; 13/10; 11/8; 23/17; 13/10; 25/19; 10/7; 13/10; 29/20; 7/5; 23/17; ; ; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 9/5; 103/50; 15/8; 15/8; 9/5; 24/13; 15/8; 15/8; 9/5; ; 15/8; 2; 15/8; 37/19; 37/19; 23/12; 9/5; 9/5; 19/10; 39/20; 37/19; ; ; 9/5; 2
Oviedo; 9/4; 11/5; 11/5; 11/5; 5/2; 9/4; 9/4; 11/5; 9/4; 11/5; 9/4; 9/4; ; 11/5; 23/10; 9/4; 23/10; 12/5; 39/19; 9/4; 85/40; 12/5; 11/5; 40/17; ; ; 21/10; 12/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-08 02:22:55 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 13/10; 23/17; 23/20; 71/50; 13/10; 5/4; 13/10; 16/11; 27/20; 11/8; 7/5; ; 11/8; 13/10; 11/8; 23/17; 13/10; 25/19; 10/7; 13/10; 29/20; 7/5; 7/5; ; ; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 19/10; 103/50; 15/8; 15/8; 9/5; 24/13; 15/8; 15/8; 9/5; ; 15/8; 2; 15/8; 37/19; 37/19; 23/12; 9/5; 9/5; 19/10; 39/20; 37/19; ; ; 9/5; 2
Oviedo; 9/4; 11/5; 11/5; 13/5; 5/2; 9/4; 9/4; 11/5; 9/4; 11/5; 9/4; 9/4; ; 11/5; 23/10; 9/4; 23/10; 12/5; 39/19; 9/4; 85/40; 12/5; 11/5; 23/10; ; ; 21/10; 12/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-08 10:22:58 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 13/10; 23/17; 23/20; 71/50; 13/10; 5/4; 13/10; 16/11; 27/20; 11/8; 7/5; ; 11/8; 13/10; 11/8; 23/17; 13/10; 25/19; 10/7; 13/10; 29/20; 7/5; 7/5; ; ; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 19/10; 103/50; 15/8; 15/8; 9/5; 24/13; 15/8; 15/8; 9/5; ; 15/8; 2; 15/8; 37/19; 37/19; 23/12; 9/5; 9/5; 19/10; 39/20; 37/19; ; ; 9/5; 2
Oviedo; 9/4; 11/5; 11/5; 13/5; 5/2; 9/4; 9/4; 11/5; 9/4; 11/5; 9/4; 9/4; ; 11/5; 23/10; 9/4; 23/10; 12/5; 39/19; 9/4; 11/5; 12/5; 47/20; 23/10; ; ; 21/10; 12/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-08 14:23:12 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 13/10; 23/17; 23/20; 71/50; 13/10; 5/4; 13/10; 16/11; 27/20; 11/8; 7/5; ; 11/8; 13/10; 11/8; 23/17; 13/10; 25/19; 10/7; 13/10; 29/20; 7/5; 7/5; ; ; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 19/10; 103/50; 15/8; 15/8; 9/5; 24/13; 15/8; 15/8; 9/5; ; 15/8; 2; 15/8; 37/19; 37/19; 23/12; 9/5; 9/5; 19/10; 39/20; 37/19; ; ; 9/5; 2
Oviedo; 9/4; 11/5; 11/5; 13/5; 5/2; 9/4; 9/4; 11/5; 9/4; 11/5; 9/4; 9/4; ; 11/5; 23/10; 9/4; 23/10; 12/5; 39/19; 9/4; 11/5; 12/5; 47/20; 23/10; ; ; 21/10; 12/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-08 18:23:11 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 13/10; 23/17; 23/20; 71/50; 13/10; 5/4; 13/10; 16/11; 27/20; 11/8; 7/5; ; 11/8; 13/10; 11/8; 23/17; 13/10; 25/19; 10/7; 13/10; 29/20; 7/5; 7/5; ; ; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 19/10; 103/50; 15/8; 15/8; 9/5; 24/13; 15/8; 15/8; 9/5; ; 15/8; 2; 15/8; 37/19; 37/19; 23/12; 9/5; 9/5; 19/10; 39/20; 37/19; ; ; 9/5; 2
Oviedo; 9/4; 11/5; 11/5; 13/5; 5/2; 9/4; 9/4; 11/5; 9/4; 11/5; 9/4; 9/4; ; 11/5; 23/10; 9/4; 23/10; 12/5; 39/19; 9/4; 11/5; 12/5; 47/20; 23/10; ; ; 21/10; 12/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-08 22:23:22 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 13/10; 23/17; 23/20; 37/25; 13/10; 5/4; 13/10; 16/11; 27/20; 11/8; 7/5; ; 11/8; 13/10; 11/8; 23/17; 13/10; 25/19; 10/7; 13/10; 29/20; 7/5; ; ; ; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 19/10; 103/50; 15/8; 15/8; 9/5; 24/13; 15/8; 15/8; 9/5; ; 15/8; 2; 15/8; 37/19; 37/19; 23/12; 9/5; 9/5; 19/10; 39/20; ; ; ; 9/5; 2
Oviedo; 9/4; 11/5; 11/5; 13/5; 119/50; 9/4; 9/4; 11/5; 9/4; 11/5; 9/4; 9/4; ; 11/5; 23/10; 11/5; 23/10; 12/5; 39/19; 9/4; 11/5; 12/5; 47/20; 40/17; ; ; 11/5; 12/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-09 02:23:11 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 13/10; 23/17; 11/8; 71/50; 13/10; 5/4; 13/10; 16/11; 27/20; 11/8; 7/5; ; 11/8; 13/10; 11/8; 23/17; 13/10; 25/19; 10/7; 13/10; 29/20; 7/5; ; ; ; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 9/5; 103/50; 15/8; 15/8; 9/5; 24/13; 15/8; 15/8; 9/5; ; 15/8; 2; 15/8; 37/19; 37/19; 23/12; 9/5; 9/5; 19/10; 39/20; ; ; ; 9/5; 2
Oviedo; 9/4; 11/5; 11/5; 11/5; 5/2; 9/4; 9/4; 11/5; 9/4; 11/5; 9/4; 9/4; ; 11/5; 23/10; 9/4; 23/10; 12/5; 39/19; 9/4; 11/5; 12/5; 47/20; 40/17; ; ; 11/5; 12/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-09 10:23:20 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 29/20; 13/10; 23/17; 11/8; 71/50; 13/10; 5/4; 13/10; 16/11; 27/20; 11/8; 7/5; ; 11/8; 13/10; 11/8; 23/17; 13/10; 25/19; 10/7; 13/10; 29/20; 7/5; ; ; ; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 9/5; 103/50; 15/8; 15/8; 9/5; 24/13; 15/8; 15/8; 9/5; ; 15/8; 2; 15/8; 37/19; 2; 23/12; 9/5; 9/5; 19/10; 39/20; ; ; ; 9/5; 2
Oviedo; 9/4; 11/5; 11/5; 11/5; 5/2; 9/4; 9/4; 11/5; 9/4; 11/5; 9/4; 9/4; ; 11/5; 23/10; 9/4; 23/10; 12/5; 39/19; 9/4; 11/5; 12/5; 47/20; 23/10; ; ; 11/5; 12/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-09 14:23:59 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 11/8; 13/10; 13/10; 23/20; 71/50; 13/10; 5/4; 13/10; 16/11; 13/10; 13/10; 7/5; ; 11/8; 13/10; 13/10; 23/17; 13/10; 25/19; 10/7; 13/10; 29/20; 7/5; 23/17; ; ; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 19/10; 103/50; 15/8; 15/8; 9/5; 24/13; 15/8; 15/8; 9/5; ; 15/8; 2; 15/8; 37/19; 2; 23/12; 9/5; 9/5; 19/10; 39/20; ; ; ; 9/5; 2
Oviedo; 12/5; 11/5; 9/4; 13/5; 5/2; 9/4; 9/4; 11/5; 9/4; 9/4; 23/10; 9/4; ; 11/5; 23/10; 23/10; 40/17; 12/5; 39/19; 9/4; 11/5; 12/5; 47/20; 40/17; ; ; 11/5; 12/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-09 22:23:39 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 11/8; 13/10; 13/10; 23/20; 29/20; 13/10; 5/4; 5/4; 16/11; 13/10; 13/10; 7/5; ; 13/10; 11/8; 13/10; 23/17; 13/10; 15/11; 10/7; 13/10; 11/8; 7/5; 23/17; ; ; 27/20; 7/5
Draw; 19/10; 15/8; 28/15; 19/10; 197/100; 15/8; 15/8; 9/5; 24/13; 15/8; 15/8; 9/5; ; 15/8; 9/5; 15/8; 19/10; 2; 28/15; 9/5; 7/4; 19/10; 19/10; 19/10; ; ; 9/5; 19/10
Oviedo; 12/5; 9/4; 9/4; 13/5; 64/25; 23/10; 9/4; 11/5; 9/4; 9/4; 23/10; 9/4; ; 23/10; 12/5; 23/10; 12/5; 12/5; 39/19; 9/4; 23/10; 5/2; 49/20; 12/5; ; ; 11/5; 5/2
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-10 02:22:50 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 11/8; 13/10; 13/10; 11/8; 143/100; 13/10; 5/4; 5/4; 16/11; 13/10; 13/10; 13/10; ; 13/10; 11/8; 13/10; 23/17; 13/10; 15/11; 10/7; 13/10; 7/5; 7/5; 23/17; ; ; 13/10; 11/8
Draw; 19/10; 15/8; 28/15; 9/5; 197/100; 15/8; 15/8; 9/5; 24/13; 15/8; 15/8; 9/5; ; 15/8; 9/5; 15/8; 19/10; 2; 28/15; 9/5; 7/4; 19/10; 19/10; 19/10; ; ; 9/5; 19/10
Oviedo; 12/5; 9/4; 9/4; 11/5; 13/5; 23/10; 9/4; 11/5; 9/4; 9/4; 23/10; 12/5; ; 47/20; 12/5; 23/10; 27/11; 12/5; 39/19; 9/4; 23/10; 5/2; 49/20; 27/11; ; ; 23/10; 5/2
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-10 10:23:13 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 11/8; 13/10; 13/10; 23/20; 29/20; 13/10; 11/8; 5/4; 16/11; 13/10; 13/10; 13/10; ; 13/10; 11/8; 13/10; 23/17; 13/10; 23/17; 10/7; 13/10; 7/5; 11/8; 23/17; ; ; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 19/10; 15/8; 15/8; 7/4; 9/5; 24/13; 15/8; 9/5; 19/10; ; 15/8; 17/10; 15/8; 19/10; 2; 28/15; 9/5; 7/4; 19/10; 15/8; 37/19; ; ; 9/5; 9/5
Oviedo; 12/5; 9/4; 9/4; 13/5; 68/25; 23/10; 12/5; 11/5; 9/4; 9/4; 12/5; 23/10; ; 23/10; 13/5; 23/10; 40/17; 12/5; 9/4; 9/4; 23/10; 5/2; 51/20; 40/17; ; ; 9/4; 13/5
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-10 14:25:37 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 11/8; 13/10; 23/17; 23/20; 147/100; 13/10; 11/8; 5/4; 16/11; 27/20; 11/8; 11/8; ; 27/20; 11/8; 11/8; 23/17; 13/10; 11/8; 10/7; 13/10; 7/5; 11/8; 23/17; ; ; 7/5; 7/5
Draw; 19/10; 15/8; 28/15; 19/10; 19/10; 15/8; 7/4; 9/5; 24/13; 15/8; 9/5; 15/8; ; 15/8; 17/10; 9/5; 24/13; 2; 19/10; 9/5; 7/4; 19/10; 15/8; 19/10; ; ; 19/10; 15/8
Oviedo; 12/5; 9/4; 11/5; 13/5; 131/50; 23/10; 9/4; 11/5; 9/4; 11/5; 23/10; 9/4; ; 9/4; 13/5; 23/10; 12/5; 12/5; 28/13; 9/4; 23/10; 5/2; 51/20; 27/11; ; ; 5/2; 5/2
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-10 18:23:11 GMT+2; 2018-02-10 17:00; Nothing; Xlenovo
Cadiz; 11/8; 13/10; 23/17; 23/20; 29/20; 13/10; 5/4; 5/4; 7/5; 27/20; 13/10; 11/8; ; 27/20; 7/5; 13/10; 23/17; 13/10; 11/8; 11/8; 13/10; 7/5; 11/8; 23/17; ; ; 7/5; 7/5
Draw; 19/10; 15/8; 9/5; 19/10; 49/25; 15/8; 15/8; 9/5; 24/13; 9/5; 15/8; 15/8; ; 37/20; 15/8; 15/8; 19/10; 2; 19/10; 9/5; 7/4; 19/10; 15/8; 19/10; ; ; 19/10; 19/10
Oviedo; 12/5; 9/4; 11/5; 13/5; 129/50; 23/10; 9/4; 11/5; 40/17; 9/4; 23/10; 9/4; ; 9/4; 23/10; 23/10; 40/17; 12/5; 28/13; 40/17; 9/4; 5/2; 49/20; 12/5; ; ; 13/5; 12/5
