META; spain/la-liga-segunda/cordoba-v-gijon; 2018-05-31 10:18:16 GMT+3; 2018-06-02 15:00; Nothing; Xlenovo
Cordoba; 8/15; 4/7; 8/13; 4/7; 6/11; 4/7; 4/7; 8/15; 10/17; 6/11; 3/5; 8/15; 4/7
Draw; 13/5; 11/4; 71/25; 11/4; 14/5; 11/4; 11/4; 13/5; 14/5; 11/4; 14/5; 11/4; 27/10
Gijon; 9/2; 9/2; 24/5; 9/2; 23/5; 9/2; 9/2; 9/2; 19/4; 9/2; 21/4; 4; 23/5
META; spain/la-liga-segunda/cordoba-v-gijon; 2018-05-31 14:18:10 GMT+3; 2018-06-02 19:30; Nothing; Xlenovo
Cordoba; 8/15; 8/15; 11/20; 4/7; 6/11; 4/7; 4/7; 4/7; 1/2; 8/15; 10/17; 6/11; 8/13; 4/9; 4/7
Draw; 13/5; 14/5; 74/25; 11/4; 14/5; 11/4; 13/5; 11/4; 3; 13/5; 37/13; 11/4; 3; 11/4; 11/4
Gijon; 9/2; 9/2; 109/0; 9/2; 23/5; 9/2; 5; 9/2; 11/2; 9/2; 19/4; 9/2; 9/2; 9/2; 23/5
META; spain/la-liga-segunda/cordoba-v-gijon; 2018-05-31 18:17:37 GMT+3; 2018-06-02 19:30; Nothing; Xlenovo
Cordoba; 3/4; 8/11; 3/4; 19/25; 3/4; 8/11; 3/4; 8/11; 3/4; 3/4; 3/4; 7/10; 14/19; 11/14; 3/4; 3/4; 4/6; 8/11; 
Draw; 5/2; 5/2; 13/5; 13/5; 68/25; 27/10; 5/2; 11/4; 13/5; 5/2; 13/5; 13/5; 12/5; 45/17; 12/5; 27/10; 27/10; 13/5; 13/5
Gijon; 15/4; 7/2; 10/3; 73/20; 7/2; 7/2; 31/10; 7/2; 10/3; 10/3; 7/2; 10/3; 62/17; 58/19; 3; 15/4; 3; 7/2; 
META; spain/la-liga-segunda/cordoba-v-gijon; 2018-05-31 22:17:14 GMT+3; 2018-06-02 19:30; Nothing; Xlenovo
Cordoba; 3/4; 7/10; 3/4; 39/50; 7/10; 8/11; 8/11; 8/11; 8/11; 7/10; 8/11; 3/4; 7/10; 14/19; 9/13; 8/11; 3/4; 4/6; 8/11; 
Draw; 5/2; 13/5; 13/5; 13/5; 127/0; 14/5; 5/2; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 28/11; 12/5; 45/17; 13/5; 5/2; 5/2
Gijon; 15/4; 7/2; 10/3; 19/5; 15/4; 7/2; 17/5; 17/5; 7/2; 7/2; 7/2; 7/2; 10/3; 15/4; 18/5; 57/17; 4; 7/2; ; 
META; spain/la-liga-segunda/cordoba-v-gijon; 2018-06-01 02:17:05 GMT+3; 2018-06-02 19:30; Nothing; Xlenovo
Cordoba; 3/4; 7/10; 3/4; 39/50; 7/10; 8/11; 8/11; 8/11; 8/11; 7/10; 8/11; 3/4; 7/10; 14/19; 13/18; 9/13; 8/11; 3/4; 8/11; 8/11; 
Draw; 5/2; 13/5; 13/5; 13/5; 127/0; 14/5; 5/2; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 28/11; 27/10; 12/5; 45/17; 13/5; 13/5; 5/2
Gijon; 15/4; 7/2; 10/3; 19/5; 15/4; 7/2; 17/5; 17/5; 7/2; 7/2; 17/5; 7/2; 10/3; 15/4; 18/5; 18/5; 57/17; 19/5; 10/3; 7/2; 
META; spain/la-liga-segunda/cordoba-v-gijon; 2018-06-01 10:17:06 GMT+3; 2018-06-02 19:30; Nothing; Xlenovo
Cordoba; 3/4; 7/10; 3/4; 77/00; 7/10; 8/11; 8/11; 8/11; 8/11; 3/4; 3/4; 3/4; 7/10; 14/19; 3/4; 3/4; 8/11; 3/4; 8/11; 8/11; 
Draw; 5/2; 13/5; 13/5; 13/5; 51/20; 14/5; 5/2; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 27/10; 12/5; 45/17; 13/5; 13/5; 5/2
Gijon; 15/4; 7/2; 10/3; 77/20; 15/4; 7/2; 17/5; 17/5; 7/2; 7/2; 10/3; 7/2; 10/3; 15/4; 18/5; 16/5; 57/17; 19/5; 10/3; 7/2; 
META; spain/la-liga-segunda/cordoba-v-gijon; 2018-06-01 14:16:46 GMT+3; 2018-06-02 19:30; Nothing; Xlenovo
Cordoba; 3/4; 7/10; 3/4; 77/00; 7/10; 8/11; 8/11; 8/11; 8/11; 3/4; 3/4; 3/4; 7/10; 14/19; 3/4; 3/4; 8/11; 3/4; 8/11; 4/6; 8/13; 8/11; 
Draw; 5/2; 13/5; 13/5; 13/5; 129/0; 14/5; 5/2; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 28/11; 27/10; 12/5; 45/17; 13/5; 5/2; 5/2; 9/4; 5/2
Gijon; 15/4; 7/2; 10/3; 19/5; 15/4; 7/2; 17/5; 17/5; 7/2; 7/2; 10/3; 7/2; 10/3; 15/4; 18/5; 16/5; 57/17; 19/5; 15/4; 7/2; 14/5; 7/2; 
META; spain/la-liga-segunda/cordoba-v-gijon; 2018-06-01 18:16:43 GMT+3; 2018-06-02 19:30; Nothing; Xlenovo
Cordoba; 7/10; 7/10; 3/4; 77/00; 7/10; 8/11; 8/11; 8/11; 8/11; 3/4; 3/4; 3/4; 7/10; 14/19; 13/18; 13/17; 7/10; 3/4; 14/19; 8/11; 8/11; 8/13; 8/11; 
Draw; 13/5; 13/5; 13/5; 13/5; 51/20; 14/5; 5/2; 27/10; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 27/10; 27/11; 13/5; 13/5; 13/5; 5/2; 5/2; 9/4; 5/2
Gijon; 4; 7/2; 10/3; 77/20; 15/4; 7/2; 17/5; 17/5; 7/2; 7/2; 10/3; 7/2; 10/3; 15/4; 15/4; 58/19; 13/4; 19/5; 19/5; 15/4; 7/2; 14/5; 7/2; 
META; spain/la-liga-segunda/cordoba-v-gijon; 2018-06-01 22:16:31 GMT+3; 2018-06-02 19:30; Nothing; Xlenovo
Cordoba; 13/20; 8/13; 13/20; 17/25; 4/6; 8/13; 8/11; 8/11; 4/6; 4/6; 13/20; 4/6; 8/13; 4/6; 8/13; 8/13; 7/10; 4/6; 4/6; 8/13; 8/13; 4/7; 8/13; 
Draw; 11/4; 11/4; 27/10; 11/4; 67/25; 14/5; 11/4; 27/10; 13/5; 13/5; 11/4; 27/10; 11/4; 5/2; 45/17; 14/5; 13/5; 13/5; 14/5; 27/10; 13/5; 14/5; 12/5; 14/5
Gijon; 9/2; 15/4; 19/5; 22/5; 4; 17/5; 17/5; 4; 15/4; 19/5; 4; 15/4; 17/4; 9/2; 50/13; 13/4; 22/5; 43/10; 17/4; 21/5; 3; 9/2; ; 
META; spain/la-liga-segunda/cordoba-v-gijon; 2018-06-02 02:16:21 GMT+3; 2018-06-02 19:30; Nothing; Xlenovo
Cordoba; 13/20; 8/13; 13/20; 69/00; 8/13; 8/13; 11/17; 8/11; 8/13; 8/13; 13/20; 4/6; 8/13; 11/17; 8/13; 8/13; 5/8; 4/6; 4/6; 4/6; 8/13; 4/7; 4/6; 
Draw; 11/4; 11/4; 27/10; 11/4; 53/20; 14/5; 11/4; 45/17; 13/5; 11/4; 14/5; 27/10; 11/4; 13/5; 27/10; 14/5; 13/5; 28/11; 14/5; 27/10; 13/5; 14/5; 12/5; 14/5
Gijon; 9/2; 4; 19/5; 87/20; 4; 41/10; 17/5; 4; 15/4; 19/5; 4; 15/4; 74/17; 9/2; 50/13; 39/10; 22/5; 22/5; 17/4; 21/5; 3; 22/5; ; 
META; spain/la-liga-segunda/cordoba-v-gijon; 2018-06-02 10:16:23 GMT+3; 2018-06-02 19:30; Nothing; Xlenovo
Cordoba; 13/20; 6/10; 13/20; 16/25; 8/13; 8/13; 11/17; 8/11; 8/13; 8/13; 13/20; 13/20; 8/13; 11/17; 8/13; 7/11; 5/8; 4/6; 11/17; 8/13; 4/6; 8/13; 4/6; 
Draw; 11/4; 11/4; 11/4; 11/4; 143/0; 14/5; 11/4; 45/17; 13/5; 11/4; 13/5; 27/10; 11/4; 13/5; 11/4; 14/5; 27/10; 28/11; 14/5; 14/5; 11/4; 14/5; 11/4; 14/5
Gijon; 9/2; 4; 19/5; 89/20; 9/2; 4; 41/10; 17/5; 4; 19/5; 4; 15/4; 22/5; 9/2; 4; 39/10; 22/5; 22/5; 17/4; 21/5; 21/5; 9/2; ; 
META; spain/la-liga-segunda/cordoba-v-gijon; 2018-06-02 14:16:18 GMT+3; 2018-06-02 19:30; Nothing; Xlenovo
Cordoba; 4/7; 6/10; 13/20; 61/00; 4/7; 4/7; 7/12; 8/11; 4/7; 6/10; 6/10; 8/13; 4/7; 10/17; 8/13; 3/5; 6/11; 8/13; 11/18; 8/13; 8/13; 4/7; 4/6; 
Draw; 3; 11/4; 11/4; 11/4; 29/10; 3; 11/4; 37/13; 13/5; 11/4; 14/5; 11/4; 14/5; 13/5; 29/10; 14/5; 27/10; 27/10; 3; 29/10; 14/5; 14/5; 14/5; 14/5
Gijon; 19/4; 4; 19/5; 47/10; 9/2; 9/2; 23/5; 17/5; 9/2; 4; 17/4; 17/4; 4; 79/17; 9/2; 43/10; 22/5; 9/2; 47/10; 9/2; 23/5; 24/5; 24/5; 
META; spain/la-liga-segunda/cordoba-v-gijon; 2018-06-02 18:16:03 GMT+3; 2018-06-02 19:30; Nothing; Xlenovo
Cordoba; 3/5; 4/7; 13/20; 3/5; 13/20; 4/7; 7/12; 8/11; 4/7; 6/10; 6/10; 8/13; 4/7; 4/7; 8/13; 5/9; 6/11; 3/5; 10/17; 4/7; 8/13; 8/13; 4/6
Draw; 3; 14/5; 11/4; 11/4; 147/0; 11/4; 11/4; 37/13; 13/5; 11/4; 11/4; 11/4; 14/5; 13/5; 29/10; 14/5; 14/5; 27/10; 3; 56/19; 14/5; 14/5; 3
Gijon; 9/2; 9/2; 19/5; 95/20; 4; 9/2; 23/5; 17/5; 9/2; 9/2; 17/4; 17/4; 4; 19/4; 9/2; 23/5; 22/5; 19/4; 24/5; 9/2; 23/5; 24/5; 24/5
META; spain/la-liga-segunda/cordoba-v-gijon; 2018-06-02 22:15:57 GMT+3; 2018-06-02 19:30; Nothing; Xlenovo
Cordoba; 1/18; 67/00; 1/16; 1/12; 1/16; 1/20; 1/41; 8/13; 1/16; 1/22; 14/19; 1/14; 1/14
Draw; 11; 72/25; 23/2; 10; 11; 11; 29/10; 23/2; 11; 11/4; 71/5; 68/5; 
Gijon; 28; 85/20; 34; 28; 33; 33; 50/13; 34; 33; 7/2; 58; 38; 
