META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-04 22:26:03 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 9/5; 17/10; 33/20; 183/00; 13/8; 13/8; 9/5; 33/20; 7/4; 13/8; 17/10; 33/20; 7/4; 17/10; 17/10; 17/10; 19/12; 7/4; 9/5; 17/10; 17/10; 9/5; 6/4; 9/5; 9/5
Reus Deportiu; 9/5; 17/10; 17/10; 15/8; 13/8; 13/8; 28/17; 17/10; 17/10; 17/10; 17/10; 7/4; 7/4; 7/4; 17/10; 17/10; 19/12; 13/8; 9/5; 7/4; 17/10; 17/10; 13/8; 9/5; 9/5
Draw; 15/8; 19/10; 19/10; 52/25; 9/5; 9/5; 39/19; 19/10; 19/10; 2; 19/10; 19/10; 19/10; 2; 39/19; 2; 39/20; 37/19; 7/4; 19/10; 2; ; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-07 22:25:14 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 9/5; 17/10; 33/20; 183/00; 13/8; 13/8; 9/5; 33/20; 7/4; 13/8; 17/10; 33/20; 7/4; 17/10; 17/10; 17/10; 19/12; 7/4; 9/5; 17/10; 7/4; 7/4; 6/4; 9/5; 9/5
Reus Deportiu; 9/5; 17/10; 17/10; 15/8; 13/8; 13/8; 28/17; 17/10; 17/10; 17/10; 17/10; 7/4; 7/4; 7/4; 17/10; 17/10; 19/12; 13/8; 9/5; 7/4; 17/10; 17/10; 13/8; 9/5; 9/5
Draw; 15/8; 15/8; 19/10; 52/25; 9/5; 9/5; 39/19; 19/10; 19/10; 2; 19/10; 19/10; 37/19; 2; 39/19; 2; 39/20; 37/19; 19/10; 19/10; 2; ; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-08 02:25:04 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 9/5; 17/10; 33/20; 183/00; 13/8; 7/4; 13/8; 9/5; 33/20; 7/4; 13/8; 17/10; 33/20; 7/4; 17/10; 17/10; 17/10; 19/12; 7/4; 9/5; 17/10; 7/4; 17/10; 6/4; 9/5; 9/5
Reus Deportiu; 9/5; 17/10; 17/10; 15/8; 13/8; 13/8; 13/8; 28/17; 17/10; 17/10; 17/10; 17/10; 7/4; 7/4; 7/4; 17/10; 17/10; 19/12; 13/8; 9/5; 7/4; 17/10; 17/10; 13/8; 9/5; 9/5
Draw; 15/8; 15/8; 19/10; 52/25; 9/5; 15/8; 9/5; 39/19; 19/10; 19/10; 2; 19/10; 19/10; 37/19; 2; 39/19; 2; 39/20; 37/19; 19/10; 19/10; 2; ; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-08 10:25:03 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 9/5; 17/10; 33/20; 183/00; 13/8; 7/4; 13/8; 9/5; 33/20; 7/4; 13/8; 17/10; 33/20; 7/4; 17/10; 17/10; 17/10; 19/12; 7/4; 9/5; 17/10; 7/4; 13/8; 9/5; 9/5
Reus Deportiu; 9/5; 17/10; 17/10; 15/8; 13/8; 13/8; 13/8; 28/17; 17/10; 17/10; 17/10; 17/10; 7/4; 7/4; 7/4; 17/10; 17/10; 19/12; 13/8; 9/5; 7/4; 17/10; 13/8; 9/5; 9/5
Draw; 15/8; 15/8; 19/10; 52/25; 9/5; 15/8; 9/5; 39/19; 19/10; 19/10; 2; 19/10; 19/10; 37/19; 2; 39/19; 2; 39/20; 37/19; 19/10; 2; ; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-08 14:25:28 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 9/5; 13/8; 8/5; 173/00; 13/8; 13/8; 13/8; 9/5; 8/5; 17/10; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 17/10; 19/12; 7/4; 17/10; 17/10; 7/4; 13/8; 6/4; 17/10; 13/8
Reus Deportiu; 9/5; 7/4; 7/4; 197/00; 13/8; 7/4; 13/8; 28/17; 7/4; 7/4; 15/8; 7/4; 9/5; 7/4; 9/5; 17/10; 17/10; 19/12; 13/8; 19/10; 19/10; 17/10; 7/4; 13/8; 19/10; 9/5
Draw; 15/8; 15/8; 19/10; 21/10; 9/5; 15/8; 9/5; 39/19; 19/10; 19/10; 15/8; 2; 19/10; 19/10; 37/19; 2; 39/19; 2; 39/20; 37/19; 2; 19/10; 2; 21/10; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-08 18:25:26 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 8/5; 177/00; 31/20; 13/8; 6/4; 9/5; 8/5; 13/8; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 17/10; 53/35; 7/4; 17/10; 8/5; 13/8; 7/5; 17/10; 17/10
Reus Deportiu; 2; 7/4; 9/5; 101/0; 7/4; 7/4; 7/4; 28/17; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 13/8; 19/10; 2; 9/5; 17/10; 19/10; 19/10
Draw; 15/8; 19/10; 19/10; 2; 9/5; 15/8; 9/5; 39/19; 19/10; 19/10; 19/10; 2; 19/10; 19/10; 19/10; 37/19; 2; 21/10; 2; 39/20; 19/10; 15/8; 2; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-08 22:25:04 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 8/5; 177/00; 31/20; 13/8; 6/4; 17/10; 8/5; 13/8; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 17/10; 53/35; 28/17; 17/10; 17/10; 13/8; 6/4; 17/10; 17/10
Reus Deportiu; 2; 7/4; 9/5; 101/0; 7/4; 7/4; 7/4; 9/5; 9/5; 9/5; 19/10; 7/4; 9/5; 7/4; 15/8; 17/10; 17/10; 28/17; 7/4; 19/10; 19/10; 9/5; 17/10; 19/10; 19/10
Draw; 15/8; 19/10; 19/10; 2; 9/5; 15/8; 9/5; 2; 19/10; 19/10; 9/5; 2; 19/10; 19/10; 15/8; 37/19; 2; 21/10; 37/19; 2; 19/10; 15/8; 2; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-09 02:25:52 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 6/4; 8/5; 177/00; 31/20; 13/8; 6/4; 17/10; 8/5; 13/8; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 17/10; 53/35; 28/17; 17/10; 17/10; 8/5; 17/10; 17/10
Reus Deportiu; 2; 7/4; 9/5; 101/0; 7/4; 7/4; 7/4; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 7/4; 19/10; 19/10; 9/5; 19/10; 19/10
Draw; 15/8; 2; 19/10; 2; 9/5; 15/8; 9/5; 2; 19/10; 19/10; 19/10; 2; 19/10; 19/10; 19/10; 37/19; 2; 21/10; 37/19; 2; 2; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-09 10:25:07 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 8/5; 177/00; 6/4; 13/8; 6/4; 17/10; 8/5; 13/8; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 8/5; 53/35; 28/17; 17/10; 17/10; 7/5; 17/10; 17/10
Reus Deportiu; 2; 9/5; 9/5; 101/0; 7/4; 7/4; 7/4; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 15/8; 17/10; 37/19; 28/17; 7/4; 19/10; 19/10; 17/10; 19/10; 19/10
Draw; 15/8; 19/10; 19/10; 2; 19/10; 15/8; 15/8; 2; 19/10; 19/10; 19/10; 2; 19/10; 19/10; 15/8; 37/19; 37/19; 21/10; 37/19; 2; 2; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-09 14:25:35 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 8/5; 177/00; 6/4; 13/8; 6/4; 17/10; 8/5; 13/8; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 8/5; 53/35; 28/17; 17/10; 17/10; 7/4; 8/5; 7/5; 17/10; 17/10
Reus Deportiu; 2; 9/5; 9/5; 101/0; 7/4; 7/4; 7/4; 9/5; 9/5; 9/5; 9/5; 7/4; 9/5; 7/4; 15/8; 17/10; 2; 28/17; 7/4; 19/10; 19/10; 17/10; 19/10; 17/10; 19/10; 19/10
Draw; 15/8; 19/10; 19/10; 2; 19/10; 15/8; 15/8; 2; 19/10; 19/10; 19/10; 2; 19/10; 19/10; 15/8; 37/19; 19/10; 21/10; 37/19; 2; 37/19; 15/8; 2; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-09 18:25:48 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 31/20; 177/00; 6/4; 13/8; 6/4; 28/17; 8/5; 8/5; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 8/5; 53/35; 13/8; 17/10; 17/10; 7/4; 7/5; 7/5; 17/10; 17/10
Reus Deportiu; 2; 9/5; 9/5; 101/0; 7/4; 7/4; 7/4; 24/13; 9/5; 15/8; 9/5; 7/4; 9/5; 7/4; 15/8; 17/10; 2; 28/17; 9/5; 19/10; 19/10; 17/10; 13/8; 17/10; 19/10; 19/10
Draw; 15/8; 19/10; 19/10; 2; 19/10; 15/8; 15/8; 2; 19/10; 19/10; 19/10; 2; 19/10; 19/10; 15/8; 37/19; 19/10; 21/10; 37/19; 2; 37/19; 15/8; 2; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-09 22:25:36 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 31/20; 8/5; 7/4; 6/4; 13/8; 6/4; 28/17; 8/5; 8/5; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 8/5; 53/35; 13/8; 17/10; 17/10; 7/4; 8/5; 6/4; 17/10; 17/10
Reus Deportiu; 2; 9/5; 9/5; 9/5; 101/0; 7/4; 7/4; 7/4; 24/13; 9/5; 15/8; 15/8; 7/4; 9/5; 7/4; 15/8; 17/10; 2; 28/17; 9/5; 19/10; 19/10; 17/10; 9/5; 7/4; 19/10; 19/10
Draw; 15/8; 19/10; 19/10; 101/0; 19/10; 15/8; 15/8; 2; 19/10; 19/10; 15/8; 2; 19/10; 19/10; 15/8; 37/19; 19/10; 21/10; 37/19; 2; 37/19; 2; 19/10; 2; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-10 02:24:44 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 31/20; 8/5; 7/4; 6/4; 13/8; 6/4; 28/17; 8/5; 8/5; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 8/5; 23/15; 13/8; 17/10; 17/10; 7/4; 6/4; 6/4; 17/10; 17/10
Reus Deportiu; 2; 9/5; 9/5; 9/5; 101/50; 7/4; 7/4; 7/4; 24/13; 9/5; 15/8; 15/8; 7/4; 9/5; 7/4; 15/8; 17/10; 2; 28/17; 9/5; 19/10; 19/10; 17/10; 15/8; 7/4; 19/10; 19/10
Draw; 15/8; 19/10; 19/10; 101/50; 19/10; 15/8; 15/8; 2; 19/10; 19/10; 15/8; 2; 19/10; 19/10; 15/8; 37/19; 19/10; 39/19; 37/19; 2; 37/19; 2; 19/10; 2; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-10 10:25:02 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 31/20; 8/5; 7/4; 6/4; 13/8; 6/4; 28/17; 8/5; 8/5; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 8/5; 23/15; 13/8; 17/10; 17/10; 7/4; 6/4; 6/4; 17/10; 17/10
Reus Deportiu; 2; 9/5; 9/5; 9/5; 101/50; 7/4; 7/4; 7/4; 24/13; 9/5; 15/8; 15/8; 7/4; 9/5; 7/4; 15/8; 17/10; 2; 28/17; 9/5; 19/10; 19/10; 17/10; 15/8; 7/4; 19/10; 19/10
Draw; 15/8; 19/10; 19/10; 101/50; 19/10; 15/8; 15/8; 2; 19/10; 19/10; 15/8; 2; 19/10; 19/10; 15/8; 37/19; 19/10; 39/19; 37/19; 2; 37/19; 2; 19/10; 2; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-10 14:25:43 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 31/20; 8/5; 43/25; 6/4; 13/8; 6/4; 28/17; 8/5; 8/5; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 8/5; 23/15; 13/8; 17/10; 17/10; 7/4; 6/4; 6/4; 17/10; 17/10
Reus Deportiu; 2; 9/5; 9/5; 9/5; 41/20; 7/4; 7/4; 7/4; 24/13; 9/5; 15/8; 15/8; 7/4; 9/5; 7/4; 15/8; 17/10; 2; 28/17; 9/5; 19/10; 19/10; 17/10; 15/8; 7/4; 19/10; 19/10
Draw; 15/8; 19/10; 19/10; 101/0; 19/10; 15/8; 15/8; 2; 19/10; 19/10; 15/8; 2; 19/10; 19/10; 15/8; 37/19; 19/10; 39/19; 37/19; 2; 37/19; 2; 19/10; 2; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-10 18:24:53 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 31/20; 8/5; 43/25; 13/8; 13/8; 6/4; 28/17; 8/5; 13/8; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 8/5; 23/15; 13/8; 17/10; 17/10; 7/4; 17/10; 17/10; 17/10
Reus Deportiu; 2; 9/5; 9/5; 9/5; 41/20; 9/5; 7/4; 7/4; 24/13; 9/5; 9/5; 15/8; 7/4; 9/5; 7/4; 15/8; 17/10; 2; 28/17; 9/5; 19/10; 19/10; 17/10; 15/8; 19/10; 19/10
Draw; 15/8; 19/10; 19/10; 101/0; 15/8; 15/8; 9/5; 2; 19/10; 19/10; 15/8; 2; 19/10; 19/10; 15/8; 37/19; 19/10; 39/19; 37/19; 2; 37/19; 19/10; 19/10; 2; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-10 22:22:17 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 31/20; 8/5; 87/50; 13/8; 13/8; 6/4; 28/17; 8/5; 13/8; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 7/4; 23/15; 13/8; 17/10; 17/10; 7/4; 17/10; 6/4; 17/10; 7/4
Reus Deportiu; 2; 9/5; 9/5; 9/5; 41/20; 9/5; 7/4; 7/4; 24/13; 9/5; 9/5; 15/8; 7/4; 9/5; 7/4; 15/8; 17/10; 24/13; 28/17; 9/5; 19/10; 19/10; 17/10; 15/8; 7/4; 19/10; 19/10
Draw; 15/8; 19/10; 19/10; 2; 15/8; 15/8; 9/5; 2; 19/10; 19/10; 15/8; 2; 19/10; 19/10; 15/8; 37/19; 19/10; 39/19; 37/19; 2; 37/19; 19/10; 2; ; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-11 02:23:33 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 31/20; 8/5; 87/50; 13/8; 13/8; 6/4; 28/17; 8/5; 13/8; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 7/4; 6/4; 13/8; 13/8; 17/10; 7/4; 7/4; 6/4; 17/10; 7/4
Draw; 15/8; 19/10; 19/10; 2; 15/8; 15/8; 9/5; 2; 19/10; 19/10; 15/8; 2; 19/10; 19/10; 15/8; 37/19; 19/10; 39/19; 37/19; 2; 37/19; 19/10; 2; 2; ; ; 
Reus Deportiu; 2; 9/5; 9/5; 9/5; 41/20; 9/5; 7/4; 7/4; 24/13; 9/5; 9/5; 15/8; 9/5; 37/20; 7/4; 15/8; 17/10; 24/13; 17/10; 9/5; 2; 19/10; 17/10; 19/10; 7/4; 19/10; 2
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-11 10:23:39 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 31/20; 8/5; 87/50; 13/8; 13/8; 6/4; 28/17; 8/5; 13/8; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 7/4; 23/15; 13/8; 13/8; 17/10; 7/4; 7/4; 13/8; 17/10; 9/5
Draw; 15/8; 15/8; 15/8; 2; 15/8; 15/8; 9/5; 2; 15/8; 19/10; 15/8; 2; 19/10; 19/10; 15/8; 37/19; 19/10; 2; 37/19; 2; 37/19; 19/10; 2; 2; ; ; 
Reus Deportiu; 2; 7/4; 9/5; 9/5; 103/0; 9/5; 7/4; 7/4; 24/13; 9/5; 9/5; 15/8; 9/5; 9/5; 7/4; 15/8; 17/10; 24/13; 11/6; 9/5; 2; 19/10; 17/10; 19/10; 19/10; 19/10; 2
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-11 14:25:04 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 8/5; 8/5; 7/4; 13/8; 13/8; 6/4; 28/17; 8/5; 13/8; 13/8; 8/5; 8/5; 7/4; 8/5; 17/10; 7/4; 23/15; 13/8; 13/8; 17/10; 7/4; 7/4; 9/5; 17/10; 7/4
Draw; 15/8; 15/8; 15/8; 49/25; 15/8; 15/8; 9/5; 2; 15/8; 19/10; 19/10; 2; 19/10; 19/10; 15/8; 37/19; 19/10; 2; 37/19; 2; 37/19; 19/10; 2; 19/10; 2; ; 
Reus Deportiu; 2; 9/5; 9/5; 9/5; 52/25; 9/5; 7/4; 7/4; 24/13; 9/5; 9/5; 9/5; 9/5; 9/5; 7/4; 15/8; 17/10; 24/13; 11/6; 9/5; 2; 19/10; 17/10; 19/10; 2; 19/10; 2
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-11 18:24:43 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
SD Huesca; 13/8; 13/8; 31/20; 8/5; 87/50; 13/8; 13/8; 6/4; 28/17; 31/20; 8/5; 8/5; 8/5; 7/4; 8/5; 28/17; 7/4; 23/15; 13/8; 13/8; 17/10; 28/17; 17/10; 7/4; 17/10; 17/10
Draw; 15/8; 15/8; 15/8; 2; 15/8; 15/8; 9/5; 2; 15/8; 19/10; 15/8; 2; 19/10; 15/8; 37/19; 19/10; 2; 37/19; 2; 37/19; 19/10; 2; 19/10; ; ; 
Reus Deportiu; 2; 9/5; 9/5; 9/5; 103/0; 9/5; 7/4; 7/4; 24/13; 9/5; 15/8; 9/5; 37/20; 7/4; 15/8; 19/10; 24/13; 11/6; 9/5; 2; 19/10; 19/10; 2; 21/10; 19/10; 21/10
META; spain/la-liga-segunda/reus-deportiu-v-sd-huesca; 2018-03-11 22:24:19 GMT+2; 2018-03-11 19:00; Nothing; Xlenovo
Draw; 8/15; 1/2; 4/6; 4/9; 19/25; 3/5; 5/9; 4/7; 4/7; 8/15; 1/2; 4/7; 11/20; 4/7; 7/11; 6/11; 1/2; 1/2; 4/7; 13/19; 4/7; 4/7; 4/7
Reus Deportiu; 7/2; 7/2; 16/5; 10/3; 17/5; 10/3; 17/5; 10/3; 7/2; 10/3; 10/3; 10/3; 100/0; 10/3; 16/5; 15/4; 18/5; 15/4; 15/4; 58/19; 7/2; 7/2; 7/2
SD Huesca; 4; 7/2; 3; 18/5; 74/25; 3; 19/5; 18/5; 4; 7/2; 15/4; 18/5; 7/2; 7/2; 17/5; 31/10; 41/10; 21/5; 15/4; 17/5; 4; 7/2; 4
