META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-13 22:25:17 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 19/20; 19/20; 1; ; 21/20; ; 21/20; 10/11; ; ; ; ; ; ; ; 1; ; 24/23; 21/20; ; ; ; ; ; 1; ; 20/21; 1; 
Draw; 23/10; 11/5; 11/5; 11/5; 9/4; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 11/5; ; 11/5; 9/4; 57/25; 23/10; 11/5; ; ; 2; ; 19/10; 2; 11/5
FC Barcelona B; 14/5; 11/4; 27/10; 11/4; 11/4; 12/5; 3; 11/4; 27/10; 27/10; 27/10; 13/5; 57/20; 14/5; 13/5; 11/4; ; 45/17; 27/10; 31/10; 23/10; 45/17; ; ; 11/4; ; 5/2; 12/5; 13/5
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-14 22:25:26 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 1; 19/20; 1; 1; 21/20; 41/40; 1; 10/11; 21/20; 1; 1; 1; 21/20; 20/21; 21/20; 1; ; 24/23; 21/20; 11/10; 42/41; 24/23; ; ; 1; ; 5/6; 20/21; 1
Draw; 23/10; 11/5; 11/5; 11/5; 9/4; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 11/5; ; 11/5; 9/4; 57/25; 23/10; 11/5; ; ; 2; ; 19/10; 2; 11/5
FC Barcelona B; 14/5; 11/4; 27/10; 11/4; 11/4; 12/5; 3; 11/4; 27/10; 27/10; 27/10; 13/5; 57/20; 14/5; 13/5; 11/4; ; 45/17; 11/4; 31/10; 23/10; 45/17; ; ; 11/4; ; 5/2; 12/5; 13/5
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-15 02:24:36 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 1; 19/20; 1; 1; 21/20; 41/40; 1; 10/11; 21/20; 1; 1; 1; 21/20; 20/21; 21/20; 1; ; 24/23; 21/20; 11/10; 42/41; 24/23; ; ; 1; ; 20/21; 20/21; 1
Draw; 23/10; 11/5; 11/5; 11/5; 9/4; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 11/5; ; 11/5; 9/4; 57/25; 23/10; 11/5; ; ; 2; ; 2; 2; 11/5
FC Barcelona B; 14/5; 11/4; 27/10; 11/4; 11/4; 12/5; 3; 11/4; 27/10; 27/10; 27/10; 13/5; 57/20; 14/5; 13/5; 11/4; ; 45/17; 11/4; 31/10; 23/10; 45/17; ; ; 11/4; ; 13/5; 12/5; 13/5
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-15 10:27:11 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 1; 19/20; 1; 1; 21/20; 19/20; 21/20; 10/11; 21/20; 1; 1; 1; 21/20; 20/21; 21/20; 1; 1; 24/23; 21/20; 11/10; 42/41; 24/23; ; ; 1; ; 20/21; 20/21; 1
Draw; 23/10; 11/5; 11/5; 11/5; 23/10; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 9/4; 23/10; 11/5; 9/4; 57/25; 23/10; 11/5; ; ; 2; ; 2; 21/10; 11/5
FC Barcelona B; 14/5; 11/4; 27/10; 11/4; 11/4; 13/5; 29/10; 11/4; 27/10; 13/5; 13/5; 13/5; 57/20; 14/5; 13/5; 27/10; 29/10; 45/17; 11/4; 31/10; 23/10; 45/17; ; ; 11/4; ; 13/5; 13/5; 13/5
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-15 14:27:37 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 1; 19/20; 1; 1; 21/20; 19/20; 1; 10/11; 21/20; 1; 1; 1; 21/20; 20/21; 21/20; 1; 1; 24/23; 21/20; 11/10; 42/41; 24/23; ; ; 1; ; 20/21; 20/21; 1
Draw; 23/10; 11/5; 11/5; 11/5; 9/4; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; 9/4; 57/25; 23/10; 11/5; ; ; 2; ; 21/10; 21/10; 11/5
FC Barcelona B; 14/5; 11/4; 27/10; 11/4; 11/4; 13/5; 3; 11/4; 27/10; 27/10; 27/10; 13/5; 57/20; 14/5; 13/5; 11/4; 29/10; 45/17; 11/4; 31/10; 23/10; 45/17; ; ; 11/4; ; 13/5; 13/5; 13/5
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-15 18:27:50 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 1; 19/20; 1; 1; 21/20; 19/20; 1; 10/11; 21/20; 1; 1; 1; 21/20; 20/21; 21/20; 1; 1; 24/23; 1; 109/100; 42/41; 24/23; ; ; 1; ; 20/21; 20/21; 1
Draw; 23/10; 11/5; 11/5; 11/5; 9/4; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 9/4; 23/10; 11/5; 9/4; 117/50; 23/10; 11/5; ; ; 2; ; 21/10; 21/10; 11/5
FC Barcelona B; 14/5; 11/4; 27/10; 11/4; 11/4; 13/5; 3; 11/4; 27/10; 27/10; 27/10; 13/5; 57/20; 14/5; 13/5; 27/10; 29/10; 45/17; 37/13; 61/20; 23/10; 45/17; ; ; 11/4; ; 13/5; 13/5; 13/5
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-15 22:28:46 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 21/20; 19/20; 21/20; 1; 21/20; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 1; 11/10; 1; 21/20; 21/20; 1; 24/23; 1; 109/100; 24/23; 24/23; ; ; 1; ; 1; 20/21; 21/20
Draw; 23/10; 11/5; 43/20; 11/5; 9/4; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 9/4; 23/10; 9/4; 9/4; 11/5; 23/10; 11/5; 9/4; 117/50; 23/10; 11/5; ; ; 9/4; ; 21/10; 21/10; 11/5
FC Barcelona B; 13/5; 11/4; 5/2; 11/4; 11/4; 13/5; 14/5; 11/4; 27/10; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 29/10; 45/17; 14/5; 61/20; 23/10; 45/17; ; ; 5/2; ; 13/5; 13/5; 5/2
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-16 02:29:19 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 21/20; 19/20; 21/20; 1; 21/20; 19/20; 11/10; 10/11; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 1; 24/23; 11/10; 117/100; 13/12; 24/23; ; ; 1; ; 1; 1; 21/20
Draw; 23/10; 11/5; 43/20; 11/5; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 21/10; 11/5; 23/10; 9/4; 9/4; 11/5; 23/10; 11/5; 11/5; 57/25; 23/10; 11/5; ; ; 9/4; ; 21/10; 21/10; 11/5
FC Barcelona B; 13/5; 11/4; 5/2; 11/4; 11/4; 13/5; 27/10; 11/4; 27/10; 5/2; 5/2; 13/5; 27/10; 13/5; 13/5; 13/5; 29/10; 45/17; 27/10; 143/50; 11/5; 45/17; ; ; 5/2; ; 5/2; 5/2; 5/2
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-16 10:28:08 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 21/20; 21/20; 21/20; 21/20; 21/20; 19/20; 11/10; 10/11; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 1; 24/23; 21/20; 109/100; 13/12; 24/23; ; 1; 1; ; 1; 1; 21/20
Draw; 23/10; 11/5; 43/20; 9/4; 23/10; 21/10; 23/10; 21/10; 11/5; 21/10; 11/5; 9/4; 23/10; 9/4; 9/4; 11/5; 23/10; 11/5; 9/4; 117/50; 23/10; 11/5; ; 85/40; 9/4; ; 21/10; 21/10; 11/5
FC Barcelona B; 13/5; 5/2; 13/5; 5/2; 11/4; 13/5; 27/10; 11/4; 27/10; 5/2; 13/5; 5/2; 27/10; 13/5; 13/5; 13/5; 29/10; 45/17; 14/5; 61/20; 11/5; 45/17; ; 5/2; 5/2; ; 12/5; 12/5; 5/2
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-16 14:29:35 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 21/20; 1; 21/20; 21/20; 21/20; 19/20; 11/10; 10/11; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 1; 24/23; 21/20; 109/100; 13/12; 24/23; ; 1; 1; ; 1; 1; 21/20
Draw; 23/10; 11/5; 43/20; 9/4; 9/4; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 9/4; 23/10; 9/4; 9/4; 11/5; 23/10; 11/5; 9/4; 117/50; 23/10; 11/5; ; 85/40; 9/4; ; 2; 21/10; 11/5
FC Barcelona B; 13/5; 13/5; 13/5; 5/2; 11/4; 13/5; 27/10; 11/4; 27/10; 13/5; 13/5; 5/2; 27/10; 13/5; 13/5; 13/5; 29/10; 45/17; 14/5; 61/20; 11/5; 45/17; ; 5/2; 5/2; ; 12/5; 12/5; 5/2
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-16 18:27:11 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 21/20; 1; 21/20; 21/20; 21/20; 19/20; 11/10; 10/11; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 1; 24/23; 21/20; 109/100; 13/12; 24/23; ; 1; 1; ; 10/11; 1; 21/20
Draw; 23/10; 11/5; 43/20; 9/4; 23/10; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 9/4; 23/10; 9/4; 9/4; 11/5; 23/10; 11/5; 9/4; 117/50; 23/10; 11/5; ; 85/40; 9/4; ; 2; 21/10; 11/5
FC Barcelona B; 13/5; 13/5; 13/5; 5/2; 11/4; 13/5; 27/10; 11/4; 27/10; 13/5; 13/5; 5/2; 27/10; 13/5; 13/5; 13/5; 29/10; 45/17; 14/5; 61/20; 11/5; 45/17; ; 5/2; 5/2; ; 23/10; 12/5; 5/2
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-16 22:26:29 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 21/20; 1; 21/20; 21/20; 21/20; 19/20; 11/10; 10/11; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 1; 24/23; 21/20; 109/100; 13/12; 24/23; ; 1; 1; ; 1; 1; 11/10
Draw; 23/10; 11/5; 43/20; 9/4; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 21/10; 9/4; 23/10; 9/4; 9/4; 11/5; 23/10; 11/5; 9/4; 117/50; 23/10; 11/5; ; 85/40; 9/4; ; 21/10; 21/10; 11/5
FC Barcelona B; 13/5; 13/5; 5/2; 5/2; 11/4; 13/5; 27/10; 11/4; 27/10; 5/2; 5/2; 5/2; 27/10; 13/5; 13/5; 13/5; 29/10; 45/17; 11/4; 61/20; 11/5; 45/17; ; 5/2; 5/2; ; 11/4; 5/2; 5/2
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-17 02:25:22 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 21/20; 1; 21/20; 21/20; 21/20; 19/20; 11/10; 10/11; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 1; 24/23; 21/20; 109/100; 13/12; 24/23; ; 1; 1; ; 1; 1; 11/10
Draw; 23/10; 11/5; 43/20; 9/4; 9/4; 21/10; 23/10; 11/5; 11/5; 21/10; 21/10; 9/4; 23/10; 9/4; 9/4; 11/5; 23/10; 11/5; 9/4; 117/50; 23/10; 11/5; ; 85/40; 9/4; ; 11/5; 2; 11/5
FC Barcelona B; 13/5; 13/5; 5/2; 5/2; 11/4; 13/5; 27/10; 13/5; 27/10; 5/2; 5/2; 5/2; 27/10; 13/5; 13/5; 13/5; 29/10; 45/17; 14/5; 61/20; 11/5; 45/17; ; 5/2; 5/2; ; 11/4; 5/2; 5/2
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-17 10:25:16 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 21/20; 1; 21/20; 21/20; 21/20; 19/20; 21/20; 10/11; 21/20; 21/20; 21/20; 1; 21/20; 20/21; 1; 21/20; 1; 24/23; 21/20; 109/100; 13/12; 24/23; ; 1; 1; ; 21/20; 21/20; 11/10
Draw; 23/10; 85/40; 21/10; 9/4; 11/5; 21/10; 9/4; 11/5; 11/5; 21/10; 21/10; 21/10; 23/10; 11/5; 21/10; 28/13; 23/10; 11/5; 11/5; 23/10; 9/4; 11/5; ; 85/40; 2; ; 21/10; 21/10; 11/5
FC Barcelona B; 13/5; 11/4; 27/10; 5/2; 11/4; 13/5; 29/10; 13/5; 27/10; 13/5; 13/5; 14/5; 14/5; 14/5; 3; 27/10; 29/10; 45/17; 37/13; 31/10; 27/11; 45/17; ; 5/2; 11/4; ; 14/5; 14/5; 13/5
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-17 14:25:17 GMT+3; 2017-09-17 15:00; Nothing; Xlenovo
Alcorcon; 19/20; 1; 19/20; 21/20; 1; 19/20; 1; 10/11; 21/20; 21/20; 1; 21/20; 1; 20/21; 1; 19/20; 1; 24/23; 21/20; 1; 66/67; 24/23; ; 10/11; 10/11; ; 1; 21/20; 20/21
Draw; 23/10; 85/40; 21/10; 9/4; 9/4; 21/10; 9/4; 11/5; 11/5; 21/10; 21/10; 11/5; 23/10; 9/4; 21/10; 11/5; 23/10; 11/5; 11/5; 47/20; 9/4; 11/5; ; 85/40; 9/4; ; 9/4; 11/5; 11/5
FC Barcelona B; 3; 11/4; 3; 5/2; 3; 13/5; 16/5; 13/5; 27/10; 27/10; 11/4; 13/5; 3; 14/5; 3; 29/10; 29/10; 45/17; 37/13; 17/5; 27/10; 45/17; ; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-segunda/alcorcon-v-fc-barcelona-b; 2017-09-17 18:24:59 GMT+3; 2017-09-17 15:00; In Play; Xlenovo
Draw; 4/5; 4/6; 9/10; 21/10; 2; 31/40; 7/10; 8/13; 7/4; 13/8; 6/5; 17/10; 8/11; ; 1; 13/10; 11/17; ; ; ; ; 15/8; ; ; 1; ; ; 13/10; 7/5
Alcorcon; 11/5; 9/4; 19/10; 23/20; 11/8; 41/20; 12/5; 12/5; 31/21; 13/10; 6/4; 13/10; 9/4; ; 17/10; 7/5; 12/5; ; ; ; ; 25/19; ; ; 9/5; ; ; 6/4; 6/4
FC Barcelona B; 9/2; 9/2; 19/5; 12/5; 12/5; 10/3; 17/4; 7/2; 27/11; 13/5; 13/4; 9/4; 19/4; ; 10/3; 10/3; 4; ; ; ; ; 40/17; ; ; 3; ; ; 10/3; 10/3
