META; spain/la-liga-segunda/lorca-v-valladolid; 2018-05-12 10:21:24 GMT+3; 2018-05-19 19:30; Nothing; Xlenovo
Draw; 12/5; 12/5; 5/2; 5/2; 133/0; 12/5; 12/5; 40/17; 5/2; 12/5; 23/10; 5/2; 49/20; 12/5; 12/5; 28/11; 5/2; 5/2; 40/17; 13/5; 13/5; 19/10; 23/10; 13/5; 13/5
Lorca; 10/3; 3; 16/5; 10/3; 31/10; 3; 33/10; 3; 16/5; 3; 3; 16/5; 31/10; 28/11; 13/4; 33/10; 13/4; 5/2; 13/5; 3; ; ; ; ; 
META; spain/la-liga-segunda/lorca-v-valladolid; 2018-05-18 02:18:12 GMT+3; 2018-05-19 19:30; Nothing; Xlenovo
Valladolid; 10/11; 5/6; 20/23; 4/5; 23/25; 20/23; 5/6; 11/13; 20/23; 10/11; 20/23; 17/20; 17/20; 10/11; 17/20; 13/15; 11/13; 13/15; 11/13; 20/23; 13/15; 4/5; 8/11; 10/11; 10/11
Draw; 23/10; 12/5; 12/5; 5/2; 61/25; 12/5; 12/5; 40/17; 12/5; 23/10; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 40/17; 13/5; 12/5; 9/5; 9/4; 23/10; 23/10
Lorca; 16/5; 3; 29/10; 16/5; 67/20; 31/10; 3; 33/10; 29/10; 3; 14/5; 14/5; 3; 3; 16/5; 31/10; 28/11; 13/4; 16/5; 13/4; 14/5; 5/2; 10/3; 10/3; 
META; spain/la-liga-segunda/lorca-v-valladolid; 2018-05-18 10:18:16 GMT+3; 2018-05-19 19:30; Nothing; Xlenovo
Valladolid; 10/11; 5/6; 20/23; 4/5; 10/11; 20/23; 5/6; 11/13; 20/23; 5/6; 20/23; 17/20; 17/20; 10/11; 17/20; 13/15; 13/15; 13/15; 11/13; 10/11; 13/15; 5/6; 8/11; 5/6; 5/6
Draw; 23/10; 12/5; 12/5; 5/2; 62/25; 12/5; 12/5; 40/17; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 40/17; 13/5; 27/11; 2; 9/4; 12/5; 12/5
Lorca; 16/5; 3; 14/5; 16/5; 67/20; 31/10; 3; 33/10; 14/5; 3; 14/5; 14/5; 3; 3; 13/4; 16/5; 28/11; 13/4; 3; 33/10; 14/5; 5/2; 10/3; 10/3; 
META; spain/la-liga-segunda/lorca-v-valladolid; 2018-05-18 14:18:20 GMT+3; 2018-05-19 19:30; Nothing; Xlenovo
Valladolid; 5/6; 5/6; 17/20; 4/5; 89/00; 17/20; 5/6; 11/13; 17/20; 5/6; 5/6; 5/6; 17/20; 10/11; 5/6; 5/6; 13/15; 13/15; 11/13; 10/11; 5/6; 5/6; 4/6; 5/6; 5/6
Draw; 12/5; 12/5; 12/5; 5/2; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 12/5; 5/2; 49/20; 12/5; 12/5; 27/11; 5/2; 5/2; 40/17; 13/5; 5/2; 21/10; 23/10; 12/5; 12/5
Lorca; 7/2; 3; 29/10; 16/5; 17/5; 16/5; 3; 33/10; 29/10; 3; 3; 3; 33/10; 16/5; 28/11; 13/4; 3; 57/17; 13/5; 13/5; 10/3; 10/3; ; ; 
META; spain/la-liga-segunda/lorca-v-valladolid; 2018-05-18 18:18:26 GMT+3; 2018-05-19 19:30; Nothing; Xlenovo
Valladolid; 5/6; 5/6; 17/20; 4/5; 89/00; 17/20; 5/6; 11/13; 17/20; 5/6; 5/6; 17/20; 17/20; 10/11; 5/6; 5/6; 13/15; 10/11; 11/13; 9/10; 5/6; 5/6; 4/6; 5/6; 5/6
Draw; 12/5; 12/5; 12/5; 5/2; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 12/5; 5/2; 49/20; 12/5; 12/5; 27/11; 5/2; 5/2; 40/17; 13/5; 5/2; 21/10; 23/10; 12/5; 12/5
Lorca; 7/2; 3; 29/10; 16/5; 17/5; 16/5; 3; 33/10; 29/10; 3; 14/5; 3; 3; 33/10; 16/5; 27/11; 13/4; 31/10; 57/17; 14/5; 13/5; 10/3; 10/3; ; 
META; spain/la-liga-segunda/lorca-v-valladolid; 2018-05-18 22:18:19 GMT+3; 2018-05-19 19:30; Nothing; Xlenovo
Valladolid; 5/6; 4/5; 5/6; 4/5; 43/50; 17/20; 4/5; 11/13; 5/6; 5/6; 5/6; 4/5; 4/5; 10/11; 5/6; 5/6; 13/15; 7/8; 11/13; 20/23; 5/6; 5/6; 4/6; 5/6; 5/6
Draw; 12/5; 12/5; 5/2; 5/2; 51/20; 5/2; 12/5; 40/17; 5/2; 12/5; 12/5; 13/5; 5/2; 12/5; 12/5; 5/2; 5/2; 5/2; 40/17; 13/5; 5/2; 12/5; 23/10; 5/2; 5/2
Lorca; 7/2; 16/5; 3; 16/5; 7/2; 16/5; 10/3; 33/10; 3; 3; 16/5; 3; 16/5; 17/5; 16/5; 28/11; 13/4; 16/5; 17/5; 3; 14/5; 10/3; 10/3; ; 
META; spain/la-liga-segunda/lorca-v-valladolid; 2018-05-19 02:18:10 GMT+3; 2018-05-19 19:30; Nothing; Xlenovo
Valladolid; 5/6; 4/5; 5/6; 4/5; 43/50; 3/4; 4/5; 11/13; 5/6; 4/5; 5/6; 4/5; 4/5; 10/11; 5/6; 5/6; 13/15; 13/15; 11/13; 17/20; 5/6; 5/6; 4/6; 5/6; 5/6
Draw; 12/5; 12/5; 5/2; 5/2; 51/20; 13/5; 12/5; 40/17; 5/2; 12/5; 12/5; 13/5; 5/2; 12/5; 12/5; 5/2; 5/2; 5/2; 40/17; 13/5; 28/11; 23/10; 23/10; 5/2; 5/2
Lorca; 7/2; 16/5; 3; 16/5; 7/2; 18/5; 10/3; 33/10; 3; 10/3; 3; 16/5; 3; 16/5; 17/5; 16/5; 28/11; 13/4; 33/10; 17/5; 3; 14/5; 10/3; 10/3; 
META; spain/la-liga-segunda/lorca-v-valladolid; 2018-05-19 10:18:17 GMT+3; 2018-05-19 19:30; Nothing; Xlenovo
Valladolid; 4/5; 3/4; 3/4; 4/5; 77/00; 3/4; 8/11; 11/13; 3/4; 4/5; 3/4; 3/4; 3/4; 4/5; 4/5; 10/13; 7/9; 4/5; 11/13; 4/5; 10/13; 8/11; 8/11; 8/11; 8/11
Draw; 5/2; 5/2; 5/2; 5/2; 139/0; 13/5; 5/2; 40/17; 5/2; 5/2; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 45/17; 40/17; 27/10; 45/17; 27/10; 13/5; 27/10; 27/10
Lorca; 7/2; 10/3; 13/4; 16/5; 37/10; 7/2; 10/3; 33/10; 13/4; 10/3; 10/3; 10/3; 17/5; 16/5; 10/3; 39/11; 7/2; 3; 13/4; 7/2; 39/11; 7/2; 7/2; 7/2; 7/2
META; spain/la-liga-segunda/lorca-v-valladolid; 2018-05-19 14:18:35 GMT+3; 2018-05-19 19:30; Nothing; Xlenovo
Valladolid; 3/4; 8/11; 3/4; 4/5; 77/00; 3/4; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 3/4; 3/4; 8/11; 14/19; 7/9; 4/5; 3/4; 4/5; 14/19; 8/11; 4/5; 4/5; 8/11
Draw; 5/2; 5/2; 5/2; 5/2; 69/25; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 28/11; 13/5; 45/17; 13/5; 27/10; 27/10; 27/10
Lorca; 15/4; 7/2; 17/5; 16/5; 15/4; 18/5; 7/2; 7/2; 17/5; 7/2; 7/2; 16/5; 17/5; 7/2; 7/2; 37/10; 7/2; 58/19; 17/5; 15/4; 37/10; 7/2; 7/2; 7/2; 7/2
META; spain/la-liga-segunda/lorca-v-valladolid; 2018-05-19 18:18:17 GMT+3; 2018-05-19 19:30; Nothing; Xlenovo
Valladolid; 3/4; 8/11; 8/11; 4/5; 3/4; 4/6; 8/11; 3/4; 8/11; 8/11; 3/4; 8/11; 8/11; 3/4; 8/11; 14/19; 7/9; 3/4; 3/4; 3/4; 14/19; 8/11; 8/11; 8/11; 8/11
Draw; 5/2; 5/2; 5/2; 5/2; 139/0; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 28/11; 13/5; 45/17; 13/5; 27/10; 27/10; 13/5
Lorca; 15/4; 7/2; 7/2; 16/5; 77/20; 4; 7/2; 7/2; 7/2; 7/2; 7/2; 7/2; 7/2; 7/2; 7/2; 37/10; 7/2; 33/10; 17/5; 4; 15/4; 7/2; 4; 7/2; 7/2
