META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-07 02:25:37 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Tenerife; 17/10; 21/10; 7/4; 7/4; 9/5; 9/5; 17/10; 17/10; 7/4; 9/5; 9/5; 9/5; 13/8; 2
Draw; 2; 2; 15/8; 19/10; 19/10; 11/5; 2; 37/19; 19/10; 37/19; 9/5; 19/10; ; 
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-11 14:25:12 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Leonesa; 11/8; 29/20; 8/5; 29/20; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 7/5; 7/5; 16/11; 31/21; 6/4; 16/11; 27/20; 6/4
Tenerife; 11/5; 15/8; 191/100; 19/10; 15/8; 24/13; 15/8; 9/5; 9/5; 9/5; 15/8; 15/8; 24/13; 9/5; 2; 24/13; 7/4; 19/10
Draw; 2; 59/25; 2; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 21/10; 28/13; 11/5; 85/40; 28/13; 9/5; 23/10; ; 
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-11 18:25:10 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Leonesa; 8/5; 13/8; 31/20; 41/25; 31/20; 6/4; 6/4; 31/20; 6/4; 6/4; 8/5; 31/20; 8/5; 6/4; 17/11; 6/4; 31/21; 13/8; 17/11; 7/5; 6/4; 8/5
Tenerife; 15/8; 13/8; 17/10; 37/20; 7/4; 7/4; 24/13; 17/10; 7/4; 17/10; 17/10; 17/10; 7/4; 7/4; 7/4; 9/5; 9/5; 7/4; 7/4; 13/8; 13/8; 9/5
Draw; 2; 85/40; 21/10; 119/50; 21/10; 2; 11/5; 21/10; 21/10; 9/4; 21/10; 21/10; 21/10; 21/10; 28/13; 11/5; 11/5; 11/5; 28/13; 19/10; 2; 23/10
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-11 22:24:56 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Leonesa; 8/5; 13/8; 31/20; 29/20; 41/25; 31/20; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 8/5; 6/4; 17/11; 6/4; 19/13; 31/21; 8/5; 8/5; 7/5; 6/4; 8/5; 8/5
Tenerife; 15/8; 13/8; 33/20; 15/8; 37/20; 7/4; 7/4; 24/13; 33/20; 7/4; 17/10; 13/8; 33/20; 7/4; 7/4; 7/4; 9/5; 17/11; 9/5; 7/4; 9/5; 13/8; 8/5; 9/5; 9/5
Draw; 2; 85/40; 21/10; 21/10; 119/50; 2; 11/5; 21/10; 21/10; 9/4; 11/5; 43/20; 21/10; 21/10; 11/5; 11/5; 23/10; 11/5; 23/10; 11/5; 19/10; 2; 23/10; 23/10; 
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-12 02:24:40 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Leonesa; 8/5; 6/4; 31/20; 29/20; 41/25; 31/20; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; 31/20; 8/5; 6/4; 17/11; 6/4; 19/13; 31/21; 13/8; 8/5; 7/5; 8/5; 8/5
Tenerife; 15/8; 17/10; 33/20; 15/8; 37/20; 7/4; 7/4; 24/13; 33/20; 7/4; 17/10; 13/8; 33/20; 7/4; 7/4; 7/4; 9/5; 17/11; 9/5; 7/4; 9/5; 13/8; 9/5; 9/5
Draw; 2; 85/40; 21/10; 21/10; 119/50; 2; 11/5; 21/10; 11/5; 9/4; 11/5; 43/20; 21/10; 21/10; 11/5; 11/5; 23/10; 11/5; 9/4; 11/5; 19/10; 23/10; 23/10; 
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-12 10:24:41 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Leonesa; 8/5; 6/4; 31/20; 29/20; 41/25; 31/20; 6/4; 6/4; 31/20; 6/4; 6/4; 8/5; 31/20; 8/5; 6/4; 17/11; 6/4; 19/13; 31/21; 8/5; 8/5; 7/5; 6/4; 8/5; 8/5
Tenerife; 15/8; 13/8; 33/20; 15/8; 37/20; 7/4; 7/4; 24/13; 33/20; 7/4; 17/10; 13/8; 33/20; 7/4; 7/4; 7/4; 9/5; 17/11; 9/5; 7/4; 9/5; 13/8; 8/5; 9/5; 9/5
Draw; 2; 11/5; 21/10; 21/10; 119/50; 2; 11/5; 21/10; 11/5; 9/4; 11/5; 43/20; 21/10; 21/10; 11/5; 11/5; 23/10; 11/5; 23/10; 11/5; 19/10; 2; 23/10; 23/10; 
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-12 14:25:02 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Leonesa; 8/5; 6/4; 31/20; 29/20; 41/25; 31/20; 6/4; 6/4; 31/20; 6/4; 6/4; 8/5; 31/20; 8/5; 6/4; 17/11; 6/4; 7/5; 31/21; 31/20; 17/11; 7/5; 7/5; 6/4; 7/5
Tenerife; 15/8; 17/10; 33/20; 15/8; 37/20; 7/4; 7/4; 24/13; 33/20; 7/4; 17/10; 13/8; 33/20; 7/4; 7/4; 9/5; 9/5; 29/18; 9/5; 9/5; 9/5; 13/8; 13/8; 9/5; 7/4
Draw; 2; 85/40; 21/10; 21/10; 119/50; 2; 11/5; 21/10; 11/5; 9/4; 11/5; 43/20; 21/10; 21/10; 11/5; 11/5; 23/10; 11/5; 23/10; 11/5; 19/10; 9/5; 23/10; ; 
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-12 18:25:01 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Leonesa; 8/5; 6/4; 6/4; 29/20; 167/100; 31/20; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 31/20; 8/5; 6/4; 17/11; 6/4; 10/7; 31/21; 8/5; 8/5; 6/4; 7/5; 13/8; 6/4
Tenerife; 19/10; 17/10; 17/10; 15/8; 191/100; 7/4; 7/4; 24/13; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 9/5; 9/5; 9/5; 19/12; 9/5; 7/4; 24/13; 13/8; 13/8; 15/8; 15/8
Draw; 2; 21/10; 21/10; 21/10; 9/4; 9/4; 2; 11/5; 21/10; 21/10; 21/10; 11/5; 43/20; 21/10; 2; 28/13; 11/5; 23/10; 11/5; 23/10; 28/13; 2; 11/5; ; 
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-12 22:24:51 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Leonesa; 7/4; 13/8; 8/5; 29/20; 177/100; 13/8; 13/8; 6/4; 8/5; 8/5; 8/5; 13/8; 13/8; 13/8; 8/5; 28/17; 17/10; 22/15; 31/21; 13/8; 17/10; 13/8; 6/4; 7/4; 8/5
Tenerife; 7/4; 13/8; 8/5; 15/8; 89/50; 17/10; 13/8; 24/13; 8/5; 17/10; 8/5; 13/8; 8/5; 17/10; 17/10; 17/10; 28/17; 23/15; 9/5; 17/10; 17/10; 13/8; 6/4; 7/4; 7/4
Draw; 2; 21/10; 21/10; 21/10; 57/25; 11/5; 2; 11/5; 21/10; 21/10; 9/4; 11/5; 43/20; 21/10; 21/10; 21/10; 21/10; 23/10; 11/5; 23/10; 28/13; 9/4; 2; 11/5; 
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-13 02:24:14 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Leonesa; 7/4; 13/8; 8/5; 29/20; 177/100; 13/8; 13/8; 6/4; 8/5; 8/5; 8/5; 8/5; 13/8; 17/10; 8/5; 28/17; 17/10; 22/15; 31/21; 13/8; 17/10; 13/8; 17/10; 6/4
Tenerife; 7/4; 13/8; 8/5; 15/8; 89/50; 17/10; 13/8; 24/13; 8/5; 17/10; 8/5; 13/8; 8/5; 9/5; 17/10; 17/10; 28/17; 23/15; 9/5; 17/10; 17/10; 13/8; 7/4; 7/4
Draw; 2; 21/10; 21/10; 21/10; 57/25; 11/5; 2; 11/5; 21/10; 21/10; 9/4; 11/5; 43/20; 11/5; 21/10; 28/13; 21/10; 23/10; 11/5; 23/10; 28/13; 11/5; 11/5; 
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-13 10:24:15 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Leonesa; 7/4; 13/8; 8/5; 29/20; 177/100; 13/8; 13/8; 6/4; 8/5; 8/5; 8/5; 8/5; 13/8; 17/10; 8/5; 28/17; 17/10; 22/15; 31/21; 13/8; 28/17; 13/8; 17/10
Tenerife; 7/4; 13/8; 8/5; 15/8; 89/50; 17/10; 13/8; 24/13; 8/5; 17/10; 8/5; 13/8; 8/5; 9/5; 17/10; 17/10; 28/17; 23/15; 9/5; 17/10; 17/10; 13/8; 17/10
Draw; 2; 21/10; 21/10; 21/10; 57/25; 11/5; 2; 11/5; 21/10; 21/10; 9/4; 11/5; 43/20; 11/5; 21/10; 28/13; 11/5; 23/10; 11/5; 23/10; 28/13; 9/4; 23/10
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-13 14:25:02 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Leonesa; 7/4; 13/8; 8/5; 29/20; 177/100; 13/8; 13/8; 6/4; 8/5; 8/5; 8/5; 8/5; 13/8; 17/10; 8/5; 28/17; 17/10; 6/4; 31/21; 17/10; 17/10; 13/8; 6/4; 17/10; 17/10
Tenerife; 7/4; 13/8; 8/5; 15/8; 89/50; 17/10; 13/8; 24/13; 8/5; 17/10; 8/5; 8/5; 8/5; 9/5; 8/5; 28/17; 6/4; 9/5; 17/10; 17/10; 17/10; 6/4; 7/4; 17/10; 
Draw; 2; 21/10; 21/10; 21/10; 57/25; 11/5; 2; 11/5; 21/10; 21/10; 9/4; 11/5; 43/20; 11/5; 21/10; 21/10; 11/5; 23/10; 11/5; 9/4; 28/13; 11/5; 2; 11/5; 23/10
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-13 18:25:06 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Leonesa; 7/4; 13/8; 8/5; 29/20; 177/100; 13/8; 13/8; 6/4; 8/5; 8/5; 8/5; 8/5; 13/8; 17/10; 8/5; 28/17; 17/10; 6/4; 31/21; 17/10; 17/10; 13/8; 6/4; 17/10; 17/10
Tenerife; 7/4; 13/8; 8/5; 15/8; 89/50; 17/10; 13/8; 24/13; 8/5; 17/10; 8/5; 8/5; 8/5; 9/5; 8/5; 17/10; 28/17; 6/4; 9/5; 17/10; 17/10; 17/10; 6/4; 7/4; 17/10
Draw; 2; 85/40; 21/10; 21/10; 57/25; 11/5; 2; 11/5; 21/10; 21/10; 9/4; 11/5; 43/20; 11/5; 21/10; 21/10; 11/5; 23/10; 11/5; 9/4; 28/13; 9/4; 2; 11/5; 23/10
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-13 22:24:47 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Leonesa; 7/4; 13/8; 13/8; 8/5; 177/100; 13/8; 13/8; 8/5; 13/8; 8/5; 8/5; 8/5; 33/20; 17/10; 8/5; 28/17; 17/10; 6/4; 17/11; 17/10; 17/10; 13/8; 6/4; 17/10; 17/10
Tenerife; 7/4; 13/8; 8/5; 89/50; 17/10; 13/8; 17/10; 8/5; 17/10; 8/5; 8/5; 8/5; 9/5; 8/5; 17/10; 28/17; 6/4; 28/17; 17/10; 17/10; 13/8; 6/4; 7/4; 17/10; 
Draw; 2; 85/40; 11/5; 57/25; 11/5; 2; 9/4; 21/10; 21/10; 9/4; 11/5; 43/20; 11/5; 21/10; 28/13; 11/5; 23/10; 11/5; 9/4; 28/13; 9/4; 2; 11/5; 23/10; 
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-14 02:24:12 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Tenerife; 7/4; 13/8; 31/20; 8/5; 83/50; 13/8; 13/8; 17/10; 31/20; 8/5; 6/4; 8/5; 31/20; 13/8; 8/5; 8/5; 28/17; 6/4; 28/17; 13/8; 8/5; 13/8; 13/8; 13/8
Leonesa; 7/4; 13/8; 33/20; 8/5; 47/25; 17/10; 13/8; 8/5; 33/20; 17/10; 13/8; 13/8; 33/20; 9/5; 8/5; 7/4; 17/10; 6/4; 17/11; 7/4; 9/5; 17/10; 9/5; 9/5
Draw; 2; 21/10; 11/5; 23/10; 9/4; 2; 9/4; 21/10; 21/10; 23/10; 11/5; 43/20; 23/10; 21/10; 28/13; 11/5; 23/10; 11/5; 9/4; 11/5; 21/10; 9/4; 9/4; 
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-14 10:24:31 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Tenerife; 8/5; 13/8; 6/4; 8/5; 167/100; 31/20; 17/10; 6/4; 8/5; 31/20; 6/4; 31/20; 13/8; 8/5; 8/5; 28/17; 53/35; 28/17; 8/5; 8/5; 13/8; 6/4; 17/10
Leonesa; 7/4; 13/8; 17/10; 8/5; 15/8; 7/4; 8/5; 17/10; 17/10; 17/10; 17/10; 17/10; 9/5; 8/5; 7/4; 17/10; 18/11; 17/11; 7/4; 9/5; 13/8; 9/5; 
Draw; 11/5; 85/40; 11/5; 23/10; 11/5; 9/4; 21/10; 21/10; 21/10; 11/5; 43/20; 23/10; 21/10; 11/5; 11/5; 23/10; 11/5; 23/10; 11/5; 11/5; 21/10; 23/10; 
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-14 14:25:26 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Tenerife; 8/5; 6/4; 6/4; 8/5; 33/20; 31/20; 17/10; 6/4; 6/4; 31/20; 6/4; 6/4; 13/8; 6/4; 17/11; 28/17; 28/17; 8/5; 8/5; 13/8; 17/10; 13/8; 13/8
Leonesa; 7/4; 17/10; 17/10; 8/5; 93/50; 7/4; 8/5; 17/10; 17/10; 7/4; 7/4; 9/5; 17/10; 7/4; 17/10; 31/18; 17/11; 9/5; 7/4; 9/5; 9/5; 9/5; 9/5
Draw; 11/5; 21/10; 11/5; 47/20; 11/5; 9/4; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 11/5; 9/4; 9/4; 11/5; 23/10; 23/10; 23/10; ; 
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-14 18:24:02 GMT+3; 2018-04-14 19:00; Nothing; Xlenovo
Tenerife; 8/5; 6/4; 6/4; 8/5; 161/100; 31/20; 17/11; 6/4; 6/4; 31/20; 6/4; 6/4; 13/8; 6/4; 17/11; 28/17; 6/4; 8/5; 8/5; 13/8; 13/8; 13/8; 13/8
Leonesa; 7/4; 17/10; 17/10; 8/5; 39/20; 7/4; 9/5; 17/10; 7/4; 7/4; 7/4; 9/5; 17/10; 7/4; 17/10; 31/18; 7/4; 9/5; 9/5; 9/5; 15/8; 9/5; 15/8
Draw; 11/5; 85/40; 11/5; 23/10; 11/5; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 11/5; 9/4; 11/5; 23/10; ; ; ; ; 
META; spain/la-liga-segunda/leonesa-v-tenerife; 2018-04-14 22:21:19 GMT+3; 2018-04-14 19:00; In Play; Xlenovo
Leonesa; 1/3; 2/5; 1/14; 17/200; 2/5; 1/3; 1/3; 1/16; 1/16; 1/14; 11/20; 1/20; 10/29; 6/17; 1/3; 1/20; 1/14; 1/12; 1/16
Draw; 3; 11/4; 10; 10; 11/4; 37/13; 3; 17/2; 17/2; 11/4; 19/2; 11/4; 56/19; 37/13; 39/4; 68/5; 56/5; 68/5; 
Tenerife; 12; 12; 40; 28; 10; 15; 14; 33; 33; 25; 17/4; 61/2; 11; 21/2; 15; 123/4; 66; 26; 68
