META; spain/la-liga-segunda/reus-deportiu-v-zaragoza; 2018-04-21 22:22:03 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Draw; 15/8; 15/8; 19/10; 19/10; 52/25; 19/10; 15/8; 15/8; 19/10; 19/10; 15/8; 15/8; 19/10; 21/10; 19/10; 37/19; 24/13; 45/23; 24/13; 19/10; 37/19; 9/5; 13/8; 2; 
META; spain/la-liga-segunda/reus-deportiu-v-zaragoza; 2018-04-26 10:23:15 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Zaragoza; 7/4; 13/8; 33/20; 7/4; 181/00; 7/4; 13/8; 9/5; 33/20; 17/10; 17/10; 13/8; 33/20; 7/4; 17/10; 17/10; 9/5; 18/11; 7/4; 9/5; 7/4; 13/8; 7/5; 7/4; 9/5
Reus Deportiu; 9/5; 7/4; 7/4; 17/10; 19/10; 17/10; 7/4; 9/5; 7/4; 7/4; 7/4; 7/4; 7/4; 9/5; 7/4; 9/5; 7/4; 8/5; 7/4; 15/8; 9/5; 7/4; 6/4; 9/5; 9/5
Draw; 15/8; 15/8; 19/10; 19/10; 52/25; 19/10; 15/8; 15/8; 19/10; 19/10; 15/8; 2; 19/10; 21/10; 19/10; 37/19; 24/13; 45/23; 24/13; 19/10; 37/19; 9/5; 13/8; 2; 
META; spain/la-liga-segunda/reus-deportiu-v-zaragoza; 2018-04-26 14:23:50 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Zaragoza; 7/4; 17/10; 13/8; 7/4; 91/50; 7/4; 13/8; 9/5; 13/8; 17/10; 17/10; 13/8; 33/20; 7/4; 17/10; 17/10; 9/5; 11/7; 7/4; 9/5; 7/4; 13/8; 7/5; 9/5; 9/5
Reus Deportiu; 9/5; 17/10; 7/4; 17/10; 191/00; 17/10; 7/4; 9/5; 7/4; 7/4; 7/4; 7/4; 7/4; 9/5; 7/4; 9/5; 7/4; 32/19; 7/4; 9/5; 24/13; 7/4; 6/4; 15/8; 15/8
Draw; 15/8; 15/8; 19/10; 19/10; 103/0; 19/10; 15/8; 15/8; 19/10; 19/10; 19/10; 2; 19/10; 21/10; 19/10; 37/19; 24/13; 57/29; 24/13; 19/10; 37/19; 9/5; 13/8; 2; 
META; spain/la-liga-segunda/reus-deportiu-v-zaragoza; 2018-04-26 18:23:31 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Zaragoza; 7/4; 17/10; 8/5; 7/4; 91/50; 13/8; 13/8; 9/5; 8/5; 17/10; 13/8; 8/5; 8/5; 7/4; 17/10; 17/10; 9/5; 11/7; 7/4; 9/5; 17/10; 13/8; 7/5; 9/5; 9/5
Reus Deportiu; 9/5; 17/10; 7/4; 17/10; 191/00; 15/8; 7/4; 9/5; 7/4; 9/5; 7/4; 9/5; 7/4; 19/10; 7/4; 9/5; 7/4; 30/17; 7/4; 19/10; 7/4; 6/4; 15/8; 15/8; 
Draw; 15/8; 15/8; 19/10; 19/10; 103/0; 19/10; 15/8; 15/8; 19/10; 15/8; 19/10; 2; 39/20; 2; 19/10; 24/13; 39/19; 24/13; 19/10; 37/19; 7/4; 17/10; 2; ; 
META; spain/la-liga-segunda/reus-deportiu-v-zaragoza; 2018-04-26 22:23:26 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Zaragoza; 8/5; 13/8; 6/4; 7/4; 41/25; 13/8; 6/4; 8/5; 6/4; 8/5; 31/20; 6/4; 31/20; 13/8; 8/5; 17/11; 28/17; 31/21; 17/11; 8/5; 17/11; 6/4; 13/10; 8/5; 8/5
Draw; 15/8; 19/10; 19/10; 7/4; 52/25; 19/10; 15/8; 19/10; 19/10; 19/10; 2; 39/20; 21/10; 19/10; 24/13; 39/19; 24/13; 2; 7/4; 17/10; 2; ; ; ; 
Reus Deportiu; 2; 9/5; 15/8; 7/4; 21/10; 15/8; 15/8; 2; 15/8; 19/10; 9/5; 15/8; 15/8; 2; 15/8; 2; 19/10; 13/7; 37/19; 2; 19/10; 13/8; 2; ; 
META; spain/la-liga-segunda/reus-deportiu-v-zaragoza; 2018-04-27 02:23:12 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Zaragoza; 8/5; 6/4; 6/4; 6/4; 41/25; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 6/4; 6/4; 13/8; 6/4; 17/11; 28/17; 31/21; 17/11; 8/5; 17/11; 6/4; 8/5; 8/5
Draw; 15/8; 19/10; 19/10; 2; 52/25; 2; 15/8; 19/10; 19/10; 19/10; 2; 39/20; 21/10; 19/10; 24/13; 39/19; 24/13; 2; 19/10; 2; ; ; ; 
Reus Deportiu; 2; 15/8; 15/8; 15/8; 21/10; 15/8; 15/8; 2; 15/8; 19/10; 19/10; 15/8; 19/10; 2; 19/10; 2; 19/10; 13/7; 37/19; 2; 19/10; 2; ; 
META; spain/la-liga-segunda/reus-deportiu-v-zaragoza; 2018-04-27 10:23:19 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Zaragoza; 8/5; 13/8; 31/20; 6/4; 42/25; 8/5; 6/4; 8/5; 31/20; 8/5; 31/20; 8/5; 8/5; 7/4; 6/4; 8/5; 28/17; 11/7; 17/11; 17/10; 8/5; 13/8; 7/5; 13/8; 13/8
Reus Deportiu; 2; 9/5; 9/5; 15/8; 41/20; 15/8; 15/8; 2; 9/5; 15/8; 9/5; 9/5; 9/5; 19/10; 15/8; 37/19; 37/19; 30/17; 37/19; 19/10; 37/19; 19/10; 17/10; 2; 19/10
Draw; 15/8; 19/10; 19/10; 2; 52/25; 2; 15/8; 19/10; 19/10; 19/10; 2; 39/20; 2; 19/10; 19/10; 39/19; 24/13; 2; 19/10; 7/4; 2; ; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-zaragoza; 2018-04-27 14:23:47 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Zaragoza; 7/4; 17/10; 33/20; 6/4; 37/20; 17/10; 13/8; 17/10; 33/20; 17/10; 17/10; 17/10; 17/10; 7/4; 17/10; 7/4; 28/17; 48/29; 28/17; 9/5; 7/4; 9/5; 15/8; 9/5; 15/8
Reus Deportiu; 15/8; 17/10; 17/10; 15/8; 189/00; 9/5; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 17/10; 9/5; 7/4; 7/4; 24/13; 17/10; 28/17; 9/5; 7/4; 9/5; 19/10; 9/5; 19/10
Draw; 15/8; 15/8; 19/10; 2; 51/25; 19/10; 15/8; 21/10; 19/10; 19/10; 2; 19/10; 21/10; 19/10; 2; 2; 39/19; 2; 19/10; 2; 2; ; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-zaragoza; 2018-04-27 18:24:21 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Zaragoza; 7/4; 13/8; 8/5; 6/4; 173/00; 7/4; 13/8; 17/10; 8/5; 17/10; 17/10; 13/8; 8/5; 17/10; 17/10; 28/17; 28/17; 8/5; 28/17; 17/10; 28/17; 7/4; 9/5; 17/10; 9/5
Reus Deportiu; 15/8; 7/4; 9/5; 15/8; 51/25; 7/4; 7/4; 17/10; 9/5; 7/4; 15/8; 9/5; 9/5; 19/10; 9/5; 24/13; 24/13; 25/14; 28/17; 19/10; 19/10; 19/10; 19/10; 19/10; 19/10
Draw; 15/8; 19/10; 19/10; 2; 101/0; 2; 15/8; 21/10; 19/10; 19/10; 9/5; 15/8; 19/10; 21/10; 15/8; 37/19; 2; 45/23; 39/19; 2; 19/10; 2; 2; ; 
META; spain/la-liga-segunda/reus-deportiu-v-zaragoza; 2018-04-27 22:24:19 GMT+3; 2018-04-27 20:00; Nothing; Xlenovo
Zaragoza; 4/7; 1/2; 7/4; 46/25; 8/15; 4/7; 8/15; 7/4; 4/7; 9/5; 8/15; 24/13; 4/9; 6/11; 4/7; 24/13; 8/15; 4/7; 19/10; 8/15
Draw; 11/4; 11/4; 9/5; 44/25; 37/13; 11/4; 3; 17/10; 12/5; 7/4; 11/4; 24/13; 29/10; 27/10; 11/4; 24/13; 14/5; 14/5; 7/4; 14/5
Reus Deportiu; 5; 17/10; 2; 51/10; 19/4; 11/2; 8/5; 9/2; 13/8; 5; 8/5; 23/4; 5; 7/4; 11/2; 5; 7/4; 26/5; ; 
