META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-04 22:25:38 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-06 14:26:03 GMT+2; 2018-03-10 15:00; Nothing; Xlenovo
Granada; 8/15; 31/50; 1/2; 3/5; 4/7; 3/5; 4/7; 10/17; 8/15; 3/5; 4/7; 10/17; 4/9
Draw; 13/5; 3; 13/5; 27/10; 11/4; 11/4; 11/4; 45/17; 37/13; 45/17; 11/4; 27/10; 2
Gimnastic; 5; 53/10; 9/2; 21/5; 9/2; 9/2; 9/2; 50/11; 21/5; 41/10; 5; 23/5; 7/2
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-06 18:26:11 GMT+2; 2018-03-11 02:00; Nothing; Xlenovo
Granada; 9/20; 1/2; 27/50; 1/2; 4/9; 3/5; 1/2; 1/2; 1/2; 1/2; 5/11; 1/2; 10/21; 3/5; 1/2; 12/25; 10/21; 4/9
Draw; 29/10; 11/4; 31/10; 11/4; 13/5; 27/10; 11/4; 3; 11/4; 29/10; 29/10; 58/19; 45/17; 3; 29/10; 13/5; ; 
Gimnastic; 15/2; 11/2; 33/5; 11/2; 11/2; 21/5; 6; 11/2; 11/2; 6; 13/2; 23/4; 23/5; 41/10; 13/2; 6; 25/4; 22/5
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-07 10:57:28 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 27/20; 13/10; 13/10; 143/100; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 23/17; 11/9; 23/18; 11/8; 13/10; 23/17; 6/5; 5/4
Draw; 2; 2; 109/50; 2; 28/13; 2; 21/10; 21/10; 11/5; 2; 39/19; 2; 9/4; 21/10; 11/5; 21/10; 39/19; 15/8; 19/10; ; 
Valladolid; 23/10; 21/10; 21/10; 117/50; 2; 15/8; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 9/4; 27/14; 11/5; 11/5; 11/5; 11/5; 19/10; 2
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-07 14:25:02 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 27/20; 13/10; 13/10; 143/00; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 23/17; 11/9; 23/18; 11/8; 13/10; 23/17; 6/5; 5/4; 7/5
Draw; 2; 2; 109/0; 2; 28/13; 2; 21/10; 21/10; 11/5; 2; 39/19; 2; 9/4; 21/10; 11/5; 21/10; 39/19; 15/8; 19/10; 21/10; ; 
Valladolid; 23/10; 21/10; 21/10; 117/0; 2; 15/8; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 9/4; 27/14; 11/5; 11/5; 11/5; 11/5; 19/10; 2; 9/4
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-07 18:25:31 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 27/20; 13/10; 13/10; 143/00; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 23/17; 11/9; 23/18; 11/8; 13/10; 23/17; 6/5; 5/4; 7/5; 7/5
Draw; 2; 21/10; 2; 109/0; 2; 2; 28/13; 2; 21/10; 21/10; 11/5; 2; 39/19; 2; 9/4; 21/10; 11/5; 21/10; 39/19; 15/8; 19/10; 21/10; 21/10; 
Valladolid; 23/10; 2; 21/10; 117/0; 19/10; 2; 15/8; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 9/4; 27/14; 11/5; 11/5; 11/5; 11/5; 19/10; 2; 9/4; 23/10
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-07 22:24:47 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 27/20; 13/10; 13/10; 143/00; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 23/17; 23/17; 11/9; 23/18; 11/8; 13/10; 23/17; 6/5; 5/4; 7/5; 7/5
Draw; 2; 21/10; 2; 109/0; 2; 2; 28/13; 2; 21/10; 21/10; 11/5; 2; 39/19; 2; 9/4; 21/10; 21/10; 21/10; 21/10; 9/5; 19/10; 21/10; 21/10; 
Valladolid; 23/10; 2; 21/10; 117/0; 19/10; 2; 15/8; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 9/4; 27/14; 11/5; 9/4; 11/5; 11/5; 7/4; 2; 9/4; 23/10
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-08 02:24:37 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 27/20; 13/10; 13/10; 143/00; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 23/17; 23/17; 11/9; 23/18; 11/8; 13/10; 23/17; 6/5; 5/4; 7/5; 7/5
Draw; 2; 21/10; 2; 109/0; 2; 2; 28/13; 2; 21/10; 21/10; 11/5; 2; 39/19; 2; 9/4; 21/10; 11/5; 21/10; 21/10; 9/5; 19/10; 21/10; 21/10; 
Valladolid; 23/10; 2; 21/10; 117/0; 19/10; 2; 15/8; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 9/4; 27/14; 11/5; 11/5; 11/5; 11/5; 7/4; 2; 9/4; 23/10
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-08 10:24:36 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 27/20; 13/10; 13/10; 143/00; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 23/17; 23/17; 11/9; 23/18; 11/8; 13/10; 23/17; 6/5; 7/5; 7/5
Draw; 2; 21/10; 2; 109/0; 2; 2; 28/13; 2; 21/10; 21/10; 11/5; 2; 39/19; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 19/10; 21/10; 21/10; 
Valladolid; 23/10; 2; 21/10; 117/0; 19/10; 2; 15/8; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 9/4; 39/19; 11/5; 9/4; 11/5; 11/5; 19/10; 9/4; 23/10
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-08 14:25:02 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 29/20; 11/8; 27/20; 6/4; 13/10; 11/8; 13/10; 13/10; 27/20; 11/8; 11/8; 11/8; 13/10; 7/5; 7/5; 23/17; 23/17; 23/18; 29/20; 29/20; 7/5; 6/5; 5/4; 7/5; 7/5
Draw; 2; 2; 43/20; 2; 2; 28/13; 2; 2; 11/5; 2; 39/19; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 19/10; 19/10; 21/10; 21/10; ; ; ; 
Valladolid; 11/5; 2; 56/25; 19/10; 2; 15/8; 11/5; 2; 21/10; 21/10; 2; 21/10; 2; 21/10; 9/4; 24/13; 11/5; 85/40; 21/10; 28/13; 19/10; 2; 21/10; 21/10; 
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-08 18:25:00 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 29/20; 11/8; 27/20; 6/4; 13/10; 11/8; 13/10; 13/10; 27/20; 11/8; 11/8; 7/5; 13/10; 7/5; 7/5; 23/17; 23/17; 23/18; 29/20; 29/20; 6/5; 7/5; 7/5
Draw; 2; 2; 43/20; 2; 2; 28/13; 2; 21/10; 11/5; 2; 39/19; 2; 21/10; 21/10; 21/10; 21/10; 9/5; 21/10; 21/10; ; ; ; 
Valladolid; 11/5; 2; 56/25; 19/10; 2; 15/8; 11/5; 2; 21/10; 2; 39/20; 21/10; 2; 21/10; 9/4; 24/13; 11/5; 21/10; 21/10; 7/4; 21/10; 21/10; 
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-08 22:24:38 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 29/20; 13/10; 27/20; 6/4; 13/10; 11/8; 13/10; 13/10; 27/20; 11/8; 11/8; 7/5; 13/10; 11/8; 7/5; 23/17; 23/17; 23/18; 29/20; 29/20; 13/10; 27/20; 7/5; 7/5
Draw; 2; 21/10; 2; 43/20; 2; 2; 28/13; 2; 21/10; 21/10; 2; 39/19; 2; 21/10; 21/10; 21/10; 21/10; 9/5; 19/10; 21/10; 21/10; ; ; 
Valladolid; 11/5; 2; 56/25; 19/10; 2; 15/8; 11/5; 2; 21/10; 2; 39/20; 2; 21/10; 9/4; 24/13; 11/5; 21/10; 21/10; 9/5; 2; 21/10; 21/10; ; 
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-09 02:25:26 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 29/20; 11/8; 11/8; 39/25; 13/10; 11/8; 13/10; 13/10; 11/8; 11/8; 7/5; 7/5; 13/10; 7/5; 7/5; 23/17; 23/17; 23/18; 6/4; 6/4; 13/10; 11/8; 6/4; 6/4
Draw; 2; 2; 85/40; 2; 2; 28/13; 2; 11/5; 21/10; 2; 39/19; 2; 21/10; 21/10; 21/10; 21/10; 9/5; 19/10; 2; ; ; ; ; 
Valladolid; 11/5; 2; 109/0; 19/10; 2; 15/8; 11/5; 2; 21/10; 15/8; 39/20; 2; 21/10; 9/4; 24/13; 11/5; 21/10; 2; 9/5; 15/8; 21/10; 21/10; ; 
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-09 10:24:41 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 29/20; 11/8; 11/8; 39/25; 13/10; 11/8; 13/10; 13/10; 11/8; 11/8; 7/5; 7/5; 13/10; 7/5; 7/5; 23/17; 23/17; 23/18; 6/4; 6/4; 11/8; 11/8; 6/4; 6/4
Draw; 2; 2; 85/40; 2; 2; 28/13; 2; 11/5; 21/10; 2; 39/19; 2; 21/10; 21/10; 21/10; 21/10; 9/5; 19/10; 2; ; ; ; ; 
Valladolid; 11/5; 2; 109/0; 19/10; 2; 15/8; 11/5; 2; 21/10; 15/8; 39/20; 2; 21/10; 23/10; 24/13; 11/5; 21/10; 2; 9/5; 2; 21/10; 21/10; ; 
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-09 14:25:08 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 29/20; 11/8; 11/8; 39/25; 13/10; 11/8; 13/10; 13/10; 11/8; 11/8; 7/5; 7/5; 13/10; 7/5; 7/5; 16/11; 23/17; 23/18; 6/4; 6/4; 7/5; 11/8; 11/8; 6/4; 6/4
Draw; 2; 21/10; 2; 85/40; 2; 2; 28/13; 2; 21/10; 11/5; 21/10; 2; 39/19; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 9/5; 19/10; 2; ; ; 
Valladolid; 11/5; 19/10; 2; 109/0; 19/10; 2; 15/8; 11/5; 2; 15/8; 39/20; 2; 21/10; 21/10; 24/13; 11/5; 21/10; 2; 28/13; 9/5; 2; 21/10; 21/10; ; 
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-09 18:25:21 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 29/20; 11/8; 11/8; 39/25; 13/10; 7/5; 13/10; 6/4; 7/5; 7/5; 7/5; 7/5; 13/10; 7/5; 7/5; 16/11; 23/17; 31/21; 6/4; 6/4; 7/5; 11/8; 11/8; 6/4; 6/4
Valladolid; 11/5; 2; 109/0; 19/10; 2; 15/8; 39/19; 2; 15/8; 39/20; 2; 21/10; 21/10; 24/13; 39/19; 21/10; 2; 28/13; 15/8; 2; 21/10; 21/10; ; ; 
Draw; 2; 2; 85/40; 2; 2; 37/19; 2; 11/5; 21/10; 2; 39/19; 2; 21/10; 37/19; 21/10; 21/10; 21/10; 19/10; 19/10; 2; ; ; ; ; 
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-09 22:25:08 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 29/20; 11/8; 7/5; 29/20; 157/00; 11/8; 7/5; 13/10; 6/4; 7/5; 7/5; 29/20; 29/20; 13/10; 7/5; 7/5; 16/11; 23/17; 31/21; 31/20; 6/4; 7/5; 7/5; 11/8; 6/4; 6/4
Draw; 2; 21/10; 2; 52/25; 21/10; 2; 37/19; 2; 2; 2; 39/19; 2; 21/10; 37/19; 21/10; 21/10; 21/10; 19/10; 9/5; 2; ; ; ; ; ; 
Valladolid; 11/5; 19/10; 2; 15/8; 11/5; 19/10; 2; 15/8; 39/19; 2; 2; 39/20; 21/10; 2; 21/10; 21/10; 24/13; 39/19; 2; 28/13; 19/10; 2; 21/10; 21/10; ; 
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-10 02:24:18 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 29/20; 11/8; 7/5; 29/20; 157/100; 11/8; 7/5; 13/10; 6/4; 7/5; 7/5; 29/20; 29/20; 13/10; 7/5; 7/5; 16/11; 23/17; 31/21; 31/20; 6/4; 7/5; 7/5; 11/8; 6/4; 6/4
Draw; 2; 2; 52/25; 21/10; 2; 37/19; 2; 2; 2; 39/19; 2; 21/10; 37/19; 21/10; 21/10; 21/10; 19/10; 2; 2; ; ; ; ; ; ; 
Valladolid; 11/5; 2; 15/8; 11/5; 19/10; 2; 15/8; 39/19; 2; 2; 39/20; 21/10; 2; 21/10; 21/10; 24/13; 39/19; 2; 28/13; 21/10; 2; 21/10; 21/10; ; ; 
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-10 10:24:33 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 29/20; 7/5; 7/5; 29/20; 157/100; 11/8; 7/5; 13/10; 6/4; 7/5; 7/5; 29/20; 7/5; 13/10; 7/5; 7/5; 16/11; 7/5; 31/21; 29/20; 6/4; 7/5; 7/5; 7/5; 6/4; 7/5
Draw; 2; 2; 52/25; 21/10; 2; 37/19; 2; 19/10; 2; 2; 39/19; 2; 21/10; 37/19; 21/10; 21/10; 21/10; 2; 2; 19/10; ; ; ; ; ; 
Valladolid; 11/5; 19/10; 2; 15/8; 11/5; 19/10; 2; 15/8; 39/19; 2; 2; 21/10; 2; 21/10; 21/10; 37/19; 39/19; 85/40; 2; 28/13; 21/10; 21/10; 21/10; 11/5; ; 
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-10 14:25:15 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 29/20; 11/8; 11/8; 29/20; 157/00; 11/8; 7/5; 13/10; 6/4; 11/8; 7/5; 29/20; 7/5; 13/10; 7/5; 7/5; 16/11; 17/12; 31/21; 29/20; 6/4; 7/5; 7/5; 6/4; 6/4; 6/4
Draw; 2; 2; 52/25; 2; 2; 37/19; 2; 19/10; 2; 2; 39/19; 2; 39/19; 37/19; 2; 21/10; 21/10; 19/10; 2; 2; ; ; ; ; ; 
Valladolid; 11/5; 2; 15/8; 11/5; 2; 15/8; 39/19; 2; 2; 41/20; 21/10; 2; 21/10; 21/10; 31/16; 39/19; 11/5; 2; 28/13; 21/10; 21/10; 21/10; 11/5; ; ; 
META; spain/la-liga-segunda/alcorcon-v-valladolid; 2018-03-10 18:24:26 GMT+2; 2018-03-10 17:00; Nothing; Xlenovo
Alcorcon; 29/20; 11/8; 7/5; 29/20; 33/20; 11/8; 7/5; 6/4; 7/5; 7/5; 29/20; 7/5; 13/10; 7/5; 7/5; 16/11; 15/11; 31/21; 6/4; 7/5; 7/5; 6/4; 6/4; 6/4
Draw; 2; 2; 2; 2; 15/8; 37/19; 2; 19/10; 2; 2; 39/19; 2; 21/10; 37/19; 21/10; 21/10; 19/10; 2; ; ; ; ; ; 
Valladolid; 11/5; 2; 15/8; 109/0; 2; 2; 39/19; 2; 2; 21/10; 2; 21/10; 21/10; 133/7; 39/19; 21/10; 2; 28/13; 11/5; 9/4; 11/5; 9/4; ; 
