META; english/league-1/shrewsbury-v-portsmouth; 2017-12-16 22:21:24 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Portsmouth; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
Shrewsbury; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/shrewsbury-v-portsmouth; 2017-12-17 02:21:21 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Portsmouth; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
Shrewsbury; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/league-1/shrewsbury-v-portsmouth; 2017-12-17 10:21:20 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Portsmouth; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
Shrewsbury; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/33; ; 
META; english/league-1/shrewsbury-v-portsmouth; 2017-12-17 14:21:30 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Portsmouth; 8/5; 13/8; ; ; ; ; 13/8; 17/10; ; ; 13/8; ; ; ; ; 8/5; ; ; 17/10; ; ; 7/4; 17/10; 33/20; ; ; 20/21; ; 
Shrewsbury; 8/5; ; ; ; ; ; 8/5; 8/5; ; ; 8/5; ; ; ; ; 8/5; ; ; 177/ 100; ; ; 8/5; 13/8; 31/20; ; ; 9/10; ; 
Draw; 12/5; 23/10; ; ; ; ; 23/10; 23/10; ; ; 12/5; ; ; ; ; 12/5; ; ; 12/5; ; ; 12/5; 12/5; 47/20; ; ; 21/10; ; 
META; english/league-1/shrewsbury-v-portsmouth; 2017-12-17 18:21:38 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Shrewsbury; 7/5; ; 17/11; ; ; 6/4; 6/4; 6/4; 8/5; 31/20; 29/20; 6/4; ; 31/20; 6/4; 6/4; ; 6/4; 33/20; 11/8; 8/5; 6/4; 6/4; 6/4; 17/11; ; 7/5; ; 
Portsmouth; 9/5; 13/8; 19/10; ; ; 15/8; 9/5; 9/5; 13/8; 15/8; 15/8; 19/10; ; 39/20; 15/8; 15/8; ; 8/5; 101/ 50; 13/7; 13/8; 2; 19/10; 19/10; 8/5; ; 6/4; ; 
Draw; 12/5; 23/10; 2; ; ; 23/10; 11/5; 9/4; 40/17; 2; 23/10; 11/5; ; 41/20; 11/5; 9/4; ; 23/10; 54/25; 9/4; 40/17; 85/40; 23/10; 21/10; 23/10; ; 21/10; ; 
META; english/league-1/shrewsbury-v-portsmouth; 2017-12-17 22:21:21 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Shrewsbury; 7/5; ; 17/11; ; ; 6/4; 6/4; 6/4; 8/5; 31/20; 29/20; 6/4; 6/4; 31/20; 6/4; 6/4; ; 6/4; 159/ 100; 11/8; 8/5; 6/4; 6/4; 6/4; 6/4; ; 7/5; ; 
Portsmouth; 9/5; 13/8; 19/10; ; ; 15/8; 9/5; 9/5; 13/8; 15/8; 15/8; 19/10; 15/8; 39/20; 15/8; 15/8; ; 9/5; 97/50; 13/7; 13/8; 2; 19/10; 19/10; 9/5; ; 6/4; ; 
Draw; 12/5; 23/10; 2; ; ; 23/10; 11/5; 9/4; 40/17; 2; 23/10; 11/5; 11/5; 41/20; 11/5; 9/4; ; 28/13; 117/ 50; 9/4; 40/17; 85/40; 23/10; 21/10; 11/5; ; 21/10; ; 
META; english/league-1/shrewsbury-v-portsmouth; 2017-12-18 02:21:17 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
Shrewsbury; 7/5; ; 17/11; ; ; 6/4; 6/4; 6/4; 8/5; 31/20; 29/20; 6/4; 6/4; 31/20; 6/4; 6/4; ; 6/4; 83/50; 11/8; 8/5; 6/4; 6/4; 6/4; 6/4; ; 7/5; ; 
Portsmouth; 9/5; 13/8; 19/10; ; ; 15/8; 9/5; 9/5; 13/8; 15/8; 15/8; 19/10; 15/8; 39/20; 15/8; 15/8; ; 9/5; 2; 13/7; 13/8; 2; 19/10; 19/10; 9/5; ; 6/4; ; 
Draw; 12/5; 23/10; 2; ; ; 23/10; 11/5; 9/4; 40/17; 2; 23/10; 11/5; 11/5; 41/20; 11/5; 9/4; ; 28/13; 54/25; 9/4; 40/17; 85/40; 23/10; 21/10; 11/5; ; 21/10; ; 
META; english/league-1/shrewsbury-v-portsmouth; 2017-12-18 10:21:15 GMT+2; 2017-12-23 15:00; Nothing; Xlenovo
